term_italian,is_base,base_lemma_italian,base_lemma_english,part_of_speech,translation_english,topics,subtype,person_number,gender,plurality,mood,tense,is_comparative,is_superlative,is_compound,article_type,article_italian,added_particle_italian,preposition,notes,example_sentence_italian,example_sentence_english,english_audio_hash,english_duration_ms,italian_audio_hash,italian_duration_ms,pronunciation
cartina,True,cartina,map,noun,map,"Shopping & Retail,Objects & Things",,,feminine,singular,,,False,False,False,,,,,base lemma,Cerco cartina della città.,I am looking for a map of the city.,da38eedbc50e5b32c6bfbabcb7bff317c93c65ca90c329c9ec5d6036b600de36,984.0,86c066af2798e1e717b0ba6ad77c8d32cd46e3449d5c9297da2de420c97c2410,1440.0,kahr-TEE-nah
una cartina,False,cartina,map,noun,a map,"Shopping & Retail,Objects & Things",,,feminine,singular,,,False,False,False,indefinite,una,una,,,Hai una cartina?,Do you have a map?,1267a379367a348b97a0471f2f348fd0ac5690fd30302be838a90972714c0d76,1104.0,962569a266a2655c0b3e6e7e09b4fda0dbccdb25ffbdfaa2473523db70c78c16,1728.0,OO-nah kahr-TEE-nah
la cartina,False,cartina,map,noun,the map,"Shopping & Retail,Objects & Things",,,feminine,singular,,,False,False,False,definite,la,la,,,La cartina è vecchia.,The map is old.,9e7902f48d3a25936a4bca7b8a27370843e3b7f5dd820e41ccd2d02083733e75,1128.0,2b3af924d5b71ff95ebd85f9cea6435c64b2ee38bd396d981e0e6206c615a48a,1656.0,LAH kahr-TEE-nah
cartine,False,cartina,map,noun,maps,"Shopping & Retail,Objects & Things",,,feminine,plural,,,False,False,False,,,,,plural form,Cartine dettagliate aiutano molto.,Detailed maps help a lot.,8669e48fc7659701c33a80cecab907b2638ed6c5c86c48c4bde98e7b94e9196e,1128.0,75de82055e4b8eb069b4489a4b423d57df2889f1eadb481cc20f945487d5bcd5,1440.0,kahr-TEE-neh
le cartine,False,cartina,map,noun,the maps,"Shopping & Retail,Objects & Things",,,feminine,plural,,,False,False,False,definite,le,le,,,Le cartine sono chiare.,The maps are clear.,84452a8d5f211ed3b9312f8638dbae38075a81bf6393cbccc44bb76ac380d8bc,1248.0,7da00bc324ad69998fae72035b7fdb1212d242b34fc73aa432c23249ffb3ddbf,1608.0,LEH kahr-TEE-neh
delle cartine,False,cartina,map,noun,some maps,"Shopping & Retail,Objects & Things",,,feminine,plural,,,False,False,False,indefinite,le,delle,di,partitive plural form,Porto delle cartine per tutti.,I am bringing some maps for everyone.,08fe3361151c3ccfe1e41096081d083371adab1e02b09a8855322f869639aeca,1392.0,4aac2d51a22d4976fceebc5ae7494ec12c87425253d836758a0fa44159af4867,1824.0,DEH-lleh kahr-TEE-neh
della cartina,False,cartina,map,noun,of the map,"Shopping & Retail,Objects & Things",,,feminine,singular,,,False,False,False,articulated_preposition,la,della,di,contraction of di + la,Il titolo della cartina è in alto.,The title of the map is at the top.,c91898162965a56f8cbcf5e70bdb7537648163ff2552dcd7b9bee2fe85e10b10,1248.0,3111cec941bff893d06dfcbf20aff13a49bb5190c8ac08ac5c1ca3945b134d78,1824.0,DEH-llah kahr-TEE-nah
alla cartina,False,cartina,map,noun,to the map,"Shopping & Retail,Objects & Things",,,feminine,singular,,,False,False,False,articulated_preposition,la,alla,a,contraction of a + la,Mi riferisco alla cartina.,I am referring to the map.,0a8869e95f661d0cf13ba907c43bf56c0a55b00db3f4ada08a090ef3699f2258,1248.0,d85beef886a9c2246033e05e1584f114bedc6604c541dc8d3b3de17b5ac1e62f,1752.0,AH-llah kahr-TEE-nah
alle cartine,False,cartina,map,noun,to the maps,"Shopping & Retail,Objects & Things",,,feminine,plural,,,False,False,False,articulated_preposition,le,alle,a,contraction of a + le,Pensiamo alle cartine del museo.,We are thinking about the museum maps.,e4f7f617f39298516b891b445322925237d3bdbf2b3125bc8de0e257f1821a6c,1368.0,c8bd450917c1d4a9f9dc1f61874a9817c74b273f6981862288d2c2cb33d3877f,1728.0,AH-lleh kahr-TEE-neh
dalla cartina,False,cartina,map,noun,from the map,"Shopping & Retail,Objects & Things",,,feminine,singular,,,False,False,False,articulated_preposition,la,dalla,da,contraction of da + la,Parto dalla cartina per spiegare.,I start from the map to explain.,ba0ce98fa8041136de8aea40dabee3aced79a5b3368c2ffa766c288795bf10ab,1320.0,c70ecf4451eac26fae15c02440fba866ec8b97f74ad91ea0a07c663f401289d3,1848.0,DAH-llah kahr-TEE-nah
dalle cartine,False,cartina,map,noun,from the maps,"Shopping & Retail,Objects & Things",,,feminine,plural,,,False,False,False,articulated_preposition,le,dalle,da,contraction of da + le,Le risposte vengono dalle cartine.,The answers come from the maps.,b9081fa12f7fd8cf3580637bf94918bc6032a19dbab6336ee0f6386baa55a0be,1464.0,194f584b6fd191aec67fc1e4eeb0c202173a1ec857d3447f0caf850cb18d92e7,1824.0,DAH-lleh kahr-TEE-neh
nella cartina,False,cartina,map,noun,in the map,"Shopping & Retail,Objects & Things",,,feminine,singular,,,False,False,False,articulated_preposition,la,nella,in,contraction of in + la,Trovi tutto nella cartina.,You find everything in the map.,c98324f2c52911c378e71ba18ab895d74ca5ebd4b931ebca7a58b1d27d6db185,1248.0,bfe56f64ce37ebeabfd6f7fa9782f33179ea88cd6a4694a8ced925a39a79d47e,1848.0,NEH-llah kahr-TEE-nah
nelle cartine,False,cartina,map,noun,in the maps,"Shopping & Retail,Objects & Things",,,feminine,plural,,,False,False,False,articulated_preposition,le,nelle,in,contraction of in + le,I nomi sono nelle cartine.,The names are in the maps.,303384d140c40955d45db51cfde852ad94943b023916ac57a6b609e87ce4840e,1368.0,d663e28093006ecdd59bcd15bf9b14afc6ada6de034453fbac25b58d22c39c87,1848.0,NEH-lleh kahr-TEE-neh
sulla cartina,False,cartina,map,noun,on the map,"Shopping & Retail,Objects & Things",,,feminine,singular,,,False,False,False,articulated_preposition,la,sulla,su,contraction of su + la,Segno il percorso sulla cartina.,I mark the route on the map.,009e012e8d50467dade51ef1fc7d320156568d9c06e681e177956f1e6815260c,1248.0,00c8a102cad0b7756c5bd03dd87528d2ee8cea4ca86a1bf87284d5bf4b3e932c,1896.0,SOO-llah kahr-TEE-nah
sulle cartine,False,cartina,map,noun,on the maps,"Shopping & Retail,Objects & Things",,,feminine,plural,,,False,False,False,articulated_preposition,le,sulle,su,contraction of su + le,Le note sono scritte sulle cartine.,The notes are written on the maps.,b4101fd1cf27a677508c866210fcf6d17320b67410e262acd0337f766c1605a1,1392.0,795a9db4ce82c1d395bf5787cb3ef5dc73966f92ea446da163347ab321909af4,1896.0,SOO-lleh kahr-TEE-neh
