term_italian,is_base,base_lemma_italian,base_lemma_english,part_of_speech,translation_english,topics,subtype,person_number,gender,plurality,mood,tense,is_comparative,is_superlative,is_compound,article_type,article_italian,added_particle_italian,preposition,notes,example_sentence_italian,example_sentence_english,english_audio_hash,english_duration_ms,italian_audio_hash,italian_duration_ms,pronunciation
conto,True,conto,account/bill,noun,account/bill,"finance,dining",,,masculine,singular,,,False,False,False,,,,,base lemma,Conto saldato oggi.,Bill paid today.,e6d555a451bc6f994be1184ded0041e7801545ad979623cda7fb1d534a9c65ed,2064.0,680c57b74ddeabbfb2e7799d8929fc183828b8f75b72948328be8c4f63c211d5,1320.0,KOHN-toh
un conto,False,conto,account/bill,noun,an account/a bill,"finance,dining",,,masculine,singular,,,False,False,False,indefinite,un,un,,,È un conto nuovo.,It is a new account.,f2479e096d2f26efabbe25814a24a83ac7063d31ea17720ed31033134df27fd8,2304.0,042f0d464504e121bf9736f3390ce6314eee35ef2512b68ca204b0b72b7c4bde,1512.0,OON KOHN-toh
il conto,False,conto,account/bill,noun,the bill,"finance,dining",,,masculine,singular,,,False,False,False,definite,il,il,,,Il conto arriva subito.,The bill arrives soon.,ccecbd17799136c3e473b089de9cc7810ab9cb06953068afe0ba7bcae9ea653f,1128.0,00aa2cf36755255342c6f81d4df75cf3e47a9cbdc2b31c31bc129e02b75a87af,1536.0,EEL KOHN-toh
conti,False,conto,account/bill,noun,accounts/bills,"finance,dining",,,masculine,plural,,,False,False,False,,,,,plural form,Conti aperti restano.,Open accounts remain.,e6f95ee7866885f80e6b6ed0ded1d6d7538d088311e6f533da0b84dc68de5dbd,2280.0,634657dd115bea3b3a70593f5f17fabf6d01340b73f6b3843caecd23725fd9c1,1296.0,KOHN-tee
i conti,False,conto,account/bill,noun,the accounts/the bills,"finance,dining",,,masculine,plural,,,False,False,False,definite,i,i,,,I conti non tornano.,The accounts do not add up.,6e3e8e933aadbc6fb6f2376bbcaa88db90ad175a2cd4271a587e882055328ea4,2544.0,cfc5b2d09376bab671296b84049ace80bdb6118352e5f3983f7cd3431abc42f8,1416.0,EE KOHN-tee
dei conti,False,conto,account/bill,noun,some accounts/some bills,"finance,dining",,,masculine,plural,,,False,False,False,indefinite,i,dei,di,partitive plural form,Ho dei conti da pagare.,I have some bills to pay.,a0b92ad2af01f8b91da7527df9f829942903bbd5a78a3ad7cb2e6a1e254ad09d,2784.0,8c0570e5348fd2b5a724242e6c4900a9f9da7634aa88e8cf2f88aa2ff64e11ec,1584.0,DAY KOHN-tee
del conto,False,conto,account/bill,noun,of the account/of the bill,"finance,dining",,,masculine,singular,,,False,False,False,articulated_preposition,il,del,di,contraction of di + il,Il saldo del conto è corretto.,The balance of the account is correct.,96367425b9a80df7837fd66c8b20a6c39c0a71f7ff749261ab3339169184e534,2520.0,1ec6f5376ec57e7b8a2e4a4eba9aa095c610c62478071bbadc15990eea1b1fb8,1584.0,DEHL KOHN-toh
al conto,False,conto,account/bill,noun,to the account/to the bill,"finance,dining",,,masculine,singular,,,False,False,False,articulated_preposition,il,al,a,contraction of a + il,Aggiungo soldi al conto.,I add money to the account.,2bd2b035ea1e1c79234fe241d1798e64090fa1cb7515a5f228ce7711fa76a26c,2520.0,9157194c550653a021753073f0d06389d2b79958fdb3e3bf7c695a33ddafde87,1512.0,AHL KOHN-toh
ai conti,False,conto,account/bill,noun,to the accounts/to the bills,"finance,dining",,,masculine,plural,,,False,False,False,articulated_preposition,i,ai,a,contraction of a + i,Do attenzione ai conti.,I pay attention to the accounts.,7d5521b823b0a95f025e427c366c01fcb92d8ec5aed0676ac8832fa06985c259,2760.0,b6e72f04c0fb5fcf3d1c5ec4821f93a125891b56912703c3d07670b02e8ac8f1,1512.0,EYE KOHN-tee
dal conto,False,conto,account/bill,noun,from the account/from the bill,"finance,dining",,,masculine,singular,,,False,False,False,articulated_preposition,il,dal,da,contraction of da + il,Prelevo dal conto.,I withdraw from the account.,a9a10ee1696b682fbc4aa3191ab0f39b4c41b88d5a63cccedcdbad17755d95de,2664.0,534a5cd004e6f694724e7df56772eb29ec788b2cde3755f4254d508a2d5f9ad2,1584.0,DAHL KOHN-toh
dai conti,False,conto,account/bill,noun,from the accounts/from the bills,"finance,dining",,,masculine,plural,,,False,False,False,articulated_preposition,i,dai,da,contraction of da + i,Parto dai conti.,I start from the accounts.,7a66539955e5cdf7f27c1885167e3f4befc2728c332cd3a18c9dad7e6ed866d5,2880.0,1fbbaa8fd368eb28d28758747ec503fb9851eb19eb0f2926f4307f1954ca93c0,1608.0,DEYE KOHN-tee
nel conto,False,conto,account/bill,noun,in the account/in the bill,"finance,dining",,,masculine,singular,,,False,False,False,articulated_preposition,il,nel,in,contraction of in + il,Metto tutto nel conto.,I put everything in the bill.,557d923b60284cf9d927319857036ff335e2ec0f25ed95ea4d3736566d1bf700,2544.0,6d3ff3721baedef256451f38cb67775333adb558d8f7e5d3f53a74cac256ee3b,1608.0,NEHL KOHN-toh
nei conti,False,conto,account/bill,noun,in the accounts/in the bills,"finance,dining",,,masculine,plural,,,False,False,False,articulated_preposition,i,nei,in,contraction of in + i,Cerco errori nei conti.,I look for errors in the accounts.,dcace9c4c8b825698e91243b5f4aec23bfa324230e5d24349f71adf3d52bc3de,2760.0,70cf477c5f6b0478298e26d514fb7d3ef9ac5e44bf2a881dcd2cd30aa70220c5,1584.0,NAY KOHN-tee
sul conto,False,conto,account/bill,noun,on the account/about the account,"finance,dining",,,masculine,singular,,,False,False,False,articulated_preposition,il,sul,su,contraction of su + il,Leggo note sul conto.,I read notes about the account.,548d3004adad56e37707f01859971a4a0a9f3b5b91b8809f37edb645cc6e04a3,2904.0,044fa632cd29135fd45ba5ae40fb8ed8a1ad5e7329db125f3c49315d86598c5b,1656.0,SOOL KOHN-toh
sui conti,False,conto,account/bill,noun,on the accounts/about the accounts,"finance,dining",,,masculine,plural,,,False,False,False,articulated_preposition,i,sui,su,contraction of su + i,Discutiamo sui conti.,We discuss the accounts.,00a5273e8368d2bf43b5359010129b4ab0f83f43a6348e3f414bcd85bd7860e1,3120.0,73c425589340bf47cab4262f3de936e50787a6a0f8af8cf04e7408ff93a33757,1704.0,SWEE KOHN-tee
col conto,False,conto,account/bill,noun,with the account/with the bill,"finance,dining",,,masculine,singular,,,False,False,False,articulated_preposition,il,col,con,contraction of con + il,Pago col conto online.,I pay with the online account.,1e9b825b804465bc8d826791cb09ef5a4818e5cd50948206f4e193d700ffb87b,2640.0,ae047d765ec2f3a7098391fb5ff6d4dcb8cbf2be75aab1dec393e0e60bdb270c,1584.0,KOHL KOHN-toh
coi conti,False,conto,account/bill,noun,with the accounts/with the bills,"finance,dining",,,masculine,plural,,,False,False,False,articulated_preposition,i,coi,con,contraction of con + i,Lavoro coi conti ogni giorno.,I work with the accounts every day.,6ed8b209b462a8db6c18f2d271012ed5cc3f84393104bd41e74985943ec267ec,2808.0,d9777cd65be52a5e40ac675cf9fea57559dca407b55560b64a1a61c0ed7d9b7a,1608.0,KOY KOHN-tee
