term_italian,is_base,base_lemma_italian,base_lemma_english,part_of_speech,translation_english,topics,subtype,person_number,gender,plurality,mood,tense,is_comparative,is_superlative,is_compound,article_type,article_italian,added_particle_italian,preposition,notes,example_sentence_italian,example_sentence_english
domani,True,domani,tomorrow,noun,tomorrow,"time,core",,,masculine,singular,,,False,False,False,,,,,abstract noun often used with the definite article 'il domani' to mean the future,Sento che domani è incerto.,I feel that tomorrow is uncertain.
un domani,False,domani,tomorrow,noun,a future,"time,core",,,masculine,singular,,,False,False,False,indefinite,un,un,,used to mean 'a future' (poetic or abstract use),Ho speranze per un domani migliore.,I have hopes for a better future.
il domani,False,domani,tomorrow,noun,the future,"time,core",,,masculine,singular,,,False,False,False,definite,il,il,,common phrase meaning 'the future',Il domani appartiene ai giovani.,The future belongs to the young.
domani,False,domani,tomorrow,noun,tomorrows,"time,core",,,masculine,plural,,,False,False,False,,,,,plural identical to singular,Penso a domani migliori.,I think of better tomorrows.
i domani,False,domani,tomorrow,noun,the tomorrows,"time,core",,,masculine,plural,,,False,False,False,definite,i,i,,definite plural form,I domani non sono tutti uguali.,Tomorrows are not all the same.
dei domani,False,domani,tomorrow,noun,some tomorrows,"time,core",,,masculine,plural,,,False,False,False,indefinite,i,dei,di,partitive plural form,Temo dei domani incerti.,I fear some uncertain tomorrows.
del domani,False,domani,tomorrow,noun,of the future,"time,core",,,masculine,singular,,,False,False,False,articulated_preposition,il,del,di,contraction of di + il,Parliamo del domani.,We talk about tomorrow.
al domani,False,domani,tomorrow,noun,to the future,"time,core",,,masculine,singular,,,False,False,False,articulated_preposition,il,al,a,contraction of a + il,Pensiamo al domani.,We think about tomorrow.
ai domani,False,domani,tomorrow,noun,to the tomorrows,"time,core",,,masculine,plural,,,False,False,False,articulated_preposition,i,ai,a,contraction of a + i,Non so cosa accadrà ai domani.,I do not know what will happen to the tomorrows.
dal domani,False,domani,tomorrow,noun,from the future,"time,core",,,masculine,singular,,,False,False,False,articulated_preposition,il,dal,da,contraction of da + il,La speranza viene dal domani.,Hope comes from the future.
dai domani,False,domani,tomorrow,noun,from the tomorrows,"time,core",,,masculine,plural,,,False,False,False,articulated_preposition,i,dai,da,contraction of da + i,Riceviamo segni dai domani che verranno.,We receive signs from the tomorrows to come.
nel domani,False,domani,tomorrow,noun,in the future,"time,core",,,masculine,singular,,,False,False,False,articulated_preposition,il,nel,in,contraction of in + il,Ci incontreremo nel domani.,We will meet in the future.
nei domani,False,domani,tomorrow,noun,in the tomorrows,"time,core",,,masculine,plural,,,False,False,False,articulated_preposition,i,nei,in,contraction of in + i,Credo nei domani che costruiremo.,I believe in the tomorrows we will build.
sul domani,False,domani,tomorrow,noun,about the future,"time,core",,,masculine,singular,,,False,False,False,articulated_preposition,il,sul,su,contraction of su + il,Ho scritto un articolo sul domani.,I wrote an article about tomorrow.
sui domani,False,domani,tomorrow,noun,on the tomorrows,"time,core",,,masculine,plural,,,False,False,False,articulated_preposition,i,sui,su,contraction of su + i,Ho dati sui domani possibili.,I have data on possible tomorrows.
col domani,False,domani,tomorrow,noun,with the future,"time,core",,,masculine,singular,,,False,False,False,articulated_preposition,il,col,con,contraction of con + il,Costruiamo col domani in mente.,We build with tomorrow in mind.
coi domani,False,domani,tomorrow,noun,with the tomorrows,"time,core",,,masculine,plural,,,False,False,False,articulated_preposition,i,coi,con,contraction of con + i,Lavoriamo coi domani incerti.,We work with uncertain tomorrows.
