term_italian,is_base,base_lemma_italian,base_lemma_english,part_of_speech,translation_english,topics,subtype,person_number,gender,plurality,mood,tense,is_comparative,is_superlative,is_compound,article_type,article_italian,added_particle_italian,preposition,notes,example_sentence_italian,example_sentence_english
amico,True,amico,friend,noun,friend (masculine),"core,people",,,masculine,singular,,,False,False,False,,,,,base lemma,Cerco amico sincero.,I am looking for a sincere friend.
un amico,False,amico,friend,noun,a friend (masculine),"core,people",,,masculine,singular,,,False,False,False,indefinite,un,un,,,Ho un amico a Roma.,I have a friend in Rome.
l'amico,False,amico,friend,noun,the friend (masculine),"core,people",,,masculine,singular,,,False,False,False,definite,l',l',,before vowels,L'amico arriva tardi.,The friend arrives late.
amici,False,amico,friend,noun,friends (masculine),"core,people",,,masculine,plural,,,False,False,False,,,,,irregular plural: amico → amici,Amici veri si aiutano.,True friends help each other.
gli amici,False,amico,friend,noun,the friends (masculine),"core,people",,,masculine,plural,,,False,False,False,definite,gli,gli,,before vowels; irregular plural: amico → amici,Gli amici partono domani.,The friends leave tomorrow.
degli amici,False,amico,friend,noun,some friends (masculine),"core,people",,,masculine,plural,,,False,False,False,indefinite,gli,degli,di,partitive plural form; irregular plural: amico → amici,Ho degli amici in città.,I have some friends in the city.
dell'amico,False,amico,friend,noun,of the friend (masculine),"core,people",,,masculine,singular,,,False,False,False,articulated_preposition,l',dell',di,contraction of di + l',Ricordo il numero dell'amico.,I remember the friend's number.
all'amico,False,amico,friend,noun,to the friend (masculine),"core,people",,,masculine,singular,,,False,False,False,articulated_preposition,l',all',a,contraction of a + l',Parlo all'amico di ieri.,I talk to the friend from yesterday.
dall'amico,False,amico,friend,noun,from the friend (masculine),"core,people",,,masculine,singular,,,False,False,False,articulated_preposition,l',dall',da,contraction of da + l',Vengo dall'amico meccanico.,I am coming from the mechanic friend.
nell'amico,False,amico,friend,noun,in the friend (masculine),"core,people",,,masculine,singular,,,False,False,False,articulated_preposition,l',nell',in,contraction of in + l',Credo nell'amico che mi sostiene.,I believe in the friend who supports me.
sull'amico,False,amico,friend,noun,about the friend (masculine),"core,people",,,masculine,singular,,,False,False,False,articulated_preposition,l',sull',su,contraction of su + l',Ho scritto un articolo sull'amico immaginario.,I wrote an article about the imaginary friend.
coll'amico,False,amico,friend,noun,with the friend (masculine),"core,people",,,masculine,singular,,,False,False,False,articulated_preposition,l',coll',con,contraction of con + l',Esco coll'amico stasera.,I am going out with the friend tonight.
agli amici,False,amico,friend,noun,to the friends (masculine),"core,people",,,masculine,plural,,,False,False,False,articulated_preposition,gli,agli,a,contraction of a + gli; irregular plural: amico → amici,Parlo agli amici spesso.,I speak to the friends often.
dagli amici,False,amico,friend,noun,from the friends (masculine),"core,people",,,masculine,plural,,,False,False,False,articulated_preposition,gli,dagli,da,contraction of da + gli; irregular plural: amico → amici,Torno dagli amici d'infanzia.,I return from childhood friends.
negli amici,False,amico,friend,noun,in the friends (masculine),"core,people",,,masculine,plural,,,False,False,False,articulated_preposition,gli,negli,in,contraction of in + gli; irregular plural: amico → amici,Confido negli amici.,I confide in my friends.
sugli amici,False,amico,friend,noun,about the friends (masculine),"core,people",,,masculine,plural,,,False,False,False,articulated_preposition,gli,sugli,su,contraction of su + gli; irregular plural: amico → amici,Leggo storie sugli amici.,I read stories about friends.
cogli amici,False,amico,friend,noun,with the friends (masculine),"core,people",,,masculine,plural,,,False,False,False,articulated_preposition,gli,cogli,con,contraction of con + gli; irregular plural: amico → amici,Parlo cogli amici ogni giorno.,I speak with the friends every day.
amica,False,amico,friend,noun,friend (feminine),"core,people",,,feminine,singular,,,False,False,False,,,,,,Cerco amica sincera.,I am looking for a sincere friend.
un'amica,False,amico,friend,noun,a friend (feminine),"core,people",,,feminine,singular,,,False,False,False,indefinite,una,un',,elision of una before vowel,Ho un'amica a Milano.,I have a friend in Milan.
l'amica,False,amico,friend,noun,the friend (feminine),"core,people",,,feminine,singular,,,False,False,False,definite,l',l',,before vowels,L'amica lavora qui.,The friend works here.
amiche,False,amico,friend,noun,friends (feminine),"core,people",,,feminine,plural,,,False,False,False,,,,,,Amiche care si sentono spesso.,Dear female friends keep in touch often.
le amiche,False,amico,friend,noun,the friends (feminine),"core,people",,,feminine,plural,,,False,False,False,definite,le,le,,,Le amiche arrivano presto.,The friends arrive early.
delle amiche,False,amico,friend,noun,some friends (feminine),"core,people",,,feminine,plural,,,False,False,False,indefinite,le,delle,di,partitive plural form,Ho delle amiche in ufficio.,I have some female friends at the office.
dell'amica,False,amico,friend,noun,of the friend (feminine),"core,people",,,feminine,singular,,,False,False,False,articulated_preposition,l',dell',di,contraction of di + l',Il consiglio dell'amica è utile.,The friend's advice is useful.
all'amica,False,amico,friend,noun,to the friend (feminine),"core,people",,,feminine,singular,,,False,False,False,articulated_preposition,l',all',a,contraction of a + l',Scrivo all'amica di scuola.,I write to the school friend.
dall'amica,False,amico,friend,noun,from the friend (feminine),"core,people",,,feminine,singular,,,False,False,False,articulated_preposition,l',dall',da,contraction of da + l',Vengo dall'amica di mia madre.,I am coming from my mother's friend.
nell'amica,False,amico,friend,noun,in the friend (feminine),"core,people",,,feminine,singular,,,False,False,False,articulated_preposition,l',nell',in,contraction of in + l',Ho fiducia nell'amica di sempre.,I have trust in my longtime friend.
sull'amica,False,amico,friend,noun,about the friend (feminine),"core,people",,,feminine,singular,,,False,False,False,articulated_preposition,l',sull',su,contraction of su + l',Guardo un film sull'amica perduta.,I am watching a film about the lost friend.
coll'amica,False,amico,friend,noun,with the friend (feminine),"core,people",,,feminine,singular,,,False,False,False,articulated_preposition,l',coll',con,contraction of con + l',Esco coll'amica stasera.,I am going out with the friend tonight.
alle amiche,False,amico,friend,noun,to the friends (feminine),"core,people",,,feminine,plural,,,False,False,False,articulated_preposition,le,alle,a,contraction of a + le,Parlo alle amiche prima di decidere.,I talk to the friends before deciding.
dalle amiche,False,amico,friend,noun,from the friends (feminine),"core,people",,,feminine,plural,,,False,False,False,articulated_preposition,le,dalle,da,contraction of da + le,Ritorno dalle amiche domani.,I return from the friends tomorrow.
nelle amiche,False,amico,friend,noun,in the friends (feminine),"core,people",,,feminine,plural,,,False,False,False,articulated_preposition,le,nelle,in,contraction of in + le,Credo nelle amiche che ho scelto.,I believe in the friends I chose.
sulle amiche,False,amico,friend,noun,about the friends (feminine),"core,people",,,feminine,plural,,,False,False,False,articulated_preposition,le,sulle,su,contraction of su + le,Leggo articoli sulle amiche d'infanzia.,I read articles about childhood friends.
colle amiche,False,amico,friend,noun,with the friends (feminine),"core,people",,,feminine,plural,,,False,False,False,articulated_preposition,le,colle,con,contraction of con + le,Esco colle amiche dopo il lavoro.,I am going out with the friends after work.
