term_italian,is_base,base_lemma_italian,base_lemma_english,part_of_speech,translation_english,topics,subtype,person_number,gender,plurality,mood,tense,is_comparative,is_superlative,is_compound,article_type,article_italian,added_particle_italian,preposition,notes,example_sentence_italian,example_sentence_english,english_audio_hash,english_duration_ms,italian_audio_hash,italian_duration_ms,pronunciation
roba,True,roba,stuff,noun,stuff,"core,informal",,,feminine,singular,,,False,False,False,,,,,mass noun; informal,Ho molta roba.,I have a lot of stuff.,4233796a52eb4f4445e7d94e9f05a768f063d8a5f926fabe6b3734511680fc98,1104.0,c28bd95daa2e70c6ac15e7ec17e1ef92efd0409135381662aaadd365dd767301,1224.0,ROH-bah
una roba,False,roba,stuff,noun,a thing,"core,informal",,,feminine,singular,,,False,False,False,indefinite,una,una,,colloquial,Ho comprato una roba interessante.,I bought an interesting thing.,e4209c1f34e9b889b1e3c7e8565e28924645d3a587d8ede995b478f70bada414,1128.0,6a9240100eb214255ac63ff63b9f608db0ccfc6bab3c94dfd60f551c04b24fc9,1440.0,OO-nah ROH-bah
la roba,False,roba,stuff,noun,the stuff,"core,informal",,,feminine,singular,,,False,False,False,definite,la,la,,,La roba è sul tavolo.,The stuff is on the table.,c82dca8cda3f4f93e01a9145c876bf2db22cd4afecebd90755d737a1605f235a,1224.0,f394e3d3a77aef042cb8715f68e9ffab8abba31fc0872e854f974066a52927cf,1368.0,LAH ROH-bah
robe,False,roba,stuff,noun,things,"core,informal",,,feminine,plural,,,False,False,False,,,,,plural form; can also mean garments,Robe del genere non mi piacciono.,I do not like things of that kind.,18ac8d375307eb3d1bb7791d60bc4a36a89effc4436f7f6923e8c4811b5c5b80,1080.0,3fbf13c791a8b1a9a525eb424f75e690e6241056fcd40104fc83ac70c205f6c0,1200.0,ROH-beh
le robe,False,roba,stuff,noun,the things,"core,informal",,,feminine,plural,,,False,False,False,definite,le,le,,,Le robe sono sparse.,The things are scattered.,d2996624fb6da3bbc8d30b789c24ca1921522860d9b993df4744bd91b0fbb065,1248.0,950cc380a1d70c3bf7e2b9ab98f95e4bc03798c63a6da1b7e2bce99eb20f4db9,1344.0,LEH ROH-beh
delle robe,False,roba,stuff,noun,some things,"core,informal",,,feminine,plural,,,False,False,False,indefinite,le,delle,di,partitive plural form,Ho viste delle robe strane.,I saw some strange things.,b38b107bc8878c6e9331d7ef2d0f1e4733bda83cdb7c4ccf9459eaf2018f137e,1344.0,4b8d54c5dc8776906b1f024b0943dbf1c16c7edd610fdfbabf3c95c37e25e600,1536.0,DEH-lleh ROH-beh
della roba,False,roba,stuff,noun,of the stuff,"core,informal",,,feminine,singular,,,False,False,False,articulated_preposition,la,della,di,contraction of di + la,Della roba non si butta niente.,You do not throw away any of the stuff.,88e1c3cac55b04c33f6e339a6be51cc8ba10023c134568f471edb36bbeb02e19,1344.0,237efecb437468ad1b8e5c13e6e8bb923c7eabeb564ded3e9313b93e1c1fa4e4,1536.0,DEH-llah ROH-bah
alla roba,False,roba,stuff,noun,to the stuff,"core,informal",,,feminine,singular,,,False,False,False,articulated_preposition,la,alla,a,contraction of a + la,Passiamo alla roba dopo il pranzo.,Let's move on to the stuff after lunch.,199b582be3595942fe29e7832fb1f20b97d82a887a2c2a9b2fe0913a4f36257c,1368.0,107b5d92a40ccfdff142c4970795b8e26fc82e391837eb5773dc0c45165b76c4,1464.0,AH-llah ROH-bah
dalla roba,False,roba,stuff,noun,from the stuff,"core,informal",,,feminine,singular,,,False,False,False,articulated_preposition,la,dalla,da,contraction of da + la,Non ho capito nulla dalla roba scritta.,I understood nothing from the written stuff.,5f0404634f6fa6a2d9051a024fcffaae12120b2c19983baa5f47131cc3924ba4,1416.0,bcac68dd09a2bc8f8bd26edf27f9fd0c76199fcba4903cd3a61df76ec27d1c07,1560.0,DAH-llah ROH-bah
nella roba,False,roba,stuff,noun,in the stuff,"core,informal",,,feminine,singular,,,False,False,False,articulated_preposition,la,nella,in,contraction of in + la,Ho trovato il biglietto nella roba.,I found the ticket in the stuff.,d2a3426605afa1e17c57bdfdb73e2329d89893016075bcd1439080de6e6db8a1,1344.0,a013054a8886f156113337a6e71ef73c008b553169c9c1c8d938fc13b3d6f9e1,1560.0,NEH-llah ROH-bah
sulla roba,False,roba,stuff,noun,on the stuff,"core,informal",,,feminine,singular,,,False,False,False,articulated_preposition,la,sulla,su,contraction of su + la,La tazza è sulla roba.,The cup is on the stuff.,f273d9ec32293427e8e3be200356fe1449d3bf619c61fe91f3fae8ac6db336fb,1368.0,1f48c0d1fa8c9cd8daa813a873607bd767defbaffb9173e3338004ea5da5620d,1608.0,SOO-llah ROH-bah
con la roba,False,roba,stuff,noun,with the stuff,"core,informal",,,feminine,singular,,,False,False,False,articulated_preposition,la,con la,con,con + la not contracted,Vado via con la roba.,I leave with the stuff.,8989ebae3d00c895085f78a903b62428953bbbdf901b48c9584457bce44a6d9e,1416.0,0525a272dc1dc19a6cd4063e7e5b8a21ec03c9a3bc6a910cd0597693fcb90659,1560.0,KOHN LAH ROH-bah
alle robe,False,roba,stuff,noun,to the things,"core,informal",,,feminine,plural,,,False,False,False,articulated_preposition,le,alle,a,contraction of a + le,Passiamo alle robe pratiche.,Let's move on to practical things.,d93ca6bd2b297f63a3c1e25c3ddbae45994147405ff0f736d28f2d142a838b7d,1392.0,c29f5c6242a7e615a1f874faebaf401e9e0056e73c54c905d08aff9b015c6cb3,1440.0,AH-lleh ROH-beh
dalle robe,False,roba,stuff,noun,from the things,"core,informal",,,feminine,plural,,,False,False,False,articulated_preposition,le,dalle,da,contraction of da + le,Non ricordo niente dalle robe scritte.,I do not remember anything from the written things.,eabc33abe0e6cf6082951c28aae19a226b8c6b917f2a7cabe946cd2640e11b47,1440.0,5535417388e0819edc103600f2e83091d2e92a41da42fe419357be4d7f71b75f,1536.0,DAH-lleh ROH-beh
nelle robe,False,roba,stuff,noun,in the things,"core,informal",,,feminine,plural,,,False,False,False,articulated_preposition,le,nelle,in,contraction of in + le,Ho guardato nelle robe vecchie.,I looked in the old things.,0e83c5f6a5c021716cee3577916b9a1901947eddd9d70bc5df9a8aa68557c8b7,1368.0,6ad12ce330a6b04baa9ad6061af8a623b5674bc3594e437b95e71bbb28505733,1536.0,NEH-lleh ROH-beh
sulle robe,False,roba,stuff,noun,on the things,"core,informal",,,feminine,plural,,,False,False,False,articulated_preposition,le,sulle,su,contraction of su + le,Ci sono macchie sulle robe.,There are stains on the things.,c25718b6053b2621690e89afd2a78f7c5b4f8be93f61a6f2af2a63897d025199,1392.0,34efe1fd04d1c7a10f993d373fda0bd9d866f9ff290d37a4bd6472af4bfa21a8,1608.0,SOO-lleh ROH-beh
con le robe,False,roba,stuff,noun,with the things,"core,informal",,,feminine,plural,,,False,False,False,articulated_preposition,le,con le,con,con + le not contracted,Lavoro con le robe del laboratorio.,I work with the things from the laboratory.,93af6f19480ea23be09718509d66c0b2dbf9c4b9e1c7cad9a57a40d8446fec73,1440.0,bb3850c848d0a880c5f17f4e32871c1236fe14b1c95f1d77f337280a4efab9d8,1536.0,KOHN LEH ROH-beh
