term_italian,is_base,base_lemma_italian,base_lemma_english,part_of_speech,translation_english,topics,subtype,person_number,gender,plurality,mood,tense,is_comparative,is_superlative,is_compound,article_type,article_italian,added_particle_italian,preposition,notes,example_sentence_italian,example_sentence_english,italian_audio_hash,english_audio_hash,english_duration_ms,italian_duration_ms,pronunciation
verità,True,verità,truth,noun,truth,Concepts & Ideas,,,feminine,singular,,,False,False,False,,,,,base lemma; invariable; accent on final 'à',Cerco verità.,I seek truth.,1eafea1d074a176c336c1524cbe0dab5b2b4b982ae423143bff1268fad36dd5e,d3741b40b226e5204d1add24eedaaac111b217680835aacbb8615958531d32e3,1056.0,1272.0,veh-ree-TAH
una verità,False,verità,truth,noun,a truth,Concepts & Ideas,,,feminine,singular,,,False,False,False,indefinite,una,una,,,Questa è una verità scomoda.,This is an uncomfortable truth.,6933a1d8f2efceb63e373103e983697b44c58e2c4deaa738327ee5a8f968a718,1af620b37df6db7a89e58f703e7dda0fb95da9d721e5a7e07a3893b24f9ec07f,1224.0,1512.0,OO-nah veh-ree-TAH
la verità,False,verità,truth,noun,the truth,Concepts & Ideas,,,feminine,singular,,,False,False,False,definite,la,la,,,Dimmi la verità.,Tell me the truth.,74248b3799a442d8d5392c1eec7330f3da748058c5f866688d9a550ad53250fe,c13ce9bbe4421244fb7663ac8eea3cb2d8f8115fd6c373a64aa96eae5ce754e9,1248.0,1440.0,LAH veh-ree-TAH
verità,False,verità,truth,noun,truths,Concepts & Ideas,,,feminine,plural,,,False,False,False,,,,,invariable plural; same as singular,Raccogliamo verità.,We collect truths.,1eafea1d074a176c336c1524cbe0dab5b2b4b982ae423143bff1268fad36dd5e,8c94e28c5396bfdc97b87ebe0abb1839b57aa4d4fe922256929ed01fecd529bc,1152.0,1272.0,veh-ree-TAH
le verità,False,verità,truth,noun,the truths,Concepts & Ideas,,,feminine,plural,,,False,False,False,definite,le,le,,,Le verità verranno fuori.,The truths will come out.,e745e9f5bf76b937e0ebd39c15f162ab40b2c82183ddedc504541feece420e55,1d01d6f70b3531d4f72e32cc209d23e9f4855197722a7dd818a95002b32abecd,1344.0,1440.0,LEH veh-ree-TAH
delle verità,False,verità,truth,noun,some truths,Concepts & Ideas,,,feminine,plural,,,False,False,False,indefinite,le,delle,di,partitive plural form,Ho scoperto delle verità nuove.,I have discovered some new truths.,31fd313f2a850ac8a9f396029d97f3fc43d0140eaf09d6cc5a1e10607e8b8382,c0442267dfa8bf4661a723ca137b910aadfab6e3a39c3179a93c8a46a79369df,1440.0,1608.0,DEH-lleh veh-ree-TAH
della verità,False,verità,truth,noun,of the truth,Concepts & Ideas,,,feminine,singular,,,False,False,False,articulated_preposition,la,della,di,contraction of di + la,Il peso della verità è grande.,The weight of the truth is great.,64d350ff3c07d7689cee981a4ecdff04be8197e9725e2f5dd16bd0a5ef0f2561,2165d22ddd67dd0c09c5e5aa215bef2345a3289226973fb99468d01345bff159,1344.0,1608.0,DEH-llah veh-ree-TAH
alla verità,False,verità,truth,noun,to the truth,Concepts & Ideas,,,feminine,singular,,,False,False,False,articulated_preposition,la,alla,a,contraction of a + la,Arriviamo alla verità.,We arrive at the truth.,79e19dc2aa75d882dd7b80928f102fd3867ffab6dbf85ee813bc85f64b9c404f,51885af871e1ee6bdcc167f68bc0f9a3432403c1edfefb14a21b867053c05836,1368.0,1536.0,AH-llah veh-ree-TAH
dalla verità,False,verità,truth,noun,from the truth,Concepts & Ideas,,,feminine,singular,,,False,False,False,articulated_preposition,la,dalla,da,contraction of da + la,Non si scappa dalla verità.,You cannot escape from the truth.,cbda61c1224ca10f2de111564220dd2f0f369325d2d39d79f4e2fc551e538f90,797852c7ed8bcc23006db9179fa916e2e52462aa89e9a29a19d9d6a579673963,1440.0,1608.0,DAH-llah veh-ree-TAH
nella verità,False,verità,truth,noun,in the truth,Concepts & Ideas,,,feminine,singular,,,False,False,False,articulated_preposition,la,nella,in,contraction of in + la,Credo nella verità.,I believe in the truth.,f5018ab031a5da2f3404e38bae37493c9437e0f781177b39f1845a0b2f243cae,b71d2a8911762f2866aee9406a2e6f7272a61fbd27614f9d4b48dffe1bdc1e03,1344.0,1608.0,NEH-llah veh-ree-TAH
sulla verità,False,verità,truth,noun,about the truth,Concepts & Ideas,,,feminine,singular,,,False,False,False,articulated_preposition,la,sulla,su,contraction of su + la,Scrive un saggio sulla verità.,He writes an essay about the truth.,4cdf512267836404cfbc998c1a895638d238ac23acfce398586d8f7f75ab6d9b,cfacf25553754e5731c926357e267e99f9fb4845270ed4b236c86a33a8e0641a,1512.0,1680.0,SOO-llah veh-ree-TAH
con la verità,False,verità,truth,noun,with the truth,Concepts & Ideas,,,feminine,singular,,,False,False,False,articulated_preposition,la,con la,con,no contraction with la,Agiamo con la verità.,We act with the truth.,b83eab157a383b3ba35c4079e32355886f675232e9a5cd52e3e72eb7d170f69b,2f462fe86155370edc7b2c8a46c96980c5c99f53c234d652d3e7e9e7b89637b3,1416.0,1632.0,KOHN LAH veh-ree-TAH
delle verità,False,verità,truth,noun,of the truths,Concepts & Ideas,,,feminine,plural,,,False,False,False,articulated_preposition,le,delle,di,contraction of di + le,Parliamo delle verità scomode.,We talk about the uncomfortable truths.,31fd313f2a850ac8a9f396029d97f3fc43d0140eaf09d6cc5a1e10607e8b8382,cd8cfff9ba9b68997664131505a175fc51bf2fb5f56d42a1e98b5dc54e03328d,1440.0,1608.0,DEH-lleh veh-ree-TAH
alle verità,False,verità,truth,noun,to the truths,Concepts & Ideas,,,feminine,plural,,,False,False,False,articulated_preposition,le,alle,a,contraction of a + le,Ci affidiamo alle verità storiche.,We rely on the historical truths.,2773a2e1fb05adcb7e59a2b94735b293205e23e3dde5128dd5a26bb669ff7f75,ef1b69591a47232292b53fd1a2edd1fd0fb658b26d98cb72d5a4a2e16195f1b7,1440.0,1536.0,AH-lleh veh-ree-TAH
dalle verità,False,verità,truth,noun,from the truths,Concepts & Ideas,,,feminine,plural,,,False,False,False,articulated_preposition,le,dalle,da,contraction of da + le,Imparo dalle verità che scopro.,I learn from the truths I discover.,4864b8d4a0c9146268e9aa7f12eb5a8da5898cb0fe016c4a37b16a1290f54877,59319552ad864dbe908d8edfa75a1d0e58c9e5d0176ae13f65489455aba5e27d,1536.0,1608.0,DAH-lleh veh-ree-TAH
nelle verità,False,verità,truth,noun,in the truths,Concepts & Ideas,,,feminine,plural,,,False,False,False,articulated_preposition,le,nelle,in,contraction of in + le,Cerchiamo senso nelle verità altrui.,We seek meaning in other people's truths.,583987d2815439eb62b4c80e4ca8ce2cc500f10d0b7cbf937eef31f12da129cc,71cc147394ea8b3e8a3b412417c9ff423ee40d62a4e18792123e0704f20c0163,1440.0,1632.0,NEH-lleh veh-ree-TAH
sulle verità,False,verità,truth,noun,about the truths,Concepts & Ideas,,,feminine,plural,,,False,False,False,articulated_preposition,le,sulle,su,contraction of su + le,Il documentario indaga sulle verità taciute.,The documentary investigates the hidden truths.,dab0bf432d8e64a316a424f00f20602dd9eb842321a3345efc3d0cbb77396756,2c2fdce6b68699c7be2150f049deb84e4d4fcbde6e01276f615cf7788eb68b31,1608.0,1680.0,SOO-lleh veh-ree-TAH
con le verità,False,verità,truth,noun,with the truths,Concepts & Ideas,,,feminine,plural,,,False,False,False,articulated_preposition,le,con le,con,no contraction with le,Con le verità possiamo cambiare.,With the truths we can change.,16426263134cf610f1989563f5c5e22b29e707fbb39fb5a5700cfa8e89128cfd,2fde410cefec69a40237b9c8bbe991b4a03b8c0ca937ccaa0e34622ce0295bde,1512.0,1632.0,KOHN LEH veh-ree-TAH
