term_italian,is_base,base_lemma_italian,base_lemma_english,part_of_speech,translation_english,topics,subtype,person_number,gender,plurality,mood,tense,is_comparative,is_superlative,is_compound,article_type,article_italian,added_particle_italian,preposition,notes,example_sentence_italian,example_sentence_english,english_audio_hash,english_duration_ms,italian_audio_hash,italian_duration_ms,pronunciation
buongiorno,True,buongiorno,good morning,noun,good morning,"core,greetings",,,masculine,singular,,,False,False,False,,,,,commonly used as a greeting,Buongiorno!,Good morning!,15723647bb0b1e09735fdfb901db735162b4d6cfe549730277bdf2534db46241,1320.0,e640e70470dea57827035b1618446b54e206b6a00bfa1a032878531a0a108354,1560.0,bwohn-JOHR-noh
un buongiorno,False,buongiorno,good morning,noun,a good morning,"core,greetings",,,masculine,singular,,,False,False,False,indefinite,un,un,,,Mi ha dato un buongiorno cordiale.,He gave me a cordial good morning.,be32c8c2d881c205b6a1815d1bcc3bc9d2f6d28b4229e92cbcf9704016ae6b36,1464.0,69b0180e5be1bf91e69c66b27270e6e953019bffa0e530f2aa35ba607e2b3505,1728.0,OON bwohn-JOHR-noh
il buongiorno,False,buongiorno,good morning,noun,the good morning,"core,greetings",,,masculine,singular,,,False,False,False,definite,il,il,,,Il buongiorno si vede dal mattino.,The good morning shows from the morning.,f9dcf3da5813508e8eac10df5d81495424b03141ee01351a5b90b89e2f5966eb,1440.0,8b512b69530b3143d6b8ba9c62b6583c65de14ba1e246f9ac6d530053373ac7c,1752.0,EEL bwohn-JOHR-noh
buongiorni,False,buongiorno,good morning,noun,good mornings,"core,greetings",,,masculine,plural,,,False,False,False,,,,,plural form,Buongiorni tranquilli aiutano.,Calm good mornings help.,c1cf85eb9d0bd142de4440e657242e1cdbf0c4ce1c863323fc79342eb2c03eab,1488.0,e4094b0aa1d3e144672d7f570d951c74473e28e621c3f1fcc70907f0ea86e807,1584.0,bwohn-JOHR-nee
i buongiorni,False,buongiorno,good morning,noun,the good mornings,"core,greetings",,,masculine,plural,,,False,False,False,definite,i,i,,,I buongiorni del portiere sono famosi.,The concierge's good mornings are famous.,00c5f60251d26f057ab8e8d1a99f1c55e2315a1c8f0faa77b1220964623ce7f9,1584.0,a5a34034a78e43d112d7c6827dc4b1ac06e4a9688b8d6c038c05e5d83170fa4e,1680.0,EE bwohn-JOHR-nee
dei buongiorni,False,buongiorno,good morning,noun,some good mornings,"core,greetings",,,masculine,plural,,,False,False,False,indefinite,i,dei,di,partitive plural form,Ci scambiamo dei buongiorni ogni mattina.,We exchange some good mornings every morning.,f353c54d887b79e57d703d9cc86e3d1d5f5d9ece4f0698540c0aee46b63f18e3,1728.0,56186278a0feabd557ddc226d33de1b543904eaa6cc535d1baf6b13ce1a82c28,1824.0,DAY bwohn-JOHR-nee
del buongiorno,False,buongiorno,good morning,noun,of the good morning,"core,greetings",,,masculine,singular,,,False,False,False,articulated_preposition,il,del,di,contraction of di + il,Il tono del buongiorno era gentile.,The tone of the good morning was kind.,6a8da71dc606de0f3a2410f51862e894382713295edde4a8c1cbad9e1d86dd6a,1560.0,efc7d1bb35d1ceb3b75d67f59dd2bede67be1ea7e7b11ed448f01d9eee2836f0,1800.0,DEHL bwohn-JOHR-noh
al buongiorno,False,buongiorno,good morning,noun,to the good morning,"core,greetings",,,masculine,singular,,,False,False,False,articulated_preposition,il,al,a,contraction of a + il,Rispondo al buongiorno con un sorriso.,I respond to the good morning with a smile.,8f939c549e67629adc7e7a77ecd1798cc5d4d9787dfe16e8e9beed1b74ad0413,1536.0,f1a50aac24d2b1d894ebb44d9f8efcef9545345b1a5445533c367e1114407dff,1752.0,AHL bwohn-JOHR-noh
ai buongiorni,False,buongiorno,good morning,noun,to the good mornings,"core,greetings",,,masculine,plural,,,False,False,False,articulated_preposition,i,ai,a,contraction of a + i,Sorrido ai buongiorni dei colleghi.,I smile at the colleagues' good mornings.,7a6986e02116d136781e97c98c3486fa46527fe6316188c8cd439c30aff37004,1704.0,d1d96b7e6dd51a649dc4bdb45e42125b2fa3337be5bbf2e6c2ec229740c5d4a2,1752.0,EYE bwohn-JOHR-nee
dal buongiorno,False,buongiorno,good morning,noun,from the good morning,"core,greetings",,,masculine,singular,,,False,False,False,articulated_preposition,il,dal,da,contraction of da + il,Tutto parte dal buongiorno.,Everything starts from the good morning.,73b6fea688ad3a66e00a4eba77a9319fef653ed91c264959f17292a54817df38,1632.0,f69a3a89669719b2bc3adc941a2e5ba0ff22f92039a39765bd5bad1e327c06f7,1824.0,DAHL bwohn-JOHR-noh
dai buongiorni,False,buongiorno,good morning,noun,from the good mornings,"core,greetings",,,masculine,plural,,,False,False,False,articulated_preposition,i,dai,da,contraction of da + i,Prendo energia dai buongiorni gentili.,I take energy from kind good mornings.,c865a606551fb6fbec7c6954d1f93ee911937ac2fd0c55b2bb713c5f39a1fc79,1776.0,72d242d403e720d7fb88ebff36e1290d437f0d03e790b30982dc9b444db172a4,1848.0,DEYE bwohn-JOHR-nee
