term_italian,is_base,base_lemma_italian,base_lemma_english,part_of_speech,translation_english,topics,subtype,person_number,gender,plurality,mood,tense,is_comparative,is_superlative,is_compound,article_type,article_italian,added_particle_italian,preposition,notes,example_sentence_italian,example_sentence_english,english_audio_hash,english_duration_ms,italian_audio_hash,italian_duration_ms,pronunciation
marciapiede,True,marciapiede,sidewalk,noun,sidewalk,"Travel & Transportation,Objects & Things",,,masculine,singular,,,False,False,False,,,,,base lemma,Cammino sul marciapiede.,I walk on the sidewalk.,b14af570c2ae12ed5a66fc93130f1c1b44ed4e797d345f57080f702a863e86f5,1272.0,a69ccd04801a00a22038029b39a707b70fdbb64502ac92a5e49f129bd0ea7ef1,1680.0,mahr-chah-PYEH-deh
un marciapiede,False,marciapiede,sidewalk,noun,a sidewalk,"Travel & Transportation,Objects & Things",,,masculine,singular,,,False,False,False,indefinite,un,un,,,Conosco un marciapiede vicino a casa.,I know a sidewalk near home.,d6028c95c7e7c4934cbcadccdbaa3470db42396410f016f8b90ae9a850ca062a,1392.0,5726ec0d7eb65c87dcae1ec4ec40d107e7e2b43e7172051db07fbd8c12fba22a,1800.0,OON mahr-chah-PYEH-deh
il marciapiede,False,marciapiede,sidewalk,noun,the sidewalk,"Travel & Transportation,Objects & Things",,,masculine,singular,,,False,False,False,definite,il,il,,,Il marciapiede è stretto.,The sidewalk is narrow.,23c5efcb7ebfae86215ffe699c4d0c31f15f51b191fad6c59529c589031eb0d7,1416.0,a1bb124794c2b8d745a151d3c60f449c2fb13e4ef48eca298e0b8ecb6b4eb9a9,1824.0,EEL mahr-chah-PYEH-deh
marciapiedi,False,marciapiede,sidewalk,noun,sidewalks,"Travel & Transportation,Objects & Things",,,masculine,plural,,,False,False,False,,,,,plural form,Marciapiedi larghi facilitano il passaggio.,Wide sidewalks make passage easier.,c3945db69c7571572a8ba551666cad6cbeeedff2e483707370425348f8699582,1392.0,83d0f52b6aaed788abb5e370a8a8dac0926be3eb205ba3393af81bd89f8d5419,1704.0,mahr-chah-PYEH-dee
i marciapiedi,False,marciapiede,sidewalk,noun,the sidewalks,"Travel & Transportation,Objects & Things",,,masculine,plural,,,False,False,False,definite,i,i,,,I marciapiedi sono scivolosi.,The sidewalks are slippery.,7682524cfddb02d656ec1bbf4543b86617d039ae39ac93e069d0b3fc4210703c,1536.0,fab81115a3c141575b78c16ed4634ebe80f511eb1d04a67bb5fc158db1128366,1776.0,EE mahr-chah-PYEH-dee
dei marciapiedi,False,marciapiede,sidewalk,noun,some sidewalks,"Travel & Transportation,Objects & Things",,,masculine,plural,,,False,False,False,indefinite,i,dei,di,partitive plural form,Ho visto dei marciapiedi nuovi.,I saw some new sidewalks.,c0a5d240872e241a3b9c7c4a723377b78a29ee213756fff54d7206c5d82ec18e,1680.0,863f31ec361ee83a5a801ce9e7f18afc656c3937d8f7ee1473643fc95ce1dd11,1896.0,DAY mahr-chah-PYEH-dee
del marciapiede,False,marciapiede,sidewalk,noun,of the sidewalk,"Travel & Transportation,Objects & Things",,,masculine,singular,,,False,False,False,articulated_preposition,il,del,di,contraction of di + il,La larghezza del marciapiede è standard.,The width of the sidewalk is standard.,229e20686c8c2fb3d9ef37c0c96bc8f47390725bccf878660af575ca7e30ce65,1536.0,4b24aceec174428bc768f75df202d5b1210889191050f890b831aa07fac56768,1896.0,DEHL mahr-chah-PYEH-deh
al marciapiede,False,marciapiede,sidewalk,noun,to the sidewalk,"Travel & Transportation,Objects & Things",,,masculine,singular,,,False,False,False,articulated_preposition,il,al,a,contraction of a + il,Vado al marciapiede.,I go to the sidewalk.,7ac6a4e0329c7f13b8479d96d6b24a876e9450cebc243fb4da1dbd73dd811fb9,1536.0,06f8b7802074d4531652d39739728d4f941e76d1f1d7665a2e6be504a9ac7dcd,1800.0,AHL mahr-chah-PYEH-deh
ai marciapiedi,False,marciapiede,sidewalk,noun,to the sidewalks,"Travel & Transportation,Objects & Things",,,masculine,plural,,,False,False,False,articulated_preposition,i,ai,a,contraction of a + i,Lavoriamo ai marciapiedi del centro.,We work on the downtown sidewalks.,ebabc60d4065bf8f3d0f805f117aae3a19412ce72c350c55c1a5509403b80aa6,1632.0,2dd8e0cc738cf8355155e429a3642473ca75e950b61028e6d259d5fce8403e4f,1824.0,EYE mahr-chah-PYEH-dee
dal marciapiede,False,marciapiede,sidewalk,noun,from the sidewalk,"Travel & Transportation,Objects & Things",,,masculine,singular,,,False,False,False,articulated_preposition,il,dal,da,contraction of da + il,Scendo dal marciapiede.,I step down from the sidewalk.,fdb8d2d4524364bbf61889a304dac3057757467dcac0d8537dc604b4de0cb1e6,1608.0,9b9031c03a737e58894d758622b94f4e4a2c9d3305138946bf38b6a1f22f466f,1896.0,DAHL mahr-chah-PYEH-deh
