term_italian,is_base,base_lemma_italian,base_lemma_english,part_of_speech,translation_english,topics,subtype,person_number,gender,plurality,mood,tense,is_comparative,is_superlative,is_compound,article_type,article_italian,added_particle_italian,preposition,notes,example_sentence_italian,example_sentence_english,english_audio_hash,english_duration_ms,italian_audio_hash,italian_duration_ms,pronunciation
fianco,True,fianco,side,noun,side,"body,location",,,masculine,singular,,,False,False,False,,,,,base lemma; can mean 'flank' or 'side',Sento dolore al fianco.,I feel pain in my side.,01eaa2f4110469007a30ccfeb43999072035500542cb30bf4293a1023deecdcb,1080.0,e5fc77f998f10a10fd608abee6b33786e2879d8f8844a9a3a5d96003e94d45df,1464.0,FYAHN-koh
un fianco,False,fianco,side,noun,a side,"body,location",,,masculine,singular,,,False,False,False,indefinite,un,un,,,Ho un fianco dolorante.,I have a sore side.,8f08ecd1baa03b0113afd73beb73488ea912c491c143e98711698e778bf70a43,1200.0,be3de77982dd072faea1ab2f3fc7ce088ba4e5f8ad6f5e0fdb6d96d622e637fd,1584.0,OON FYAHN-koh
il fianco,False,fianco,side,noun,the side,"body,location",,,masculine,singular,,,False,False,False,definite,il,il,,,Il fianco destro è dolorante.,The right side is sore.,30d58bd8e4d61312a74de7b91006550e7d2c84a5e6248db0ba208823e0b34c76,1200.0,f9f49b333291e8f6b480b6dc38d849f7965530f7f9a474536808ccafa3e0d7b8,1608.0,EEL FYAHN-koh
fianchi,False,fianco,side,noun,sides,"body,location",,,masculine,plural,,,False,False,False,,,,,,Fianchi larghi aiutano nel ballo.,Wide hips help in dancing.,5cfd8e191ee53c0882d7cb93fe315abb3a4763c8c0b63403056d09145cedfd44,1200.0,ba7dc6ff015b08f495f174159d5a12a78f3ba5106f45040a57758cfeed7cfcba,1464.0,FYAHN-kee
i fianchi,False,fianco,side,noun,the sides,"body,location",,,masculine,plural,,,False,False,False,definite,i,i,,,Mi fanno male i fianchi.,My hips hurt.,821f21e6f1015b96f8cd5b7c0786581cc89f6bbdf351e580b77747a0e3f2b478,1320.0,017bdce9a173ffce89d6deed484777de1d1911f9eab4fb83aa3e0b1fd5d1df27,1512.0,EE FYAHN-kee
dei fianchi,False,fianco,side,noun,some sides,"body,location",,,masculine,plural,,,False,False,False,indefinite,i,dei,di,partitive plural form,Ho visto dei fianchi danneggiati.,I saw some damaged hips.,8a49472c2d0a0fbb8d402caa3b99945410a9e86523659fdc41bf448a4b066d92,1464.0,daffddd13f6c12e77d59bd65a6b870568c03a3f4d03fe37994861aa4aff9820c,1656.0,DAY FYAHN-kee
del fianco,False,fianco,side,noun,of the side,"body,location",,,masculine,singular,,,False,False,False,articulated_preposition,il,del,di,contraction of di + il,La ferita del fianco è profonda.,The wound on the side is deep.,6587f3137bc8f04364b0402ea2b8c42d58388675da768ac021d5cd2529acd6f3,1320.0,c306713a59e6d17c6b8cdb97fcabeef9e007dbe71fd09fb558f92ac96a7cb4c9,1656.0,DEHL FYAHN-koh
al fianco,False,fianco,side,noun,to the side/at the side,"body,location",,,masculine,singular,,,False,False,False,articulated_preposition,il,al,a,contraction of a + il,Sono al fianco del mio amico.,I am at my friend's side.,b67e7cd815b28956390c298388c31ca5cfdd35ac40ef1c215d66cac2fce84425,2568.0,2a5d6754b532963f8a41e93ec4cb48bf7fe595668dcaa064488b02d5162c431d,1584.0,AHL FYAHN-koh
ai fianchi,False,fianco,side,noun,to the hips,"body,location",,,masculine,plural,,,False,False,False,articulated_preposition,i,ai,a,contraction of a + i,Tiene le mani ai fianchi.,He keeps his hands on his hips.,a6df6f33e98787d8f74c2f1df24214ea2d7fe612a5a8de31dc09ba8464c4b5e4,1344.0,c32e60ddea99595740b59b0f6ef3b6dd4b1da00ba9255107d6dc8e0e408ee53e,1584.0,EYE FYAHN-kee
dal fianco,False,fianco,side,noun,from the side,"body,location",,,masculine,singular,,,False,False,False,articulated_preposition,il,dal,da,contraction of da + il,Sanguinava dal fianco.,He was bleeding from the side.,0da05f7f0617653a689c086c0a3262f05c2f4c36e2eabd43ef2ef5f5945d0ec7,1392.0,eb69fc41ca5ad5ddb384f73b121bd2dd6823e29b53b2cb216d2eec5ab557f004,1680.0,DAHL FYAHN-koh
