term_italian,is_base,base_lemma_italian,base_lemma_english,part_of_speech,translation_english,topics,subtype,person_number,gender,plurality,mood,tense,is_comparative,is_superlative,is_compound,article_type,article_italian,added_particle_italian,preposition,notes,example_sentence_italian,example_sentence_english,english_audio_hash,english_duration_ms,italian_audio_hash,italian_duration_ms,pronunciation
bagaglio,True,bagaglio,luggage,noun,piece of luggage,"travel,airport",,,masculine,singular,,,False,False,False,,,,,base lemma; often used in the plural to mean 'luggage',Questo bagaglio è pesante.,This piece of luggage is heavy.,f9720cc0354cb913cbe6878413ae437424113946a0325a14e1bac30ef107e604,1536.0,c66e6f797a0cae59f6ce9e0426deda596859f7bc55272b680bcd8cf62589a646,1512.0,bah-GAH-lyoh
un bagaglio,False,bagaglio,luggage,noun,a piece of luggage,"travel,airport",,,masculine,singular,,,False,False,False,indefinite,un,un,,,Ho un bagaglio a mano.,I have a carry-on bag.,6a5570317d023ed58fc3625e4ff8393d3492a4046a5a4c17c3bece9ebc23ad08,1656.0,7553e9c2c19ffdc9b5e389df1effe6a7beb5724abd8c5d56146e651ed1203759,1632.0,OON bah-GAH-lyoh
il bagaglio,False,bagaglio,luggage,noun,the luggage,"travel,airport",,,masculine,singular,,,False,False,False,definite,il,il,,,Il bagaglio è in ritardo.,The luggage is delayed.,efc376b655de6403597f2bcaf33c69caba907befedcaf7ba4024f4dd3bc04937,1248.0,69b636ce0f8df4ff982127def02f219769546726ee1c4834128159d7ed2e7718,1656.0,EEL bah-GAH-lyoh
bagagli,False,bagaglio,luggage,noun,bags,"travel,airport",,,masculine,plural,,,False,False,False,,,,,plural form,Bagagli pesanti costano di più.,Heavy bags cost more.,b4e86b639459dfe42cc6eb60379373b7c4b1dc90b26144ecfb87f79ca52acbd3,1176.0,db3cb33e865b1b30e46a79f8cbd02f1bcb8138547ce054848d05059193373679,1512.0,bah-GAH-ly
i bagagli,False,bagaglio,luggage,noun,the bags,"travel,airport",,,masculine,plural,,,False,False,False,definite,i,i,,,I bagagli non arrivano.,The bags are not arriving.,f6c7c7f18d730e24ae9314ec3007141ce639e857b1c587b8b24ebfcbaf4c641c,1296.0,18f206e39eef2d54811ab79f71be30eff1ade0928eedd3b5aa21474dae32d347,1584.0,EE bah-GAH-ly
dei bagagli,False,bagaglio,luggage,noun,some bags,"travel,airport",,,masculine,plural,,,False,False,False,indefinite,i,dei,di,partitive plural form,Ho dei bagagli da registrare.,I have some bags to check in.,c8a12b34706921071a6406ebdf14875ed423610f49cebaaf0a7cc1f430169dd5,1416.0,487de2838229ab28e99b444f998a7925bf1e145da9c197fbf34c96ed518facc3,1704.0,DAY bah-GAH-ly
del bagaglio,False,bagaglio,luggage,noun,of the luggage,"travel,airport",,,masculine,singular,,,False,False,False,articulated_preposition,il,del,di,contraction of di + il,Il peso del bagaglio è limitato.,The weight of the luggage is limited.,f319298858ad2b88344b2c858147d4923be0f75049d8fecdc4c43bf4b2ed9b25,1368.0,0faee09c9bbd4c0888717a9023d16ba7c557e2877bc548eade58e8fda33f3d6f,1728.0,DEHL bah-GAH-lyoh
al bagaglio,False,bagaglio,luggage,noun,to the luggage,"travel,airport",,,masculine,singular,,,False,False,False,articulated_preposition,il,al,a,contraction of a + il,Attacca questa etichetta al bagaglio.,Attach this tag to the luggage.,1da7c8bb6f8acc9e2ea86755c0e096504604670bec5f2290921ce59eaa55b9ba,1368.0,b7253abd96527ebb845c59b0a91502ba73b8fb3b5c34eb7c1a445476e9512531,1632.0,AHL bah-GAH-lyoh
dal bagaglio,False,bagaglio,luggage,noun,from the luggage,"travel,airport",,,masculine,singular,,,False,False,False,articulated_preposition,il,dal,da,contraction of da + il,Togli il liquido dal bagaglio.,Remove the liquid from the luggage.,7cc18215fbeb89f08856b4f261adfc84d5b552c312d63f34733c08d6e56766f8,1440.0,5566d1010bcf985caa76793a78d14febec9e8c7fc81b5aa9cdcfd7cb413400e0,1752.0,DAHL bah-GAH-lyoh
nel bagaglio,False,bagaglio,luggage,noun,in the luggage,"travel,airport",,,masculine,singular,,,False,False,False,articulated_preposition,il,nel,in,contraction of in + il,Metto il libro nel bagaglio.,I put the book in the luggage.,e40828bbd8c3880b8cfdf5e2044a2c62c81ff6be34d76214c57dc6a2bf9b50b5,1368.0,4aa7998de9b99075eaee2ebe8e19bd28bb03e6bf59b5923625c565df51a26f26,1752.0,NEHL bah-GAH-lyoh
