term_italian,is_base,base_lemma_italian,base_lemma_english,part_of_speech,translation_english,topics,subtype,person_number,gender,plurality,mood,tense,is_comparative,is_superlative,is_compound,article_type,article_italian,added_particle_italian,preposition,notes,example_sentence_italian,example_sentence_english,english_audio_hash,english_duration_ms,italian_audio_hash,italian_duration_ms,pronunciation
seguito,True,seguito,following,noun,following,"Concepts & Ideas,Spotify Lessons",,,masculine,singular,,,False,False,False,,,,,base lemma,Il seguito del film è interessante.,The film's sequel is interesting.,3e3e4945ae1e75caddc07fa0a022d239c417ecc64804e137373ac9a57364b518,1200.0,5c742967a3233a1f1302661224794ed789a2b0f415f19666488925b1b074a004,1536.0,seh-GEE-toh
un seguito,False,seguito,following,noun,a sequel,"Concepts & Ideas,Spotify Lessons",,,masculine,singular,,,False,False,False,indefinite,un,un,,,Ho letto un seguito interessante.,I have read an interesting sequel.,fbb173e96ce645b9e7fe14477f553e1ea6f11dbb39ba34581bcfb46b608347de,1272.0,f2db2f82bdc14dc33f0d45f57fb50f9f3b97f52594d7599de45496ee4042cb61,1632.0,OON seh-GEE-toh
il seguito,False,seguito,following,noun,the sequel,"Concepts & Ideas,Spotify Lessons",,,masculine,singular,,,False,False,False,definite,il,il,,,Il seguito è uscito in primavera.,The sequel was released in spring.,31f9d80b2ea7a0577cf968b2f167252e45da992d69efc3af3bb9a391ff17f206,1296.0,5652b02441a500da458edfba1726a69685f005d32fdf7a267e67c61dbf2d9207,1632.0,EEL seh-GEE-toh
seguiti,False,seguito,following,noun,sequels,"Concepts & Ideas,Spotify Lessons",,,masculine,plural,,,False,False,False,,,,,plural form,Ci sono seguiti migliori di questo.,There are better sequels than this.,347bdd371adb62381e003b0d6d61ac44cd9c05d719f3676a71cf94fd9bf22f9f,1272.0,f599a2bb8d09e44607b91b29a02f619b157ca1c5499cb3fb194eba685ebec7f0,1560.0,seh-GEE-tee
i seguiti,False,seguito,following,noun,the sequels,"Concepts & Ideas,Spotify Lessons",,,masculine,plural,,,False,False,False,definite,i,i,,,I seguiti non sono convincenti.,The sequels are not convincing.,21760a9267fbfedec2ffb63f432a068f1df73b72535c68374e5785b916bb7046,1416.0,9525f2c1a53e68b4066be35423347815e11badce9573193fe81f55fb037d9566,1560.0,EE seh-GEE-tee
dei seguiti,False,seguito,following,noun,some sequels,"Concepts & Ideas,Spotify Lessons",,,masculine,plural,,,False,False,False,indefinite,i,dei,di,partitive plural form,Ho visto dei seguiti di quella serie.,I have seen some sequels of that series.,2c3ca4c606ee34361da93f05e1ad2f9d0bf4f1b898eda9d5e3965bb07089d5cc,1560.0,9041fcf663e4a3a9402b23e02ad82fe6545e28fc0e3d48e9dd7d5e108d30c21d,1704.0,DAY seh-GEE-tee
del seguito,False,seguito,following,noun,of the sequel,"Concepts & Ideas,Spotify Lessons",,,masculine,singular,,,False,False,False,articulated_preposition,il,del,di,contraction of di + il,Il titolo del seguito è diverso.,The title of the sequel is different.,163164f2bc497a7d78bcb9893d7c42504fa0292b1179ce4289cb093e53d9c1da,1416.0,ae26c335a23677ebb13c7ba5a39c456630af26a149d9eaab0734f892ee8a7a9c,1728.0,DEHL seh-GEE-toh
al seguito,False,seguito,following,noun,to the sequel,"Concepts & Ideas,Spotify Lessons",,,masculine,singular,,,False,False,False,articulated_preposition,il,al,a,contraction of a + il,Passiamo al seguito del racconto.,Let's move to the sequel of the story.,875e74d65f6fafbf000fa84ace4b858fef3bc6be42bcb10761f81f7e134959e1,1392.0,8dbe3cde09071e5eef90dc417aeaf3e34c4a9812fe37620106c66385c8cf9f84,1632.0,AHL seh-GEE-toh
ai seguiti,False,seguito,following,noun,to the sequels,"Concepts & Ideas,Spotify Lessons",,,masculine,plural,,,False,False,False,articulated_preposition,i,ai,a,contraction of a + i,Mi riferisco ai seguiti della saga.,I refer to the sequels of the saga.,fcf521b252b0f67ba7a7b585bb1e900931c0f08ab2e3885a06f0d5959e4dabe8,1512.0,3fb4a603b8ff84befb56c4c0a39e90899c0aa242005f37aaa8b016335f1ad391,1632.0,EYE seh-GEE-tee
dal seguito,False,seguito,following,noun,from the sequel,"Concepts & Ideas,Spotify Lessons",,,masculine,singular,,,False,False,False,articulated_preposition,il,dal,da,contraction of da + il,Sono tornato dal seguito del film.,I returned from the sequel of the film.,33fe372cee6e29b6840fa1202b0d427712fb2b752377eaea4225456aaebf32a4,1488.0,a5e5dac9dbe4e0d23efc012aa17eadb126ca58d311e5b213e2aba4c2cc07b83c,1728.0,DAHL seh-GEE-toh
dai seguiti,False,seguito,following,noun,from the sequels,"Concepts & Ideas,Spotify Lessons",,,masculine,plural,,,False,False,False,articulated_preposition,i,dai,da,contraction of da + i,Ho estratto informazioni dai seguiti.,I extracted information from the sequels.,a64e1b3fa1aea9244ee9d35cb6334962f3f5e5bd6ac365a6a7a8aa7eec38856d,1608.0,04d5a96331d8ae1736d04d4e676dd040955abe8e52da945fee4d2f74d1ed8095,1728.0,DEYE seh-GEE-tee
nel seguito,False,seguito,following,noun,in the sequel,"Concepts & Ideas,Spotify Lessons",,,masculine,singular,,,False,False,False,articulated_preposition,il,nel,in,contraction of in + il,Nel seguito ritroviamo gli stessi personaggi.,In the sequel we find the same characters.,9d07bc2f12656ba7b6cf33756b3fe649201cccf247f3ef2b4b0b4fa1420ea592,1416.0,792368252d69c5a38674c889ff6e3b7d8ecff321a05a41b0b9c26c01ed017cb5,1728.0,NEHL seh-GEE-toh
nei seguiti,False,seguito,following,noun,in the sequels,"Concepts & Ideas,Spotify Lessons",,,masculine,plural,,,False,False,False,articulated_preposition,i,nei,in,contraction of in + i,Nei seguiti la trama si complica.,In the sequels the plot becomes more complex.,fa7d4490810920967e7900262091c021ea46158f5255cdfa5dfa0141b31c4adb,1512.0,2da70d2dea79bebcfba6e0a038f4590fd04e5ef57aeee14bc6132e8ad12be928,1704.0,NAY seh-GEE-tee
sul seguito,False,seguito,following,noun,on the sequel/about the sequel,"Concepts & Ideas,Spotify Lessons",,,masculine,singular,,,False,False,False,articulated_preposition,il,sul,su,contraction of su + il,Ho letto una recensione sul seguito.,I read a review about the sequel.,4e1964ef7f105497b38fce4b1b57e67b9cf7314a8e8c34716b82b8dd69c3adf4,2976.0,21579e8343209c75116759781852e5bdf4c62ae511d3c0a1eda1392e2fee05d2,1776.0,SOOL seh-GEE-toh
sui seguiti,False,seguito,following,noun,on the sequels/about the sequels,"Concepts & Ideas,Spotify Lessons",,,masculine,plural,,,False,False,False,articulated_preposition,i,sui,su,contraction of su + i,Ho trovato articoli sui seguiti.,I found articles about the sequels.,48b53a64954ef659c62cff73c87ebaf30c5e6a15123e2a01e8a69ca8975f2eeb,3144.0,1c985b52b131efb9e35a74c885e881d8c9f7a0805371ce4dd54c73ab3f2b8a12,1824.0,SWEE seh-GEE-tee
col seguito,False,seguito,following,noun,with the sequel,"Concepts & Ideas,Spotify Lessons",,,masculine,singular,,,False,False,False,articulated_preposition,il,col,con,contraction of con + il,Ho collaborato col seguito del progetto.,I collaborated with the project's sequel.,074f00a54f8e738d35f2a62de2162a39ce20660e140ed2d0b96f3cf04a59b008,1464.0,1151d253a3b0adf0508df197d1ed00fa8dbc02c95c4b01a2e2047c56bc0885aa,1704.0,KOHL seh-GEE-toh
coi seguiti,False,seguito,following,noun,with the sequels,"Concepts & Ideas,Spotify Lessons",,,masculine,plural,,,False,False,False,articulated_preposition,i,coi,con,contraction of con + i,Collaboriamo coi seguiti internazionali.,We collaborate with the international sequels.,a0c6161d876244b28094068b22f38fa69570bc0a5c700ab8478b7e8d00e445a1,1584.0,4aa470664ff37e5cfc639ffd29b68577164d3361608d4e84fd2ffce3ffd126cc,1728.0,KOY seh-GEE-tee
