term_italian,is_base,base_lemma_italian,base_lemma_english,part_of_speech,translation_english,topics,subtype,person_number,gender,plurality,mood,tense,is_comparative,is_superlative,is_compound,article_type,article_italian,added_particle_italian,preposition,notes,example_sentence_italian,example_sentence_english,english_audio_hash,english_duration_ms,italian_audio_hash,italian_duration_ms,pronunciation
anticipo,True,anticipo,advance,noun,advance,"Money & Finance,Concepts & Ideas",,,masculine,singular,,,False,False,False,,,,,base lemma,Chiedo anticipo sullo stipendio.,I ask for an advance on my salary.,ff6ead32dd9e263ca6fd1b380dcb1626d023eac15bd70f5568c61e0a3432a2dc,1272.0,fcaaf114f1a4939d4824d5dd72eb96e0b2fba33e3939b7a5ae4c166b6c4d2d8e,1584.0,ahn-tee-CH-poh
un anticipo,False,anticipo,advance,noun,an advance,"Money & Finance,Concepts & Ideas",,,masculine,singular,,,False,False,False,indefinite,un,un,,,Mi dai un anticipo?,Can you give me an advance?,bdfd98589d1cea9dbc302a7007521ce7d66c0a1a6cd3f5c39cb2d52a6a71541a,1392.0,e6c8e3680d7e897524c4dcea2a6ee510478a56b81d087c773095495e93ee75ad,1776.0,OON ahn-tee-CH-poh
l'anticipo,False,anticipo,advance,noun,the advance,"Money & Finance,Concepts & Ideas",,,masculine,singular,,,False,False,False,definite,l',l',,before vowels,L'anticipo è obbligatorio.,The advance is mandatory.,722617a3d0c47197afd68e20030ddc9ac964df17f9d0bb59180af993a736644a,1416.0,649099c6881217b3cc8c150b0792d9faf3d0788e796b077f36142b0ed1c8b687,1680.0,lahn-tee-CH-poh
anticipi,False,anticipo,advance,noun,advances,"Money & Finance,Concepts & Ideas",,,masculine,plural,,,False,False,False,,,,,plural form,Chiediamo anticipi ai nuovi clienti.,We ask for advances from new clients.,b29c1fa5f26f090fb5b63844fa0200e7596cf098044de9d79edb056fd8a655ca,1368.0,5e7b32da47cd361851930ad573296db6ab824719ec7cc3839e8ce7ecea8427df,1608.0,ahn-tee-CH-pee
gli anticipi,False,anticipo,advance,noun,the advances,"Money & Finance,Concepts & Ideas",,,masculine,plural,,,False,False,False,definite,gli,gli,,,Gli anticipi sono rimborsabili.,The advances are refundable.,1853d54eea9a73025c4feee0e38dfbb8b77e6b7086908265de0ce3eadd25de61,1488.0,32485fba24720b450d9dcd02c5fa661943e5015bc6e46100baac73c0fdcbbd23,1920.0,LY ahn-tee-CH-pee
degli anticipi,False,anticipo,advance,noun,some advances,"Money & Finance,Concepts & Ideas",,,masculine,plural,,,False,False,False,indefinite,gli,degli,di,partitive plural form,Offriamo degli anticipi su richiesta.,We offer some advances on request.,028f1790a5ace9f31352ae0b4e0266af5c04c8e39be1479325d5b007961f40cc,1608.0,7b2641ca571df51594e8fabe24c291ce6ede5f9cbc17c0680e66b8ca70b3d886,1944.0,DEH-ly ahn-tee-CH-pee
dell'anticipo,False,anticipo,advance,noun,of the advance,"Money & Finance,Concepts & Ideas",,,masculine,singular,,,False,False,False,articulated_preposition,l',dell',di,contraction of di + l',Controllo l'importo dell'anticipo.,I check the amount of the advance.,5d0099e92ca52afcde61b95ed1bbdc211e7b5be11bb99a91cd855eec54843e11,1512.0,99bb71175fea0cdcec2c6570b90fb87eff7f346d04cf4958f3031cda3b9435d1,1872.0,deh-llahn-tee-CH-poh
all'anticipo,False,anticipo,advance,noun,to the advance,"Money & Finance,Concepts & Ideas",,,masculine,singular,,,False,False,False,articulated_preposition,l',all',a,contraction of a + l',Accediamo all'anticipo tramite app.,We access the advance through the app.,60fd36620a3aca4249bbb53c3bb582ec63426789a01eac756bee21ca6a2fd15f,1512.0,83ce911fe02e71374a2aa2e2cd5dd4aa05ff74cecb8a192a35d39b4580a1287b,1824.0,ah-llahn-tee-CH-poh
dall'anticipo,False,anticipo,advance,noun,from the advance,"Money & Finance,Concepts & Ideas",,,masculine,singular,,,False,False,False,articulated_preposition,l',dall',da,contraction of da + l',Sottraggo le spese dall'anticipo.,I subtract the expenses from the advance.,7dab5d96dca5ba32d3545a1f374c8d1df817fda35856729dada1f7197d63ce0b,1584.0,75c293851ac06041e2d2e0d5e030054c9214e1fc104d9c3c5e29e8b2e33685d8,1896.0,dah-llahn-tee-CH-poh
nell'anticipo,False,anticipo,advance,noun,in the advance,"Money & Finance,Concepts & Ideas",,,masculine,singular,,,False,False,False,articulated_preposition,l',nell',in,contraction of in + l',C'è un errore nell'anticipo.,There is a mistake in the advance.,cc7b8e687f58608c7528ca377637c90209943722152bf69960a0dbea59afe020,1512.0,8dbf2343f5e28cac10fa7f77bbb4a084c3979ddd2a83df7dbf35c5b15c979489,1896.0,neh-llahn-tee-CH-poh
