term_italian,is_base,base_lemma_italian,base_lemma_english,part_of_speech,translation_english,topics,subtype,person_number,gender,plurality,mood,tense,is_comparative,is_superlative,is_compound,article_type,article_italian,added_particle_italian,preposition,notes,example_sentence_italian,example_sentence_english,italian_audio_hash,english_audio_hash,english_duration_ms,italian_duration_ms,pronunciation
occhio,True,occhio,eye,noun,eye,"body,senses",,,masculine,singular,,,False,False,False,,,,,base lemma,Serve occhio attento.,A sharp eye is needed.,4bce5763090eea5addabb1422ede476046c8062fd90ff66558eefb524630e32a,64375f0ae1ba602ab26aaed90168ef623ba61cd7cd72665b3615ca6ff7072932,912.0,1272.0,OHK-kyoh
un occhio,False,occhio,eye,noun,an eye,"body,senses",,,masculine,singular,,,False,False,False,indefinite,un,un,,,Ho un occhio gonfio.,I have a swollen eye.,d690787cb829e169584d4fa6af8c30643f95dbbc7d829f543ff4b546170f30d8,75e9527ee3e4c90423bc0ce56c1ba414524a5e020d46088eb3d4efc7a0a9e46f,1056.0,1464.0,OON OHK-kyoh
l'occhio,False,occhio,eye,noun,the eye,"body,senses",,,masculine,singular,,,False,False,False,definite,l',l',,before vowels,Mi lacrima l'occhio.,My eye waters.,93aee7edf7a11467d4efffc53e89b7c7f192a3cbc2d01b539ada2042ea98b98a,d5f987afc50df1d2c1f8771a577d514204815db5b7ce2b4571bf43119090c271,1080.0,1368.0,LOHK-kyoh
occhi,False,occhio,eye,noun,eyes,"body,senses",,,masculine,plural,,,False,False,False,,,,,plural form,Cerco occhi verdi.,I am looking for green eyes.,226c7cd1ab7ab578d28cb88b5d6efc338d023ca6fab08b051cbe8b7851a72dd8,c04995d20975d147a10a513607abe7e7bad1884d77170a190e6d58e054b99d2e,1032.0,1200.0,OHK-kee
gli occhi,False,occhio,eye,noun,the eyes,"body,senses",,,masculine,plural,,,False,False,False,definite,gli,gli,,used with vowel-initial nouns,Mi bruciano gli occhi.,My eyes burn.,95c39a4ac184397706e65eabbf88d233bfab739dfd38a1eaf32766e816a4fc3f,482824ee73a0f6f420269e87c32c05f520558d74bd991bac2d1cedcf3e134be7,1248.0,1512.0,LY OHK-kee
degli occhi,False,occhio,eye,noun,some eyes,"body,senses",,,masculine,plural,,,False,False,False,indefinite,gli,degli,di,partitive plural form,Ho disegnato degli occhi.,I drew some eyes.,bebd29e96ee887b816a899922bdefa81345b6af475568ebe3031def90235cefa,1ac7dc8c3cbddc2d56a4ac5316dce126a13932b73c3757df26514830a86149a5,1344.0,1608.0,DEH-ly OHK-kee
dell'occhio,False,occhio,eye,noun,of the eye,"body,senses",,,masculine,singular,,,False,False,False,articulated_preposition,l',dell',di,contraction of di + l',Il colore dell'occhio è verde.,The color of the eye is green.,3d4a53998215def818dc2e443e67f8404ea7aea9a92b4d174e39dbec68734af2,cfa6c5393889f104217f1afc27b557fd2953c341cd256dc9ff52da9361332631,1224.0,1584.0,deh-LLOHK-kyoh
all'occhio,False,occhio,eye,noun,to the eye,"body,senses",,,masculine,singular,,,False,False,False,articulated_preposition,l',all',a,contraction of a + l',Dà fastidio all'occhio.,It bothers the eye.,d20977047066fe83b9510753a87711fb7a7ddb5881f09129cd0c8563df62997a,9acd25067b734a09300b62b9faf37c0b4c26ed8f36c2193b3af6662b7d090d11,1200.0,1488.0,ah-LLOHK-kyoh
dall'occhio,False,occhio,eye,noun,from the eye,"body,senses",,,masculine,singular,,,False,False,False,articulated_preposition,l',dall',da,contraction of da + l',Mi cade una lacrima dall'occhio.,A tear falls from my eye.,c10c5450b9d1f21c97823c52ffb26dc43c45286b9ac4d7977364015c82bf8295,19c4eb7a835e265330823a6b8097fd105fcf3ee3c3390216b0a8c8aaa2bffe46,1296.0,1584.0,dah-LLOHK-kyoh
nell'occhio,False,occhio,eye,noun,in the eye,"body,senses",,,masculine,singular,,,False,False,False,articulated_preposition,l',nell',in,contraction of in + l',Mi è entrata sabbia nell'occhio.,Sand got into my eye.,adb23d3a6a873a32bc2e3fa79f1cbdd4d35ebd5169f029c19ef672284c41ab90,dda49a060785089f0a7bd7327b27c7db48294e8173680e5aea1c0f6ec782d530,1200.0,1560.0,neh-LLOHK-kyoh
sull'occhio,False,occhio,eye,noun,on the eye,"body,senses",,,masculine,singular,,,False,False,False,articulated_preposition,l',sull',su,contraction of su + l',Ha messo il ghiaccio sull'occhio.,He put ice on the eye.,05669a2fb16d09d5054616e6e307172c090c165c3a2629432182f5b81706aab4,6be9d74515cee7eb935e2aa0b0f517100e1e648a3e25e3128350f800efce5e89,1200.0,1632.0,soo-LLOHK-kyoh
con l'occhio,False,occhio,eye,noun,with the eye,"body,senses",,,masculine,singular,,,False,False,False,articulated_preposition,l',con l',con,no contraction with con before vowels,Guardo con l'occhio sinistro.,I look with my left eye.,e1fca16cf492439e2c03fb773771e46c01d72ca19fa058f0b382d4dffa4592ce,9eb17da5a53f1d4e838fc43f8f2c1b802d43fab63e3285a551ad1ab92ad9ff19,1272.0,1560.0,KOHN LOHK-kyoh
