term_italian,is_base,base_lemma_italian,base_lemma_english,part_of_speech,translation_english,topics,subtype,person_number,gender,plurality,mood,tense,is_comparative,is_superlative,is_compound,article_type,article_italian,added_particle_italian,preposition,notes,example_sentence_italian,example_sentence_english,english_audio_hash,english_duration_ms,italian_audio_hash,italian_duration_ms,pronunciation
salone,True,salone,salon,noun,salon,"Buildings & Facilities,Objects & Things,Spotify Lessons",,,masculine,singular,,,False,False,False,,,,,base lemma; masculine noun,Il salone è spazioso.,The salon is spacious.,91bbdf64ca0a904faca7bb845387c79a90b9186f1f29a858729752a452061fd7,1200.0,6081c5532d236513f01708c7af63a18d83c5530b34e9159f0bb223b727554ab8,1440.0,sah-LOH-neh
un salone,False,salone,salon,noun,a salon,"Buildings & Facilities,Objects & Things,Spotify Lessons",,,masculine,singular,,,False,False,False,indefinite,un,un,,indefinite singular form,Ho trovato un salone elegante.,I found an elegant salon.,a0847cb1d9253e23d9545bbca08429a6a0c8f876ab8f3688cb412ad6bd365df6,1272.0,cc03b4ba0380a484f31453e7d4d24dfa21bd0ffa35af34544026e4da536eb914,1512.0,OON sah-LOH-neh
il salone,False,salone,salon,noun,the salon,"Buildings & Facilities,Objects & Things,Spotify Lessons",,,masculine,singular,,,False,False,False,definite,il,il,,,Il salone apre alle nove.,The salon opens at nine.,e5f8f4a933b8ec973c90a2593b5462874f542f359330ed3f5b1659a2a8048d7c,1296.0,311518afc0ec1b1ca8e70a6e8006a96359ec7049abeb258e62197c15813d272f,1536.0,EEL sah-LOH-neh
saloni,False,salone,salon,noun,salons,"Buildings & Facilities,Objects & Things,Spotify Lessons",,,masculine,plural,,,False,False,False,,,,,plural form,I saloni sono grandi.,The salons are large.,e9ba3b6c9bb79e31ab42308c3593b31778d8db62eb91a343fa739bdffabd26d0,1320.0,b7c90c68d54801d85b90c5465c97570acffd5dff69d47e4ac1862a45ae125155,1440.0,sah-LOH-nee
i saloni,False,salone,salon,noun,the salons,"Buildings & Facilities,Objects & Things,Spotify Lessons",,,masculine,plural,,,False,False,False,definite,i,i,,,I saloni sono pieni.,The salons are full.,313b8b2a8af47da22d3ee68d2b90405ff18aa74bebdc18999f9bad82d78d5bec,1416.0,1bc5431716afffb7f4021ff7ecc71619664e6be04a4ba3d087d16339a5b2b37c,1464.0,EE sah-LOH-nee
dei saloni,False,salone,salon,noun,some salons,"Buildings & Facilities,Objects & Things,Spotify Lessons",,,masculine,plural,,,False,False,False,indefinite,i,dei,di,partitive plural form,Ho visitato dei saloni ieri.,I visited some salons yesterday.,8504d8e4689bc305b7bd614e6b9b0dcd8fc2ce9d43e4e0fb80946972efd373c4,1560.0,b389992edf8f8e0cd95219591f13be7b70fa61e33ad3372cd30e5a9eaabfa60d,1608.0,DAY sah-LOH-nee
del salone,False,salone,salon,noun,of the salon,"Buildings & Facilities,Objects & Things,Spotify Lessons",articulated_preposition,,masculine,singular,,,False,False,False,articulated_preposition,il,del,di,contraction of di + il,L'arredamento del salone è moderno.,The salon's decor is modern.,2e1e59a91dfc7b3486ccba17684b4e3bb18c3bea5dfebdedf130a374b4e2e1df,1416.0,0816f848fd151cde2599e99cbae7a9895ec56240ecf5187eeda8aee43c5d240b,1584.0,DEHL sah-LOH-neh
al salone,False,salone,salon,noun,to the salon,"Buildings & Facilities,Objects & Things,Spotify Lessons",articulated_preposition,,masculine,singular,,,False,False,False,articulated_preposition,il,al,a,contraction of a + il,Andiamo al salone domani.,We are going to the salon tomorrow.,691ac0b80b8976939758576b4e4c64aef60199ac439eacf1a3c5882ecb3dc039,1416.0,3e758aa753e0c316751766984f1723441273424b916ae325014e4256bf558cb9,1512.0,AHL sah-LOH-neh
ai saloni,False,salone,salon,noun,to the salons,"Buildings & Facilities,Objects & Things,Spotify Lessons",articulated_preposition,,masculine,plural,,,False,False,False,articulated_preposition,i,ai,a,contraction of a + i,Partecipo ai saloni internazionali.,I take part in the international salons.,9b760b89d9a4ceb6202ffa6643042c0700f010cb8f47c4bbb8b1f7006412d039,1536.0,e552aa3d90fa31da781bde52bfa711fb2f97b65385ed45ec7710405437b8d5b9,1536.0,EYE sah-LOH-nee
dal salone,False,salone,salon,noun,from the salon,"Buildings & Facilities,Objects & Things,Spotify Lessons",articulated_preposition,,masculine,singular,,,False,False,False,articulated_preposition,il,dal,da,contraction of da + il,Esco dal salone.,I am leaving the salon.,ca3892c7c73b4d59fc8c5d66349a2871b723b0b37bd694c93e1582ef6fdb3a19,1488.0,d7ef1e8ed2a235bfdbb52e5cad94716afecb1c16a003ef71052055ea505381bf,1584.0,DAHL sah-LOH-neh
dai saloni,False,salone,salon,noun,from the salons,"Buildings & Facilities,Objects & Things,Spotify Lessons",articulated_preposition,,masculine,plural,,,False,False,False,articulated_preposition,i,dai,da,contraction of da + i,Sono arrivati dai saloni vicini.,They arrived from the nearby salons.,0212d804ae4b46d38cafdf59c8ea56ff6e6e2085436b6a230690e0a0c0958c10,1608.0,e7c559d6541d3d88a37b6ace2b49f1319df058596a5a268275b78bb7f6e38445,1632.0,DEYE sah-LOH-nee
nel salone,False,salone,salon,noun,in the salon,"Buildings & Facilities,Objects & Things,Spotify Lessons",articulated_preposition,,masculine,singular,,,False,False,False,articulated_preposition,il,nel,in,contraction of in + il,Restiamo nel salone.,We stay in the salon.,5e43c780a2f9b9f2b3a1d2360069e927c69a3a581493b6277bc01e435b97de16,1416.0,70cbd62c9fd99c6a72da33a6952291ddf481fd632482f94ad333a8df4fdbeafd,1608.0,NEHL sah-LOH-neh
nei saloni,False,salone,salon,noun,in the salons,"Buildings & Facilities,Objects & Things,Spotify Lessons",articulated_preposition,,masculine,plural,,,False,False,False,articulated_preposition,i,nei,in,contraction of in + i,Non si fuma nei saloni.,You cannot smoke in the salons.,08ee30e9f75b5bfde8181d971e9230bc2bebbb079df13a08e01f628c65c088e9,1536.0,942bbec8c9123380067ec4bf54cba56f4d06599beca88e78d36b5505fe697448,1632.0,NAY sah-LOH-nee
sul salone,False,salone,salon,noun,about the salon,"Buildings & Facilities,Objects & Things,Spotify Lessons",articulated_preposition,,masculine,singular,,,False,False,False,articulated_preposition,il,sul,su,contraction of su + il,Ho letto un articolo sul salone.,I read an article about the salon.,321954fa4667089aaf486dac8d2b2f8314a8f378f5bb3d357efa54ad7a5acc05,1584.0,5e4ab0b04d5d2f48ea16f3d4a91ec2779cd5f78b63edf223c14cc4c1434ac50b,1656.0,SOOL sah-LOH-neh
sui saloni,False,salone,salon,noun,about the salons,"Buildings & Facilities,Objects & Things,Spotify Lessons",articulated_preposition,,masculine,plural,,,False,False,False,articulated_preposition,i,sui,su,contraction of su + i,Ho informazioni sui saloni.,I have information about the salons.,0b92a2122f988e5ea3f5d5d89f601687e18e11479e08dd59d33a82df0451d416,1704.0,e73b4c0a0e0767a90a901a0f57ed1e274fda54d5ed3d234698f26150a8e6b89d,1752.0,SWEE sah-LOH-nee
col salone,False,salone,salon,noun,with the salon,"Buildings & Facilities,Objects & Things,Spotify Lessons",articulated_preposition,,masculine,singular,,,False,False,False,articulated_preposition,il,col,con,contraction of con + il,Lavoro col salone per l'evento.,I work with the salon for the event.,7e4a6871ee7344302d3c459d568d45d843f467a9194666ca23057d27f85d899a,1464.0,f363e1a3585f9f541f2a258b547847983070ef8b5d3c45a398aeb45bb8e79c6f,1584.0,KOHL sah-LOH-neh
coi saloni,False,salone,salon,noun,with the salons,"Buildings & Facilities,Objects & Things,Spotify Lessons",articulated_preposition,,masculine,plural,,,False,False,False,articulated_preposition,i,coi,con,contraction of con + i,Collaboriamo coi saloni locali.,We collaborate with the local salons.,7e601bde558470da028021bd6d6d1f8996e1e23ed7d469b5bb109dbce97f8da0,1584.0,5b2c832e11422a23c0aa73662d59d4d0f1e3c1423577ceaaa74c4df5ffafe09f,1632.0,KOY sah-LOH-nee
