term_italian,is_base,base_lemma_italian,base_lemma_english,part_of_speech,translation_english,topics,subtype,person_number,gender,plurality,mood,tense,is_comparative,is_superlative,is_compound,article_type,article_italian,added_particle_italian,preposition,notes,example_sentence_italian,example_sentence_english,english_audio_hash,english_duration_ms,italian_audio_hash,italian_duration_ms,pronunciation
spagnolo,True,spagnolo,Spanish,noun,Spanish (masculine),"Places & Locations,People & Titles,Objects & Things",,,masculine,singular,,,False,False,False,,,,,can mean a Spaniard or the Spanish language; masculine dictionary form; starts with s+consonant so uses ''lo/uno/gli'',Parlo spagnolo.,I speak Spanish.,9dfdf611dafa2bf81d37bdcae204650a3dc66d5c095028ee898c3724dee09aa0,2232.0,45cae3cd1b3cacc7411987f7bbbafd60d2b60165b5d6237c02895276ee44580b,1584.0,spah-NYOH-loh
uno spagnolo,False,spagnolo,Spanish,noun,a Spaniard (masculine),"Places & Locations,People & Titles,Objects & Things",,,masculine,singular,,,False,False,False,indefinite,uno,uno,,used for a male person,Conosco uno spagnolo.,I know a Spaniard.,1ad096923b0568c475b603b7dc07c701206b7712c62311e80246b11aeab79221,2400.0,5ab3abf36343b817c9e67c058c557bc995c4eb741ee2a07eca58173a2a524dd3,1824.0,OO-noh spah-NYOH-loh
lo spagnolo,False,spagnolo,Spanish,noun,the Spaniard (masculine),"Places & Locations,People & Titles,Objects & Things",,,masculine,singular,,,False,False,False,definite,lo,lo,,also used to mean 'the Spanish language',Lo spagnolo è una lingua romanza.,Spanish is a Romance language.,9f330ec1e8686aa7d2146455703c9a11baef029729bf734e92e8b2fa4a6a4655,2400.0,da5e977517af999e63b1b0173c2cbfec9f41d9b73668573e15339d2dd1de2214,1704.0,LOH spah-NYOH-loh
spagnola,False,spagnolo,Spanish,noun,Spaniard (feminine),"Places & Locations,People & Titles,Objects & Things",,,feminine,singular,,,False,False,False,,,,,,Ho visto una spagnola al mercato.,I saw a Spanish woman at the market.,acb4d9ecf909a77e1741e78d6f008018bd904fbbe429bc33fb65dc7804ed854e,2112.0,88e5bca0f1b4e7d043c621cfa30956c99d3af337f05da7b05d87e8f04eee30ec,1560.0,spah-NYOH-lah
una spagnola,False,spagnolo,Spanish,noun,a Spaniard (feminine),"Places & Locations,People & Titles,Objects & Things",,,feminine,singular,,,False,False,False,indefinite,una,una,,used for a female person,Ho parlato con una spagnola.,I spoke with a Spanish woman.,e14c5ef179a5c1531a8c63311aed8854b1cd7c09f899ebe2a8eedc825d5df856,2208.0,40ae7de4383201eecbab76794768f6b2190e692665ad3b62d3ef5d5013839b74,1776.0,OO-nah spah-NYOH-lah
la spagnola,False,spagnolo,Spanish,noun,the Spaniard (feminine),"Places & Locations,People & Titles,Objects & Things",,,feminine,singular,,,False,False,False,definite,la,la,,,La spagnola ha lasciato un messaggio.,The Spanish woman left a message.,97860b52518a471d00982d63b5e0c97c84b0dede158287ceccd9f0ead5133ec4,2232.0,48f02871447ff69a01bcdfa993e5210d32a5f9f54c9d77dee2f2aced2e694cd4,1704.0,LAH spah-NYOH-lah
spagnoli,False,spagnolo,Spanish,noun,Spaniards (masculine),"Places & Locations,People & Titles,Objects & Things",,,masculine,plural,,,False,False,False,,,,,,Spagnoli famosi vivono qui.,Famous Spaniards live here.,e53ff7e034e7005439e09018b7feb37615d31b8487f56db306e2c25c8bf487af,2376.0,a2372019559fbfb9a1110a978d93f821e92a13a2a37ad812337fdcee4edd06dd,1584.0,spah-NYOH-lee
gli spagnoli,False,spagnolo,Spanish,noun,the Spaniards (masculine),"Places & Locations,People & Titles,Objects & Things",,,masculine,plural,,,False,False,False,definite,gli,gli,,,Gli spagnoli sono cordiali.,The Spaniards are friendly.,ed79b5ceb5651efb383aa9f5e3c9faeafefbe0d855e7eb20006a81565a93e54b,2496.0,ee35372147cdddf10105384a76cafc7e0c686db4ddef60e4ba1c902ee7b27de5,1824.0,LY spah-NYOH-lee
degli spagnoli,False,spagnolo,Spanish,noun,some Spaniards (masculine),"Places & Locations,People & Titles,Objects & Things",,,masculine,plural,,,False,False,False,indefinite,gli,degli,di,partitive plural form,Conosco degli spagnoli al lavoro.,I know some Spaniards at work.,dffa685d1f5c3e9d8ee637a541f9cce170058f7a1f0b37ee2f82a544bc235d1d,2688.0,a963042f693ea18d2d94c0b96f11438b8257374e6f4404dc1a580ce46a89990d,1872.0,DEH-ly spah-NYOH-lee
spagnole,False,spagnolo,Spanish,noun,Spaniards (feminine),"Places & Locations,People & Titles,Objects & Things",,,feminine,plural,,,False,False,False,,,,,,Le spagnole hanno cantato.,The Spanish women sang.,d4571edaa54d16550859680be1ea8a66d3ad0bf364eeec4513ab6d7b26868056,2184.0,60454d27d554c619285df7e9ec701a877d977611fd7565aa27faba5fcfaad857,1560.0,spah-NYOH-leh
