term_italian,is_base,base_lemma_italian,base_lemma_english,part_of_speech,translation_english,topics,subtype,person_number,gender,plurality,mood,tense,is_comparative,is_superlative,is_compound,article_type,article_italian,added_particle_italian,preposition,notes,example_sentence_italian,example_sentence_english
agenzia,True,agenzia,agency,noun,agency,"business,services",,,feminine,singular,,,False,False,False,,,,,base lemma,Cerco agenzia affidabile.,I am looking for a reliable agency.
un'agenzia,False,agenzia,agency,noun,a/an agency,"business,services",,,feminine,singular,,,False,False,False,indefinite,una,un',,elision of una before vowel,Ho trovato un'agenzia per il lavoro.,I found an agency for the job.
l'agenzia,False,agenzia,agency,noun,the agency,"business,services",,,feminine,singular,,,False,False,False,definite,la,l',,elision of la before vowel,L'agenzia ha risposto.,The agency answered.
agenzie,False,agenzia,agency,noun,agencies,"business,services",,,feminine,plural,,,False,False,False,,,,,plural form,Molte agenzie offrono questo servizio.,Many agencies offer this service.
le agenzie,False,agenzia,agency,noun,the agencies,"business,services",,,feminine,plural,,,False,False,False,definite,le,le,,,Le agenzie sono chiuse la domenica.,The agencies are closed on Sunday.
delle agenzie,False,agenzia,agency,noun,some agencies,"business,services",,,feminine,plural,,,False,False,False,indefinite,le,delle,di,partitive plural form,Proverò delle agenzie diverse.,I will try some different agencies.
dell'agenzia,False,agenzia,agency,noun,of the agency,"business,services",,,feminine,singular,,,False,False,False,articulated_preposition,la,dell',di,contraction of di + l',Ho parlato dell'agenzia.,I spoke about the agency.
all'agenzia,False,agenzia,agency,noun,to the agency,"business,services",,,feminine,singular,,,False,False,False,articulated_preposition,la,all',a,contraction of a + l',Vado all'agenzia domani.,I am going to the agency tomorrow.
dall'agenzia,False,agenzia,agency,noun,from the agency,"business,services",,,feminine,singular,,,False,False,False,articulated_preposition,la,dall',da,contraction of da + l',Ho ricevuto una chiamata dall'agenzia.,I received a call from the agency.
nell'agenzia,False,agenzia,agency,noun,in the agency,"business,services",,,feminine,singular,,,False,False,False,articulated_preposition,la,nell',in,contraction of in + l',Lavoro nell'agenzia.,I work in the agency.
sull'agenzia,False,agenzia,agency,noun,about the agency,"business,services",,,feminine,singular,,,False,False,False,articulated_preposition,la,sull',su,contraction of su + l',Ho letto un articolo sull'agenzia.,I read an article about the agency.
con l'agenzia,False,agenzia,agency,noun,with the agency,"business,services",,,feminine,singular,,,False,False,False,articulated_preposition,la,con l',con,no contraction; con + l',Collaboro con l'agenzia.,I collaborate with the agency.
delle agenzie,False,agenzia,agency,noun,of the agencies,"business,services",,,feminine,plural,,,False,False,False,articulated_preposition,le,delle,di,contraction of di + le; same form as partitive,Ho visto i documenti delle agenzie.,I saw the documents of the agencies.
alle agenzie,False,agenzia,agency,noun,to the agencies,"business,services",,,feminine,plural,,,False,False,False,articulated_preposition,le,alle,a,contraction of a + le,Prenoto alle agenzie del centro.,I book with the downtown agencies.
dalle agenzie,False,agenzia,agency,noun,from the agencies,"business,services",,,feminine,plural,,,False,False,False,articulated_preposition,le,dalle,da,contraction of da + le,Ho notizie dalle agenzie.,I have news from the agencies.
nelle agenzie,False,agenzia,agency,noun,in the agencies,"business,services",,,feminine,plural,,,False,False,False,articulated_preposition,le,nelle,in,contraction of in + le,Non si fuma nelle agenzie.,You cannot smoke in agencies.
sulle agenzie,False,agenzia,agency,noun,about the agencies,"business,services",,,feminine,plural,,,False,False,False,articulated_preposition,le,sulle,su,contraction of su + le,Ho trovato articoli sulle agenzie.,I found articles about the agencies.
con le agenzie,False,agenzia,agency,noun,with the agencies,"business,services",,,feminine,plural,,,False,False,False,articulated_preposition,le,con le,con,no contraction for con + le,Lavoriamo con le agenzie locali.,We work with the local agencies.
