term_italian,is_base,base_lemma_italian,base_lemma_english,part_of_speech,translation_english,topics,subtype,person_number,gender,plurality,mood,tense,is_comparative,is_superlative,is_compound,article_type,article_italian,added_particle_italian,preposition,notes,example_sentence_italian,example_sentence_english,english_audio_hash,english_duration_ms,italian_audio_hash,italian_duration_ms,pronunciation
gabinetto,True,gabinetto,toilet,noun,toilet,"home,places",,,masculine,singular,,,False,False,False,,,,,can mean toilet or bathroom,Cerco gabinetto pulito.,I'm looking for a clean toilet.,aae099f891736da47a2da8f212999fc3ae3d1552918d603668689c17676937d0,1128.0,a5343d6551664fc41e2d6e1d364624a6b57a31aa465db3972829ac8f1f982946,1632.0,gah-bee-NEHT-toh
un gabinetto,False,gabinetto,toilet,noun,a toilet,"home,places",,,masculine,singular,,,False,False,False,indefinite,un,un,,,Ho trovato un gabinetto pubblico.,I found a public toilet.,adb731cef13bdd21ff2031c1f6901a2cd6254d02a90dcb84f4f4a5b82145c8e2,1296.0,6cf99009d73fa2f20e70f00a46812d9f805a498fd826e167680234bf6697ce5e,1776.0,OON gah-bee-NEHT-toh
il gabinetto,False,gabinetto,toilet,noun,the toilet,"home,places",,,masculine,singular,,,False,False,False,definite,il,il,,,Il gabinetto è occupato.,The toilet is occupied.,59110523440662b2fe529d7bc204f493064ebb42893f72f8a8e9be0e234fb9bc,1320.0,242df00ddc1e32edda25844429a95ef3d04ea1a8a6f636a7bfa4602e4d0e4ed8,1800.0,EEL gah-bee-NEHT-toh
gabinetti,False,gabinetto,toilet,noun,toilets,"home,places",,,masculine,plural,,,False,False,False,,,,,,Trovo spesso gabinetti puliti.,I often find clean toilets.,ad1ba236e151451161bf8ca160da5d929a490814271bdf105e0b576856f632f4,1224.0,88730901b59057cdd7a6ff38711f7ce557a1e8928ac48880863eb4ebcdac32f9,1632.0,gah-bee-NEHT-tee
i gabinetti,False,gabinetto,toilet,noun,the toilets,"home,places",,,masculine,plural,,,False,False,False,definite,i,i,,,I gabinetti sono puliti.,The toilets are clean.,ac64df2babc2d899edf8566c5e1265cb2175b319d218ce2656fcae7aeb9c47c8,1416.0,ba1a0d3d94fb73407a532ce545bf75b4005fca18c721a4a930ac3c79d3e20c10,1728.0,EE gah-bee-NEHT-tee
dei gabinetti,False,gabinetto,toilet,noun,some toilets,"home,places",,,masculine,plural,,,False,False,False,indefinite,i,dei,di,partitive plural form,Provo dei gabinetti locali.,I try some local toilets.,4a1c05f32cc5b4fa8212dc24fe982ad866ac268e4916e9ab40713a8f8a132100,1560.0,eb566a07db08f2661e8bd937675cdb57088560e928ea404ccac1bf61a44a6b37,1872.0,DAY gah-bee-NEHT-tee
del gabinetto,False,gabinetto,toilet,noun,of the toilet,"home,places",,,masculine,singular,,,False,False,False,articulated_preposition,il,del,di,contraction of di + il,L'odore del gabinetto è forte.,The smell of the toilet is strong.,619edb4321bd5b19155ba76ff0f6426005fb0ff9e109899359599559ac2a8910,1416.0,fa586937762d613b95c1f6a8e2f92d390076c0f54526eab5c28f9beed7440ff9,1872.0,DEHL gah-bee-NEHT-toh
al gabinetto,False,gabinetto,toilet,noun,to the toilet,"home,places",,,masculine,singular,,,False,False,False,articulated_preposition,il,al,a,contraction of a + il,Vado al gabinetto.,I am going to the toilet.,65b22f6bc5a3a1eaa372dab89a9de10cebf80558f25c9da56322cf6da15203f2,1440.0,8d9a1c7eaf18448dd42f08d0a9cc11a51670ef8d7d66b2527dc068b53c4386b5,1776.0,AHL gah-bee-NEHT-toh
ai gabinetti,False,gabinetto,toilet,noun,to the toilets,"home,places",,,masculine,plural,,,False,False,False,articulated_preposition,i,ai,a,contraction of a + i,Andiamo ai gabinetti.,We are going to the toilets.,f9a5264f628246e2c1faa0163d6a26808bdacd5c15cfe052b10be58e87daa616,1536.0,db6324cb384f6ae9a1dec0b4b564e3186e65bf43a7deedda7dd3a8c6d1ac44cc,1800.0,EYE gah-bee-NEHT-tee
dal gabinetto,False,gabinetto,toilet,noun,from the toilet,"home,places",,,masculine,singular,,,False,False,False,articulated_preposition,il,dal,da,contraction of da + il,Vengo dal gabinetto.,I am coming from the toilet.,be50749f098e02a6999361e9e22b9c65f3168fa1ec38f50a75b8f2c9ff9f4799,1512.0,d0ac2b5cd131297fb5845cdb33b64238b5ac6e6df38826a2e72303fed47fbdca,1872.0,DAHL gah-bee-NEHT-toh
