term_italian,is_base,base_lemma_italian,base_lemma_english,part_of_speech,translation_english,topics,subtype,person_number,gender,plurality,mood,tense,is_comparative,is_superlative,is_compound,article_type,article_italian,added_particle_italian,preposition,notes,example_sentence_italian,example_sentence_english,english_audio_hash,english_duration_ms,italian_audio_hash,italian_duration_ms,pronunciation
sete,True,sete,thirst,noun,thirst,"Food & Drink,Objects & Things,Body & Health,Emotions & States",,,feminine,singular,,,False,False,False,,,,,"mass noun; usually singular, plural rare",Ho sete.,I am thirsty.,dd65aaba947df479e1f33ffff5a318f8601aaa330fdc43f1095aefd1a21bd2fa,1104.0,e1d87420fa2802a6a6e30fc1bb93b750795ff91c9ce41314afd9625f41838403,1368.0,SEH-teh
una sete,False,sete,thirst,noun,a thirst,"Food & Drink,Objects & Things,Body & Health,Emotions & States",indefinite,,feminine,singular,,,False,False,False,indefinite,una,una,,rare; mass noun typically used without an article,Ha avuto una sete improvvisa.,He had a sudden thirst.,ab181df91a6c81b2b93b1bfa7aef64b33afc949d8a969ebe153aeeed91750632,1296.0,c5104d108c43b84390b5c9537c895c56dbb7311010ff61ad02c613a54fc7cdd8,1512.0,OO-nah SEH-teh
la sete,False,sete,thirst,noun,the thirst,"Food & Drink,Objects & Things,Body & Health,Emotions & States",definite,,feminine,singular,,,False,False,False,definite,la,la,,common usage,La sete mi tormenta.,Thirst torments me.,f6f69f08bc59e00d95bf1efd98f2eb185c2e1088bd7d6ffad8f6558e4e01dcf8,1296.0,d5eaf3b87595821cfa31b35a3fb4cee7d39e1704d2c555315fb5e3a906e70fcd,1440.0,LAH SEH-teh
sete,False,sete,thirst,noun,thirsts,"Food & Drink,Objects & Things,Body & Health,Emotions & States",,,feminine,plural,,,False,False,False,,,,,plural rare; same form as singular,Sete e caldo costrinsero i corridori.,Thirst and heat forced the runners.,caca6465463288072404fc3f7256d618ed8cfb9bf7f0d2bcd91b5dacbaf785a2,1224.0,e1d87420fa2802a6a6e30fc1bb93b750795ff91c9ce41314afd9625f41838403,1368.0,SEH-teh
le sete,False,sete,thirst,noun,the thirsts,"Food & Drink,Objects & Things,Body & Health,Emotions & States",definite,,feminine,plural,,,False,False,False,definite,le,le,,rare plural form,Le sete dei corridori erano forti.,The runners' thirsts were strong.,84ead96a9e6f5522594ac1150024436d3316bb298b8e3c4f4fb320756247ec4d,1416.0,35fbcc3e4a6ab1fef6ca236b3ecab35d82ffbae0b025e6efdad0c571631fdf1b,1440.0,LEH SEH-teh
delle sete,False,sete,thirst,noun,some thirsts,"Food & Drink,Objects & Things,Body & Health,Emotions & States",indefinite,,feminine,plural,,,False,False,False,indefinite,le,delle,di,partitive plural; rare,Ho provato delle sete dopo la gara.,I experienced some thirsts after the race.,7c69c9e90629113cd079a31490fed51e5886dd98f5524fac7ee3c3f07e3ac804,1560.0,e7e3fcc70a9408c5de9f387dff4e9826d320a107733e0f83151e1db2af3ad800,1608.0,DEH-lleh SEH-teh
della sete,False,sete,thirst,noun,of the thirst,"Food & Drink,Objects & Things,Body & Health,Emotions & States",articulated_preposition,,feminine,singular,,,False,False,False,articulated_preposition,la,della,di,contraction of di + la,Il rimedio della sete è l'acqua.,The remedy for thirst is water.,7c737df3f05db0c3f736e2546e0fa9b560695a7b5b24bca37db8371366eab209,1440.0,857b7b41d8eb1c4a8be33fa9e4f0353db34db43b480a071de01c5d2b86be67b8,1608.0,DEH-llah SEH-teh
alla sete,False,sete,thirst,noun,to the thirst,"Food & Drink,Objects & Things,Body & Health,Emotions & States",articulated_preposition,,feminine,singular,,,False,False,False,articulated_preposition,la,alla,a,contraction of a + la,Non cedere alla sete.,Do not give in to thirst.,a50295215870ea92d2f0261d2aae8cff9ee236696b2a423b7119157491deaade,1416.0,899d55a79da5713a90ca9764d87ead85eeaaf8036ba74830e5de918d87241d68,1536.0,AH-llah SEH-teh
dalla sete,False,sete,thirst,noun,from the thirst,"Food & Drink,Objects & Things,Body & Health,Emotions & States",articulated_preposition,,feminine,singular,,,False,False,False,articulated_preposition,la,dalla,da,contraction of da + la,Dalla sete non ci si salva facilmente.,One cannot be easily saved from thirst.,5dd64a259580f11a104f02069c90080b445feab2395911bda810b2af7be832a8,1512.0,3d74c5fb95068100a985a4df96b8e0d5e5e909c90adc691e9f918874e67f9d16,1632.0,DAH-llah SEH-teh
nella sete,False,sete,thirst,noun,in the thirst,"Food & Drink,Objects & Things,Body & Health,Emotions & States",articulated_preposition,,feminine,singular,,,False,False,False,articulated_preposition,la,nella,in,contraction of in + la,Nella sete cercava sollievo.,In the thirst he sought relief.,07279d162a215ba22a4dfb82d2104661b8f4bcb602e37818abd36b6494cec035,1416.0,072ac98ce21260cd3fe47185f00d4fd8d843843dfe46aa11d8005d005f7c8ce4,1632.0,NEH-llah SEH-teh
sulla sete,False,sete,thirst,noun,about the thirst,"Food & Drink,Objects & Things,Body & Health,Emotions & States",articulated_preposition,,feminine,singular,,,False,False,False,articulated_preposition,la,sulla,su,contraction of su + la,Ho scritto un articolo sulla sete.,I wrote an article about thirst.,330af763efc076e18a2ac9328725d8e0bf6b131641c332c3f4422f2d450c4cc6,1584.0,9da11b2c1d6030acec2777e576be304bb06f960b64d9c9cf4a15b1d1acbe0515,1680.0,SOO-llah SEH-teh
con la sete,False,sete,thirst,noun,with the thirst,"Food & Drink,Objects & Things,Body & Health,Emotions & States",articulated_preposition,,feminine,singular,,,False,False,False,articulated_preposition,la,con la,con,no contraction for con + la,Con la sete non si scherza.,You do not joke with thirst.,a7059326ab1f979ae4c01f2b89d2cc482340e0a90c7599acea315205d28485ae,1488.0,4659107b5dd0070626592e1446a2805a72faca5be7a402c2171ba55434664cb1,1632.0,KOHN LAH SEH-teh
