term_italian,is_base,base_lemma_italian,base_lemma_english,part_of_speech,translation_english,topics,subtype,person_number,gender,plurality,mood,tense,is_comparative,is_superlative,is_compound,article_type,article_italian,added_particle_italian,preposition,notes,example_sentence_italian,example_sentence_english
doccia,True,doccia,shower,noun,shower,"home,hygiene",,,feminine,singular,,,False,False,False,,,,,base lemma; feminine noun,Preferisco doccia calda.,I prefer a hot shower.
una doccia,False,doccia,shower,noun,a shower,"home,hygiene",,,feminine,singular,,,False,False,False,indefinite,una,una,,,Prendo una doccia veloce.,I take a quick shower.
la doccia,False,doccia,shower,noun,the shower,"home,hygiene",,,feminine,singular,,,False,False,False,definite,la,la,,,La doccia è rotta.,The shower is broken.
docce,False,doccia,shower,noun,showers,"home,hygiene",,,feminine,plural,,,False,False,False,,,,,plural form,Preferisco docce veloci.,I prefer quick showers.
le docce,False,doccia,shower,noun,the showers,"home,hygiene",,,feminine,plural,,,False,False,False,definite,le,le,,,Le docce sono occupate.,The showers are occupied.
delle docce,False,doccia,shower,noun,some showers,"home,hygiene",,,feminine,plural,,,False,False,False,indefinite,le,delle,di,partitive plural form,Ho provato delle docce nuove.,I tried some new showers.
della doccia,False,doccia,shower,noun,of the shower,"home,hygiene",,,feminine,singular,,,False,False,False,articulated_preposition,la,della,di,contraction of di + la,Il rumore della doccia è forte.,The noise of the shower is loud.
alla doccia,False,doccia,shower,noun,to the shower,"home,hygiene",,,feminine,singular,,,False,False,False,articulated_preposition,la,alla,a,contraction of a + la,Vado alla doccia.,I go to the shower.
alle docce,False,doccia,shower,noun,to the showers,"home,hygiene",,,feminine,plural,,,False,False,False,articulated_preposition,le,alle,a,contraction of a + le,Vado alle docce del centro.,I go to the showers at the center.
dalla doccia,False,doccia,shower,noun,from the shower,"home,hygiene",,,feminine,singular,,,False,False,False,articulated_preposition,la,dalla,da,contraction of da + la,Esco dalla doccia.,I get out of the shower.
dalle docce,False,doccia,shower,noun,from the showers,"home,hygiene",,,feminine,plural,,,False,False,False,articulated_preposition,le,dalle,da,contraction of da + le,Arrivo dalle docce.,I arrive from the showers.
nella doccia,False,doccia,shower,noun,in the shower,"home,hygiene",,,feminine,singular,,,False,False,False,articulated_preposition,la,nella,in,contraction of in + la,C'è un oggetto nella doccia.,There is an object in the shower.
nelle docce,False,doccia,shower,noun,in the showers,"home,hygiene",,,feminine,plural,,,False,False,False,articulated_preposition,le,nelle,in,contraction of in + le,Non si fuma nelle docce.,You cannot smoke in the showers.
sulla doccia,False,doccia,shower,noun,on the shower,"home,hygiene",,,feminine,singular,,,False,False,False,articulated_preposition,la,sulla,su,contraction of su + la,C'è una macchia sulla doccia.,There is a stain on the shower.
sulle docce,False,doccia,shower,noun,on the showers,"home,hygiene",,,feminine,plural,,,False,False,False,articulated_preposition,le,sulle,su,contraction of su + le,Trovi informazioni sulle docce pubbliche.,You find information on public showers.
con la doccia,False,doccia,shower,noun,with the shower,"home,hygiene",,,feminine,singular,,,False,False,False,articulated_preposition,la,con la,con,no contraction with 'la',Ho sentito il rumore con la doccia accesa.,I heard the noise with the shower on.
con le docce,False,doccia,shower,noun,with the showers,"home,hygiene",,,feminine,plural,,,False,False,False,articulated_preposition,le,con le,con,no contraction with 'le',L'hotel è fornito con le docce private.,The hotel is equipped with private showers.
