term_italian,is_base,base_lemma_italian,base_lemma_english,part_of_speech,translation_english,topics,subtype,person_number,gender,plurality,mood,tense,is_comparative,is_superlative,is_compound,article_type,article_italian,added_particle_italian,preposition,notes,example_sentence_italian,example_sentence_english,english_audio_hash,english_duration_ms,italian_audio_hash,italian_duration_ms,pronunciation
bambino,True,bambino,child,noun,child (masculine),"Family & Relationships,Objects & Things",,,masculine,singular,,,False,False,False,,,,,base lemma; feminine bambina; plurals bambini/bambine,Cerco bambino sorridente.,I am looking for a smiling child.,6cbf2815863f795b85b67235034f7c258c6c581255a2966ef9acb326d30a8260,2112.0,893bfaaa1f85ba582c2616cb6f9e50737d9d2143e929b4c8b535b50e98806ab0,1464.0,bahm-BEE-noh
un bambino,False,bambino,child,noun,a child (masculine),"Family & Relationships,Objects & Things",,,masculine,singular,,,False,False,False,indefinite,un,un,,,Vedo un bambino al parco.,I see a child at the park.,1060b32c02976a3c515b6cb48a99f477850e2a15325219efbbc71d5955ccc51d,2232.0,8bad12838e7d253d1b9adcd77f7ddfd0752401882b8a0c202f60c884ede27039,1584.0,OON bahm-BEE-noh
il bambino,False,bambino,child,noun,the child (masculine),"Family & Relationships,Objects & Things",,,masculine,singular,,,False,False,False,definite,il,il,,,Il bambino dorme.,The child sleeps.,8ff6484b3f1fde71c9238b60724615eeee74a894819a19977bcb8f8a071c588a,2280.0,581fe8e0bcfcee6d63e7ec8267c10ff36154a4ac2a6ba727aac3c759f498e382,1608.0,EEL bahm-BEE-noh
bambini,False,bambino,child,noun,children (masculine),"Family & Relationships,Objects & Things",,,masculine,plural,,,False,False,False,,,,,plural form,Bambini piccoli corrono.,Small children run.,6f26afd56f207287778ed2833e0f9e072a3876f7a909a70e34f2c877d3975d1d,2160.0,550f5c7566e0048c9908054a4125156c37e9cc7132b69f21d875d5c546eb3a78,1464.0,bahm-BEE-nee
i bambini,False,bambino,child,noun,the children (masculine),"Family & Relationships,Objects & Things",,,masculine,plural,,,False,False,False,definite,i,i,,,I bambini ridono.,The children laugh.,b1c1ef287699cf7db3fb68844a97dc389242c253277ee6a0fbfeb53cb9da1c26,2304.0,762b08303500e10262d1fe5d9dcbdc2f8f7ef8f76fe470c3e4c27381677ab92c,1512.0,EE bahm-BEE-nee
dei bambini,False,bambino,child,noun,some children (masculine),"Family & Relationships,Objects & Things",,,masculine,plural,,,False,False,False,indefinite,i,dei,di,partitive plural form,Ho dei bambini in classe.,I have some children in class.,8162415acb9dcd923239c4a58a4f9938a18be904fed131f84cdcd5a855634469,2448.0,3070d2c64c38ccd124747dcf2da79ab914013e8b42e072d602a4125628b610fb,1632.0,DAY bahm-BEE-nee
del bambino,False,bambino,child,noun,of the child (masculine),"Family & Relationships,Objects & Things",,,masculine,singular,,,False,False,False,articulated_preposition,il,del,di,contraction of di + il,La mamma del bambino arriva.,The child's mother arrives.,4de2d6e31e9b12860fb5db2dd9129dc305e546be70434cf868ef28deaf03e578,2400.0,cc19fea0157d301e05c2d6fc58c8392c7c493f874afe4af0467c3bd3e02d1c89,1680.0,DEHL bahm-BEE-noh
al bambino,False,bambino,child,noun,to the child (masculine),"Family & Relationships,Objects & Things",,,masculine,singular,,,False,False,False,articulated_preposition,il,al,a,contraction of a + il,Parlo al bambino.,I speak to the child.,992b6e6c10f252d80e67abfda1fadc2d80ba9cb78e3761ab34ded493c4213af9,2400.0,925a803131e98f27c1258c9b512e0ebddd5d104c64172b18fd86876db27af508,1584.0,AHL bahm-BEE-noh
ai bambini,False,bambino,child,noun,to the children (masculine),"Family & Relationships,Objects & Things",,,masculine,plural,,,False,False,False,articulated_preposition,i,ai,a,contraction of a + i,Leggo ai bambini.,I read to the children.,c95a3dde2bc6d6f6e35fefe5d11858166672aa7966c3451a44a93a08214a3a8c,2424.0,f1377527e446b32c4f194e410fe495ba79633f82060e3156e86f1c92a26e3e30,1560.0,EYE bahm-BEE-nee
dal bambino,False,bambino,child,noun,from the child (masculine),"Family & Relationships,Objects & Things",,,masculine,singular,,,False,False,False,articulated_preposition,il,dal,da,contraction of da + il,Vengo dal bambino.,I come from the child.,01d2a8e5f7488c5096debca520f0a515e64b3135b02dcce7d623fd9046ffcc34,2472.0,c62b46fcfba0d4bbdf9e63b8d6caf123b3132f2e21f79df09e76d616a37d2737,1680.0,DAHL bahm-BEE-noh
