term_italian,is_base,base_lemma_italian,base_lemma_english,part_of_speech,translation_english,topics,subtype,person_number,gender,plurality,mood,tense,is_comparative,is_superlative,is_compound,article_type,article_italian,added_particle_italian,preposition,notes,example_sentence_italian,example_sentence_english,english_audio_hash,english_duration_ms,italian_audio_hash,italian_duration_ms,pronunciation
valigia,True,valigia,suitcase,noun,suitcase,"travel,objects",,,feminine,singular,,,False,False,False,,,,,base lemma,Ho una valigia grande.,I have a large suitcase.,e1e693e014460a879fe7aa572c10ee3a407c5e97b4821625e1ef14c2ed90cbe4,1320.0,e8e4034b2d79f5c90ec6e515a76d53b201b93a4afb6a88861c6b988b37fe9fc4,1416.0,vah-LEE-jah
una valigia,False,valigia,suitcase,noun,a suitcase,"travel,objects",,,feminine,singular,,,False,False,False,indefinite,una,una,,,Ho comprato una valigia nuova.,I bought a new suitcase.,11219c921d4fef753cfcb0068b261ee85e627e187db245e951acc9955845e0fe,1416.0,125f5892bb4d5ac7048981376a661e503a2bd05dbb88f6e14d0bd2877a79724a,1608.0,OO-nah vah-LEE-jah
la valigia,False,valigia,suitcase,noun,the suitcase,"travel,objects",,,feminine,singular,,,False,False,False,definite,la,la,,,La valigia è sul letto.,The suitcase is on the bed.,abad494324a29d11eedf9c03b64c4e12a3e5d3137d6098fd45fece6e8df015f7,1464.0,88b9fbfae4d4d0b444c882d29cf66f63566e7ee12ff7f481b45e8fa21fa387b4,1560.0,LAH vah-LEE-jah
valigie,False,valigia,suitcase,noun,suitcases,"travel,objects",,,feminine,plural,,,False,False,False,,,,,plural form,Valigie pronte per il viaggio.,Suitcases ready for the trip.,382f2f336b2095fdfabf97d4134ecacacdf8219d5ce8bfd066e26bd47d04707f,1416.0,2b67049dadfa9a1c8dde32c95170a9c4b5ea7f24a19c32cbccb79aa8838debb9,1368.0,vah-LEE-jeh
le valigie,False,valigia,suitcase,noun,the suitcases,"travel,objects",,,feminine,plural,,,False,False,False,definite,le,le,,,Le valigie sono in corridoio.,The suitcases are in the hallway.,e39b9484d7c78b6222a758187e1ed49badd813b3302cdc27ad13ddd7b32446f7,1584.0,033a0e56621ed8de61a73e9e7cad64d1cec17018b30667338552c6284e92f014,1512.0,LEH vah-LEE-jeh
delle valigie,False,valigia,suitcase,noun,some suitcases,"travel,objects",,,feminine,plural,,,False,False,False,indefinite,delle,delle,di,partitive plural form,Ho visto delle valigie nel magazzino.,I saw some suitcases in the storage.,d79d13e07fe7aba558b88316da7d787da6103e20850e6a83e0053ac7d077f4bc,1704.0,edae4cb5202fd44377c8e1b5925d7fefa12876f2febc5397957c32667e3a9c2f,1704.0,DEH-lleh vah-LEE-jeh
della valigia,False,valigia,suitcase,noun,of the suitcase,"travel,objects",,,feminine,singular,,,False,False,False,articulated_preposition,la,della,di,contraction of di + la,L'orlo della valigia è rotto.,The rim of the suitcase is broken.,c5c1532c9b58f1bfd424374e44a379e366a1ed3f3d46a3a5e7f6f7fcc1620708,1584.0,2bceaebd3469fa06c3fa4db1c90cc826ecdc50c7eec2970150887c298a6dfe39,1728.0,DEH-llah vah-LEE-jah
delle valigie,False,valigia,suitcase,noun,of the suitcases,"travel,objects",,,feminine,plural,,,False,False,False,articulated_preposition,le,delle,di,contraction of di + le,Il colore delle valigie è diverso.,The color of the suitcases is different.,3ada9604f2e302aade45019a0d73df9aaf5066d46902ba3eb5ef315e1e2bec3c,1704.0,edae4cb5202fd44377c8e1b5925d7fefa12876f2febc5397957c32667e3a9c2f,1704.0,DEH-lleh vah-LEE-jeh
alla valigia,False,valigia,suitcase,noun,to the suitcase,"travel,objects",,,feminine,singular,,,False,False,False,articulated_preposition,la,alla,a,contraction of a + la,Attacco un'etichetta alla valigia.,I attach a tag to the suitcase.,ec35f1b7c6146c3b45358183b8adb6b6fd46bae36ea7d91535d8e7c41a55eb54,1584.0,07713a0b179d13d37dafa27cd714a277ac9edb36112deec15c10dc8423f7b7df,1656.0,AH-llah vah-LEE-jah
alle valigie,False,valigia,suitcase,noun,to the suitcases,"travel,objects",,,feminine,plural,,,False,False,False,articulated_preposition,le,alle,a,contraction of a + le,Metto le etichette alle valigie.,I put the tags on the suitcases.,6e4d0fa52c9355f19afe4fbea8037d14a0598970ee9e7b3b99973e31df2d7ca0,1704.0,de102747f292d7485c963dac8f98ece335329ab9f6f8afdbcce21bcbb1fdc587,1632.0,AH-lleh vah-LEE-jeh
