term_italian,is_base,base_lemma_italian,base_lemma_english,part_of_speech,translation_english,topics,subtype,person_number,gender,plurality,mood,tense,is_comparative,is_superlative,is_compound,article_type,article_italian,added_particle_italian,preposition,notes,example_sentence_italian,example_sentence_english,italian_audio_hash,english_audio_hash,english_duration_ms,italian_duration_ms,pronunciation
casa,True,casa,house,noun,house,"Lodging & Accommodation,Buildings & Facilities,Objects & Things,Spotify Lessons",,,feminine,singular,,,False,False,False,,,,,base lemma,Cerco casa economica.,I am looking for an inexpensive house.,e39d210bfe1d157f02c51ece7632d031c16477472ed6f2ca5573326e0cfb63b7,4c7de559b69840795c04a45292a4886ec3e9613414048a455468d2c2c623a211,1080.0,1224.0,KAH-sah
una casa,False,casa,house,noun,a house,"Lodging & Accommodation,Buildings & Facilities,Objects & Things,Spotify Lessons",,,feminine,singular,,,False,False,False,indefinite,una,una,,,Ho comprato una casa.,I bought a house.,1635e183afedcdd1b684c348f30aca2e592ab118a6cdf2a591ddc7ecf237e6ab,67ab2dfe168546072c20afa89897188850dd294e1560330fda204b668a7c2345,1224.0,1512.0,OO-nah KAH-sah
la casa,False,casa,house,noun,the house,"Lodging & Accommodation,Buildings & Facilities,Objects & Things,Spotify Lessons",,,feminine,singular,,,False,False,False,definite,la,la,,,La casa è grande.,The house is big.,88dd74cc84c4b3de9bb5f2ab72f5ca4436ecc10daf1a04a7ef3026c2dbaec555,381c70ffe07e43347d0f8a21b179f1d8c7cb6aba313dd80502175231defa75e2,1248.0,1464.0,LAH KAH-sah
case,False,casa,house,noun,houses,"Lodging & Accommodation,Buildings & Facilities,Objects & Things,Spotify Lessons",,,feminine,plural,,,False,False,False,,,,,plural form,Case nuove sorgono qui.,New houses are being built here.,c74dae39798f34e4dadd768daa3d2242b3276c6cbd93b56897d84cbd8bceedd7,c29a8f3b44ef1767536b49d528a93f943a5f1876cb075443fcad3c32de788749,1176.0,1224.0,KAH-seh
le case,False,casa,house,noun,the houses,"Lodging & Accommodation,Buildings & Facilities,Objects & Things,Spotify Lessons",,,feminine,plural,,,False,False,False,definite,le,le,,,Le case sono vicine.,The houses are close.,30ae1be34c933fa81fd510abe876ea8b9fb0f9f21f8176cf1ffb4914adf78e37,98a2e8a9f6e8fcf57b6d0adb9a05a9e5139630a0d65c0ca18ab2428d985636f2,1344.0,1416.0,LEH KAH-seh
delle case,False,casa,house,noun,some houses,"Lodging & Accommodation,Buildings & Facilities,Objects & Things,Spotify Lessons",,,feminine,plural,,,False,False,False,indefinite,le,delle,di,partitive plural form,Abbiamo visto delle case.,We saw some houses.,22678f2a6ba6325b070fac63561c13fb4455370f15d030cf3cb3e7f2c212e107,eeab7f3156c0c7f0dfa903d935bfdbc09d15b1b111afbcea27f104b22d6cef85,1464.0,1608.0,DEH-lleh KAH-seh
della casa,False,casa,house,noun,of the house,"Lodging & Accommodation,Buildings & Facilities,Objects & Things,Spotify Lessons",,,feminine,singular,,,False,False,False,articulated_preposition,la,della,di,contraction of di + la,Il tetto della casa è rosso.,The roof of the house is red.,6b6f103860b55433fcd4885c338055db8be600931180c6c3d8560acedb880779,10f791b134c74317eacd68c2c0ed43fe6025a7701e15f5dfd8b7b6574cdd137c,1344.0,1608.0,DEH-llah KAH-sah
delle case,False,casa,house,noun,of the houses,"Lodging & Accommodation,Buildings & Facilities,Objects & Things,Spotify Lessons",,,feminine,plural,,,False,False,False,articulated_preposition,le,delle,di,contraction of di + le,Parliamo delle case vecchie.,We are talking about the old houses.,22678f2a6ba6325b070fac63561c13fb4455370f15d030cf3cb3e7f2c212e107,547ac9322ed15881ada3fe523321864e1d10d04caa456e6736d49002d7b3fb68,1464.0,1608.0,DEH-lleh KAH-seh
alla casa,False,casa,house,noun,to the house,"Lodging & Accommodation,Buildings & Facilities,Objects & Things,Spotify Lessons",,,feminine,singular,,,False,False,False,articulated_preposition,la,alla,a,contraction of a + la,Porto i fiori alla casa.,I bring the flowers to the house.,265d213326f2db55273659155c512671a7337e3eb1c8e836cfb7c2fcf1d7ed55,0abd432c749a1bc00c84c3a5be09870bd6ecd3585f0c9113d81eba8dc29168c5,1368.0,1560.0,AH-llah KAH-sah
alle case,False,casa,house,noun,to the houses,"Lodging & Accommodation,Buildings & Facilities,Objects & Things,Spotify Lessons",,,feminine,plural,,,False,False,False,articulated_preposition,le,alle,a,contraction of a + le,Mi avvicino alle case.,I move closer to the houses.,8e4880f8a17bcbd15efb5fabd39dc2efc8c8dc73aca77d0a2cd99c04e4e79de4,4765461da67096b5066ed3b8a7bd26f01810b8335b9a1274e0296f2823748e2d,1464.0,1536.0,AH-lleh KAH-seh
