term_italian,is_base,base_lemma_italian,base_lemma_english,part_of_speech,translation_english,topics,subtype,person_number,gender,plurality,mood,tense,is_comparative,is_superlative,is_compound,article_type,article_italian,added_particle_italian,preposition,notes,example_sentence_italian,example_sentence_english,english_audio_hash,english_duration_ms,italian_audio_hash,italian_duration_ms,pronunciation
lavandino,True,lavandino,sink,noun,sink,"home,kitchen",,,masculine,singular,,,False,False,False,,,,,base lemma,Cerco lavandino nuovo.,I'm looking for a new sink.,2e55c63a440c7def561a6fd67e7cfcc6f004286d76aff0e7ef9f194d400ee9bf,1032.0,a39e9167cdff48c2cffd63193432d25e2f25d6e8402051e36141c52caf14f01f,1632.0,lah-vahn-DEE-noh
un lavandino,False,lavandino,sink,noun,a sink,"home,kitchen",indefinite,,masculine,singular,,,False,False,False,indefinite,un,un,,,Ho bisogno di un lavandino nuovo.,I need a new sink.,84e641459e63f351883c71452fbf2892f470dfde41e3b2dcb137a6f112d071ed,1200.0,859ab5b9e16e40b0963101b191285726ca38181e6b1291cca3f3c1fd8abe81c3,1752.0,OON lah-vahn-DEE-noh
il lavandino,False,lavandino,sink,noun,the sink,"home,kitchen",,,masculine,singular,,,False,False,False,definite,il,il,,,Il lavandino perde acqua.,The sink is leaking.,0a9ebad39db9872dbbfed94a62c94cf594f72abf81485146ecadbca3732309c9,1200.0,ad8f2e77bf6eaa887f316d1ee6e0e8af4edbbc43ad512ca19edb47a7adc37016,1776.0,EEL lah-vahn-DEE-noh
lavandini,False,lavandino,sink,noun,sinks,"home,kitchen",,,masculine,plural,,,False,False,False,,,,,plural form,Lavandini moderni sono costosi.,Modern sinks are expensive.,2093a4d3c17afccc0aef13b0b228a51f0322d00641e30c22b20dd29e92b73bd8,1152.0,f8488b9872be03a61b3405bad715d4a0ada7f51f8c885df7f0bbaca1cc4f17ab,1632.0,lah-vahn-DEE-nee
i lavandini,False,lavandino,sink,noun,the sinks,"home,kitchen",,,masculine,plural,,,False,False,False,definite,i,i,,,I lavandini sono puliti.,The sinks are clean.,6d705604aa71e3b2720a6eba5b1bda49bf840f7905dbf3749b02421824ce47e9,1296.0,91a9f461cc40ed1c4873869c03c1b3118dd4ec6171b1392524f75061450394e3,1680.0,EE lah-vahn-DEE-nee
dei lavandini,False,lavandino,sink,noun,some sinks,"home,kitchen",,,masculine,plural,,,False,False,False,indefinite,i,dei,di,partitive plural form,Ho visto dei lavandini nuovi.,I saw some new sinks.,307084641fe990fe97da25ef67539510cab3d7751e07fe0faed0b609fc4e7cac,1440.0,e36eaff45aa6f8077e354417668110a6597769625dacccbef61b5c93a7230b14,1824.0,DAY lah-vahn-DEE-nee
del lavandino,False,lavandino,sink,noun,of the sink,"home,kitchen",,,masculine,singular,,,False,False,False,articulated_preposition,il,del,di,contraction of di + il,Il bordo del lavandino è rotto.,The edge of the sink is broken.,07b1627e2cb7dc62bdbbbd15d3b20107fb0d8391157b7e9c95a4d3dbe1efff57,1320.0,6eeeebc693864f7347896c02104a8ac4d9eff00259209b19e2742d3e41e6db69,1824.0,DEHL lah-vahn-DEE-noh
al lavandino,False,lavandino,sink,noun,to the sink,"home,kitchen",,,masculine,singular,,,False,False,False,articulated_preposition,il,al,a,contraction of a + il,Vado al lavandino per lavarmi le mani.,I go to the sink to wash my hands.,499ba79660d37cafd5e47d1c19a34da111b547705336a668fc33cdd4241dd9ca,1296.0,36cbd182702515859e17e824aef60afa76131b5f5db71a98f5a26682fc011aa6,1752.0,AHL lah-vahn-DEE-noh
dal lavandino,False,lavandino,sink,noun,from the sink,"home,kitchen",,,masculine,singular,,,False,False,False,articulated_preposition,il,dal,da,contraction of da + il,Prendi l'acqua dal lavandino.,Take the water from the sink.,f08912e32035211e0bce414797323947d1adf6514717ec718832285455cc96fa,1392.0,a4b65fd44779d4a6e774c9c11743522ff6dc5ca54b9650613f5292b0873ba606,1848.0,DAHL lah-vahn-DEE-noh
nel lavandino,False,lavandino,sink,noun,in the sink,"home,kitchen",,,masculine,singular,,,False,False,False,articulated_preposition,il,nel,in,contraction of in + il,Metti i piatti nel lavandino.,Put the dishes in the sink.,09de136d03c0669c85c9ba0a80df40b07cedcd4f78cc65590217dd800c210325,1320.0,942a538e81c823ac510f8973ad3fe049019b26d2fc379221be6288621ab0b3dc,1848.0,NEHL lah-vahn-DEE-noh
