term_italian,is_base,base_lemma_italian,base_lemma_english,part_of_speech,translation_english,topics,subtype,person_number,gender,plurality,mood,tense,is_comparative,is_superlative,is_compound,article_type,article_italian,added_particle_italian,preposition,notes,example_sentence_italian,example_sentence_english,english_audio_hash,english_duration_ms,italian_audio_hash,italian_duration_ms,pronunciation
città,True,città,city,noun,city,"places,travel",,,feminine,singular,,,False,False,False,,,,,base lemma; invariable noun (same singular and plural),Cerco città vicina.,I am looking for a nearby city.,fd3da575bbcadfb82e317be45ab541d75c3eeb2ffbf7f544f6085b17e1ca7a01,1032.0,3dfeb6d67423246276c09fff45b1cfede6f20bd48d065d7f3c8fe2155498e970,1224.0,cht-TAH
una città,False,città,city,noun,a city,"places,travel",,,feminine,singular,,,False,False,False,indefinite,una,una,,,Conosco una città bella.,I know a beautiful city.,ccfedecc120ed5b18adae6dfcf4f6c3046d1ecdb57c0b1b89a04da79b6419e42,1128.0,554e7e3977acb845b6461aa38970d6ab50b7db2949fcac0b572de08165c694da,1512.0,OO-nah cht-TAH
la città,False,città,city,noun,the city,"places,travel",,,feminine,singular,,,False,False,False,definite,la,la,,,La città è tranquilla.,The city is quiet.,a52351841f866c36bc4e88492c49bdd1657d663a12a0debf59e0f6a9623e68a2,1152.0,588a3a0aacac0721a51017c59066d31578ad534c277c9d9ea434de5fd1383a6d,1440.0,LAH cht-TAH
città,False,città,city,noun,cities,"places,travel",,,feminine,plural,,,False,False,False,,,,,plural form; invariable noun,Città nuove attirano turisti.,New cities attract tourists.,86dc58d9c6b86e69d66c341658dbaf2059d9b61ea5ab6e4a2f334e629db97bb7,1128.0,3dfeb6d67423246276c09fff45b1cfede6f20bd48d065d7f3c8fe2155498e970,1224.0,cht-TAH
le città,False,città,city,noun,the cities,"places,travel",,,feminine,plural,,,False,False,False,definite,le,le,,,Le città sono care.,The cities are expensive.,2d4871347429bbbbf7bf28ae0a9f657ccaad37df9f5291d8fb8ea8478f3c57d0,1248.0,d9f0a0d630f02ff33d8530b1347f613030488404a1f850297dd87e0504de19ca,1416.0,LEH cht-TAH
delle città,False,città,city,noun,some cities,"places,travel",,,feminine,plural,,,False,False,False,indefinite,le,delle,di,partitive plural form,Visito delle città italiane.,I visit some Italian cities.,b7759004b2e9d6c996743f47f94e30cf1b8610a3740e52fccb755e4a12a56149,1416.0,16180e4ce5c8fc59c37ca08bbeab412c26f233ea4970f6b9e2c2175eca4460e0,1608.0,DEH-lleh cht-TAH
della città,False,città,city,noun,of the city,"places,travel",,,feminine,singular,,,False,False,False,articulated_preposition,la,della,di,contraction of di + la,Il centro della città è affollato.,The center of the city is crowded.,df20785105bedab9d20a0181b8e97f2521e55509c4b9293dbecb0e15be81c21c,1248.0,f51ddc1e808ea749799f616671f9df1e3883f3a66fc0c286215e73c77a55b5d2,1608.0,DEH-llah cht-TAH
alla città,False,città,city,noun,to the city,"places,travel",,,feminine,singular,,,False,False,False,articulated_preposition,la,alla,a,contraction of a + la,Ritorno alla città dopo anni.,I return to the city after years.,5efa1fa8ba21245c49d451bdfb45ce75c5adb1c1e5005ebeecf6231b795537d7,1272.0,8d0ef1b44857e4e8bcac220aef70ca35d194f53219111bdb40d6494f423bd78e,1536.0,AH-llah cht-TAH
alle città,False,città,city,noun,to the cities,"places,travel",,,feminine,plural,,,False,False,False,articulated_preposition,le,alle,a,contraction of a + le,Portiamo aiuti alle città colpite.,We bring aid to the affected cities.,2323cd15feb6d95bc56e0086ce3f0d7ef010877a2fb40d19e01f79cc7b7e7e2f,1392.0,3488dc3a6781c1ab2349bfd6ecc827800c1790d7687ddb09d5700f830ed740f9,1536.0,AH-lleh cht-TAH
dalla città,False,città,city,noun,from the city,"places,travel",,,feminine,singular,,,False,False,False,articulated_preposition,la,dalla,da,contraction of da + la,Esco dalla città.,I leave the city.,41d465de429f219a5cc6c51f4155c8e51f07efc3728121453fdbf0993211a4f2,1344.0,bfacd3492a39aa236a1434badcf2cd064b3ca5896e1e3ea3370295302555a05f,1632.0,DAH-llah cht-TAH
dalle città,False,città,city,noun,from the cities,"places,travel",,,feminine,plural,,,False,False,False,articulated_preposition,le,dalle,da,contraction of da + le,Le notizie dalle città sono buone.,The news from the cities is good.,d9152a451ac0e915fc83ff99cfbb0e03bddc6ee8833e63e45601876e8e5485da,1464.0,f4f8f0f385bd69b82824edf7aa64ae0ecbb61f73793be14aa6321ea6370e46b8,1632.0,DAH-lleh cht-TAH
nella città,False,città,city,noun,in the city,"places,travel",,,feminine,singular,,,False,False,False,articulated_preposition,la,nella,in,contraction of in + la,Vivo nella città vecchia.,I live in the old city.,492c2fff537785066b4fff4fc1a5c0207a7933135c33c596d506e119c0c25940,1248.0,89ab178208ccf0bf6611d3df6b414f7ad5b4c86611605bf7263f3ca3aed3bdd9,1632.0,NEH-llah cht-TAH
nelle città,False,città,city,noun,in the cities,"places,travel",,,feminine,plural,,,False,False,False,articulated_preposition,le,nelle,in,contraction of in + le,Nelle città ci sono tram.,In the cities there are trams.,429f70fd1a99388b0490d67f36846ce0caf54b853ede539b6debe206590e8958,1368.0,106e4f66fd3e138bb154b4facf6de336a38a32f2e5fccbcf74d91b23a1d0cb75,1632.0,NEH-lleh cht-TAH
sulla città,False,città,city,noun,about the city,"places,travel",,,feminine,singular,,,False,False,False,articulated_preposition,la,sulla,su,contraction of su + la,Leggo un rapporto sulla città.,I read a report about the city.,f41d503db0af4a34e977b35a49c9e3998d8a08590470f36969ce48ffd84ccca5,1440.0,be4d8cfb9ef250523f2ac49eb6e852140aef910c5bba7f4cbc1fb3ca4bb6c5d3,1704.0,SOO-llah cht-TAH
sulle città,False,città,city,noun,about the cities,"places,travel",,,feminine,plural,,,False,False,False,articulated_preposition,le,sulle,su,contraction of su + le,Ho dati sulle città italiane.,I have data about the Italian cities.,6e2de359a6b6c7ff4fce25964baa0d458681e628c3188287636e976960f2dc56,1560.0,80deac8e955f936bf53c72398b06c76ce430080e643b4f5edee1efe3e42c69c6,1680.0,SOO-lleh cht-TAH
con la città,False,città,city,noun,with the city,"places,travel",,,feminine,singular,,,False,False,False,articulated_preposition,la,con la,con,no contraction with la/le,Collaboro con la città.,I collaborate with the city.,2d897cf3720c1c6356be13fc39049da1cb8bb12a1ba4b433a70374dfbb7a3f87,1320.0,a628cae3d568c1c9b570a7d975e38100cf42afa8db950e828e2ad8a9ba972ecd,1656.0,KOHN LAH cht-TAH
