term_italian,is_base,base_lemma_italian,base_lemma_english,part_of_speech,translation_english,topics,subtype,person_number,gender,plurality,mood,tense,is_comparative,is_superlative,is_compound,article_type,article_italian,added_particle_italian,preposition,notes,example_sentence_italian,example_sentence_english,english_audio_hash,english_duration_ms,italian_audio_hash,italian_duration_ms,pronunciation
italiano,True,italiano,Italian,noun,Italian (masculine),"Places & Locations,People & Titles,Objects & Things,Spotify Lessons",,,masculine,singular,,,False,False,False,,,,,base lemma; masculine dictionary form,Conosco un italiano.,I know an Italian.,0afed88c5c22edcacef5419b48160bd58e8960af5fb620da3b153a9deedf1079,2304.0,1d8da9b31a1a1b625b7cb660dcf22eb9755a4ae6a43447dd6a163077a911b08e,1536.0,ee-tah-LYAH-noh
un italiano,False,italiano,Italian,noun,an Italian (masculine),"Places & Locations,People & Titles,Objects & Things,Spotify Lessons",,,masculine,singular,,,False,False,False,indefinite,un,un,,indefinite article form,Conosco un italiano.,I know an Italian.,7ff4405bb9a099b78f6ee8527f25d9903eb102364bfe2b300b38fd3c306d48e0,2448.0,d71d1ced29c5bb1f5dedc60ad527c0657b8c087e6b08a5522677cf245366f278,1704.0,OON ee-tah-LYAH-noh
l'italiano,False,italiano,Italian,noun,the Italian (masculine),"Places & Locations,People & Titles,Objects & Things,Spotify Lessons",,,masculine,singular,,,False,False,False,definite,l',l',,definite article elided before vowel,L'italiano è qui.,The Italian is here.,51198cf67b873f302a462c647611fa902f91fa4ba97c92d4783131ff56de3310,2472.0,c40095fbe2babdf5f92fca27216fc2bf9d18e7d798301f450031e660d27b9c90,1608.0,lee-tah-LYAH-noh
italiana,False,italiano,Italian,noun,Italian (feminine),"Places & Locations,People & Titles,Objects & Things,Spotify Lessons",,,feminine,singular,,,False,False,False,,,,,feminine singular noun form,L'italiana sorride.,The Italian woman smiles.,f2a4af98b890338880f32914f59677fb37dc0c22be1fa5e6668b20157b66e68c,2112.0,ef2d7aa65786814813c94099f1290f2755eabd873d3a9056dd7955cfced2d039,1512.0,ee-tah-LYAH-nah
un'italiana,False,italiano,Italian,noun,an Italian (feminine),"Places & Locations,People & Titles,Objects & Things,Spotify Lessons",,,feminine,singular,,,False,False,False,indefinite,una,un',,indefinite with elision,Ho incontrato un'italiana.,I met an Italian woman.,4fb3818b9accba27ec5ce00c56f151a774cc96db90ae92998bfad8e7637d6a46,2280.0,9b00591d8c66a1c86bc3049010095f026a96bf9b626b64ec3e2582f0d4a29c31,1680.0,oo-nee-tah-LYAH-nah
l'italiana,False,italiano,Italian,noun,the Italian (feminine),"Places & Locations,People & Titles,Objects & Things,Spotify Lessons",,,feminine,singular,,,False,False,False,definite,l',l',,definite article elided before vowel,L'italiana è simpatica.,The Italian woman is nice.,f9fdcf82bc35de15953fe2e97a2f89fcc7112dd941cdb3751179c9e7e6192db3,2280.0,38dab342d742eec475c2ce16aebd34e6d58a677c1ae1f55a6d246c4d29472eba,1584.0,lee-tah-LYAH-nah
italiani,False,italiano,Italian,noun,Italians (masculine),"Places & Locations,People & Titles,Objects & Things,Spotify Lessons",,,masculine,plural,,,False,False,False,,,,,plural bare form,Gli italiani parlano forte.,Italians speak loudly.,6a6d79cae9945372a5977f248bb5757ba2f8598cd7ac8ae356129410ff9bdc16,2424.0,a86659ad475dbcafa7bf770c4a01bc74bb1da50f9d1302a154df7ce97f288050,1536.0,ee-tah-LYAH-nee
gli italiani,False,italiano,Italian,noun,the Italians (masculine),"Places & Locations,People & Titles,Objects & Things,Spotify Lessons",,,masculine,plural,,,False,False,False,definite,gli,gli,,definite plural article for vowels,Gli italiani sono a casa.,The Italians are at home.,35ae3fa7d271b69e3d34c1db847d6e9752c98235f0b3402dcd6bab073a6671bd,2568.0,f251e7029d71412d3af073ac1d7c451caeb1fc33dd6a3072403ae502abf670f7,1824.0,LY ee-tah-LYAH-nee
degli italiani,False,italiano,Italian,noun,some Italians (masculine),"Places & Locations,People & Titles,Objects & Things,Spotify Lessons",,,masculine,plural,,,False,False,False,indefinite,i,degli,di,partitive plural form,Ho visto degli italiani.,I saw some Italians.,e1c89b30c93175ebcb61731b346a7c5fdc27f0bec6bafba8089feaacff9395df,2712.0,719132cc3c282535d8f038e08703e2a5d1d7fadb76e72f97fc4428de57ffad50,1872.0,DEH-ly ee-tah-LYAH-nee
dell'italiano,False,italiano,Italian,noun,of the Italian (masculine),"Places & Locations,People & Titles,Objects & Things,Spotify Lessons",,,masculine,singular,,,False,False,False,articulated_preposition,l',dell',di,contraction of di + l',Il libro dell'italiano è qui.,The Italian's book is here.,f05f5ac282c59a0b6a68ef6fbcf98b62417b363c4e37cdcb4884974607193ebe,2568.0,5ffa4efd57af15eb832488f63a04cd1a66e023401cc3c03033ada7ccbb9540cb,1776.0,deh-llee-tah-LYAH-noh
