term_italian,is_base,base_lemma_italian,base_lemma_english,part_of_speech,translation_english,topics,subtype,person_number,gender,plurality,mood,tense,is_comparative,is_superlative,is_compound,article_type,article_italian,added_particle_italian,preposition,notes,example_sentence_italian,example_sentence_english,english_audio_hash,english_duration_ms,italian_audio_hash,italian_duration_ms,pronunciation
prossimo,True,prossimo,next,noun,next one (masculine),"Objects & Things,Directions & Position,Qualities & Descriptions,Spotify Lessons",,,masculine,singular,,,False,False,False,,,,,masculine base lemma; also has feminine 'prossima' when used as a noun,Prossimo!,Next!,bfe462b8e040c4a23ee8ffd8dd1cf29a9c803b9c34490218f64c2eedfd894096,2328.0,e43daff5cdac9125d4107adfbcf4a4257988460298b72af8cddee6e71373ab38,1464.0,prohs-SEE-moh
un prossimo,False,prossimo,next,noun,a next one (masculine),"Objects & Things,Directions & Position,Qualities & Descriptions,Spotify Lessons",,,masculine,singular,,,False,False,False,indefinite,un,un,,,C'è un prossimo?,Is there a next person?,3c2c6caae9ba95f03f939e0269ab2fc090b50e5151010f4c8bf8875e8a03cd2b,2424.0,dd883b195d648cc6cc0f977630c2ed1c27f6e8b4491a93473959650d59601d22,1656.0,OON prohs-SEE-moh
il prossimo,False,prossimo,next,noun,the next one (masculine),"Objects & Things,Directions & Position,Qualities & Descriptions,Spotify Lessons",,,masculine,singular,,,False,False,False,definite,il,il,,,Il prossimo è già arrivato.,The next one has already arrived.,b614753ac2c5a636e188d78c8a75053f69a12a0d9a3b3650fa964dd1f493d8cb,2448.0,de23ba4ad2517ba16a9c7fbe4f9ab186ef29eac68adefa7d4ddd548e24591fdc,1680.0,EEL prohs-SEE-moh
prossimi,False,prossimo,next,noun,next ones (masculine),"Objects & Things,Directions & Position,Qualities & Descriptions,Spotify Lessons",,,masculine,plural,,,False,False,False,,,,,,Prossimi arriveranno presto.,The next ones will arrive soon.,30b9d1f17f3936c9b79795987ae6b33b4090d65f8dc0f42a9efbd1c105edc963,2400.0,34297034787ac6e0bab633ea495dec9f92b6bbbd86991507f827fe014f1cbe5d,1464.0,prohs-SEE-mee
i prossimi,False,prossimo,next,noun,the next ones (masculine),"Objects & Things,Directions & Position,Qualities & Descriptions,Spotify Lessons",,,masculine,plural,,,False,False,False,definite,i,i,,,I prossimi saranno più facili.,The next ones will be easier.,0effba64a51de3905b6635f44ac3e48e142bad8e4bf5f27a79101f7e41221ce0,2496.0,3cce686499b3f8f849f700753820f74bf1d36a40873f8406141885175ca24a03,1584.0,EE prohs-SEE-mee
dei prossimi,False,prossimo,next,noun,some next ones (masculine),"Objects & Things,Directions & Position,Qualities & Descriptions,Spotify Lessons",,,masculine,plural,,,False,False,False,indefinite,i,dei,di,partitive plural form,Ho parlato dei prossimi.,I spoke about some of the next ones.,778a19390cb95d195e56e94554838ec102f9c03fa593044e43435892b8533792,2640.0,cb8e8600c1f8dcc8e0518dd56421003bee667945ed58b30272bdae8d8ed544d4,1728.0,DAY prohs-SEE-mee
del prossimo,False,prossimo,next,noun,of the next one (masculine),"Objects & Things,Directions & Position,Qualities & Descriptions,Spotify Lessons",,,masculine,singular,,,False,False,False,articulated_preposition,il,del,di,contraction of di + il,Il prezzo del prossimo concerto è alto.,The price of the next concert is high.,e5e4ce8787e135ef5f875bb08475a4e45e55fa0364531b9376cf70253ec2c687,2544.0,5938b4c27c38555cd183c87a7ddba0f64fd034bfd80a4023a01e740c8f876c9f,1728.0,DEHL prohs-SEE-moh
al prossimo,False,prossimo,next,noun,to the next one (masculine),"Objects & Things,Directions & Position,Qualities & Descriptions,Spotify Lessons",,,masculine,singular,,,False,False,False,articulated_preposition,il,al,a,contraction of a + il,Passiamo al prossimo.,Let's move to the next one.,57332c1306e592f1b17dd9bb6269876c9f1233b10ad7395543da6fe9d9106eb8,2520.0,2c924925a30905c4fe5ec8aa887e7bd0bbf04798769cc46080758df8ed3d97ae,1656.0,AHL prohs-SEE-moh
ai prossimi,False,prossimo,next,noun,to the next ones (masculine),"Objects & Things,Directions & Position,Qualities & Descriptions,Spotify Lessons",,,masculine,plural,,,False,False,False,articulated_preposition,i,ai,a,contraction of a + i,Parla ai prossimi.,Speak to the next ones.,c5de566035ea3da6dfd1eb13bcf04c22c9cf224db2ea1c1e022c6b69d347f54b,2616.0,7f0d1753b380a77801daea0b1eaa326f845ff1e39f830b65ff717225a191b52e,1656.0,EYE prohs-SEE-mee
dal prossimo,False,prossimo,next,noun,from the next one (masculine),"Objects & Things,Directions & Position,Qualities & Descriptions,Spotify Lessons",,,masculine,singular,,,False,False,False,articulated_preposition,il,dal,da,contraction of da + il,Parto dal prossimo treno.,I leave on the next train.,1632b14a8139db27d973f399cc7819edbf0f018fc076be3a1acb7e4274518c94,2616.0,1f54537f93ca8cf45427a2f18aaf25ea1315bc47771f447a1f0a33c2be505642,1752.0,DAHL prohs-SEE-moh
dai prossimi,False,prossimo,next,noun,from the next ones (masculine),"Objects & Things,Directions & Position,Qualities & Descriptions,Spotify Lessons",,,masculine,plural,,,False,False,False,articulated_preposition,i,dai,da,contraction of da + i,Ho notizie dai prossimi.,I have news from the next ones.,be1810911aaddfb69638100373a6f97a189b04fdf1db122950c6a41f58e4dde4,2688.0,a1452c0e544f435585a021ca4b61008a3d2302ad07334c014ec65d86b1065ffb,1728.0,DEYE prohs-SEE-mee
nel prossimo,False,prossimo,next,noun,in the next one (masculine),"Objects & Things,Directions & Position,Qualities & Descriptions,Spotify Lessons",,,masculine,singular,,,False,False,False,articulated_preposition,il,nel,in,contraction of in + il,Nel prossimo episodio succede molto.,In the next episode a lot happens.,e837e01bad2807b3cf7586037e7d2e565c3cbffb6182f2f79805bad7f2cb4a60,2544.0,5193fc51e94282958899e7b2360d3a542a11b2a9a6e688b65dedffb3b8091d26,1752.0,NEHL prohs-SEE-moh
nei prossimi,False,prossimo,next,noun,in the next ones (masculine),"Objects & Things,Directions & Position,Qualities & Descriptions,Spotify Lessons",,,masculine,plural,,,False,False,False,articulated_preposition,i,nei,in,contraction of in + i,Nei prossimi giorni sarà più tranquillo.,In the next days it will be calmer.,b668d60ddc8e939dc67a10fb7bd55eaf3b5a3d32c72dd58bd642dd91195d228f,2616.0,01ca39c98b8a2b18ef5820c842f3dd78ba1bf0fb99a0cee2f45ec15082dea1e0,1728.0,NAY prohs-SEE-mee
sul prossimo,False,prossimo,next,noun,about the next one (masculine),"Objects & Things,Directions & Position,Qualities & Descriptions,Spotify Lessons",,,masculine,singular,,,False,False,False,articulated_preposition,il,sul,su,contraction of su + il,C'è un articolo sul prossimo evento.,There is an article about the next event.,f9378d0402bd6b93aa0e0b5aa6fdf66a8f077bdd01e71ba98723230ee9491213,2688.0,f1c1085c85f73ef0358b7a8851d49ca3227462f64c446b4697d91129ecbec04d,1800.0,SOOL prohs-SEE-moh
sui prossimi,False,prossimo,next,noun,about the next ones (masculine),"Objects & Things,Directions & Position,Qualities & Descriptions,Spotify Lessons",,,masculine,plural,,,False,False,False,articulated_preposition,i,sui,su,contraction of su + i,Ho informazioni sui prossimi.,I have information about the next ones.,0c4f1c06f51a88d68c979ab8ca8649b443d7dea46db50cff33a0d5d880ebb364,2808.0,c89a618698768879396247ffae5460d687c70c55fae1a86f032042867496d65d,1848.0,SWEE prohs-SEE-mee
col prossimo,False,prossimo,next,noun,with the next one (masculine),"Objects & Things,Directions & Position,Qualities & Descriptions,Spotify Lessons",,,masculine,singular,,,False,False,False,articulated_preposition,il,col,con,contraction of con + il,Parto col prossimo treno.,I leave with the next train.,a58af10379bbce72ad73b95a84328b4df6d2fdd31d42bc98b753f0216ebe36c2,2616.0,704f274ba94d95fd7d19032ea32641ac9102c7a673dd45c4bb568dd8313469e9,1728.0,KOHL prohs-SEE-moh
