term_italian,is_base,base_lemma_italian,base_lemma_english,part_of_speech,translation_english,topics,subtype,person_number,gender,plurality,mood,tense,is_comparative,is_superlative,is_compound,article_type,article_italian,added_particle_italian,preposition,notes,example_sentence_italian,example_sentence_english,italian_audio_hash,english_audio_hash,english_duration_ms,italian_duration_ms,pronunciation
impiccato,True,impiccato,hanged,noun,hanged person (masculine),"crime,people",,,masculine,singular,,,False,False,False,,,,,also the name of the word game hangman in the phrase il gioco dell'impiccato,Videro un impiccato sulla stampa antica.,They saw a hanged person in the old print.,2de17d9ac72dbebc5df6a4f5d4c3742e5dddc6e026a824113898ce2667e42737,90d19697e8621cdc460d75b618a2b71ef4c7872125fd426002b709794f2feeb0,2520.0,1680.0,eem-peek-KAH-toh
un impiccato,False,impiccato,hanged,noun,a hanged person (masculine),"crime,people",,,masculine,singular,,,False,False,False,indefinite,un,un,,,Hanno visto un impiccato nel quadro.,They saw a hanged person in the painting.,c93e5aabdd2858f0afcc3f3abb635a6517a9a7561d892bcb43ec0344f6ae76e7,7fbf41786c6ff5d8bc0e01dc17078f41e48ac4af503a092d2868bbeefa16457c,2616.0,1824.0,OON eem-peek-KAH-toh
l'impiccato,False,impiccato,hanged,noun,the hanged person (masculine),"crime,people",,,masculine,singular,,,False,False,False,definite,l',l',,before vowels; also name of the word game hangman,L'impiccato è un gioco di parole.,Hangman is a word game.,73f7091708c09261b236b89faa9d38189c93a6f64ccf8f7385059529c7697c25,96107ad84ccad05a5ceb8f41e041a6e2e7cc442e722e56a6e0c2ad188358b09e,2616.0,1752.0,leem-peek-KAH-toh
impiccati,False,impiccato,hanged,noun,hanged people (masculine),"crime,people",,,masculine,plural,,,False,False,False,,,,,,Impiccati compaiono nel dipinto.,Hanged people appear in the painting.,1aa3f31098694bb3fadb863529f272420deb69f07e5a041444e0715bb548db75,0fe604414b92373ea87060749b8c03a3c6d0117dfa767945fc35863af6420b64,2400.0,1680.0,eem-peek-KAH-tee
gli impiccati,False,impiccato,hanged,noun,the hanged people (masculine),"crime,people",,,masculine,plural,,,False,False,False,definite,gli,gli,,,Gli impiccati sono menzionati nel romanzo.,The hanged people are mentioned in the novel.,27f649234aae348d6beef4d293e28b4cecd055ed06205c6ccd55fa227fa0cb40,2a55a007b55701e65300de54a5ba4f4f3e974c2f7fa019fa2089da96a311c443,2544.0,1968.0,LY eem-peek-KAH-tee
degli impiccati,False,impiccato,hanged,noun,some hanged people (masculine),"crime,people",,,masculine,plural,,,False,False,False,indefinite,gli,degli,di,partitive plural form,Parlano degli impiccati nel capitolo.,They talk about some hanged people in the chapter.,a43f1620440f17273646a39a6860b168615b46bf0473fbc5bebf90c24943f38a,c5406af95c9bec42832b68d7d9d48a8fde9049cd8045122400dfae9909c878da,2712.0,1992.0,DEH-ly eem-peek-KAH-tee
dell'impiccato,False,impiccato,hanged,noun,of the hanged person (masculine),"crime,people",,,masculine,singular,,,False,False,False,articulated_preposition,l',dell',di,contraction of di + l',La storia dell'impiccato è famosa.,The story of the hanged person is famous.,8af80d93a63d8b65fbb9bed822edf9b4862f96740e81cd1110c2b1d6a9bf0fa2,44b5ea437a59b61e2ca00319cfe947c04ab46a3f6b5383845165bf19b6c05d05,2760.0,1920.0,deh-lleem-peek-KAH-toh
all'impiccato,False,impiccato,hanged,noun,to the hanged person (masculine),"crime,people",,,masculine,singular,,,False,False,False,articulated_preposition,l',all',a,contraction of a + l',Parlo all'impiccato nel sogno.,I speak to the hanged person in the dream.,383cd741a54ad574075cd812106225804e9f5c8948040354c292547e084a32ad,0af57a63fd7faf3060dd67fa02cf321cee9ebb7c1df19e1d7f0f3b36e171de4d,2736.0,1848.0,ah-lleem-peek-KAH-toh
dall'impiccato,False,impiccato,hanged,noun,from the hanged person (masculine),"crime,people",,,masculine,singular,,,False,False,False,articulated_preposition,l',dall',da,contraction of da + l',Arriva un monito dall'impiccato.,A warning arrives from the hanged person.,570fca367dddb82af3625413dd8ef0a721b09cf29c9d2bf1cd46a8f28c294486,ce865bcb201fff293ebe945aa43fa10550927697202844c36ac90494d8867c0f,2832.0,1920.0,dah-lleem-peek-KAH-toh
nell'impiccato,False,impiccato,hanged,noun,in the hanged person (masculine),"crime,people",,,masculine,singular,,,False,False,False,articulated_preposition,l',nell',in,contraction of in + l',La parola è nascosta nell'impiccato.,The word is hidden in Hangman.,cdcbc90af9d2df7cc22370af7ba2725bf49f24ef53b915243114d7030ea80284,3df50969aca50f36badefacd2d66c7073538395e04c762c9083f0448ba03e8ec,2760.0,1920.0,neh-lleem-peek-KAH-toh
