term_italian,is_base,base_lemma_italian,base_lemma_english,part_of_speech,translation_english,topics,subtype,person_number,gender,plurality,mood,tense,is_comparative,is_superlative,is_compound,article_type,article_italian,added_particle_italian,preposition,notes,example_sentence_italian,example_sentence_english
banconota,True,banconota,banknote,noun,banknote,"money,finance",,,feminine,singular,,,False,False,False,,,,,base lemma,Cerco banconota da venti euro.,I am looking for a twenty-euro banknote.
una banconota,False,banconota,banknote,noun,a banknote,"money,finance",,,feminine,singular,,,False,False,False,indefinite,una,una,,,Ho una banconota da dieci.,I have a ten-euro banknote.
la banconota,False,banconota,banknote,noun,the banknote,"money,finance",,,feminine,singular,,,False,False,False,definite,la,la,,,La banconota è falsa.,The banknote is fake.
banconote,False,banconota,banknote,noun,banknotes,"money,finance",,,feminine,plural,,,False,False,False,,,,,plural form,Banconote nuove circolano.,New banknotes are circulating.
le banconote,False,banconota,banknote,noun,the banknotes,"money,finance",,,feminine,plural,,,False,False,False,definite,le,le,,,Le banconote sono vecchie.,The banknotes are old.
delle banconote,False,banconota,banknote,noun,some banknotes,"money,finance",,,feminine,plural,,,False,False,False,indefinite,le,delle,di,partitive plural form,Ho delle banconote di resto.,I have some banknotes as change.
della banconota,False,banconota,banknote,noun,of the banknote,"money,finance",,,feminine,singular,,,False,False,False,articulated_preposition,la,della,di,contraction of di + la,Il numero seriale della banconota è qui.,The serial number of the banknote is here.
delle banconote,False,banconota,banknote,noun,of the banknotes,"money,finance",,,feminine,plural,,,False,False,False,articulated_preposition,le,delle,di,contraction of di + le,I colori delle banconote sono diversi.,The colors of the banknotes are different.
alla banconota,False,banconota,banknote,noun,to the banknote,"money,finance",,,feminine,singular,,,False,False,False,articulated_preposition,la,alla,a,contraction of a + la,Presta attenzione alla banconota.,Pay attention to the banknote.
alle banconote,False,banconota,banknote,noun,to the banknotes,"money,finance",,,feminine,plural,,,False,False,False,articulated_preposition,le,alle,a,contraction of a + le,Presto attenzione alle banconote.,I pay attention to the banknotes.
dalla banconota,False,banconota,banknote,noun,from the banknote,"money,finance",,,feminine,singular,,,False,False,False,articulated_preposition,la,dalla,da,contraction of da + la,Riconosco la banca emittente dalla banconota.,I recognize the issuing bank from the banknote.
dalle banconote,False,banconota,banknote,noun,from the banknotes,"money,finance",,,feminine,plural,,,False,False,False,articulated_preposition,le,dalle,da,contraction of da + le,Capisco il valore dalle banconote.,I understand the value from the banknotes.
nella banconota,False,banconota,banknote,noun,in the banknote,"money,finance",,,feminine,singular,,,False,False,False,articulated_preposition,la,nella,in,contraction of in + la,C'è un filo di sicurezza nella banconota.,There is a security thread in the banknote.
nelle banconote,False,banconota,banknote,noun,in the banknotes,"money,finance",,,feminine,plural,,,False,False,False,articulated_preposition,le,nelle,in,contraction of in + le,C'è una filigrana nelle banconote.,There is a watermark in the banknotes.
sulla banconota,False,banconota,banknote,noun,on the banknote,"money,finance",,,feminine,singular,,,False,False,False,articulated_preposition,la,sulla,su,contraction of su + la,C'è una firma sulla banconota.,There is a signature on the banknote.
sulle banconote,False,banconota,banknote,noun,on the banknotes,"money,finance",,,feminine,plural,,,False,False,False,articulated_preposition,le,sulle,su,contraction of su + le,Ci sono simboli sulle banconote.,There are symbols on the banknotes.
con la banconota,False,banconota,banknote,noun,with the banknote,"money,finance",,,feminine,singular,,,False,False,False,articulated_preposition,la,con la,con,"no contraction; written as ""con la""",Pago con la banconota da venti.,I pay with the twenty-euro banknote.
con le banconote,False,banconota,banknote,noun,with the banknotes,"money,finance",,,feminine,plural,,,False,False,False,articulated_preposition,le,con le,con,"no contraction; written as ""con le""",Pago con le banconote.,I pay with the banknotes.
