term_italian,is_base,base_lemma_italian,base_lemma_english,part_of_speech,translation_english,topics,subtype,person_number,gender,plurality,mood,tense,is_comparative,is_superlative,is_compound,article_type,article_italian,added_particle_italian,preposition,notes,example_sentence_italian,example_sentence_english,english_audio_hash,english_duration_ms,italian_audio_hash,italian_duration_ms,pronunciation
intorno,True,intorno,around,noun,surroundings,"spatial,core",,,masculine,singular,,,False,False,False,,,,,can mean 'surroundings' or 'area around something',Intorno si percepiva un odore di pane.,There was a smell of bread around.,3c8b827d3415bc9face58c0442585a1886ede8030daf79e6233c82bd564d4f75,1416.0,44eb5fe37eb0bb012632cd7f50723d522e38d53db6b52f02657726509365b807,1488.0,een-TOHR-noh
un intorno,False,intorno,around,noun,an area around,"spatial,core",,,masculine,singular,,,False,False,False,indefinite,un,un,,rarely used without article,Ho visto un intorno trascurato.,I saw a neglected surrounding area.,4b545a64b7ef4a31c3a59faa4d7f6f1a12bead12ec41f6c9930ef784a9048f49,1656.0,74a2976958deb7dcbc9cc314d817435328e71dc5825f535eeffb18bf6eb2fcde,1632.0,OON een-TOHR-noh
l'intorno,False,intorno,around,noun,the surroundings,"spatial,core",,,masculine,singular,,,False,False,False,definite,l',l',,elision with l' before vowel,L'intorno della casa è curato.,The surroundings of the house are well kept.,03fb0dfac5a3d3752f71aa332073d2afe097d4cc12d7f03f79bdbcbcb8ac2e01,1512.0,e95c65a5faa55e43eeca3730a9bbbb43c8e93bf0b316b038bcb9c6352aeb7e03,1584.0,leen-TOHR-noh
intorni,False,intorno,around,noun,surroundings,"spatial,core",,,masculine,plural,,,False,False,False,,,,,plural form,Intorni diversi emergono nelle foto.,Different surroundings emerge in the photos.,3c8b827d3415bc9face58c0442585a1886ede8030daf79e6233c82bd564d4f75,1416.0,485b10368d976db7c8dc47a0f5be725c5841e40f0544bae68b1a44787dc2a14b,1488.0,een-TOHR-nee
gli intorni,False,intorno,around,noun,the surroundings,"spatial,core",,,masculine,plural,,,False,False,False,definite,gli,gli,,standard plural definite article for vowel onset,Gli intorni della città sono verdi.,The surroundings of the city are green.,03fb0dfac5a3d3752f71aa332073d2afe097d4cc12d7f03f79bdbcbcb8ac2e01,1512.0,09a04d098c55b36d76d953a0991b4ebc08dcc0f442ce5e8afb92b6ab14bad7a6,1800.0,LY een-TOHR-nee
degli intorni,False,intorno,around,noun,some surroundings,"spatial,core",,,masculine,plural,,,False,False,False,indefinite,gli,degli,di,partitive plural form,Ho visitato degli intorni pittoreschi.,I visited some picturesque surroundings.,0cb977e119b031d278f5843340c4153d9989f358e72c03d6862d179979d7b22d,1656.0,9e7dc84f8f4200f16048e3c26b9a3b052bd85d3ce69a56205d1ecfcbd0676f31,1800.0,DEH-ly een-TOHR-nee
dell'intorno,False,intorno,around,noun,of the surroundings,"spatial,core",,,masculine,singular,,,False,False,False,articulated_preposition,l',dell',di,contraction of di + l',Il silenzio dell'intorno era rilassante.,The silence of the surroundings was relaxing.,a7546a2855161485c9547bb79eca11dd1e8f4deae99008612c4d81b5a93cb94c,1632.0,0e69825ead87ed441622b9653a39c2aaa7d64ee2977c533eaf038c6e818cfe2a,1752.0,deh-lleen-TOHR-noh
all'intorno,False,intorno,around,noun,to the surroundings,"spatial,core",,,masculine,singular,,,False,False,False,articulated_preposition,l',all',a,contraction of a + l',All'intorno si vedevano alberi.,Trees could be seen all around.,db066df1b48c23d7e62d4c918044dc514344f180d22872643109c08538bb5197,1632.0,5e69d819bf5fca8753138590d7a1bae30122e2b9908647b41bc4dd1f7ef46bf7,1680.0,ah-lleen-TOHR-noh
dall'intorno,False,intorno,around,noun,from the surroundings,"spatial,core",,,masculine,singular,,,False,False,False,articulated_preposition,l',dall',da,contraction of da + l',Giungeva un rumore strano dall'intorno.,A strange noise came from the surroundings.,583409eb86725c484f87a761320d2cb2bdb865968573cbcf9abd4902e4393406,1728.0,dadc4e032e2a2282580dca6d0191ddd47d8135f06e5c0ca5a87043df3a9983ad,1776.0,dah-lleen-TOHR-noh
nell'intorno,False,intorno,around,noun,in the surroundings,"spatial,core",,,masculine,singular,,,False,False,False,articulated_preposition,l',nell',in,contraction of in + l',Nell'intorno del parco ci sono molte case.,There are many houses in the surroundings of the park.,bbdfa8fbe95efb102d460f097fed428994aad77b34ba6e1bdbe941e2e3d7c155,1632.0,9ee88b6772bc5f1e3f51346402f380075707bc12fe5c48c0651161001fd35e27,1752.0,neh-lleen-TOHR-noh
sull'intorno,False,intorno,around,noun,about the surroundings,"spatial,core",,,masculine,singular,,,False,False,False,articulated_preposition,l',sull',su,contraction of su + l',Ho letto un articolo sull'intorno urbano.,I read an article about the urban surroundings.,069c9650c12cb3366de55296c842d610525c80a0959d1079b8db672f8d9fab63,1800.0,af4e96c0242d83cdf343bfc8954a0538caaa258064069bee5c9011bf17aafb96,1824.0,soo-lleen-TOHR-noh
con l'intorno,False,intorno,around,noun,with the surroundings,"spatial,core",,,masculine,singular,,,False,False,False,articulated_preposition,l',con l',con,contraction of con + l',Questo progetto dialoga con l'intorno esistente.,This project interacts with the existing surroundings.,d3ac9ac02287ae0a10d79bed607349af780e519d15277166bd53e2ab2cfbebfa,1704.0,354313e3abd2cb12af799d29b625bd2f5257ba68bed5b3dc4e8ef6b6596c64ee,1776.0,KOHN leen-TOHR-noh
