term_italian,is_base,base_lemma_italian,base_lemma_english,part_of_speech,translation_english,topics,subtype,person_number,gender,plurality,mood,tense,is_comparative,is_superlative,is_compound,article_type,article_italian,added_particle_italian,preposition,notes,example_sentence_italian,example_sentence_english,english_audio_hash,english_duration_ms,italian_audio_hash,italian_duration_ms,pronunciation
lavanderia,True,lavanderia,laundry,noun,laundry,"Buildings & Facilities,Objects & Things",,,feminine,singular,,,False,False,False,,,,,base lemma,La lavanderia è aperta.,The laundry is open.,2fb7720a8edabef2beb5342823a20fc262e700913b734624cba4d5c7573f776d,1176.0,4f5fa78b43bc28cf4c3b1bb48eb073b273faf007524c6f964caff8f09bf132f3,1656.0,lah-vahn-DEH-ryah
una lavanderia,False,lavanderia,laundry,noun,a laundry,"Buildings & Facilities,Objects & Things",,,feminine,singular,,,False,False,False,indefinite,una,una,,,Ho trovato una lavanderia vicino a casa.,I found a laundry near home.,d7f5f4838ef0257e0082b348c53ae486a86df01ed2c718cae0d680b05d00df23,1296.0,3ea4bd75708246b037cf76c70d7f8d7e143989e6ebb58c0c4e95e21a8da2d385,1896.0,OO-nah lah-vahn-DEH-ryah
la lavanderia,False,lavanderia,laundry,noun,the laundry,"Buildings & Facilities,Objects & Things",,,feminine,singular,,,False,False,False,definite,la,la,,,La lavanderia è chiusa oggi.,The laundry is closed today.,b69990eb2931995a4ff6823c65a72935fab8a983dd80667bc1de6a77e67b4f07,1296.0,1eddf54d95478759918203f8d06c2808a90b8aee5f2ad8c7eadc9b1aefc16cf2,1824.0,LAH lah-vahn-DEH-ryah
lavanderie,False,lavanderia,laundry,noun,laundries,"Buildings & Facilities,Objects & Things",,,feminine,plural,,,False,False,False,,,,,plural form,Lavanderie moderne offrono servizio a domicilio.,Modern laundries offer home service.,2cc0b650488e7ddd2316203e17c1ed1459ea9aded3a31b82103823156d95f559,1320.0,04f3d2bd9e0f547a71500790e80c165b8d09d53428a0e3021cbe34e5d99ae098,1656.0,lah-vahn-DEH-ryeh
le lavanderie,False,lavanderia,laundry,noun,the laundries,"Buildings & Facilities,Objects & Things",,,feminine,plural,,,False,False,False,definite,le,le,,,Le lavanderie sono pulite.,The laundries are clean.,ac697956f79b479666e78b246c947dbf011bed23e3fa4c8bc5c086b7766643bc,1440.0,925b8439818cc9a616093d1744f2d6e38071ef011d17ab2701277bd438d89770,1800.0,LEH lah-vahn-DEH-ryeh
delle lavanderie,False,lavanderia,laundry,noun,some laundries,"Buildings & Facilities,Objects & Things",,,feminine,plural,,,False,False,False,indefinite,le,delle,di,partitive plural form,Provo delle lavanderie nuove.,I try some new laundries.,af5d92ab2b21df2924089b0516e6390488b7c59d14fecd2b29f1a76aee1c0fb6,1608.0,2b28ca3d716083fb79e785d9d7fd6be3052f3d3624d6b1dbed53a0d165ef2094,1968.0,DEH-lleh lah-vahn-DEH-ryeh
della lavanderia,False,lavanderia,laundry,noun,of the laundry,"Buildings & Facilities,Objects & Things",,,feminine,singular,,,False,False,False,articulated_preposition,la,della,di,contraction of di + la,L'orario della lavanderia è esposto.,The laundry's schedule is posted.,bf77bd31642e3802729af291daa811aa3be0f54a3f206b2edaf36aea90c5a31c,1416.0,dc403a1eb2e901f8e533b572d9c092d46d39a5cf950ee7c54f46e912eae8dc1c,1992.0,DEH-llah lah-vahn-DEH-ryah
alla lavanderia,False,lavanderia,laundry,noun,to the laundry,"Buildings & Facilities,Objects & Things",,,feminine,singular,,,False,False,False,articulated_preposition,la,alla,a,contraction of a + la,Vado alla lavanderia.,I am going to the laundry.,8c53ac96cd7439c44097ea207a6a8232bb9be6ea36cf2d11103dcbeb8d98e17c,1416.0,692da81ff187e97855170d4f8752303fb89ccb4686ff14d95808b4055c0de0e6,1920.0,AH-llah lah-vahn-DEH-ryah
alle lavanderie,False,lavanderia,laundry,noun,to the laundries,"Buildings & Facilities,Objects & Things",,,feminine,plural,,,False,False,False,articulated_preposition,le,alle,a,contraction of a + le,Vado alle lavanderie del centro.,I go to the downtown laundries.,3915a4898358a61b070aeef4324683af70e8cf5e902dac1c56a4a5acdeb2903b,1560.0,17dbb4bb837de3f9b93c888afd523679a780d4b96d7d9dbd56d4d75e8ce5f37f,1896.0,AH-lleh lah-vahn-DEH-ryeh
dalla lavanderia,False,lavanderia,laundry,noun,from the laundry,"Buildings & Facilities,Objects & Things",,,feminine,singular,,,False,False,False,articulated_preposition,la,dalla,da,contraction of da + la,Esco dalla lavanderia.,I leave the laundry.,f89e74d7c5c12e2f77d039cd6f094f81cbec70f02cc803b086708f26a0d6eab5,1488.0,605d0c2b5699c222b710bfeb4b7118354bdba3e897b5062c3a45c0b1dade3e41,1992.0,DAH-llah lah-vahn-DEH-ryah
