term_italian,is_base,base_lemma_italian,base_lemma_english,part_of_speech,translation_english,topics,subtype,person_number,gender,plurality,mood,tense,is_comparative,is_superlative,is_compound,article_type,article_italian,added_particle_italian,preposition,notes,example_sentence_italian,example_sentence_english,italian_audio_hash,english_audio_hash,english_duration_ms,italian_duration_ms,pronunciation
bar,True,bar,bar,noun,bar,"Dining & Service,Objects & Things",,,masculine,singular,,,False,False,False,,,,,base lemma,Cerco bar aperto.,I am looking for an open bar.,1d4dbdf6a8ecdc3c51daf9539e6f8b8538ffafa298da8b97eeda2f0b2f69f7e2,e024dfd5e018ae7a7976c410e1e531f9d23fe2d7b30c23f9049c643a9270e95d,1008.0,1080.0,BAHR
un bar,False,bar,bar,noun,a bar,"Dining & Service,Objects & Things",,,masculine,singular,,,False,False,False,indefinite,un,un,,,Conosco un bar carino.,I know a nice bar.,12ea4333997effea5e0c6667c4e067d2e0e49c94283528210085f664fc288981,00974ea4742e3d471c25bd32adec9e3e37970ffa75ee7ced230416cf912d4599,1128.0,1224.0,OON BAHR
il bar,False,bar,bar,noun,the bar,"Dining & Service,Objects & Things",,,masculine,singular,,,False,False,False,definite,il,il,,,Il bar apre alle sette.,The bar opens at seven.,f70596b85dcea7bb8ef7122800fde0846714745f97dbc8fb87e501ab3c9e8288,4e9c4e9dd3ca2b500c47e3dc56d876846e5ac2dbf68fbdac90adcaee912ea686,1152.0,1224.0,EEL BAHR
bar,False,bar,bar,noun,bars,"Dining & Service,Objects & Things",,,masculine,plural,,,False,False,False,,,,,invariable plural,Bar nuovi aprono spesso.,New bars open often.,1d4dbdf6a8ecdc3c51daf9539e6f8b8538ffafa298da8b97eeda2f0b2f69f7e2,4c2515ee11fea2902af1acbedf0491604483412df41b66dc9b41c9175ccd6573,1152.0,1080.0,BAHR
i bar,False,bar,bar,noun,the bars,"Dining & Service,Objects & Things",,,masculine,plural,,,False,False,False,definite,i,i,,,I bar sono pieni.,The bars are full.,ad9c371011fa4d859104408cbbb2598e3111668baec21fd5b3723375819256bb,b290480120f69de3e0c72f55f7ca37b09701ef071135e4ed34c3692243a90953,1272.0,1152.0,EE BAHR
dei bar,False,bar,bar,noun,some bars,"Dining & Service,Objects & Things",,,masculine,plural,,,False,False,False,indefinite,i,dei,di,partitive plural form,Provo dei bar locali.,I try some local bars.,ecc6d1e6b0e408deb59e46bfbc7fbda9795d1472008323a5c1926aa73d198b50,f18a2b8125f6b9f08e8d80643dfdd95a9256c55ab2f730e687b8634d18ba43ac,1368.0,1320.0,DAY BAHR
del bar,False,bar,bar,noun,of the bar,"Dining & Service,Objects & Things",,,masculine,singular,,,False,False,False,articulated_preposition,il,del,di,contraction of di + il,L'orario del bar è online.,The bar's hours are online.,fa879af25bf6e8c91e6909b2b8cb4e2807060b6761f7740ba79f6a2bd0ab98e3,a6ef9c648d4dac4d5c722e623743692f0f0d6181aeeb3044d0821655f038f4c8,1248.0,1320.0,DEHL BAHR
al bar,False,bar,bar,noun,to the bar,"Dining & Service,Objects & Things",,,masculine,singular,,,False,False,False,articulated_preposition,il,al,a,contraction of a + il,Andiamo al bar.,We are going to the bar.,b53721bed5ddb62bc0e7c60bc25ca174b1a8d8cd1132977fd715287bb1d576c3,0d57e6d69a2d3d810312d6c2b482511565a5b55108be395174c4b927b1f525a2,1248.0,1248.0,AHL BAHR
ai bar,False,bar,bar,noun,to the bars,"Dining & Service,Objects & Things",,,masculine,plural,,,False,False,False,articulated_preposition,i,ai,a,contraction of a + i,Faccio pubblicità ai bar del centro.,I advertise to the downtown bars.,0f077d9d51cdff32755df22ea5c2daedfd310b35d60c025960bad1c7819e8430,08446a29cf06626bfd9990d221786a9bdecd6dc70a1536e3f7cfeecfbce77541,1368.0,1248.0,EYE BAHR
dal bar,False,bar,bar,noun,from the bar,"Dining & Service,Objects & Things",,,masculine,singular,,,False,False,False,articulated_preposition,il,dal,da,contraction of da + il,Esco dal bar.,I leave the bar.,41f17294d90397016c98776f0bb3d75f82c7721347bf433fac615117c0a48c3e,35f4a6b288a60a1f1a6faf0da7d436744b39758da7b645e0ae5c260b01618025,1320.0,1344.0,DAHL BAHR
dai bar,False,bar,bar,noun,from the bars,"Dining & Service,Objects & Things",,,masculine,plural,,,False,False,False,articulated_preposition,i,dai,da,contraction of da + i,Arriva musica dai bar vicini.,Music comes from the nearby bars.,320330a5c146a94783eb1af60c12f14a33891a3ddc251352b0e0d2f1f19522f0,e00264a6800ebacaef3b60ad3701277ac3f8a6264e951283f6f14ff84640fc8a,1440.0,1344.0,DEYE BAHR
nel bar,False,bar,bar,noun,in the bar,"Dining & Service,Objects & Things",,,masculine,singular,,,False,False,False,articulated_preposition,il,nel,in,contraction of in + il,Lavoro nel bar.,I work in the bar.,cb30d01844360f4d700b3d2e329484d1291ea716a58c1a73829d36c2c65846b5,82bbcb00fe387d4c0a9bfa4b961d4a966b3c6117873c1afe112f1bfe3412e605,1248.0,1344.0,NEHL BAHR
nei bar,False,bar,bar,noun,in the bars,"Dining & Service,Objects & Things",,,masculine,plural,,,False,False,False,articulated_preposition,i,nei,in,contraction of in + i,Non si fuma nei bar.,You cannot smoke in bars.,f7a0498f8120c689fd5072d05ffc0abcf787a5161b7582abf8fb2c309ed6027c,9189fed3e7fbffb781431114902260a70605d8b78b527c38b3162463b39e38ac,1368.0,1320.0,NAY BAHR
sul bar,False,bar,bar,noun,about the bar,"Dining & Service,Objects & Things",,,masculine,singular,,,False,False,False,articulated_preposition,il,sul,su,contraction of su + il,Leggo una recensione sul bar.,I read a review about the bar.,9e610243cae0d605d98e8e1d58984230c0719c3aab4e874a1e3099027d62978a,dddecbe3283841e4ee787192a0d164bb7c056feeadf486ae171f1a393c14368f,1416.0,1368.0,SOOL BAHR
sui bar,False,bar,bar,noun,about the bars,"Dining & Service,Objects & Things",,,masculine,plural,,,False,False,False,articulated_preposition,i,sui,su,contraction of su + i,Ho dati sui bar locali.,I have data about the local bars.,f4ad31cb2d597aa0c8aa7a502bf414e072236b40c7440a016b7424d113777a90,efe8314f44f48f02a2f98be9d4910f61f2dc84da6a021196f1fa2979f86e6b59,1536.0,1440.0,SWEE BAHR
col bar,False,bar,bar,noun,with the bar,"Dining & Service,Objects & Things",,,masculine,singular,,,False,False,False,articulated_preposition,il,col,con,contraction of con + il,Collaboro col bar.,I collaborate with the bar.,b2fda490e5878c02a7f348707c6ef52d23621ea3d7dcb9792ad1a97b6e04d754,cced05efa261e327a95b5bfdcf7a66fdb929b835e3d4b7ca981eb4a056534b7d,1296.0,1320.0,KOHL BAHR
coi bar,False,bar,bar,noun,with the bars,"Dining & Service,Objects & Things",,,masculine,plural,,,False,False,False,articulated_preposition,i,coi,con,contraction of con + i,Lavoriamo coi bar partner.,We work with partner bars.,165d06804856fc4e54027a6dc40845e5d30f37cb55528b67b8d5d507f458d869,aaddd43ab5206b11cbfa9ba0e00c5147901db469d5aca7bc1c8523177c9f6003,1416.0,1320.0,KOY BAHR
