term_italian,is_base,base_lemma_italian,base_lemma_english,part_of_speech,translation_english,topics,subtype,person_number,gender,plurality,mood,tense,is_comparative,is_superlative,is_compound,article_type,article_italian,added_particle_italian,preposition,notes,example_sentence_italian,example_sentence_english
minestra,True,minestra,soup,noun,soup,"food,dining",,,feminine,singular,,,False,False,False,,,,,base lemma,Cerco minestra calda.,I am looking for hot soup.
una minestra,False,minestra,soup,noun,a soup,"food,dining",,,feminine,singular,,,False,False,False,indefinite,una,una,,,Vorrei una minestra.,I would like a soup.
la minestra,False,minestra,soup,noun,the soup,"food,dining",,,feminine,singular,,,False,False,False,definite,la,la,,,La minestra è calda.,The soup is hot.
minestre,False,minestra,soup,noun,soups,"food,dining",,,feminine,plural,,,False,False,False,,,,,plural form,Minestre diverse sono nel menu.,Different soups are on the menu.
le minestre,False,minestra,soup,noun,the soups,"food,dining",,,feminine,plural,,,False,False,False,definite,le,le,,,Le minestre sono pronte.,The soups are ready.
delle minestre,False,minestra,soup,noun,some soups,"food,dining",,,feminine,plural,,,False,False,False,indefinite,le,delle,di,partitive plural form,Ho assaggiato delle minestre tipiche.,I tasted some typical soups.
della minestra,False,minestra,soup,noun,of the soup,"food,dining",,,feminine,singular,,,False,False,False,articulated_preposition,la,della,di,contraction of di + la,Il profumo della minestra è invitante.,The smell of the soup is inviting.
alla minestra,False,minestra,soup,noun,to the soup,"food,dining",,,feminine,singular,,,False,False,False,articulated_preposition,la,alla,a,contraction of a + la,Aggiungo sale alla minestra.,I add salt to the soup.
alle minestre,False,minestra,soup,noun,to the soups,"food,dining",,,feminine,plural,,,False,False,False,articulated_preposition,le,alle,a,contraction of a + le,Metto verdure fresche alle minestre.,I add fresh vegetables to the soups.
dalla minestra,False,minestra,soup,noun,from the soup,"food,dining",,,feminine,singular,,,False,False,False,articulated_preposition,la,dalla,da,contraction of da + la,Sento vapore dalla minestra.,I feel steam from the soup.
dalle minestre,False,minestra,soup,noun,from the soups,"food,dining",,,feminine,plural,,,False,False,False,articulated_preposition,le,dalle,da,contraction of da + le,Arriva un buon profumo dalle minestre.,A good smell comes from the soups.
nella minestra,False,minestra,soup,noun,in the soup,"food,dining",,,feminine,singular,,,False,False,False,articulated_preposition,la,nella,in,contraction of in + la,Metto il riso nella minestra.,I put rice in the soup.
nelle minestre,False,minestra,soup,noun,in the soups,"food,dining",,,feminine,plural,,,False,False,False,articulated_preposition,le,nelle,in,contraction of in + le,Uso spesso legumi nelle minestre.,I often use legumes in soups.
sulla minestra,False,minestra,soup,noun,on the soup,"food,dining",,,feminine,singular,,,False,False,False,articulated_preposition,la,sulla,su,contraction of su + la,Verso olio crudo sulla minestra.,I pour raw oil on the soup.
sulle minestre,False,minestra,soup,noun,on the soups,"food,dining",,,feminine,plural,,,False,False,False,articulated_preposition,le,sulle,su,contraction of su + le,Cospargo pepe nero sulle minestre.,I sprinkle black pepper on the soups.
con la minestra,False,minestra,soup,noun,with the soup,"food,dining",,,feminine,singular,,,False,False,False,articulated_preposition,la,con la,con,standard non-contracted form,Servo pane tostato con la minestra.,I serve toasted bread with the soup.
con le minestre,False,minestra,soup,noun,with the soups,"food,dining",,,feminine,plural,,,False,False,False,articulated_preposition,le,con le,con,standard non-contracted form,Abbino vini leggeri con le minestre.,I pair light wines with the soups.
