term_italian,is_base,base_lemma_italian,base_lemma_english,part_of_speech,translation_english,topics,subtype,person_number,gender,plurality,mood,tense,is_comparative,is_superlative,is_compound,article_type,article_italian,added_particle_italian,preposition,notes,example_sentence_italian,example_sentence_english,english_audio_hash,english_duration_ms,italian_audio_hash,italian_duration_ms,pronunciation
taxi,True,taxi,taxi,noun,taxi,"Travel & Transportation,Objects & Things,Spotify Lessons",,,masculine,singular,,,False,False,False,,,,,invariable plural; alternative plural 'tassì',Prendo un taxi.,I take a taxi.,fa4f452314decd7340d72485ce87379dc029c0c7fb646d0294c1c9eaa67e721f,1152.0,fe7c44010b3c4b92714664d06f72f4c4dabf62dfab10d20c2bae162353406718,1344.0,TAH-xee
un taxi,False,taxi,taxi,noun,a taxi,"Travel & Transportation,Objects & Things,Spotify Lessons",,,masculine,singular,,,False,False,False,indefinite,un,un,,,Ho preso un taxi.,I took a taxi.,8a25e878fd35b3cdebceb5684e307fd50f6dc9eab4537a7f734562d027e855d9,1296.0,b795c18fada75bdd6672e2bbfe5fc526572fe43728b75af8a53281fa55648227,1560.0,OON TAH-xee
il taxi,False,taxi,taxi,noun,the taxi,"Travel & Transportation,Objects & Things,Spotify Lessons",,,masculine,singular,,,False,False,False,definite,il,il,,,Il taxi è arrivato.,The taxi arrived.,b43140b91798bebc4714d4860b4f6a3bb802991370adf71bdeebb2a82a620a54,1320.0,78a356a3fb3a4811161c346b08febf0f030c2d82ca0c52df2248bb855c96a62c,1584.0,EEL TAH-xee
taxi,False,taxi,taxi,noun,taxis,"Travel & Transportation,Objects & Things,Spotify Lessons",,,masculine,plural,,,False,False,False,,,,,plural identical to singular,I vedo molti taxi.,I see many taxis.,f43f8db0c5bfba354614e84c66f4e1fef56c1b87f34a6dfd9b0d6ddd747d69a9,1272.0,fe7c44010b3c4b92714664d06f72f4c4dabf62dfab10d20c2bae162353406718,1344.0,TAH-xee
i taxi,False,taxi,taxi,noun,the taxis,"Travel & Transportation,Objects & Things,Spotify Lessons",,,masculine,plural,,,False,False,False,definite,i,i,,,I taxi sono qui.,The taxis are here.,b6c49391cf4104d1eb399bf7044646b2de50631adf833f4af1851501e7b9a25c,1416.0,beca1b81d2e78255750eac7b0eb9c0b312881a05e28627559adef65a15b7c777,1488.0,EE TAH-xee
dei taxi,False,taxi,taxi,noun,some taxis,"Travel & Transportation,Objects & Things,Spotify Lessons",,,masculine,plural,,,False,False,False,indefinite,i,dei,di,partitive plural form,Ci sono dei taxi in centro.,There are some taxis downtown.,74c74411eb327ccc951dc537bbae46e430b30c2523a4c0ce818898d8d515704f,1584.0,ffc30e93fb30702ce54c9b557de8c93b1b579791fa94786b9d0326672a183828,1632.0,DAY TAH-xee
del taxi,False,taxi,taxi,noun,of the taxi,"Travel & Transportation,Objects & Things,Spotify Lessons",,,masculine,singular,,,False,False,False,articulated_preposition,il,del,di,contraction of di + il,Il rumore del taxi è forte.,The taxi's noise is loud.,f40b3d86441e165506b859568982df2493f0a949f2368a3a49651644118b486e,1440.0,063cbef52fe82313f12f4606296f503c0b37bf4993065ab2d8003d175bd1c074,1656.0,DEHL TAH-xee
al taxi,False,taxi,taxi,noun,to the taxi,"Travel & Transportation,Objects & Things,Spotify Lessons",,,masculine,singular,,,False,False,False,articulated_preposition,il,al,a,contraction of a + il,Vado al taxi più vicino.,I go to the nearest taxi.,73554556784760f14afb9a56b2d5a8a5f2486f4b05b8c737509283b4dd67f42c,1440.0,debad7d96b0bff09575f5993739264c24a5d83ae997d6755d7100f31acc5e60c,1560.0,AHL TAH-xee
ai taxi,False,taxi,taxi,noun,to the taxis,"Travel & Transportation,Objects & Things,Spotify Lessons",,,masculine,plural,,,False,False,False,articulated_preposition,i,ai,a,contraction of a + i,Sono vicino ai taxi.,I am near the taxis.,802f7b8600dfe26cb58411f0023dae8880e7d41dd614c8945a83f119316d608b,1560.0,359f9d9bbb91777991ca4830acd05d21bf74cf55cff1e569be953e5f21a38b5e,1560.0,EYE TAH-xee
dal taxi,False,taxi,taxi,noun,from the taxi,"Travel & Transportation,Objects & Things,Spotify Lessons",,,masculine,singular,,,False,False,False,articulated_preposition,il,dal,da,contraction of da + il,Scendo dal taxi.,I get off the taxi.,7875936ed4b8a336375c9bcbacfe1cf24a09f4dddcc16e45f16a57adeaa96940,1512.0,9410903aebb6a70f67482c4b78a30583c4b4e34c9e00fbc00a102a22253519be,1680.0,DAHL TAH-xee
