term_italian,is_base,base_lemma_italian,base_lemma_english,part_of_speech,translation_english,topics,subtype,person_number,gender,plurality,mood,tense,is_comparative,is_superlative,is_compound,article_type,article_italian,added_particle_italian,preposition,notes,example_sentence_italian,example_sentence_english,italian_audio_hash,english_audio_hash,english_duration_ms,italian_duration_ms,pronunciation
tempo,True,tempo,time,noun,time,"Time & Temporal,Objects & Things",,,masculine,singular,,,False,False,False,,,,,also means weather and musical tempo,Cerco tempo per leggere.,I am looking for time to read.,1fc60e794027835a8010ab6dc737d04f1818dfabd2236229c99c82c1a49a3d54,006eca0606aaa8ae28e9bd2632306597458e3c9d1bb983bc50339dbc16383bac,1056.0,1296.0,TEHM-poh
un tempo,False,tempo,time,noun,a time,"Time & Temporal,Objects & Things",,,masculine,singular,,,False,False,False,indefinite,un,un,,,Ho passato un tempo difficile.,I went through a difficult time.,917a511b38c831a17eea1745c19a0d691a1b30c14fb5de16c4f201240df97cc0,b49da9c18561a9d9daad0f29ba92870bbdc5456bab79091468ca9efd64b9bab6,1200.0,1512.0,OON TEHM-poh
il tempo,False,tempo,time,noun,the time,"Time & Temporal,Objects & Things",,,masculine,singular,,,False,False,False,definite,il,il,,,Il tempo vola.,Time flies.,4c16255a7c1cc7db8fc992ced78e597ff72ea2076b79b8f93533f26a1e3a91fc,b6fbaac3a11c798658b2d57ffba1029a23b4c68f7822fd1d6ff12ade49bc9fb0,1200.0,1512.0,EEL TEHM-poh
tempi,False,tempo,time,noun,times,"Time & Temporal,Objects & Things",,,masculine,plural,,,False,False,False,,,,,plural form,Tempi migliori arriveranno.,Better times will come.,df573de9a9ebf91f4ee91988ba78b8ef4295954bac7dc1291603f04906e7373c,e16eb89442514e1deb1c724a778c02008139a8a5b12c7cb51d3ddf361548cccc,1152.0,1296.0,TEHM-pee
i tempi,False,tempo,time,noun,the times,"Time & Temporal,Objects & Things",,,masculine,plural,,,False,False,False,definite,i,i,,,I tempi sono cambiati.,The times have changed.,08defa8a3c918283eeae42b56419ee5f30964f4581fb5d7a177b24afda360b6d,d5c93a004fa48462dfaf54b46083670d873435a9f60e34d0f4a1db6448cc6c58,1320.0,1416.0,EE TEHM-pee
dei tempi,False,tempo,time,noun,some times,"Time & Temporal,Objects & Things",,,masculine,plural,,,False,False,False,indefinite,i,dei,di,partitive plural form,Ricordo dei tempi felici.,I remember some happy times.,38cd887211cc5e80ec729389bd99cc3c892bbba91c86a23a3a2ea7f4ba04a02e,9f6c6222d67f2d0b4d691cacc0a8ce71ab833ff99fe9148741d1daa5e9a74fe2,1392.0,1560.0,DAY TEHM-pee
del tempo,False,tempo,time,noun,of the time,"Time & Temporal,Objects & Things",,,masculine,singular,,,False,False,False,articulated_preposition,il,del,di,contraction of di + il; also used as partitive,Ho del tempo libero.,I have some free time.,b7a9dd797ac1aa1a142642052630330755e9ddaefecb07eba5a7e1eada503bca,723495bb0784a893704e5371b78af1ec86e7f220940b0c3034a1eeed9982deb3,1320.0,1584.0,DEHL TEHM-poh
al tempo,False,tempo,time,noun,to the time,"Time & Temporal,Objects & Things",,,masculine,singular,,,False,False,False,articulated_preposition,il,al,a,contraction of a + il,Torna al tempo iniziale.,Go back to the initial tempo.,db28cc8362b0a319f5a99cc808cb17868b2fa0e363ecad7431d34955ca91b27a,c87b78f94cda9799f2b67fb36a85ddedaa18ad09af1014532c67b504a5c2941b,1320.0,1488.0,AHL TEHM-poh
ai tempi,False,tempo,time,noun,to the times,"Time & Temporal,Objects & Things",,,masculine,plural,,,False,False,False,articulated_preposition,i,ai,a,contraction of a + i,Ai tempi ero studente.,Back then I was a student.,5c3cb3faaae71ca41ce195694a7bc23e6ce11461f72ed3f8473b16dcd5cb073a,f882844d50fcc137b575a5c6e90cfbf359508dd45d78fee70b82c2b250a3b360,1440.0,1488.0,EYE TEHM-pee
dal tempo,False,tempo,time,noun,from the time,"Time & Temporal,Objects & Things",,,masculine,singular,,,False,False,False,articulated_preposition,il,dal,da,contraction of da + il,Dal tempo passato ho imparato molto.,From time gone by I learned a lot.,0fff1cb934fcd2167f33e7f0d7a6eede2223b1bc2a18483a6c9ee61d0522757e,5d728858fc5274058e5366906274eac1057d17bb5fb3bff6fce4e7a3b0228e7a,1392.0,1584.0,DAHL TEHM-poh
