term_italian,is_base,base_lemma_italian,base_lemma_english,part_of_speech,translation_english,topics,subtype,person_number,gender,plurality,mood,tense,is_comparative,is_superlative,is_compound,article_type,article_italian,added_particle_italian,preposition,notes,example_sentence_italian,example_sentence_english,italian_audio_hash,english_audio_hash,english_duration_ms,italian_duration_ms,pronunciation
primo,True,primo,first,noun,first course,"Objects & Things,Qualities & Descriptions",,,masculine,singular,,,False,False,False,,,,,meal course,Prendo primo e secondo.,I will have a first course and a main course.,e69aaf81f19fa1df93b284c627d7efb95f35919f2e2cc6b8fa20ce9481145796,d25bd313543f75fc90289742c9ec1b2c642dedff50f6ebd721a6267963c9ca60,1488.0,1248.0,PREE-moh
un primo,False,primo,first,noun,a first course,"Objects & Things,Qualities & Descriptions",,,masculine,singular,,,False,False,False,indefinite,un,un,,,Prendo un primo semplice.,I will have a simple first course.,f6a3b59ea53fe7b9b0573059700e64fc129972e498437b2b26e543d144d97534,6ff61251745984e12793c65d50db122e6eb73cd19a65ab879e18202d97f39ac0,1560.0,1416.0,OON PREE-moh
il primo,False,primo,first,noun,the first course,"Objects & Things,Qualities & Descriptions",,,masculine,singular,,,False,False,False,definite,il,il,,,Il primo arriva subito.,The first course arrives soon.,79cc72ff710f59072949a1f514d4da9fd775c607e770a57eb47f753144329d27,8d8591f4d1023eda63b1fb01d20e1ce96fc2a0c39616053b0a9b6097debd1c70,1560.0,1440.0,EEL PREE-moh
primi,False,primo,first,noun,first courses,"Objects & Things,Qualities & Descriptions",,,masculine,plural,,,False,False,False,,,,,plural form,Preferisco primi leggeri.,I prefer light first courses.,445379ea654818ece8f199d1249265930517690e598be1349b8f7c9ce50a66d7,27f5d4d59ac405f2b9cff00a083a71a36a8969a53010da2ad81fc51c09cd6fee,1560.0,1224.0,PREE-mee
i primi,False,primo,first,noun,the first courses,"Objects & Things,Qualities & Descriptions",,,masculine,plural,,,False,False,False,definite,i,i,,,I primi sono pronti.,The first courses are ready.,b5fa6e84e99dcde40da87afcc63afb0a79da26c05b2d4150eddadbfd4e7dafa3,5b079d74f21406a3e317019dd902393336a22daf2a3c48eb94050260bcded6f8,1656.0,1320.0,EE PREE-mee
dei primi,False,primo,first,noun,some first courses,"Objects & Things,Qualities & Descriptions",,,masculine,plural,,,False,False,False,indefinite,i,dei,di,partitive plural form,Assaggiamo dei primi tipici.,We taste some typical first courses.,7716ba5c5b8dc67da8e1847bab6c91f8ba4476abc6871cb29121637fe05c3c34,f16f39819966b5b8e46cf15befc16901074e4b0dfb49c94494edf42fd5d5fdec,1824.0,1464.0,DAY PREE-mee
del primo,False,primo,first,noun,of the first course,"Objects & Things,Qualities & Descriptions",,,masculine,singular,,,False,False,False,articulated_preposition,il,del,di,contraction of di + il,Parlo del primo col cameriere.,I talk about the first course with the waiter.,046413650ad2a931ef5212504f7224b7b90237ac4e08f9d9bcb19a550d44a78b,19ec26336263276081417e449f3e9d51a14605d64d3f9787af64d00c941af362,1704.0,1488.0,DEHL PREE-moh
al primo,False,primo,first,noun,to the first course,"Objects & Things,Qualities & Descriptions",,,masculine,singular,,,False,False,False,articulated_preposition,il,al,a,contraction of a + il,Passiamo al primo.,Let us move to the first course.,f61bfb60331b942bb5ea38bafdbfe1451fd52250fd0c9251df2c2521759aa1b3,311c12628b515ce48465c6d0ac255e243359e9a24066d3432c0fed79862c42f9,1704.0,1416.0,AHL PREE-moh
ai primi,False,primo,first,noun,to the first courses,"Objects & Things,Qualities & Descriptions",,,masculine,plural,,,False,False,False,articulated_preposition,i,ai,a,contraction of a + i,Diamo un'occhiata ai primi.,We take a look at the first courses.,ce9352eeb57ac3642be1a50c81fcb11c3b7e83855c3e5ccf0f0502c35cf96781,0e91c47c8144d6511a4c2eb66c2cc298c8bae9088374f7adef5add245b990d24,1776.0,1392.0,EYE PREE-mee
dal primo,False,primo,first,noun,from the first course,"Objects & Things,Qualities & Descriptions",,,masculine,singular,,,False,False,False,articulated_preposition,il,dal,da,contraction of da + il,Partiamo dal primo.,We start from the first course.,758ef90140505c1b4a8e2b57a0eaca339d67ddb3820a3fe3989e4906cab7092a,b02b5e092b8fa0a679635f62c9ac88ca5f7190c1cff35fbf371dc8bd88d7f6bf,1776.0,1512.0,DAHL PREE-moh
dai primi,False,primo,first,noun,from the first courses,"Objects & Things,Qualities & Descriptions",,,masculine,plural,,,False,False,False,articulated_preposition,i,dai,da,contraction of da + i,Prendo ispirazione dai primi.,I take inspiration from the first courses.,908dbdf93b1520a859e2702d77b88abdb80aaf5a4dee5736005c0a65107b7db1,f08fc39fb4a609679eb493bbf4badba2054bf14aef5372a64d0fdf790a93ffce,1872.0,1488.0,DEYE PREE-mee
nel primo,False,primo,first,noun,in the first course,"Objects & Things,Qualities & Descriptions",,,masculine,singular,,,False,False,False,articulated_preposition,il,nel,in,contraction of in + il,C'è basilico nel primo.,There is basil in the first course.,a75cc84d0a610acc3159eb2a79734865641415f69ff010f9d9f90bcaa11f1d61,5cb86dde0136ba441edf086ff0a3e0bfd851edcd149b7cf805081716eb4ad1fb,1704.0,1512.0,NEHL PREE-moh
nei primi,False,primo,first,noun,in the first courses,"Objects & Things,Qualities & Descriptions",,,masculine,plural,,,False,False,False,articulated_preposition,i,nei,in,contraction of in + i,C'è troppo sale nei primi.,There is too much salt in the first courses.,e9af24e86a79d7c9f35e8fe44988ec7de3cafd0cec5998d7c98f7fa7f5798d4e,cd33518f3fcc48000b7958c09c479cd4dcd9cce07b99fb4de4aadd6e0a25cb50,1776.0,1488.0,NAY PREE-mee
sul primo,False,primo,first,noun,on the first course,"Objects & Things,Qualities & Descriptions",,,masculine,singular,,,False,False,False,articulated_preposition,il,sul,su,contraction of su + il,Metto il pepe sul primo.,I put pepper on the first course.,3222e9b81e68e7c46dc6530bb658b9718b907c9236c31135d7aa87467b8df188,8e7e4901e6d39021e929e65f3f9b2367832011079ce4810b04f4873f4efc6e47,1728.0,1560.0,SOOL PREE-moh
sui primi,False,primo,first,noun,about the first courses,"Objects & Things,Qualities & Descriptions",,,masculine,plural,,,False,False,False,articulated_preposition,i,sui,su,contraction of su + i,Leggo consigli sui primi.,I read tips about the first courses.,60efee61cc486229b61b7d1d349c3349863ef9025900ee617e48f8c786c2484c,160dae5affcde2cb3b33e56efe7646e04a54775655afb50b555f5dd9c6dfbf29,1968.0,1584.0,SWEE PREE-mee
col primo,False,primo,first,noun,with the first course,"Objects & Things,Qualities & Descriptions",,,masculine,singular,,,False,False,False,articulated_preposition,il,col,con,contraction of con + il,Il vino va col primo.,Wine goes with the first course.,c4d4e6e89e746893ccc5a5cd988732df3ab539fe5cd637f8d008dbf3fde41f3b,2455b58446bb8da34aafd275c09d27940ed98a5768813d7f06e66e6417175a1e,1776.0,1488.0,KOHL PREE-moh
coi primi,False,primo,first,noun,with the first courses,"Objects & Things,Qualities & Descriptions",,,masculine,plural,,,False,False,False,articulated_preposition,i,coi,con,contraction of con + i,Servono pane fresco coi primi.,They serve fresh bread with the first courses.,e52e610cf020aa039f15f53e7fe0115066d55de8a7271b5a41c4873f04e63fdf,8f08f49aea53353fd8818718ea2e43ef4d9aab4f1121d67f4db0d14f8c0cd497,1872.0,1488.0,KOY PREE-mee
