term_italian,is_base,base_lemma_italian,base_lemma_english,part_of_speech,translation_english,topics,subtype,person_number,gender,plurality,mood,tense,is_comparative,is_superlative,is_compound,article_type,article_italian,added_particle_italian,preposition,notes,example_sentence_italian,example_sentence_english,english_audio_hash,english_duration_ms,italian_audio_hash,italian_duration_ms,pronunciation
lato,True,lato,side,noun,side,"Objects & Things,Directions & Position",,,masculine,singular,,,False,False,False,,,,,base lemma; common in expressions 'da un lato... dall'altro lato',Questo lato è danneggiato.,This side is damaged.,01eaa2f4110469007a30ccfeb43999072035500542cb30bf4293a1023deecdcb,1080.0,446210667a54d8a93c0952a9065cc50c3c48349be79d45ca7744907ce6dc5787,1248.0,LAH-toh
un lato,False,lato,side,noun,a side,"Objects & Things,Directions & Position",,,masculine,singular,,,False,False,False,indefinite,un,un,,,C'è un lato positivo.,There is a positive side.,8f08ecd1baa03b0113afd73beb73488ea912c491c143e98711698e778bf70a43,1200.0,dbb0d197c96fc4c020ec605166c2b1cd742142bd44c016ddd0607540d8085274,1392.0,OON LAH-toh
il lato,False,lato,side,noun,the side,"Objects & Things,Directions & Position",,,masculine,singular,,,False,False,False,definite,il,il,,,Il lato destro è rotto.,The right side is broken.,30d58bd8e4d61312a74de7b91006550e7d2c84a5e6248db0ba208823e0b34c76,1200.0,fd1ce11d1222c9864f3431c0ad8d5dbac6fe5966c06e8c420c95fcf7830ff5df,1392.0,EEL LAH-toh
lati,False,lato,side,noun,sides,"Objects & Things,Directions & Position",,,masculine,plural,,,False,False,False,,,,,,Lati diversi richiedono misure diverse.,Different sides require different measurements.,5cfd8e191ee53c0882d7cb93fe315abb3a4763c8c0b63403056d09145cedfd44,1200.0,a3c3117fe3499dec31978af39a301f51ebecf306899ce2e4da627203d165b605,1248.0,LAH-tee
i lati,False,lato,side,noun,the sides,"Objects & Things,Directions & Position",,,masculine,plural,,,False,False,False,definite,i,i,,,I lati sono uguali.,The sides are equal.,821f21e6f1015b96f8cd5b7c0786581cc89f6bbdf351e580b77747a0e3f2b478,1320.0,3f7950647ae59bdf833bd3eeb591bba1e947cfb7b753d5de80d6ba34320e3bd0,1296.0,EE LAH-tee
dei lati,False,lato,side,noun,some sides,"Objects & Things,Directions & Position",,,masculine,plural,,,False,False,False,indefinite,i,dei,di,partitive plural form,Ho trovato dei lati interessanti.,I found some interesting sides.,8a49472c2d0a0fbb8d402caa3b99945410a9e86523659fdc41bf448a4b066d92,1464.0,0fa599c99d62e46c19544ec6faf202a9586f60139ff95ccf9c9f1ed190ee00ec,1440.0,DAY LAH-tee
del lato,False,lato,side,noun,of the side,"Objects & Things,Directions & Position",,,masculine,singular,,,False,False,False,articulated_preposition,il,del,di,contraction of di + il,La punta del lato è usurata.,The tip of the side is worn.,6587f3137bc8f04364b0402ea2b8c42d58388675da768ac021d5cd2529acd6f3,1320.0,c7eeae238f3572d50080bc23e28b4116db1bef9e83fe1dfda48e242ade074ecc,1488.0,DEHL LAH-toh
al lato,False,lato,side,noun,to the side,"Objects & Things,Directions & Position",,,masculine,singular,,,False,False,False,articulated_preposition,il,al,a,contraction of a + il,Metti la sedia al lato.,Put the chair to the side.,d2a660fbfd133191b6e83a8edef5c18c837b56b656ff282c0493c57e59d554f3,1320.0,bcab8a8d4a227aea1366c721dcc326bad338200dc4279f228e1567903540462e,1392.0,AHL LAH-toh
ai lati,False,lato,side,noun,to the sides,"Objects & Things,Directions & Position",,,masculine,plural,,,False,False,False,articulated_preposition,i,ai,a,contraction of a + i,I cavi sono ai lati della porta.,The cables are at the sides of the door.,4357487e785f161b6a12af471b2b1506ec5b80726dc897cb7cbeb45f26f6180b,1440.0,ad54792cd58b90b107566e9e303ab3d18488e2cd5578bd3b3db0cd806ac00600,1392.0,EYE LAH-tee
dal lato,False,lato,side,noun,from the side,"Objects & Things,Directions & Position",,,masculine,singular,,,False,False,False,articulated_preposition,il,dal,da,contraction of da + il,Ho preso un campione dal lato.,I took a sample from the side.,0da05f7f0617653a689c086c0a3262f05c2f4c36e2eabd43ef2ef5f5945d0ec7,1392.0,9631449ccc0a03ad8826ddf5d79a2ab4b2359b5249961b09d669a2cec730d80f,1488.0,DAHL LAH-toh
dai lati,False,lato,side,noun,from the sides,"Objects & Things,Directions & Position",,,masculine,plural,,,False,False,False,articulated_preposition,i,dai,da,contraction of da + i,I segni vengono dai lati opposti.,The marks come from the opposite sides.,ca8303dcafd432e88574d5c2033a461dc1effd6c1b34b7f3138c22ae8bdb9f2e,1512.0,23d80e119af6e4bd367cc938bfae9abbcb4d2ca32a746ed3e50c7e4dd1803575,1488.0,DEYE LAH-tee
nel lato,False,lato,side,noun,in the side,"Objects & Things,Directions & Position",,,masculine,singular,,,False,False,False,articulated_preposition,il,nel,in,contraction of in + il,C'è polvere nel lato del mobile.,There is dust in the side of the furniture.,1ce69ad5395759a0bdeffa2ca7c38d8b020b1cfc9afed410db6d6567a41c3287,1320.0,fee1333770cfa6eb36ab55bd4edf99cdc03a5dd7a0aa12f5ab0efa2f07e01593,1488.0,NEHL LAH-toh
nei lati,False,lato,side,noun,in the sides,"Objects & Things,Directions & Position",,,masculine,plural,,,False,False,False,articulated_preposition,i,nei,in,contraction of in + i,Non ho visto difetti nei lati.,I did not see defects in the sides.,b928505dbb8016e908364237884ef09eea896a2d10386d6a70103ee75c1d2e07,1440.0,6a97964d2642c94cfa66645c0f6c0fd70b7e82e7d31627749f46f1b8ebfc8b8d,1464.0,NAY LAH-tee
sul lato,False,lato,side,noun,on the side,"Objects & Things,Directions & Position",,,masculine,singular,,,False,False,False,articulated_preposition,il,sul,su,contraction of su + il,La macchia è sul lato.,The stain is on the side.,2589d614578906f0660e95137c06530b7246a05eaf4a2957670dbd5334c7c5ff,1320.0,a173db60157236b2212e88ae987e41de2d17a0a87f879ae6a34d8119125273b4,1536.0,SOOL LAH-toh
sui lati,False,lato,side,noun,on the sides,"Objects & Things,Directions & Position",,,masculine,plural,,,False,False,False,articulated_preposition,i,sui,su,contraction of su + i,I riflessi appaiono sui lati.,Reflections appear on the sides.,ee5a246f262d89c0a6e78ed81f54a901b08eef6094c7fdcb2bbc45815c440656,1440.0,97e37f31e80edc56ea1601f05c0dc58790616a21e9acdf03b55c89d650c1611e,1584.0,SWEE LAH-tee
col lato,False,lato,side,noun,with the side,"Objects & Things,Directions & Position",,,masculine,singular,,,False,False,False,articulated_preposition,il,col,con,contraction of con + il,Ho lavorato col lato danneggiato.,I worked with the damaged side.,a6e0ace3da361b7ea114579990672f58eb0282cf36c316c3362dba7761f533af,1368.0,4b33c473a101ed3691096ec4243fa5486468cbc4459e093c2d6ce0a172dca689,1464.0,KOHL LAH-toh
coi lati,False,lato,side,noun,with the sides,"Objects & Things,Directions & Position",,,masculine,plural,,,False,False,False,articulated_preposition,i,coi,con,contraction of con + i,Ho spostato i pannelli coi lati uguali.,I moved the panels with the same sides.,a7bead5c919b45bb80fb3e52ac23a6f8339b0c097dea9b0713cc2a4c3690cc9d,1512.0,4911d321d17a363c7781f774a1787acc9054aec155e6008299e01d563bd3df71,1488.0,KOY LAH-tee
