term_italian,is_base,base_lemma_italian,base_lemma_english,part_of_speech,translation_english,topics,subtype,person_number,gender,plurality,mood,tense,is_comparative,is_superlative,is_compound,article_type,article_italian,added_particle_italian,preposition,notes,example_sentence_italian,example_sentence_english,english_audio_hash,english_duration_ms,italian_audio_hash,italian_duration_ms,pronunciation
verdura,True,verdura,vegetable,noun,vegetable,"food,vegetables",,,feminine,singular,,,False,False,False,,,,,base lemma; mass noun often used collectively,Mangio verdura ogni giorno.,I eat vegetables every day.,04db9a9a73fbdc0707c078b9d02f5674592405709185fa0225f852f5b6dce56c,1224.0,d1abf5341043cbdbe8ab964b7d88a369fc8fe23adeb74c04fcea2f4e5eaca0e0,1440.0,vehr-DOO-rah
una verdura,False,verdura,vegetable,noun,a vegetable,"food,vegetables",indefinite,,feminine,singular,,,False,False,False,indefinite,una,una,,countable use; often mass noun,Ho comprato una verdura al mercato.,I bought a vegetable at the market.,c1f00919a2172d76b020291e19b031f34fb7276f2083fee5b1e2c7b75dcc2d79,1344.0,5d24380ae25e9c4e9a2c007eab7b78e604503317bd8c262349773bd2792dfd8d,1656.0,OO-nah vehr-DOO-rah
la verdura,False,verdura,vegetable,noun,the vegetable,"food,vegetables",definite,,feminine,singular,,,False,False,False,definite,la,la,,can refer to vegetables in general,La verdura è fresca oggi.,The vegetable is fresh today.,bef200dc2b95ca435c42d972ce18f3ad482d71a8ce72096cbb980f465392dbee,1368.0,603ced1104db08b63d86d7a0666b53c204114ab5cbac884e59d77b00fb11c58c,1584.0,LAH vehr-DOO-rah
verdure,False,verdura,vegetable,noun,vegetables,"food,vegetables",,,feminine,plural,,,False,False,False,,,,,plural form; collective use,Ho lavato le verdure.,I washed the vegetables.,07d48dcba263476bfca95ee3f3a7d5c62754acb03ea4fd6b38f38c814ef408a4,1344.0,b11fb30f17248f80ecb9996abceec928aba2184b11521cae409684b08534b25b,1416.0,vehr-DOO-reh
le verdure,False,verdura,vegetable,noun,the vegetables,"food,vegetables",definite,,feminine,plural,,,False,False,False,definite,le,le,,,Le verdure sono pronte.,The vegetables are ready.,04d4180ad61cadfe173491fa383d5edee48f27fbfd2bcc38090566b25d7914c3,1488.0,b6f9abacdf76db995ec4f9299533b975b6d8db9f46e0a0436da48dc6f4aed5ad,1560.0,LEH vehr-DOO-reh
delle verdure,False,verdura,vegetable,noun,some vegetables,"food,vegetables",indefinite,,feminine,plural,,,False,False,False,indefinite,delle,delle,di,partitive plural form; also contraction of di + le,"Vorrei delle verdure, per favore.","I would like some vegetables, please.",dcb863f7b87e533e64ff0d6e7062f9b8d0657e63bed0abfc040df099dbaed52d,1632.0,5647430404b57ac0f7aa1b096d62f883efbd493d3d1c3d7454b1145a89c1f2e5,1752.0,DEH-lleh vehr-DOO-reh
della verdura,False,verdura,vegetable,noun,of the vegetable,"food,vegetables",,,feminine,singular,,,False,False,False,articulated_preposition,la,della,di,contraction of di + la,Il sapore della verdura è buono.,The flavor of the vegetable is good.,c783eb8bce522d930ebf1e033ef9154ce0b692b4386843719c1c3475e64ab72a,1488.0,51253f565fa363f842b8ec7ab5cdf036ee1f88dc6d9472e173fe47d3d9c4c9d9,1776.0,DEH-llah vehr-DOO-rah
alla verdura,False,verdura,vegetable,noun,to the vegetable,"food,vegetables",,,feminine,singular,,,False,False,False,articulated_preposition,la,alla,a,contraction of a + la,Aggiungi sale alla verdura.,Add salt to the vegetable.,3a208dcf92f8edda49e60344ebf458e4166287c447abcfbf9cbde8bb4e1f6bc8,1488.0,a70185712e58c1f087e8bac3b7b3f2cd88d3f49ee506dd20c7609ace073f0372,1680.0,AH-llah vehr-DOO-rah
alle verdure,False,verdura,vegetable,noun,to the vegetables,"food,vegetables",,,feminine,plural,,,False,False,False,articulated_preposition,le,alle,a,contraction of a + le,Aggiungi condimento alle verdure.,Add dressing to the vegetables.,41d551294245bab3523cb3c08f49af7f7e4630e7f86ac10956f8226ec32482c5,1584.0,c41d3170e5e28e88fd80c515a1190cd6f4610e43d4f7a6d53014c2c1c3335b9e,1656.0,AH-lleh vehr-DOO-reh
dalla verdura,False,verdura,vegetable,noun,from the vegetable,"food,vegetables",,,feminine,singular,,,False,False,False,articulated_preposition,la,dalla,da,contraction of da + la,Il sapore viene dalla verdura.,The flavor comes from the vegetable.,59d209caa934f6aba6512e41ed8dd2a3ca62b27d0a3a0fe649fe7381d7e42348,1560.0,663654304355ccbc7e1df7c0141695ac3dcfe6eb1c2e84f9b1836b66a192f6de,1776.0,DAH-llah vehr-DOO-rah
