term_italian,is_base,base_lemma_italian,base_lemma_english,part_of_speech,translation_english,topics,subtype,person_number,gender,plurality,mood,tense,is_comparative,is_superlative,is_compound,article_type,article_italian,added_particle_italian,preposition,notes,example_sentence_italian,example_sentence_english
pezzo,True,pezzo,piece,noun,piece,"core,objects",,,masculine,singular,,,False,False,False,,,,,count noun,Pezzo dopo pezzo ho ricostruito il modello.,Piece by piece I reconstructed the model.
un pezzo,False,pezzo,piece,noun,a piece,"core,objects",,,masculine,singular,,,False,False,False,indefinite,un,un,,,Ho comprato un pezzo di formaggio.,I bought a piece of cheese.
il pezzo,False,pezzo,piece,noun,the piece,"core,objects",,,masculine,singular,,,False,False,False,definite,il,il,,,Il pezzo è rotto.,The piece is broken.
pezzi,False,pezzo,piece,noun,pieces,"core,objects",,,masculine,plural,,,False,False,False,,,,,plural form,Rimangono molti pezzi.,Many pieces remain.
i pezzi,False,pezzo,piece,noun,the pieces,"core,objects",,,masculine,plural,,,False,False,False,definite,i,i,,,I pezzi sono sul tavolo.,The pieces are on the table.
dei pezzi,False,pezzo,piece,noun,some pieces,"core,objects",,,masculine,plural,,,False,False,False,indefinite,i,dei,di,partitive plural form,Ho bisogno di alcuni dei pezzi.,I need some of the pieces.
del pezzo,False,pezzo,piece,noun,of the piece,"core,objects",,,masculine,singular,,,False,False,False,articulated_preposition,il,del,di,contraction of di + il,Il prezzo del pezzo è alto.,The price of the piece is high.
al pezzo,False,pezzo,piece,noun,to the piece,"core,objects",,,masculine,singular,,,False,False,False,articulated_preposition,il,al,a,contraction of a + il,Lavoro al pezzo in fabbrica.,I work piecework in the factory.
ai pezzi,False,pezzo,piece,noun,to the pieces,"core,objects",,,masculine,plural,,,False,False,False,articulated_preposition,i,ai,a,contraction of a + i,Mi riferisco ai pezzi rotti.,I am referring to the broken pieces.
dal pezzo,False,pezzo,piece,noun,from the piece,"core,objects",,,masculine,singular,,,False,False,False,articulated_preposition,il,dal,da,contraction of da + il,Ho tolto la scheggia dal pezzo.,I removed the splinter from the piece.
dai pezzi,False,pezzo,piece,noun,from the pieces,"core,objects",,,masculine,plural,,,False,False,False,articulated_preposition,i,dai,da,contraction of da + i,La polvere viene dai pezzi vicini.,The dust comes from the nearby pieces.
nel pezzo,False,pezzo,piece,noun,in the piece,"core,objects",,,masculine,singular,,,False,False,False,articulated_preposition,il,nel,in,contraction of in + il,Ho trovato una nota nel pezzo.,I found a note in the piece.
nei pezzi,False,pezzo,piece,noun,in the pieces,"core,objects",,,masculine,plural,,,False,False,False,articulated_preposition,i,nei,in,contraction of in + i,Non c'è spazio nei pezzi.,There is no space in the pieces.
sul pezzo,False,pezzo,piece,noun,on the piece,"core,objects",,,masculine,singular,,,False,False,False,articulated_preposition,il,sul,su,contraction of su + il,Ho scritto un appunto sul pezzo.,I wrote a note on the piece.
sui pezzi,False,pezzo,piece,noun,on the pieces,"core,objects",,,masculine,plural,,,False,False,False,articulated_preposition,i,sui,su,contraction of su + i,Ho fatto annotazioni sui pezzi.,I made notes on the pieces.
col pezzo,False,pezzo,piece,noun,with the piece,"core,objects",,,masculine,singular,,,False,False,False,articulated_preposition,il,col,con,contraction of con + il,Ho lavorato col pezzo più grande.,I worked with the largest piece.
coi pezzi,False,pezzo,piece,noun,with the pieces,"core,objects",,,masculine,plural,,,False,False,False,articulated_preposition,i,coi,con,contraction of con + i,Lavoriamo coi pezzi più piccoli.,We work with the smaller pieces.
