term_italian,is_base,base_lemma_italian,base_lemma_english,part_of_speech,translation_english,topics,subtype,person_number,gender,plurality,mood,tense,is_comparative,is_superlative,is_compound,article_type,article_italian,added_particle_italian,preposition,notes,example_sentence_italian,example_sentence_english,italian_audio_hash,english_audio_hash,english_duration_ms,italian_duration_ms,pronunciation
assassino,True,assassino,murderer,noun,murderer,"crime,people",,,masculine,singular,,,False,False,False,,,,,base lemma,Cerco assassino pericoloso.,I am looking for a dangerous murderer.,33a94a248edd1ec417b8670cd9086886bf3c0610da7633379cd9e78a0c38c77b,06079e4edc048cb306a056bf7ce5a55ed1bcb1c05eec0e7d7c3f7931111a960c,1200.0,1632.0,ahs-sahs-SEE-noh
un assassino,False,assassino,murderer,noun,a murderer,"crime,people",,,masculine,singular,,,False,False,False,indefinite,un,un,,,Vedo un assassino.,I see a murderer.,7b3947050c45dce0c4e9b472038af28c20eb4479620c9a509f9dfa988acda0e4,02b860e6a7b6c0a913609ef12e752cc31fd82b9364e8220fda752c905c2815d7,1320.0,1824.0,OON ahs-sahs-SEE-noh
l'assassino,False,assassino,murderer,noun,the murderer,"crime,people",,,masculine,singular,,,False,False,False,definite,l',l',,before vowels,La polizia prende l'assassino.,The police catch the murderer.,61caaa4628d2d9a8c276c995ca79e6fa6edefe9ef97cfa6de434a557776970af,386212cd83ce01a1ce0ea83f4917c6ca343144a69088df4859fb3d09205f9c2a,1320.0,1704.0,lahs-sahs-SEE-noh
assassini,False,assassino,murderer,noun,murderers,"crime,people",,,masculine,plural,,,False,False,False,,,,,plural form,Arrestano assassini violenti.,They arrest violent murderers.,a101c6791deae99d06612c945665c74a6469e9dd63655b302c8dd1250647c65c,94c49ca4e9a1c3042e317a2b1adac60f13db57d4030de8ddc26efb6582f0b769,1272.0,1632.0,ahs-sahs-SEE-nee
gli assassini,False,assassino,murderer,noun,the murderers,"crime,people",,,masculine,plural,,,False,False,False,definite,gli,gli,,,Hanno preso gli assassini.,They have caught the murderers.,0f60a86cddbea84ec2774763e321938a9139cbd8ee29e0c7f54d1c9d507065d6,c7e1f4b8c12d9f442f598e5107e4dd265e859773cff67056fdb13d10dfcbad53,1416.0,1920.0,LY ahs-sahs-SEE-nee
degli assassini,False,assassino,murderer,noun,some murderers,"crime,people",,,masculine,plural,,,False,False,False,indefinite,gli,degli,di,partitive plural form,Temo degli assassini.,I fear some murderers.,dff0bbf6ef051a38aaa4ed0ebdba871bc6af52c0f192856cda747f0dcc0d6fd5,4014083ca763843292368b7b9134516a3ad599f953199f3be07bb2cc884000d5,1584.0,1968.0,DEH-ly ahs-sahs-SEE-nee
dell'assassino,False,assassino,murderer,noun,of the murderer,"crime,people",,,masculine,singular,,,False,False,False,articulated_preposition,l',dell',di,contraction of di + l',Parlano dell'assassino.,They talk about the murderer.,5e71bc6f03bea18f1480c5788bd8b17d7acb7f25e54b7c183cf868b431a0f24e,4437e092aa74d0e01f923baa2cec209f7d70e0b8cd1b6b1bc3d975e3e2dd89b9,1440.0,1872.0,deh-llahs-sahs-SEE-noh
all'assassino,False,assassino,murderer,noun,to the murderer,"crime,people",,,masculine,singular,,,False,False,False,articulated_preposition,l',all',a,contraction of a + l',Scrivo all'assassino.,I write to the murderer.,9e4ef42767f48e1b535bd9533abc6de5b71700eaec894d5c482d954f399087fa,f02db78152e185e01d0382b83867bc67ab601032ae67d772d4c1643ab9ff10c7,1440.0,1824.0,ah-llahs-sahs-SEE-noh
dall'assassino,False,assassino,murderer,noun,from the murderer,"crime,people",,,masculine,singular,,,False,False,False,articulated_preposition,l',dall',da,contraction of da + l',Scappo dall'assassino.,I run away from the murderer.,1b95feebd0302fa297bc06a25d25eb1d71b9f758414aeed784ed5a86863d70dc,88b2bc22516e32eacddea7d29309736d33f8ef2394f44a163c1e9ab4e1b0835e,1512.0,1920.0,dah-llahs-sahs-SEE-noh
nell'assassino,False,assassino,murderer,noun,in the murderer,"crime,people",,,masculine,singular,,,False,False,False,articulated_preposition,l',nell',in,contraction of in + l',Vedo paura nell'assassino.,I see fear in the murderer.,81ecd8e51bc2e93086bf4c4b869c4d245e7988c6eb1da68ee4ad1028fdf550de,b886e1a620f410720ef2852ad3ce4f3acf8c87635cfb3110084993930d65ca08,1440.0,1920.0,neh-llahs-sahs-SEE-noh
sull'assassino,False,assassino,murderer,noun,about the murderer,"crime,people",,,masculine,singular,,,False,False,False,articulated_preposition,l',sull',su,contraction of su + l',Leggo un libro sull'assassino.,I read a book about the murderer.,4e5128c5f6ef3b4516210cf7b15bb939312974392ea8e49919a5b0b9ced8ef05,db0fec5f9f28955b0671055c980213793f58b43f3b2e27ef16e48e0a661a6ceb,1608.0,1968.0,soo-llahs-sahs-SEE-noh
con l'assassino,False,assassino,murderer,noun,with the murderer,"crime,people",,,masculine,singular,,,False,False,False,articulated_preposition,l',con l',con,no contraction with con + l',Parlo con l'assassino.,I speak with the murderer.,7b0bf9bce131a29d36289f5bbf3e36a92da2650da93cbe1b18e841d538a75a9c,9101183125cf287656d76bbd715a8cd473c77cb0289597fd669016d6e7be85ad,1488.0,1896.0,KOHN lahs-sahs-SEE-noh
agli assassini,False,assassino,murderer,noun,to the murderers,"crime,people",,,masculine,plural,,,False,False,False,articulated_preposition,gli,agli,a,contraction of a + gli,Scrivono agli assassini.,They write to the murderers.,242c1c5761a3b57c11b0e2bfb06fc3eb7689eda083ccd7ff404ec96097663c24,71377283cdc2aded973978fc50575a814a7ce2a3863c6648adf1d6bd74adc3d9,1536.0,1896.0,AH-ly ahs-sahs-SEE-nee
dagli assassini,False,assassino,murderer,noun,from the murderers,"crime,people",,,masculine,plural,,,False,False,False,articulated_preposition,gli,dagli,da,contraction of da + gli,Fuggo dagli assassini.,I flee from the murderers.,c4af76bf71de3b252a6e6d508670a53756936a8b29457e6f34469b4d4d8ae09b,6ce1cea4506a38cbced2ad1313473f5ab5411081e8ea5d6f6ad386df4c348dd8,1608.0,2016.0,DAH-ly ahs-sahs-SEE-nee
negli assassini,False,assassino,murderer,noun,in the murderers,"crime,people",,,masculine,plural,,,False,False,False,articulated_preposition,gli,negli,in,contraction of in + gli,La rabbia cresce negli assassini.,Anger grows in the murderers.,af2b96e0ab2c43732da011c2dc4135e8a3fd6a6bd2b8f39ababcd5b026d94ace,a80b411cf46203b37f5831bdea5903a476405b6039f7321a092b215b83fd5dbe,1512.0,1968.0,NEH-ly ahs-sahs-SEE-nee
sugli assassini,False,assassino,murderer,noun,about the murderers,"crime,people",,,masculine,plural,,,False,False,False,articulated_preposition,gli,sugli,su,contraction of su + gli,Leggo articoli sugli assassini.,I read articles about the murderers.,3be45733ebc76f8b37f755f6d1751405320c5f22cd3c34c318b383d2d203406a,790d5a0f3995c68d4ffb96656c442806ce764fa8aa0c0feef2ab2db82b357b8a,1704.0,2088.0,SOO-ly ahs-sahs-SEE-nee
con gli assassini,False,assassino,murderer,noun,with the murderers,"crime,people",,,masculine,plural,,,False,False,False,articulated_preposition,gli,con gli,con,no contraction with con + gli,Trattano con gli assassini.,They negotiate with the murderers.,02e51b0837804c8e85ac422fe0955ef20d3675a7e0b95ef1171a58300d8b6050,e63a503c4080282294ca1f326cf28c03e4c197413f958023b5602fdc22f9a413,1584.0,2016.0,KOHN LY ahs-sahs-SEE-nee
