term_italian,is_base,base_lemma_italian,base_lemma_english,part_of_speech,translation_english,topics,subtype,person_number,gender,plurality,mood,tense,is_comparative,is_superlative,is_compound,article_type,article_italian,added_particle_italian,preposition,notes,example_sentence_italian,example_sentence_english,english_audio_hash,english_duration_ms,italian_audio_hash,italian_duration_ms,pronunciation
posta,True,posta,mail,noun,mail,"Objects & Things,Communication & Media",,,feminine,singular,,,False,False,False,,,,,"feminine noun; can mean 'mail', 'post office', or 'stake'",Controllo la posta ogni mattina.,I check the mail every morning.,9ba096f8cb659c9c9b04944fcaf738137d9854315269793783d46c5750526f48,1008.0,3da5da58d6c15760ec4d04479d9ec49517bdcbf3747a0f71460ed1181c7c6860,1296.0,POHS-tah
una posta,False,posta,mail,noun,a piece of mail,"Objects & Things,Communication & Media",,,feminine,singular,,,False,False,False,indefinite,una,una,,used for a single item of mail or occasionally 'a stake',Ho ricevuto una posta importante.,I received an important piece of mail.,71c61c45b0c90d0fa0bc99ca4234566086eb59b639c1e27aa75c3a45e7c8ab0a,1536.0,ab046cb723c3e586cce3d5f79682d8202c8e76e3f0c16a1f9b8c77034c9b517b,1584.0,OO-nah POHS-tah
la posta,False,posta,mail,noun,the mail,"Objects & Things,Communication & Media",,,feminine,singular,,,False,False,False,definite,la,la,,,La posta è arrivata.,The mail has arrived.,509cf8246156b5aa5084cd4e8eea7e8e8f2a14e947dd4e32c1180ba7b763af13,1152.0,22bfa3cf0d1e2c30e0f1bd3aafe25029145a527f1f93d02eab86662ee8eb2fa4,1512.0,LAH POHS-tah
poste,False,posta,mail,noun,post offices,"Objects & Things,Communication & Media",,,feminine,plural,,,False,False,False,,,,,plural form; often refers to the postal service,Le poste sono numerose in centro.,There are many post offices downtown.,80bc2565c605d4f7f586444057560f88963c9eaaf7568f2d18420f9086323827,1584.0,b5554d624fe017878defbf5dec6b8b806bf53d768530dcf4ca79d694465cb3b3,1272.0,POHS-teh
le poste,False,posta,mail,noun,the post offices,"Objects & Things,Communication & Media",,,feminine,plural,,,False,False,False,definite,le,le,,,Le poste sono chiuse oggi.,The post offices are closed today.,ecf10237a83fd3688c01bdfe5ab108f654e59e42210eed7940124368d215fbff,1728.0,9d676a00560f00a8aaeaaea08d2262ac4d1c7bb8d0c179f8a49ec1925440587d,1488.0,LEH POHS-teh
delle poste,False,posta,mail,noun,some post offices,"Objects & Things,Communication & Media",,,feminine,plural,,,False,False,False,indefinite,le,delle,di,partitive plural; contraction of di + le,Ho visitato delle poste storiche.,I visited some historic post offices.,3b88e6f48ad34a2152d3f520a6fc3493d9ddcf7e924268593a96b12b03cf09aa,1872.0,fd3e06d9d9c1b0db88013558295040cd3bc978a7852dd7d7dad0cb950d50e92c,1680.0,DEH-lleh POHS-teh
della posta,False,posta,mail,noun,of the mail,"Objects & Things,Communication & Media",,,feminine,singular,,,False,False,False,articulated_preposition,la,della,di,contraction of di + la,L'orario della posta è sul sito.,The post office hours are on the website.,536f0c9680677a96d8a680d8577fd364d4c29bc6a39637211b831822056fe125,1272.0,a191050fc4ead3d6166cef060aa37ca9433013c8edee5be3dacd7e76dae89afc,1680.0,DEH-llah POHS-tah
alla posta,False,posta,mail,noun,to the post office,"Objects & Things,Communication & Media",,,feminine,singular,,,False,False,False,articulated_preposition,la,alla,a,contraction of a + la,Vado alla posta dopo pranzo.,I am going to the post office after lunch.,1234a7268e05d2e48afe52dc3b290ed46ee95ab75ee1570628110f8790793edc,1680.0,0b8070696e8a944e3adba6f5c6c89f97537b31ab44ed5b5647cd35257efa8927,1608.0,AH-llah POHS-tah
alle poste,False,posta,mail,noun,to the post offices,"Objects & Things,Communication & Media",,,feminine,plural,,,False,False,False,articulated_preposition,le,alle,a,contraction of a + le,Domani andiamo alle poste.,Tomorrow we are going to the post offices.,ed2f8c695d7637163a5bfed5e9885a4b8a5c85279f6bc9023dd1efc3afc7e61b,1824.0,2dce2b73cd9d77c9b5cfa3da06911f9e7c5c2e973b2476566cdc913f908dde8d,1584.0,AH-lleh POHS-teh
dalla posta,False,posta,mail,noun,from the post office,"Objects & Things,Communication & Media",,,feminine,singular,,,False,False,False,articulated_preposition,la,dalla,da,contraction of da + la,Esco dalla posta adesso.,I am leaving the post office now.,1fd92a37ab69be38d3b4bdfbda504e4c51aa49576ecd5a1413ccb3e4d2809ed0,1752.0,3212a7a2e7e4bc583add6a18edfbd8055c03665caf31753e76c946cb202ef6b0,1680.0,DAH-llah POHS-tah
