term_italian,is_base,base_lemma_italian,base_lemma_english,part_of_speech,translation_english,topics,subtype,person_number,gender,plurality,mood,tense,is_comparative,is_superlative,is_compound,article_type,article_italian,added_particle_italian,preposition,notes,example_sentence_italian,example_sentence_english,english_audio_hash,english_duration_ms,italian_audio_hash,italian_duration_ms,pronunciation
francobollo,True,francobollo,postage stamp,noun,postage stamp,"mail,objects",,,masculine,singular,,,False,False,False,,,,,base lemma,Cerco un francobollo raro.,I am looking for a rare postage stamp.,322f125d2d16f63b33017d67df4b107b0086dee974db385e5631d9ddde9812f1,1608.0,5f6625535c8c1d32daa70eab3efa6934db3552aa5c8c9ebabc1e7907689cdf1b,1800.0,frahn-koh-BOH-lloh
un francobollo,False,francobollo,postage stamp,noun,a postage stamp,"mail,objects",,,masculine,singular,,,False,False,False,indefinite,un,un,,,Conosco un francobollo interessante.,I know an interesting postage stamp.,0875203786140685c90b0276ee491142f16c4e540344e818e48105749fd08695,1728.0,453f560427740dc1b001951fa95a29e4ea883f68a0642015faa685fc05e23635,1920.0,OON frahn-koh-BOH-lloh
il francobollo,False,francobollo,postage stamp,noun,the postage stamp,"mail,objects",,,masculine,singular,,,False,False,False,definite,il,il,,,Il francobollo è raro.,The postage stamp is rare.,129b4f39c6f91b619b64516410127f926c1079ab4171c911a579136578e9d76a,1728.0,597e18786145696982d65a5d3c78f787db8a04a23d7e25364ddf213c06f8a77d,1944.0,EEL frahn-koh-BOH-lloh
francobolli,False,francobollo,postage stamp,noun,postage stamps,"mail,objects",,,masculine,plural,,,False,False,False,,,,,plural form,I francobolli sono vecchi.,The postage stamps are old.,33ed077edf7c090f29b42deb472907e9d969f1a6ad366faf19ea16fb6d3debd6,1704.0,4463ef94a3110d95824ab7a150753490bb7324d314b3149c51e4ac24f31de268,1800.0,frahn-koh-BOH-llee
i francobolli,False,francobollo,postage stamp,noun,the postage stamps,"mail,objects",,,masculine,plural,,,False,False,False,definite,i,i,,,I francobolli sono nella collezione.,The postage stamps are in the collection.,56f82d1b9bce0e700421832842bb8ce91411ffe0ca54cab85e5baf5a9f7ee592,1824.0,d13ea7446501bc8fc4835e1a04331ba4b4c4d034853ac72b32f04b0e2c537b3a,1848.0,EE frahn-koh-BOH-llee
dei francobolli,False,francobollo,postage stamp,noun,some postage stamps,"mail,objects",,,masculine,plural,,,False,False,False,indefinite,i,dei,di,partitive plural form,Ho comprato dei francobolli.,I bought some postage stamps.,8829570c2faf5852b910470f66113e8d822b0d5141603e4428951ffb4a2f5a5c,1968.0,2d07b886e26e1fbd2b6a1e7f8e79fb4c67911d927aa6c9df3c6fd1b610f93388,1968.0,DAY frahn-koh-BOH-llee
del francobollo,False,francobollo,postage stamp,noun,of the postage stamp,"mail,objects",,,masculine,singular,,,False,False,False,articulated_preposition,il,del,di,contraction of di + il,Il valore del francobollo è alto.,The value of the postage stamp is high.,129be40431606a55fce31d454818d7509076bf23685923078f767c591a0577ec,1848.0,4b677b935ad829577fbcde66d8cf83bde6a35d779090ebca361fbc68681eaad1,1992.0,DEHL frahn-koh-BOH-lloh
al francobollo,False,francobollo,postage stamp,noun,to the postage stamp,"mail,objects",,,masculine,singular,,,False,False,False,articulated_preposition,il,al,a,contraction of a + il,Appoggalo al francobollo.,Place it on the postage stamp.,ff3d2bc2add910a13b50c1d5ccef95e01435036cac7ae09fc0b73656a179c9ea,1848.0,fbec5c934650005ba53a2165f421357368cfb618938ed3a1bc5631ee7c5e5bb6,1920.0,AHL frahn-koh-BOH-lloh
ai francobolli,False,francobollo,postage stamp,noun,to the postage stamps,"mail,objects",,,masculine,plural,,,False,False,False,articulated_preposition,i,ai,a,contraction of a + i,Pensavo ai francobolli della nonna.,I was thinking about my grandmother's postage stamps.,08eb2656397d1e9bf1ec85de01263f6d453000148ecdcc863f0d173d659818d6,1944.0,73d5f3143a8a48c9d0ca0e200bd1e4e27df71825960b7a7873ec920a128a0cdc,1896.0,EYE frahn-koh-BOH-llee
dal francobollo,False,francobollo,postage stamp,noun,from the postage stamp,"mail,objects",,,masculine,singular,,,False,False,False,articulated_preposition,il,dal,da,contraction of da + il,Ho tolto il pezzo dal francobollo.,I removed the piece from the postage stamp.,cdd798524e3d458909c1bf9f6c54968d24c162d871283d1a14dfdd6224e7cefe,1920.0,7d4daf1fb61068225e2b576adee6177db50ed3e880b9404e608f23443909afa9,1992.0,DAHL frahn-koh-BOH-lloh
