term_italian,is_base,base_lemma_italian,base_lemma_english,part_of_speech,translation_english,topics,subtype,person_number,gender,plurality,mood,tense,is_comparative,is_superlative,is_compound,article_type,article_italian,added_particle_italian,preposition,notes,example_sentence_italian,example_sentence_english,english_audio_hash,english_duration_ms,italian_audio_hash,italian_duration_ms,pronunciation
aria,True,aria,air,noun,air,"Nature & Environment,Objects & Things",,,feminine,singular,,,False,False,False,,,,,base lemma,Aria fresca entra dalla finestra.,Fresh air comes in through the window.,e96a94830f342e8b814e4aa2dbf7c297ba790e05db0bb9b07dd50d21d4dc3a78,888.0,cace70d63c2e40c8170839a0b0e4b3cf1c9735ff014f3b740fee1a7e6434728e,1200.0,AH-ryah
un'aria,False,aria,air,noun,an air,"Nature & Environment,Objects & Things",,,feminine,singular,,,False,False,False,indefinite,un',un',,indefinite feminine with elision,Ha un'aria stanca oggi.,He has a tired look today.,ceea205387254429665d3be822d0b05858062d2fee49510f81e199bb3cff4e55,1080.0,9c97ba6c1308cf7b3401576c85be4c4ab200fa5d5e6f13e854543735918ac05c,1368.0,oo-NAH-ryah
l'aria,False,aria,air,noun,the air,"Nature & Environment,Objects & Things",,,feminine,singular,,,False,False,False,definite,l',l',,definite article before vowel,L'aria è fredda stasera.,The air is cold tonight.,a8a4f6b56d844243599a4196a7bf0895408d9054f0e062dde7b2f853b0f68b43,1128.0,3dc908d43af9097ff61c083f576d75718c1fbbf6751eec6a137511ea209cd349,1320.0,LAH-ryah
arie,False,aria,air,noun,arias,"Nature & Environment,Objects & Things",,,feminine,plural,,,False,False,False,,,,,plural form,Arie famose mi emozionano.,Famous arias move me.,84ab4a7a43a583d0097a7e7abbf6ba6db097ea7d916062f5b660009cb18510b1,1200.0,7df46dac4b52293f5e394d329e30d51170967a6776b3c1a2b4eba27c1ac403c4,1200.0,AH-ryeh
le arie,False,aria,air,noun,the arias,"Nature & Environment,Objects & Things",,,feminine,plural,,,False,False,False,definite,le,le,,definite plural,Le arie dell'opera sono famose.,The arias of the opera are famous.,f7bc42ee06587d9dd67df9dff0faa59e62d6c262a17ab4aca5a4e3ef83ea110d,1392.0,7059cd96dc324b8a97979cc45ce6a391ec9afde200002ae99ae4c40d270ccb5f,1440.0,LEH AH-ryeh
delle arie,False,aria,air,noun,some arias,"Nature & Environment,Objects & Things",,,feminine,plural,,,False,False,False,indefinite,le,delle,di,partitive plural form,Ascolto delle arie barocche.,I listen to some baroque arias.,9bdb4b3eeeb98005f55416cc2f5b4039e1fabad0f43ca1030f2247b4e20589f5,1488.0,a90fa56b4c8e8c06eaee1de65686d9d1e00c3d7edf541d6c0ca2204d33d384e0,1608.0,DEH-lleh AH-ryeh
dell'aria,False,aria,air,noun,of the air,"Nature & Environment,Objects & Things",,,feminine,singular,,,False,False,False,articulated_preposition,l',dell',di,contraction of di + l',Il profumo dell'aria è dolce.,The scent of the air is sweet.,d74d8d798117b72b6fa5813cc01a75fa60b886d511bdb76a03c35b2203b50580,1224.0,341352e92a90d5a81a86749fbdb2f1bba85df5f6a1c3c1b3f32ff51b2d313e56,1512.0,deh-LLAH-ryah
delle arie,False,aria,air,noun,of the arias,"Nature & Environment,Objects & Things",,,feminine,plural,,,False,False,False,articulated_preposition,le,delle,di,contraction of di + le,Parlo delle arie dell'opera.,I talk about the arias of the opera.,304fb8856a156f7c785e07b6625d26df778f1489de6ef1d412ddac1b5528e712,1512.0,a90fa56b4c8e8c06eaee1de65686d9d1e00c3d7edf541d6c0ca2204d33d384e0,1608.0,DEH-lleh AH-ryeh
all'aria,False,aria,air,noun,to the air,"Nature & Environment,Objects & Things",,,feminine,singular,,,False,False,False,articulated_preposition,l',all',a,contraction of a + l',Metto i panni ad asciugare all'aria.,I put the clothes out to dry in the air.,d76788ede2558b362a8581fbad2ce9e658ae85e215b7359ae5a68a077e1b5aa6,1224.0,01e5b0c8c3b8a3ca5bf954420146690b748d174e147d06d083a48472a087b2e9,1416.0,ah-LLAH-ryah
alle arie,False,aria,air,noun,to the arias,"Nature & Environment,Objects & Things",,,feminine,plural,,,False,False,False,articulated_preposition,le,alle,a,contraction of a + le,Mi riferisco alle arie celebri.,I refer to the famous arias.,6f8c931514d18d90de0343ec3ff6722da9184d57e62ca80a86813b2861afaa17,1488.0,3180173d14e70d3745d3a105c3f6fafc51271baea6b5132ece0825095913371b,1536.0,AH-lleh AH-ryeh
