term_italian,is_base,base_lemma_italian,base_lemma_english,part_of_speech,translation_english,topics,subtype,person_number,gender,plurality,mood,tense,is_comparative,is_superlative,is_compound,article_type,article_italian,added_particle_italian,preposition,notes,example_sentence_italian,example_sentence_english
ritorno,True,ritorno,return,noun,return,"core,movement",,,masculine,singular,,,False,False,False,,,,,masculine noun,Il ritorno è previsto domani.,The return is scheduled for tomorrow.
un ritorno,False,ritorno,return,noun,a return,"core,movement",,,masculine,singular,,,False,False,False,indefinite,un,un,,,Spero in un ritorno sicuro.,I hope for a safe return.
il ritorno,False,ritorno,return,noun,the return,"core,movement",,,masculine,singular,,,False,False,False,definite,il,il,,,Il ritorno è stato annunciato.,The return was announced.
ritorni,False,ritorno,return,noun,returns,"core,movement",,,masculine,plural,,,False,False,False,,,,,plural form,Ritorni frequenti stancano.,Frequent returns are tiring.
i ritorni,False,ritorno,return,noun,the returns,"core,movement",,,masculine,plural,,,False,False,False,definite,i,i,,,I ritorni sono numerosi.,The returns are numerous.
dei ritorni,False,ritorno,return,noun,some returns,"core,movement",,,masculine,plural,,,False,False,False,indefinite,i,dei,di,partitive plural form,Ho visto dei ritorni inaspettati.,I saw some unexpected returns.
del ritorno,False,ritorno,return,noun,of the return,"core,movement",,,masculine,singular,,,False,False,False,articulated_preposition,il,del,di,contraction of di + il,Parliamo del ritorno.,We talk about the return.
al ritorno,False,ritorno,return,noun,to the return,"core,movement",,,masculine,singular,,,False,False,False,articulated_preposition,il,al,a,contraction of a + il,"Al ritorno troverai tutto.""",At the return you will find everything.
ai ritorni,False,ritorno,return,noun,to the returns,"core,movement",,,masculine,plural,,,False,False,False,articulated_preposition,i,ai,a,contraction of a + i,Ho pensato ai ritorni precedenti.,I thought about the previous returns.
dal ritorno,False,ritorno,return,noun,from the return,"core,movement",,,masculine,singular,,,False,False,False,articulated_preposition,il,dal,da,contraction of da + il,Sono uscito dal ritorno.,I left from the return.
dai ritorni,False,ritorno,return,noun,from the returns,"core,movement",,,masculine,plural,,,False,False,False,articulated_preposition,i,dai,da,contraction of da + i,Ho ricevuto segnali dai ritorni precedenti.,I received signals from the previous returns.
nel ritorno,False,ritorno,return,noun,in the return,"core,movement",,,masculine,singular,,,False,False,False,articulated_preposition,il,nel,in,contraction of in + il,Nel ritorno ci saranno cambiamenti.,In the return there will be changes.
nei ritorni,False,ritorno,return,noun,in the returns,"core,movement",,,masculine,plural,,,False,False,False,articulated_preposition,i,nei,in,contraction of in + i,Non si contano nei ritorni.,They are not counted in the returns.
sul ritorno,False,ritorno,return,noun,about the return,"core,movement",,,masculine,singular,,,False,False,False,articulated_preposition,il,sul,su,contraction of su + il,Leggo una nota sul ritorno.,I read a note about the return.
sui ritorni,False,ritorno,return,noun,about the returns,"core,movement",,,masculine,plural,,,False,False,False,articulated_preposition,i,sui,su,contraction of su + i,Ho dati sui ritorni precedenti.,I have data about previous returns.
col ritorno,False,ritorno,return,noun,with the return,"core,movement",,,masculine,singular,,,False,False,False,articulated_preposition,il,col,con,contraction of con + il,Collabo col ritorno del gruppo.,I collaborate with the group's return.
coi ritorni,False,ritorno,return,noun,with the returns,"core,movement",,,masculine,plural,,,False,False,False,articulated_preposition,i,coi,con,contraction of con + i,Lavoriamo coi ritorni stagionali.,We work with the seasonal returns.
