term_italian,is_base,base_lemma_italian,base_lemma_english,part_of_speech,translation_english,topics,subtype,person_number,gender,plurality,mood,tense,is_comparative,is_superlative,is_compound,article_type,article_italian,added_particle_italian,preposition,notes,example_sentence_italian,example_sentence_english,english_audio_hash,english_duration_ms,italian_audio_hash,italian_duration_ms,pronunciation
nave,True,nave,ship,noun,ship,"Travel & Transportation,Nature & Environment,Objects & Things",,,feminine,singular,,,False,False,False,,,,,base lemma,Cerco nave adatta.,I'm looking for a suitable ship.,9d8de113e3b35974cf2cc76f057e56363c2025ae5bf401b9827ab178144dea63,984.0,2d436114961bd4f6074a707929a3c15d17681deaece68329b035b697f2479c4d,1224.0,NAH-veh
una nave,False,nave,ship,noun,a ship,"Travel & Transportation,Nature & Environment,Objects & Things",,,feminine,singular,,,False,False,False,indefinite,una,una,,,Ho visto una nave.,I saw a ship.,2a79f28b53d4e6cf21334c0dd4154e772d35f2c6893a809742140a8abac1b652,1104.0,d0859a52ce4f74d8bbe1c3d8f6999102ced3fe9d94224d0dac238a0415a43cba,1416.0,OO-nah NAH-veh
la nave,False,nave,ship,noun,the ship,"Travel & Transportation,Nature & Environment,Objects & Things",,,feminine,singular,,,False,False,False,definite,la,la,,,La nave salpa stasera.,The ship sets sail tonight.,2664e6558d1d6260121e01cfd8d37accb41440b9736d98e2d9e7cd4e85a26e74,1152.0,cab03afb3b3a7cab1016ea5be4282b2479507d1bc045583b3672bd6113924f13,1344.0,LAH NAH-veh
navi,False,nave,ship,noun,ships,"Travel & Transportation,Nature & Environment,Objects & Things",,,feminine,plural,,,False,False,False,,,,,plural form,Vedo navi all'orizzonte.,I see ships on the horizon.,ec1419ba8a4f43140aafb8a8888726a601946c9fe7cc3f5bca449063a2dc83a1,1128.0,be7d917d601ff58c85f4bcfc1a764c593c877abf250298e680174f5230cfbfd1,1248.0,NAH-vee
le navi,False,nave,ship,noun,the ships,"Travel & Transportation,Nature & Environment,Objects & Things",,,feminine,plural,,,False,False,False,definite,le,le,,,Le navi arrivano domani.,The ships arrive tomorrow.,f9f0d1660823bdb8cf867e73430560f04da3b417d4f91bfb4f865e8c5b7de782,1272.0,5d271074d085b2e745c3d8c1bb8022591527af770d53097bbbba9236cee36992,1368.0,LEH NAH-vee
delle navi,False,nave,ship,noun,some ships,"Travel & Transportation,Nature & Environment,Objects & Things",,,feminine,plural,,,False,False,False,indefinite,le,delle,di,partitive plural form,Vediamo delle navi in porto.,We see some ships in the harbor.,7a0d767c0e3be6671261d4c680e870b599056ee2e27dd5a6c24c8f5a7511798c,1440.0,6d4d4eff49a7863c513f3bc94fb54e907d44fa8b0022c0a97782e6e2cfb76d9d,1560.0,DEH-lleh NAH-vee
della nave,False,nave,ship,noun,of the ship,"Travel & Transportation,Nature & Environment,Objects & Things",,,feminine,singular,,,False,False,False,articulated_preposition,la,della,di,contraction of di + la,La luce della nave è accesa.,The ship's light is on.,c742da3cef2a1651e29e0997853647d2aa740d6679fe9a12a927c1c41dc8faba,1272.0,df3d3dc6ba42b19442e843f44af15889cb7862c19f0c3ecb5a299bd8302e6bea,1536.0,DEH-llah NAH-veh
alla nave,False,nave,ship,noun,to the ship,"Travel & Transportation,Nature & Environment,Objects & Things",,,feminine,singular,,,False,False,False,articulated_preposition,la,alla,a,contraction of a + la,Porta la cassa alla nave.,Bring the crate to the ship.,d05f759d65a6c509a50babbf1d132cfedf4c8a6edde2a5318e7a7b769ed229a5,1272.0,629387a34b5182d91ba51a844a496614f0d842910597c88167a572216463abaf,1440.0,AH-llah NAH-veh
dalla nave,False,nave,ship,noun,from the ship,"Travel & Transportation,Nature & Environment,Objects & Things",,,feminine,singular,,,False,False,False,articulated_preposition,la,dalla,da,contraction of da + la,Sono sceso dalla nave.,I got off the ship.,29874ed5b2bca2b6bef9d5e0717020ec5ce12375e92a2cb3e23a4ade72cb4977,1344.0,b3c2c5e16db99c9bf430b57aaf47b2e4c7f33ef09e28459c3c7400f2c9ebc69a,1536.0,DAH-llah NAH-veh
nella nave,False,nave,ship,noun,in the ship,"Travel & Transportation,Nature & Environment,Objects & Things",,,feminine,singular,,,False,False,False,articulated_preposition,la,nella,in,contraction of in + la,C'è un problema nella nave.,There is a problem in the ship.,61973f904b3362b1eb2fe6893cc78490227208b141c400c5a023b8fe79a24a5a,1248.0,84401903c25a18f87e1ad69d6098c201855fea0197d3bfbfe6cfb342475d2264,1536.0,NEH-llah NAH-veh
