term_italian,is_base,base_lemma_italian,base_lemma_english,part_of_speech,translation_english,topics,subtype,person_number,gender,plurality,mood,tense,is_comparative,is_superlative,is_compound,article_type,article_italian,added_particle_italian,preposition,notes,example_sentence_italian,example_sentence_english,english_audio_hash,english_duration_ms,italian_audio_hash,italian_duration_ms,pronunciation
euro,True,euro,euro,noun,euro,"Money & Finance,Objects & Things,Spotify Lessons",,,masculine,singular,,,False,False,False,,,,,base lemma; plural invariable; colloquial 'euri' sometimes,Parliamo di euro.,We are talking about euros.,92c84a140f789dbdf0451107369997fd9193fcecba3ad1458fc40ab0d5bce0c4,1104.0,a9f4852938f11df7297a47a893d83b5635bf3a14d5973264850af67dbde69bda,1224.0,EH-roh
un euro,False,euro,euro,noun,a euro,"Money & Finance,Objects & Things,Spotify Lessons",indefinite,,masculine,singular,,,False,False,False,indefinite,un,un,,standard indefinite article before masculine nouns,Costa un euro.,It costs one euro.,6ac741d85c3c33da1dc72e0b1695f659f8246b671bec2ab1de992452fbea141f,1224.0,e5c16dfe74fd31d88a8a1f36fffa43ca054498c65008d11567bae0ca17d2075d,1416.0,OON EH-roh
l'euro,False,euro,euro,noun,the euro,"Money & Finance,Objects & Things,Spotify Lessons",definite,,masculine,singular,,,False,False,False,definite,l',l',,elided form of il before vowels,L'euro è forte.,The euro is strong.,f5d7f0c8eef83050f4bcb5dc3628dfa23712d71829e1192d14a3eecb28572701,1224.0,cdad48bc147cd6a43479614d59207563bc061668cc018b908425ab75545d79e0,1320.0,LEH-roh
euro,False,euro,euro,noun,euros,"Money & Finance,Objects & Things,Spotify Lessons",,,masculine,plural,,,False,False,False,,,,,plural identical to singular (invariable),Ho dieci euro.,I have ten euros.,5299728c30afa350356c2999184fef74c533c42173c4ba777b1b7b81a5bee0f6,1176.0,a9f4852938f11df7297a47a893d83b5635bf3a14d5973264850af67dbde69bda,1224.0,EH-roh
gli euro,False,euro,euro,noun,the euros,"Money & Finance,Objects & Things,Spotify Lessons",definite,,masculine,plural,,,False,False,False,definite,gli,gli,,plural definite article for masculine nouns starting with a vowel,Gli euro sono usati in Europa.,Euros are used in Europe.,c71b6629c25740e4577b0de13030eccbfa6480c9dbcb4ac78630a3be7ee619af,1344.0,cdf0161e995bad429545611f0d5a3e1b76981686bd57dace0f40e99f50fd6b99,1584.0,LY EH-roh
degli euro,False,euro,euro,noun,some euros,"Money & Finance,Objects & Things,Spotify Lessons",partitive,,masculine,plural,,,False,False,False,partitive,gli,degli,,partitive plural form,Mi servono degli euro per il viaggio.,I need some euros for the trip.,aa44c2fc6daf5c4d3a180255323288a2710520b0fd746df85a346419032602bd,1488.0,d0b43edc6318dd6ba1375a528bbbaeb5f3857efa43198e02d4c1c97722328a06,1608.0,DEH-ly EH-roh
dell'euro,False,euro,euro,noun,of the euro,"Money & Finance,Objects & Things,Spotify Lessons",,,masculine,singular,,,False,False,False,articulated_preposition,l',dell',di,contraction of di + l',Il valore dell'euro è alto.,The value of the euro is high.,3867a92003ef98d54b8aaf70971a26e79601ce7e5f83c6d4987e90bf3c5bce28,1344.0,6a70a6a0e23cf03116e2f2afdbb6955b667b72e99e6451cf3af83480d6d34554,1512.0,deh-LLEH-roh
degli euro,False,euro,euro,noun,of the euros,"Money & Finance,Objects & Things,Spotify Lessons",,,masculine,plural,,,False,False,False,articulated_preposition,gli,degli,di,contraction of di + gli,Parlo degli euro emessi.,I talk about the euros issued.,2b8ca32aeb9a7b3307b9ee13027f4cf7e030102b5b619628f8d440b908e99ff8,1464.0,d0b43edc6318dd6ba1375a528bbbaeb5f3857efa43198e02d4c1c97722328a06,1608.0,DEH-ly EH-roh
all'euro,False,euro,euro,noun,to the euro,"Money & Finance,Objects & Things,Spotify Lessons",,,masculine,singular,,,False,False,False,articulated_preposition,l',all',a,contraction of a + l',Hanno dedicato un articolo all'euro.,They have dedicated an article to the euro.,6d1054f48941b2bbb93b27ffbf0e1328e7d61cbb228c067fc8ad7ce4dda1ef10,1344.0,c8cee1599917c37647cdc1cbe34b756fd758b70d9b7f703ba740e5b0c2768af7,1440.0,ah-LLEH-roh
agli euro,False,euro,euro,noun,to the euros,"Money & Finance,Objects & Things,Spotify Lessons",,,masculine,plural,,,False,False,False,articulated_preposition,gli,agli,a,contraction of a + gli,Ho contribuito agli euro raccolti.,I contributed to the euros collected.,e4727efd5be0c73ed2fbdc6760dd5692d5c6dea4aaae6971fd6da39e14967690,1464.0,82085b2ed8aa0be59c8a30e609209823343c5114c29e106ec9f097c80f6f823c,1536.0,AH-ly EH-roh
