term_italian,is_base,base_lemma_italian,base_lemma_english,part_of_speech,translation_english,topics,subtype,person_number,gender,plurality,mood,tense,is_comparative,is_superlative,is_compound,article_type,article_italian,added_particle_italian,preposition,notes,example_sentence_italian,example_sentence_english,english_audio_hash,english_duration_ms,italian_audio_hash,italian_duration_ms,pronunciation
mattina,True,mattina,morning,noun,morning,"time,core",,,feminine,singular,,,False,False,False,,,,,base lemma; feminine noun,Mattina calda e soleggiata.,Warm and sunny morning.,81b10ac32a286ea0c3ad8bcd797dbfe28bac9692b7fb7a5de6ac7539f70f7e80,1056.0,92f5b714b783439807832455300d2c51c57d1f5c0d537f209e385e08d3d99d9a,1464.0,maht-TEE-nah
una mattina,False,mattina,morning,noun,a morning,"time,core",,,feminine,singular,,,False,False,False,indefinite,una,una,,,Una mattina ho trovato una lettera.,One morning I found a letter.,7c3c43fed11b641684f1e7f80fac5c9cc0e1682fdefce8545e2295423dda3170,1200.0,5850a5519536b3bb1bbe913263c35b4c2886b38a614b7242b7423bdd27b8261d,1656.0,OO-nah maht-TEE-nah
la mattina,False,mattina,morning,noun,the morning,"time,core",,,feminine,singular,,,False,False,False,definite,la,la,,,La mattina bevo il caffè.,In the morning I drink coffee.,a484c131c4e79ea4767a5220dd5a19da1aec1c825e07fba6c342f6cf9477d97e,1200.0,0b69d11d3ea824f818f93dd57e90925d97122eee5714dfc4d18e746149a6cce7,1608.0,LAH maht-TEE-nah
mattine,False,mattina,morning,noun,mornings,"time,core",,,feminine,plural,,,False,False,False,,,,,,Le mattine sono tranquille.,Mornings are quiet.,d31abd384185f03833f7e8ceca2f8320b1fa8873f7c4453cec47d54d235e69f5,1200.0,dbc2109ef02bd40feac73956ec92301ed1069cd2a674f791f449ee19f290b916,1440.0,maht-TEE-neh
le mattine,False,mattina,morning,noun,the mornings,"time,core",,,feminine,plural,,,False,False,False,definite,le,le,,,Le mattine qui sono fredde.,The mornings are cold here.,d0531b8693df7c8a3a577a9f2f8578ff0163068a7eb4bd043b1c711102558730,1344.0,d42a74afb6e899ab88e930c5e3096ae5929e5bf526a6c87267f6900c0823bcba,1584.0,LEH maht-TEE-neh
delle mattine,False,mattina,morning,noun,some mornings,"time,core",,,feminine,plural,,,False,False,False,indefinite,le,delle,di,partitive plural form,Passo delle mattine tranquille.,I spend some quiet mornings.,cb8358a830606e5a7d8241e7f9393ab57ac2c5fdbecd70d4d163610d41cbe69d,1512.0,a9fd74d2a3a15b346ad02fec947d32f8cc3b06e1a2309c30bd13cdeaa6c83006,1776.0,DEH-lleh maht-TEE-neh
della mattina,False,mattina,morning,noun,of the morning,"time,core",,,feminine,singular,,,False,False,False,articulated_preposition,la,della,di,contraction of di + la,Il profumo della mattina è buono.,The scent of the morning is pleasant.,f78118ab0da35fce0c31065e2f8d01b1880286111dc822161c4589523b366b79,1320.0,0c5fa89ecd379863184d1da769ae82091df41df1abba809c1930b952efd936fa,1776.0,DEH-llah maht-TEE-nah
alla mattina,False,mattina,morning,noun,in the morning,"time,core",,,feminine,singular,,,False,False,False,articulated_preposition,la,alla,a,contraction of a + la; used to mean habitual 'in the morning',Alla mattina bevo il tè.,In the morning I drink tea.,26445c92fd3368f366e7dc29c93c15785cb433731200176e5292a81243075325,1320.0,fce8bb8b30a7d71effbc0db85267ed004bc025bd4519df6090501b5c22a50812,1704.0,AH-llah maht-TEE-nah
dalla mattina,False,mattina,morning,noun,from the morning,"time,core",,,feminine,singular,,,False,False,False,articulated_preposition,la,dalla,da,contraction of da + la; indicates since/from,Dalla mattina non ha più dormito.,He has not slept since the morning.,1076b97079f4426cc29083b6aeee01eb739578ff56f72c1481bb4cf4aceabd6d,1392.0,84fd0a106719761f042ed7b572bdc7736655ad70a27e10fb21a2723eed72005a,1776.0,DAH-llah maht-TEE-nah
nella mattina,False,mattina,morning,noun,in the morning,"time,core",,,feminine,singular,,,False,False,False,articulated_preposition,la,nella,in,contraction of in + la,Nella mattina c'era nebbia.,There was fog in the morning.,26445c92fd3368f366e7dc29c93c15785cb433731200176e5292a81243075325,1320.0,30f71a6c18b6aa4094f468bebee5b6b6fc4841904f15728492dd88f27be2efb9,1800.0,NEH-llah maht-TEE-nah
sulla mattina,False,mattina,morning,noun,on the morning,"time,core",,,feminine,singular,,,False,False,False,articulated_preposition,la,sulla,su,contraction of su + la,Sulla mattina del concerto ero nervoso.,On the morning of the concert I was nervous.,1de93d323e855bb4cafd26f2efd18cc104988dc2c587e5ca9ae4b855f4865f91,1320.0,edf0ddc53d04317a3ef3b318a01b6b9e3614e3de0d97bed49e8cd5e76de8b5ab,1848.0,SOO-llah maht-TEE-nah
con la mattina,False,mattina,morning,noun,in the morning,"time,core",,,feminine,singular,,,False,False,False,articulated_preposition,la,con la,con,con + la does not contract,Con la mattina mi sento meglio.,In the morning I feel better.,26445c92fd3368f366e7dc29c93c15785cb433731200176e5292a81243075325,1320.0,417cfb245ca56e8c566be5eebc2b8e760ce0410f243ef6fc4d7bbb623bdf1fdc,1800.0,KOHN LAH maht-TEE-nah
