term_italian,is_base,base_lemma_italian,base_lemma_english,part_of_speech,translation_english,topics,subtype,person_number,gender,plurality,mood,tense,is_comparative,is_superlative,is_compound,article_type,article_italian,added_particle_italian,preposition,notes,example_sentence_italian,example_sentence_english,english_audio_hash,english_duration_ms,italian_audio_hash,italian_duration_ms,pronunciation
spiaggia,True,spiaggia,beach,noun,beach,"Nature & Environment,Objects & Things",,,feminine,singular,,,False,False,False,,,,,base lemma,Questa spiaggia è bella.,This beach is beautiful.,ab9b06bcbbc1862587ae30775fd7fb05e441e7ec8bdcaa1a7e9b9e6532485c3d,1056.0,668b3a31b42af1d7cc589e25ab54da6b4d0e538a84e186576c0358bb26e9f6fd,1512.0,SPYAHG-jah
una spiaggia,False,spiaggia,beach,noun,a beach,"Nature & Environment,Objects & Things",,,feminine,singular,,,False,False,False,indefinite,una,una,,,Ho trovato una spiaggia tranquilla.,I found a quiet beach.,e0527e5990d24bdabb4ffbc05629a4f687814d606b8316e199420a4d9b330f47,1200.0,0893e6f56d585c2c1c5209f9ddbf4b7cfc452db8670f970fc9238106972952d3,1680.0,OO-nah SPYAHG-jah
la spiaggia,False,spiaggia,beach,noun,the beach,"Nature & Environment,Objects & Things",,,feminine,singular,,,False,False,False,definite,la,la,,,La spiaggia è affollata.,The beach is crowded.,b5b7d4415941f305285ff072a6ac5a00e53f6d49d2ade8b7b9f7d7db8a929235,1200.0,8f01cc828046aeed9a07b7a7a44260e960a7f3a4ee788056554dbda75ec70ea9,1632.0,LAH SPYAHG-jah
spiagge,False,spiaggia,beach,noun,beaches,"Nature & Environment,Objects & Things",,,feminine,plural,,,False,False,False,,,,,plural form,Spiagge affollate d'estate.,Beaches are crowded in summer.,e74d2151409ea44c2deb0ba56f5dd823a81a6930f722aac4a8a5c1432692953c,1152.0,a40fc62942c4743ff581f0d0ec5341414ac0cb4c980453f705c9757426184577,1488.0,SPYAHG-jeh
le spiagge,False,spiaggia,beach,noun,the beaches,"Nature & Environment,Objects & Things",,,feminine,plural,,,False,False,False,definite,le,le,,,Le spiagge sono piene di gente.,The beaches are full of people.,2e6489b1c47c143e68ceb0954d3d5047c066c6fe1a3c4699b1a9e83214605bab,1296.0,19567475e86ab968b1cc03f0fdceeeb7f49113257bfc7906b0eb7f32d55b09f8,1584.0,LEH SPYAHG-jeh
delle spiagge,False,spiaggia,beach,noun,some beaches,"Nature & Environment,Objects & Things",,,feminine,plural,,,False,False,False,indefinite,le,delle,di,partitive plural form; contraction of di + le,Ho visitato delle spiagge isolate.,I visited some isolated beaches.,0c49943e2c2b5a8213d243b729e9e55742a01acc2360d346cf2b7491e5c6b13f,1440.0,1d914eb041fa54482a652d9ec7dc56fdbea36200eba9a6a131541faa03d77852,1776.0,DEH-lleh SPYAHG-jeh
della spiaggia,False,spiaggia,beach,noun,of the beach,"Nature & Environment,Objects & Things",,,feminine,singular,,,False,False,False,articulated_preposition,la,della,di,contraction of di + la,La bellezza della spiaggia è sorprendente.,The beauty of the beach is surprising.,881e00a480c56db516d6f460f328a5f93ffbe6e208e8685d3b722bf5104fda1c,1320.0,5fc5f312ad89801d85da995599fdb3fc4d3eaf199c20e2489fc0f16ceac78fb8,1800.0,DEH-llah SPYAHG-jah
alla spiaggia,False,spiaggia,beach,noun,to the beach,"Nature & Environment,Objects & Things",,,feminine,singular,,,False,False,False,articulated_preposition,la,alla,a,contraction of a + la,Andiamo alla spiaggia domani.,Let's go to the beach tomorrow.,31e9c1b943b2fbb416264ab297c7aa99d6745c643f3dc8bdd121d5bad63c3d82,1320.0,a66882505fd4b80a64a1ad441fe631182ab04f12d46e9bd76360e87e8755d01b,1728.0,AH-llah SPYAHG-jah
alle spiagge,False,spiaggia,beach,noun,to the beaches,"Nature & Environment,Objects & Things",,,feminine,plural,,,False,False,False,articulated_preposition,le,alle,a,contraction of a + le,Andremo alle spiagge vicine.,We will go to the nearby beaches.,5ea105065910e91f1604ea5222aca252f7517e71e4bfd94506b453efc024e448,1416.0,28318e929c25fa9c4ffc0b8c53f063f35de7bf7139faa77079bc709490a56663,1704.0,AH-lleh SPYAHG-jeh
dalla spiaggia,False,spiaggia,beach,noun,from the beach,"Nature & Environment,Objects & Things",,,feminine,singular,,,False,False,False,articulated_preposition,la,dalla,da,contraction of da + la,Vengo dalla spiaggia.,I come from the beach.,31d6df91e8b5a7d276b8c6c1721afe7dd1ebdcb8950d44788329b97e189d206d,1392.0,5717ede231028693f8c6ea38b758279e3ced9cd368b27ade01fe6673edef6527,1800.0,DAH-llah SPYAHG-jah
dalle spiagge,False,spiaggia,beach,noun,from the beaches,"Nature & Environment,Objects & Things",,,feminine,plural,,,False,False,False,articulated_preposition,le,dalle,da,contraction of da + le,Profumo dalle spiagge vicine.,There is a scent from the nearby beaches.,fcf98609f791856f20f237a6159ed046290a7c8c7eaf40cc6003f931664b4f2c,1488.0,bb113b818956757283f958336e33d6db49acecaa7edcc1eeae51dba468d92096,1824.0,DAH-lleh SPYAHG-jeh
