term_italian,is_base,base_lemma_italian,base_lemma_english,part_of_speech,translation_english,topics,subtype,person_number,gender,plurality,mood,tense,is_comparative,is_superlative,is_compound,article_type,article_italian,added_particle_italian,preposition,notes,example_sentence_italian,example_sentence_english,italian_audio_hash,english_audio_hash,english_duration_ms,italian_duration_ms,pronunciation
figlio,True,figlio,son,noun,son,"Family & Relationships,Objects & Things",,,masculine,singular,,,False,False,False,,,,,base lemma,Cerco figlio adottivo.,I am looking for an adoptive son.,0bfdb73f1435c21947139fdcb2e121979b05b7f96703ad9d0001f3eeb619ac90,a5a485d3a6cbee263ad0d512c46f5c78c35ea6fa24a30d568528a20d2530542e,1032.0,1368.0,FEE-lyoh
un figlio,False,figlio,son,noun,a son,"Family & Relationships,Objects & Things",,,masculine,singular,,,False,False,False,indefinite,un,un,,,Hanno un figlio.,They have a son.,5ffddc93c0136c4ac3c92e9b4ba6833e37a5fd5bc1a8057752039054268efbfe,26bcc2c263eb219176644b247513dec58f77b2c4ebdfe48f6af42275369f29e3,1152.0,1512.0,OON FEE-lyoh
il figlio,False,figlio,son,noun,the son,"Family & Relationships,Objects & Things",,,masculine,singular,,,False,False,False,definite,il,il,,,Conosco il figlio.,I know the son.,372a5478902a315c0e43857d8a55300e3c30b224045d892465f9cc4ac87b193b,bb2d0d3b7c3d64badea98c53641ab4cc91742150a820b391e9be64532615d19d,1176.0,1536.0,EEL FEE-lyoh
figli,False,figlio,son,noun,children,"Family & Relationships,Objects & Things",,,masculine,plural,,,False,False,False,,,,,plural form,Figli crescono in fretta.,Children grow up fast.,3daf1965d43fcf2583751c8f92b328dd1a98ed7c8e7f36c4afb22c18e3a12d8c,b725f82d63aabf4cd3c07476ed81d7968d2e05d366ca05f6442af1e169f8ca4a,1152.0,1368.0,FEE-ly
i figli,False,figlio,son,noun,the children,"Family & Relationships,Objects & Things",,,masculine,plural,,,False,False,False,definite,i,i,,,I figli dormono.,The children are sleeping.,7abc6c1544a598f4d68f8fecf83a8dcb08fbe7cb505f338ffff0f6c3576fdfe9,316ee6038dc21c0e810cc9c3a719a0acc1fe2249701cf1b52eb250bd62c0b1cf,1296.0,1416.0,EE FEE-ly
dei figli,False,figlio,son,noun,some children,"Family & Relationships,Objects & Things",,,masculine,plural,,,False,False,False,indefinite,i,dei,di,partitive plural form,Conosco dei figli gentili.,I know some nice children.,21419be2e84439481b5e82cf4100a2eb754a7bd76ce534e2b60dc89944a50281,e1a11e356015db21249b74f80c389afae55f9248363ba3cbf99e06a83b28ef1c,1440.0,1560.0,DAY FEE-ly
del figlio,False,figlio,son,noun,of the son,"Family & Relationships,Objects & Things",,,masculine,singular,,,False,False,False,articulated_preposition,il,del,di,contraction of di + il,Il nome del figlio è Luca.,The son's name is Luca.,f4b704750344eb69ea0d8aeddc6f53177d4350e9088131cd38a8e410f6af0489,7e618d59bb2ca72c712e19294209db1e806a1e3da52634d51e9dea55629d31a4,1296.0,1608.0,DEHL FEE-lyoh
al figlio,False,figlio,son,noun,to the son,"Family & Relationships,Objects & Things",,,masculine,singular,,,False,False,False,articulated_preposition,il,al,a,contraction of a + il,Parlo al figlio.,I speak to the son.,939b094f16f23ad69785db3fa6b64ec57bc1fc3ea8fa8cc0a4694cbceef36634,16b94c0a6a48aef45a440d6f1ea848d0868e8d874f46729cfc450bfa966a79f6,1296.0,1512.0,AHL FEE-lyoh
ai figli,False,figlio,son,noun,to the children,"Family & Relationships,Objects & Things",,,masculine,plural,,,False,False,False,articulated_preposition,i,ai,a,contraction of a + i,Scrivo ai figli.,I write to the children.,6bd46cab28aa89c21982169c45a1dec4b7218592aeb21c3ce51cec0a200c01b0,dc623d4d4397acf163cc5c8b4a49f307e53367267fcb431dce6d0605f7b66c64,1416.0,1488.0,EYE FEE-ly
dal figlio,False,figlio,son,noun,from the son,"Family & Relationships,Objects & Things",,,masculine,singular,,,False,False,False,articulated_preposition,il,dal,da,contraction of da + il,Ricevo una chiamata dal figlio.,I receive a call from the son.,fc32d75a5f6a07fe65409d4a203104944f51cd227e1049f564cd0e97e990bf1f,f7ad81ec9c1c5f5a3c942b3fd7021f458fb42ecf5f45b8c68286fc2fd4aaa55d,1368.0,1608.0,DAHL FEE-lyoh
dai figli,False,figlio,son,noun,from the children,"Family & Relationships,Objects & Things",,,masculine,plural,,,False,False,False,articulated_preposition,i,dai,da,contraction of da + i,Ho sentito notizie dai figli.,I heard news from the children.,38f92d63795edaf5c39a778e485607610250b7282dd5d1426f4817516cb50027,8c5a8fc60b5815eeb10c4e613fb6dfefeb7df327aeb0ef19d04bf437402069ee,1488.0,1584.0,DEYE FEE-ly
nel figlio,False,figlio,son,noun,in the son,"Family & Relationships,Objects & Things",,,masculine,singular,,,False,False,False,articulated_preposition,il,nel,in,contraction of in + il,Rivede sé stesso nel figlio.,He sees himself in the son.,fcf99f36b95c84f254596cc0db1d8760308f30548dde1e35096eb41cd72d7572,b1322cba063ede42818704b53fe1ed4450a99b102ead2a55e3c07544c8cfbfa7,1296.0,1608.0,NEHL FEE-lyoh
nei figli,False,figlio,son,noun,in the children,"Family & Relationships,Objects & Things",,,masculine,plural,,,False,False,False,articulated_preposition,i,nei,in,contraction of in + i,Trova conforto nei figli.,He finds comfort in the children.,570b068ebf46c5972e411aabc611a1fb0252d1dd13ac70a45c9775394da73144,756c13a6f685f06502557d1426aab52c091009edb22ae19e5aee15fd9ab49ca7,1416.0,1584.0,NAY FEE-ly
sul figlio,False,figlio,son,noun,about the son,"Family & Relationships,Objects & Things",,,masculine,singular,,,False,False,False,articulated_preposition,il,sul,su,contraction of su + il,Leggo un articolo sul figlio.,I read an article about the son.,dff440be54f81ba7592458da25145f11a53b757b3e259046d2f621447d356fb3,25da4e5db44f6dfca287770d7c932e679e8294cc84d4d9f364ad66d01b9d8b62,1464.0,1656.0,SOOL FEE-lyoh
sui figli,False,figlio,son,noun,about the children,"Family & Relationships,Objects & Things",,,masculine,plural,,,False,False,False,articulated_preposition,i,sui,su,contraction of su + i,Leggo un articolo sui figli.,I read an article about the children.,a4254255118a06b31f3e5fb6195f310aab23f76ee81af6511c9f8ac2ff001de4,640c6b3359cec36a0169ed822a8baef80bd20d9a8d214196855d8089b278ce21,1584.0,1680.0,SWEE FEE-ly
col figlio,False,figlio,son,noun,with the son,"Family & Relationships,Objects & Things",,,masculine,singular,,,False,False,False,articulated_preposition,il,col,con,contraction of con + il,Esco col figlio.,I go out with the son.,8c884f4812b35be242ccf83f9ea8fdf38d2e1a353a9b520f1aa962e64306dc11,669a004926c9cc42c73e9fbb52b4aec8fb6932cf4078716a17817182caa33809,1344.0,1584.0,KOHL FEE-lyoh
