term_italian,is_base,base_lemma_italian,base_lemma_english,part_of_speech,translation_english,topics,subtype,person_number,gender,plurality,mood,tense,is_comparative,is_superlative,is_compound,article_type,article_italian,added_particle_italian,preposition,notes,example_sentence_italian,example_sentence_english,english_audio_hash,english_duration_ms,italian_audio_hash,italian_duration_ms,pronunciation
capolinea,True,capolinea,terminus,noun,terminus,"travel,transport",,,masculine,singular,,,False,False,False,,,,,masculine; invariable plural,Cerco capolinea vicino.,I am looking for a nearby terminus.,a3ce1974a52d77fbcedf91a34beac62f3c104fe4007f15293c47978c354b3c81,1248.0,49b6d0a00957224af7b251dbfeb2e60ece104ca8aa775a8e66278297583da41a,1608.0,kah-poh-LEE-neh
un capolinea,False,capolinea,terminus,noun,a terminus,"travel,transport",,,masculine,singular,,,False,False,False,indefinite,un,un,,,Hanno aperto un capolinea.,They opened a terminus.,5bcea0850456bd5f54c5dfc4de14f79dcfdb7fbf805ba9845dec40299a5bf761,1392.0,9b76d9437f72baab55071c8b7e7485985aed0b509a3820ca4eb8eafc0f96a4ae,1776.0,OON kah-poh-LEE-neh
il capolinea,False,capolinea,terminus,noun,the terminus,"travel,transport",,,masculine,singular,,,False,False,False,definite,il,il,,,Il capolinea è lontano.,The terminus is far.,cf3559444a549d51aec771d2a90d04d98acf144ad509fc4d277ce687953de98b,1416.0,a390353fff87c56f733e9fc6681501b8a545d58ff84b909dfa927f939b72c2b0,1776.0,EEL kah-poh-LEE-neh
capolinea,False,capolinea,terminus,noun,terminuses,"travel,transport",,,masculine,plural,,,False,False,False,,,,,invariable plural,Mancano capolinea adeguati.,Adequate terminuses are lacking.,eab458421054696b2d717db699c4e03abc887a209a800d0745ffb14d33f8b284,1392.0,49b6d0a00957224af7b251dbfeb2e60ece104ca8aa775a8e66278297583da41a,1608.0,kah-poh-LEE-neh
i capolinea,False,capolinea,terminus,noun,the terminuses,"travel,transport",,,masculine,plural,,,False,False,False,definite,i,i,,,I capolinea sono affollati.,The terminuses are crowded.,f46a226f8ebf2c2a5e8319f50618d1a7da4cc162f63c7f26d7d6c82fd7af032d,1536.0,f8604322d110e48516e0736a39e5ad427b4dc92dd16c07313c53f31755f80aef,1728.0,EE kah-poh-LEE-neh
dei capolinea,False,capolinea,terminus,noun,some terminuses,"travel,transport",,,masculine,plural,,,False,False,False,indefinite,i,dei,di,partitive plural form; invariable plural,Parlo dei capolinea cittadini.,I am talking about the city terminuses.,08eb3ac887507f37a62cddb051fbf54957c7049edbe3d3c4464362b162dba7de,1680.0,a946ec073f2cdf56f8791555033716f2c098b534d7a259d74c6a753c21d62d73,1848.0,DAY kah-poh-LEE-neh
del capolinea,False,capolinea,terminus,noun,of the terminus,"travel,transport",,,masculine,singular,,,False,False,False,articulated_preposition,il,del,di,contraction of di + il,L'orario del capolinea è cambiato.,The schedule of the terminus has changed.,15519719571becdc9b8126ea8cbd03c9bb888b30335f40f3167425bdaa2d1163,1512.0,d4556daebff586de00bd898ee57a1d700d3660ed44515ef0219b228e077dc755,1848.0,DEHL kah-poh-LEE-neh
al capolinea,False,capolinea,terminus,noun,to the terminus,"travel,transport",,,masculine,singular,,,False,False,False,articulated_preposition,il,al,a,contraction of a + il,Arriviamo al capolinea.,We arrive at the terminus.,496ad3fd07230be0cad1c52f560a823aaf454473448927de202e3be6e284520c,1512.0,a7f288615be02f3d7b4c57563f45da0e87b201570e106852c78f97ff251558d3,1776.0,AHL kah-poh-LEE-neh
dal capolinea,False,capolinea,terminus,noun,from the terminus,"travel,transport",,,masculine,singular,,,False,False,False,articulated_preposition,il,dal,da,contraction of da + il,Parto dal capolinea alle otto.,I leave from the terminus at eight.,9539696961d8f0a0bd113bcfa8f196233e192bf8b529ebaa51b12edeecb4a19a,1584.0,1b8077ab1e1b1baad864e9f0c8b3d2a2b258291a235d3427863aec35183d531b,1872.0,DAHL kah-poh-LEE-neh
nel capolinea,False,capolinea,terminus,noun,in the terminus,"travel,transport",,,masculine,singular,,,False,False,False,articulated_preposition,il,nel,in,contraction of in + il,C'è una mappa nel capolinea.,There is a map in the terminus.,3e434529282e6ac07da3785cd4ed0c049d63dbebf0eadbcaecc0240cb6e27c41,1512.0,9bf3bf0c27a3c6f8f181483fbe3e7378b2f274b8ef123e82a71adba9c7203ad8,1872.0,NEHL kah-poh-LEE-neh
sul capolinea,False,capolinea,terminus,noun,about the terminus,"travel,transport",,,masculine,singular,,,False,False,False,articulated_preposition,il,sul,su,contraction of su + il,Leggo info sul capolinea.,I read information about the terminus.,ccd9eb6e7f6092f94bfad825832688c168c177c5e333d7e8a2e719c474820f4b,1680.0,89afbfb132fec15d5211b5c4a55d714b4087b69fdcbfa23b2c16c0b9c9d2f4db,1920.0,SOOL kah-poh-LEE-neh
col capolinea,False,capolinea,terminus,noun,with the terminus,"travel,transport",,,masculine,singular,,,False,False,False,articulated_preposition,il,col,con,contraction of con + il,Collaboriamo col capolinea.,We collaborate with the terminus.,26d8abe5aadeeeb734a948b2c7a70fb91085df2b8ac67af35e675b01baf21083,1584.0,cf395351f2c0d65843e005b246a8bb1e163345a6a307ed15447cd53375130b24,1872.0,KOHL kah-poh-LEE-neh
ai capolinea,False,capolinea,terminus,noun,to the terminuses,"travel,transport",,,masculine,plural,,,False,False,False,articulated_preposition,i,ai,a,contraction of a + i,Metto cartelli ai capolinea.,I put signs at the termini.,ab808b208d199091693fa87b9f8888d95f9502b960525604b64c0a1d3879c5b1,1632.0,32110a8679111ee1ee197bce66165bc2a2f25d24eafb9ab16eea30fa76529043,1776.0,EYE kah-poh-LEE-neh
dai capolinea,False,capolinea,terminus,noun,from the terminuses,"travel,transport",,,masculine,plural,,,False,False,False,articulated_preposition,i,dai,da,contraction of da + i,Ci sono partenze dai capolinea.,There are departures from the termini.,5a3561420a27eb2e7ad8c01f11df00404661cb3065576f1505ec7b207d752a12,1728.0,c22da390d6ee43f1637c0eddfc17a54bfd8f2bca3414e44b7e47986e0b64cf94,1872.0,DEYE kah-poh-LEE-neh
nei capolinea,False,capolinea,terminus,noun,in the terminuses,"travel,transport",,,masculine,plural,,,False,False,False,articulated_preposition,i,nei,in,contraction of in + i,I servizi nei capolinea migliorano.,The services in the termini are improving.,c653bb03f27ce009d4656d42e3d2b2cca9d8f128ac7171653d68b57a60250828,1632.0,836b73038ff4ad5406b5d97b361a57da150fa37ff848778db6f53dbf1041b827,1848.0,NAY kah-poh-LEE-neh
sui capolinea,False,capolinea,terminus,noun,about the terminuses,"travel,transport",,,masculine,plural,,,False,False,False,articulated_preposition,i,sui,su,contraction of su + i,Leggo dati sui capolinea.,I read data about the termini.,dcaaa058caf340d691dedf962d69d35558ef2355178d5a69c6f153a84e79c4c0,1824.0,31fa9503187d0e262f5d725f2e3ec0cebb205eeb1ac1ed60cde94b9d955b5d53,1968.0,SWEE kah-poh-LEE-neh
coi capolinea,False,capolinea,terminus,noun,with the terminuses,"travel,transport",,,masculine,plural,,,False,False,False,articulated_preposition,i,coi,con,contraction of con + i,Lavoriamo coi capolinea periferici.,We work with the suburban termini.,43a52e672a2e86946310ba1b8c8c3658e1ceca81431e4d6c3ceb47008f509e9c,1704.0,7fed367a8862d389574246ec66b7974cf098a9620f514b88d28b5423e9b7e663,1872.0,KOY kah-poh-LEE-neh
