term_italian,is_base,base_lemma_italian,base_lemma_english,part_of_speech,translation_english,topics,subtype,person_number,gender,plurality,mood,tense,is_comparative,is_superlative,is_compound,article_type,article_italian,added_particle_italian,preposition,notes,example_sentence_italian,example_sentence_english,italian_audio_hash,english_audio_hash,english_duration_ms,italian_duration_ms,pronunciation
anziano,True,anziano,elderly,noun,elderly man,"People & Titles,Objects & Things,Qualities & Descriptions",,,masculine,singular,,,False,False,False,,,,,base lemma,Cerco anziano da aiutare.,I am looking for an elderly man to help.,79458743c1e3a915e3bbe3ee3d643a34f24be9dfc1670e7020b1fcdd1011a3bc,9563d3f4c280379f903a155b29cf20cc263009bb6af3beefe770195f4316a406,1488.0,1464.0,ahn-DZYAH-noh
un anziano,False,anziano,elderly,noun,an elderly man,"People & Titles,Objects & Things,Qualities & Descriptions",,,masculine,singular,,,False,False,False,indefinite,un,un,,,Ho aiutato un anziano.,I helped an elderly man.,d5bbb1b1693baf1b786d5692705a3c0954a8914db9e304a7fb0dd75988e04d0e,be18ce420372c816b02fb22151190682846e23fd55a559bff84652c9b5d0630d,1632.0,1632.0,OON ahn-DZYAH-noh
l'anziano,False,anziano,elderly,noun,the elderly man,"People & Titles,Objects & Things,Qualities & Descriptions",,,masculine,singular,,,False,False,False,definite,l',l',,before vowels,L'anziano aspetta il bus.,The elderly man is waiting for the bus.,2baefc899c844038794e04efdf6a71da92abf1a357886b35d3fe71c3e072004c,b25c4970ff59ca8fe214482b1e3a173b177bbe7f251ac0f59b9067d0ec7b8aef,1680.0,1536.0,lahn-DZYAH-noh
anziani,False,anziano,elderly,noun,elderly people,"People & Titles,Objects & Things,Qualities & Descriptions",,,masculine,plural,,,False,False,False,,,,,plural form,Anziani attivi partecipano al corso.,Active elderly people take part in the course.,e923ce72e24331c0d9d19bd50ec99be14a4844b1f12e3e9fcca2f4af66a6e634,4da0ff8bd37f5e3929f8c927a52656d7b77ad312455455b2f9a6550de56f782c,1512.0,1464.0,ahn-DZYAH-nee
gli anziani,False,anziano,elderly,noun,the elderly,"People & Titles,Objects & Things,Qualities & Descriptions",,,masculine,plural,,,False,False,False,definite,gli,gli,,before vowels,Gli anziani ballano al centro.,The elderly dance at the center.,c90ba760c8e73c0357bf39da1d1f94863d6246c9b432c36fdf047df580a18472,8434ee4676051148d06e47aefe4129ef220c5ce7be851ca8df7604b1c17b480c,1344.0,1752.0,LY ahn-DZYAH-nee
degli anziani,False,anziano,elderly,noun,some elderly people,"People & Titles,Objects & Things,Qualities & Descriptions",,,masculine,plural,,,False,False,False,indefinite,gli,degli,di,partitive plural form,Ho parlato con degli anziani.,I spoke with some elderly people.,60a08343f6add84d602647ae1de3d7cd86ff376050ed281b4ad5f86fd3f3f74b,0b510283d150b8250ccb11291797f004d9e003d9980ee32dfeaa66b0a211ae7f,1800.0,1776.0,DEH-ly ahn-DZYAH-nee
dell'anziano,False,anziano,elderly,noun,of the elderly man,"People & Titles,Objects & Things,Qualities & Descriptions",,,masculine,singular,,,False,False,False,articulated_preposition,l',dell',di,contraction of di + l',Ricordo il nome dell'anziano.,I remember the elderly man's name.,7038199aaec57bae7710fd92094d074338beeca56e0a75eea946c48a9da47507,89893195deffb76a2a90c080f0e1c46eb9b43615c2498eb62397dec221f8c8c7,1776.0,1728.0,deh-llahn-DZYAH-noh
all'anziano,False,anziano,elderly,noun,to the elderly man,"People & Titles,Objects & Things,Qualities & Descriptions",,,masculine,singular,,,False,False,False,articulated_preposition,l',all',a,contraction of a + l',Parlo all'anziano.,I am speaking to the elderly man.,15589088535ee6bce1915c5774e7ede12bdd907f4ae1ce7ded961c2917710bbc,09c63c9d01a16aaa3e1813b1958ffdfbc25e191d86942c0378be86f64adf4f13,1752.0,1656.0,ah-llahn-DZYAH-noh
dall'anziano,False,anziano,elderly,noun,from the elderly man,"People & Titles,Objects & Things,Qualities & Descriptions",,,masculine,singular,,,False,False,False,articulated_preposition,l',dall',da,contraction of da + l',Torno dall'anziano del terzo piano.,I am coming back from the elderly man on the third floor.,3c65c9a580431d187629fb389bfb09730db9d87aafe16f0bc0b964deca94bf12,780a38a86102563aec41dd7a8817c1e78a11731270256115f3261e04b58d7d37,1848.0,1728.0,dah-llahn-DZYAH-noh
nell'anziano,False,anziano,elderly,noun,in the elderly man,"People & Titles,Objects & Things,Qualities & Descriptions",,,masculine,singular,,,False,False,False,articulated_preposition,l',nell',in,contraction of in + l',La cura agisce nell'anziano.,The treatment works in the elderly man.,2e6dfbc7d37ca0df3f0236c0c770a93949c181f74f5e0c009ccc21c952a641fd,9a4999a54df45bd4e0c7ce3596486fe7079b5bc10955321768b3398fd7ba28ee,1776.0,1728.0,neh-llahn-DZYAH-noh
sull'anziano,False,anziano,elderly,noun,about the elderly man,"People & Titles,Objects & Things,Qualities & Descriptions",,,masculine,singular,,,False,False,False,articulated_preposition,l',sull',su,contraction of su + l',Leggo un dossier sull'anziano.,I am reading a dossier about the elderly man.,cd07a1e1b4b47f8a4bdc6fa3d9973bf6395e151f46b28e5f4cb88a5b6872cea7,99ba8ee849ccc3479ee16d4ad39136e832446c9c607a12a5d552265538fdcb5f,1944.0,1800.0,soo-llahn-DZYAH-noh
con l'anziano,False,anziano,elderly,noun,with the elderly man,"People & Titles,Objects & Things,Qualities & Descriptions",,,masculine,singular,,,False,False,False,articulated_preposition,l',con l',con,no contraction with l',Parlo con l'anziano.,I am talking with the elderly man.,982a29cbaf860f52523e3bdf6efcc87f6d643c76bba174c971fdb4abff49ad87,eb2109b569faa92bee98ea35b5b67596c8ef3bc96fee3560206f0f5e6001b7e1,1824.0,1728.0,KOHN lahn-DZYAH-noh
agli anziani,False,anziano,elderly,noun,to the elderly,"People & Titles,Objects & Things,Qualities & Descriptions",,,masculine,plural,,,False,False,False,articulated_preposition,gli,agli,a,contraction of a + gli,Scrivo agli anziani.,I write to the elderly.,10f86e6bc1768792623f2ddee23a9168ab9e2277b4b8789261874d2008f583f8,746a5027a53815cd405051963be20985f8e5ee22a892e02a04dc33e389e375de,1464.0,1704.0,AH-ly ahn-DZYAH-nee
dagli anziani,False,anziano,elderly,noun,from the elderly,"People & Titles,Objects & Things,Qualities & Descriptions",,,masculine,plural,,,False,False,False,articulated_preposition,gli,dagli,da,contraction of da + gli,Imparo dagli anziani.,I learn from the elderly.,fddfa2b010d97310ce4845cca1520b57d85bee59d7d5e63c39e00c5c04374423,3e111097f764f2c11b805b2050f489508d06ad53244e15fdff05434e443eb7cc,1536.0,1800.0,DAH-ly ahn-DZYAH-nee
negli anziani,False,anziano,elderly,noun,in the elderly,"People & Titles,Objects & Things,Qualities & Descriptions",,,masculine,plural,,,False,False,False,articulated_preposition,gli,negli,in,contraction of in + gli,È comune negli anziani.,It is common among the elderly.,60511a9d8562219d4496081e7a054416afef623c4263ed128afaf9604b3ae75a,f9368614dcb9f03a165f3318fbfcbf68c278e852b168f08a050f21c928a8e7f2,1464.0,1776.0,NEH-ly ahn-DZYAH-nee
sugli anziani,False,anziano,elderly,noun,about the elderly,"People & Titles,Objects & Things,Qualities & Descriptions",,,masculine,plural,,,False,False,False,articulated_preposition,gli,sugli,su,contraction of su + gli,Leggo un report sugli anziani.,I am reading a report about the elderly.,1f4cdda14940baa7cbe551b2a1f2fe8d0e732f28ad12575b683fa193357a2b17,a2575e7881381403b5f8f531655f15f4a265bd9ac31ac489fabd6cc9de01c9e3,1608.0,1896.0,SOO-ly ahn-DZYAH-nee
con gli anziani,False,anziano,elderly,noun,with the elderly,"People & Titles,Objects & Things,Qualities & Descriptions",,,masculine,plural,,,False,False,False,articulated_preposition,gli,con gli,con,no contraction,Lavoro con gli anziani.,I work with the elderly.,22a770cbe874d48d355331d2fcc9f572ce1fee45319dc6bca7110e9206823e81,d02fa1b58b6bd6cf5ccee15ce623dcede0c0ccf802fc6c88afa7885a145db704,1512.0,1824.0,KOHN LY ahn-DZYAH-nee
