text	lemma	pos	token_count	token_pct	group_count	group_pct	xpos	deprel	feats	token_hash	group_hash	group	sentence_1_it	sentence_1_en	sentence_2_it	sentence_2_en	sentence_3_it	sentence_3_en	translation_en
odio	odiare	VERB	1399	0.000437	2911	0.00091	V	parataxis	Mood=Ind|Number=Sing|Person=1|Tense=Pres|VerbForm=Fin	e3152e18-1575-5e26-87dc-6e03c3db45f1	b85ecc5f-0e8f-5043-b6fd-89dfc5098eed	lemma=odiare, pos=VERB	Io odio le folle.	I hate crowds.	Io non sono razzista, semplicemente odio tutti.	I'm not racist, I just hate everybody.	Io odio la domenica! È un giorno orribile!	I hate Sunday! It's a horrible day!	
odia	odiare	VERB	582	0.000182	2911	0.00091	V	root	Mood=Ind|Number=Sing|Person=3|Tense=Pres|VerbForm=Fin	d46a3429-4629-5c7c-bc37-6ded237cee3c	b85ecc5f-0e8f-5043-b6fd-89dfc5098eed	lemma=odiare, pos=VERB	Odia correre.	She hates running.	Mary odia Halloween.	Mary hates Halloween.	Tom odia aspettare in fila.	Tom hates waiting in line.	
odiava	odiare	VERB	163	5.1e-05	2911	0.00091	V	root	Mood=Ind|Number=Sing|Person=3|Tense=Imp|VerbForm=Fin	e6a991a8-5d0b-51d3-b004-c7254cf9ab99	b85ecc5f-0e8f-5043-b6fd-89dfc5098eed	lemma=odiare, pos=VERB	Mary disse che mi odiava.	Mary said she hated me.	Ovviamente non odiava suo padre, ma aveva molta rabbia.	He obviously didn't hate his father but had a lot of anger.	La odiava. Ora la ama.	He used to hate her. Now he loves her.	
odiano	odiare	VERB	151	4.7e-05	2911	0.00091	V	root	Mood=Ind|Number=Plur|Person=3|Tense=Pres|VerbForm=Fin	753963bc-59d7-503b-a1ec-30a85e1c4d5e	b85ecc5f-0e8f-5043-b6fd-89dfc5098eed	lemma=odiare, pos=VERB	Loro non ti odiano.	They don't despise you.	Mi odiano tutti.	Everybody hates me.	I gatti odiano bagnarsi.	Cats hate to get wet.	
odiate	odiare	VERB	144	4.5e-05	2911	0.00091	V	root	Mood=Ind|Number=Plur|Person=2|Tense=Pres|VerbForm=Fin	904420be-9f49-5ba3-afb6-3870ca1e6d49	b85ecc5f-0e8f-5043-b6fd-89dfc5098eed	lemma=odiare, pos=VERB	Voi odiate l'idea, vero?	You hate the idea, don't you?	So che odiate essere soli.	I know you hate being alone.	Li odiate, giusto?	You hate them, right?	
odiavo	odiare	VERB	118	3.7e-05	2911	0.00091	V	conj	Mood=Ind|Number=Sing|Person=1|Tense=Imp|VerbForm=Fin	edf4d28e-5fb6-5b00-99a2-b90cb06f5813	b85ecc5f-0e8f-5043-b6fd-89dfc5098eed	lemma=odiare, pos=VERB	Io odiavo mentire a Tom.	I hated lying to Tom.	Le odiavo.	I hated them.	Una volta io odiavo Tom.	I used to hate Tom.	
odiamo	odiare	VERB	67	2.1e-05	2911	0.00091	V	advcl	Mood=Ind|Number=Plur|Person=1|Tense=Pres|VerbForm=Fin	ce0cc10f-71c7-54fe-b2e8-0195a14c98f2	b85ecc5f-0e8f-5043-b6fd-89dfc5098eed	lemma=odiare, pos=VERB	Odiamo le regole.	We hate the rules.	Noi odiamo davvero Tom.	We really hate Tom.	Odiamo entrambi Tom.	We both hate Tom.	
odiato	odiare	VERB	45	1.4e-05	2911	0.00091	V	root	Gender=Masc|Number=Sing|Tense=Past|VerbForm=Part	d47d8149-db43-5223-bb40-e7ca702c4dfc	b85ecc5f-0e8f-5043-b6fd-89dfc5098eed	lemma=odiare, pos=VERB	Meglio essere odiato per chi sei che essere amato per chi non sei.	Better to be hated for who you are than loved for who you're not.	È odiato.	He is hated.	Ho odiato me stessa per averla pensata.	I hated myself for thinking it.	
odiar	odiare	VERB	43	1.3e-05	2911	0.00091	V	root	VerbForm=Inf	fe937420-6c38-57cc-80ce-fc6fc8fbf55c	b85ecc5f-0e8f-5043-b6fd-89dfc5098eed	lemma=odiare, pos=VERB	Tom e Mary devono davvero odiarsi a vicenda.	Tom and Mary must really hate each other.	Non odiarmi!	Don't hate me!	Io non riesco a odiarvi.	I can't hate you.	
odiare	odiare	VERB	37	1.2e-05	2911	0.00091	V	root	VerbForm=Inf	5b1a9862-72e6-58ab-b53f-c0d78c8b1bbd	b85ecc5f-0e8f-5043-b6fd-89dfc5098eed	lemma=odiare, pos=VERB	Nessuno voleva odiare il mio paese.	Nobody wanted to hate my country.	Come potrei odiare Tom?	How could I hate Tom?	Come le potremmo odiare?	How could we hate them?	
odiavano	odiare	VERB	32	1e-05	2911	0.00091	V	root	Mood=Ind|Number=Plur|Person=3|Tense=Imp|VerbForm=Fin	0fc1d5a9-0f9b-522b-9a2a-2b2af61cfd3e	b85ecc5f-0e8f-5043-b6fd-89dfc5098eed	lemma=odiare, pos=VERB	Loro si odiavano a vicenda.	They hated each other.	Tom e Mary dissero che odiavano questo libro.	Tom and Mary said they hated this book.	Odiavano se stesse.	They hated themselves.	
odiasse	odiare	VERB	31	1e-05	2911	0.00091	V	ccomp	Mood=Sub|Number=Sing|Person=3|Tense=Imp|VerbForm=Fin	276dd3e9-15f4-5045-8cf6-cb73ff56b0c1	b85ecc5f-0e8f-5043-b6fd-89dfc5098eed	lemma=odiare, pos=VERB	Non sapevo che mi odiasse così tanto.	I didn't know she hated me so much.	Io pensavo che Tom mi odiasse.	I thought Tom hated me.	Pensavo odiasse Boston.	I thought you hated Boston.	
odiassi	odiare	VERB	17	5e-06	2911	0.00091	V	ccomp	Mood=Ind|Number=Sing|Person=1|Tense=Pres|VerbForm=Fin	68a5059a-8258-50a9-8d45-7441cede6d8c	b85ecc5f-0e8f-5043-b6fd-89dfc5098eed	lemma=odiare, pos=VERB	Pensavo odiassi Tom.	I thought you hated Tom.	Pensavo che mi odiassi.	I thought you hated me.	Non pensavo che odiassi Tom così tanto.	I didn't know that you hated Tom so much.	
odiata	odiare	VERB	14	4e-06	2911	0.00091	V	root	Gender=Fem|Number=Sing|Tense=Past|VerbForm=Part	62ba6ac3-f361-5a04-9d6b-8be6169ac52a	b85ecc5f-0e8f-5043-b6fd-89dfc5098eed	lemma=odiare, pos=VERB	Mi ha sempre odiata.	You've always hated me.	Lei mi ha sempre odiata.	You've always hated me.	Sono odiata.	I'm hated.	
