term_italian,is_base,base_lemma_italian,base_lemma_english,part_of_speech,translation_english,topics,subtype,person_number,gender,plurality,mood,tense,is_comparative,is_superlative,is_compound,article_type,article_italian,added_particle_italian,preposition,notes,example_sentence_italian,example_sentence_english,english_audio_hash,english_duration_ms,italian_audio_hash,italian_duration_ms,pronunciation
amico,True,amico,friend,noun,friend (masculine),"People & Titles,Objects & Things,Spotify Lessons",,,masculine,singular,,,False,False,False,,,,,base lemma,Cerco amico sincero.,I am looking for a sincere friend.,62150566da609e08a062789246395e7bf032413b072ddee8089f9f7ae99d6aca,2088.0,f2e8f5026a0a77cb6f5ba1afc7f0e4118d1137cd172c842c38d5548d44efdc2b,1296.0,ah-MEE-koh
un amico,False,amico,friend,noun,a friend (masculine),"People & Titles,Objects & Things,Spotify Lessons",,,masculine,singular,,,False,False,False,indefinite,un,un,,,Ho un amico a Roma.,I have a friend in Rome.,73eb7e959ca5ef05714a4d8a0d0593fd1f7fd096b189f86b30b8143c0a121526,1992.0,2dd80a02dca5fa536211d9011ce3f91fd0e6af9e08960a9100276273bada48ab,1488.0,OON ah-MEE-koh
l'amico,False,amico,friend,noun,the friend (masculine),"People & Titles,Objects & Things,Spotify Lessons",,,masculine,singular,,,False,False,False,definite,l',l',,before vowels,L'amico arriva tardi.,The friend arrives late.,c644908266d0b7a7777ab6c2ef14d21a7c27ac11a418bc7f060d5acf53e317c5,2040.0,8ca41f0c4c40c140984e8c356f2ebb5e613183285ffdda0379f8fd35ed23d4cd,1392.0,lah-MEE-koh
amici,False,amico,friend,noun,friends (masculine),"People & Titles,Objects & Things,Spotify Lessons",,,masculine,plural,,,False,False,False,,,,,irregular plural: amico → amici,Amici veri si aiutano.,True friends help each other.,e4b38dfb4952b79c132e4a442a0d4a82acf921dae00a2a5eaf037b307f054884,2160.0,e6b4a077d2558da419c3e3655088d61387c5e239c109b2c64d8738b548bdfaa5,1296.0,ah-MEE-ch
gli amici,False,amico,friend,noun,the friends (masculine),"People & Titles,Objects & Things,Spotify Lessons",,,masculine,plural,,,False,False,False,definite,gli,gli,,before vowels; irregular plural: amico → amici,Gli amici partono domani.,The friends leave tomorrow.,678664f8a3f25544eac919401914cd987ce1037511a26b4ef4bfd1138641a3cb,2040.0,49c82be72668dff795d2234b168455ef972b444a0d406dadf5925066d3c14870,1584.0,LY ah-MEE-ch
degli amici,False,amico,friend,noun,some friends (masculine),"People & Titles,Objects & Things,Spotify Lessons",,,masculine,plural,,,False,False,False,indefinite,gli,degli,di,partitive plural form; irregular plural: amico → amici,Ho degli amici in città.,I have some friends in the city.,017d84e01f07c8322cd855667fd082a87eafa6127004558523a1b90ecf24bd67,2448.0,b7b247477b40cd51d4f032072a51d3a674b7011d95a8e2c67afb324b370a542c,1632.0,DEH-ly ah-MEE-ch
dell'amico,False,amico,friend,noun,of the friend (masculine),"People & Titles,Objects & Things,Spotify Lessons",,,masculine,singular,,,False,False,False,articulated_preposition,l',dell',di,contraction of di + l',Ricordo il numero dell'amico.,I remember the friend's number.,5ae9c015880173e86e33a3d0c00d9853cf95e9a94e687af6dd045e139518025e,2352.0,bd8c6fba4cca7522958c1a933b46f12450cf7903e65fb3d8c4c7b0b2c2fc2908,1584.0,deh-llah-MEE-koh
all'amico,False,amico,friend,noun,to the friend (masculine),"People & Titles,Objects & Things,Spotify Lessons",,,masculine,singular,,,False,False,False,articulated_preposition,l',all',a,contraction of a + l',Parlo all'amico di ieri.,I talk to the friend from yesterday.,e6ba782c5b3bf68a869f17ab8f0469a824a16ff9fdaa8710ada5cc24624ed87e,2352.0,81d8f4e0958846b7f0009c54e2faa28cd517fe0865f7eb28e91dad957772e7f2,1512.0,ah-llah-MEE-koh
dall'amico,False,amico,friend,noun,from the friend (masculine),"People & Titles,Objects & Things,Spotify Lessons",,,masculine,singular,,,False,False,False,articulated_preposition,l',dall',da,contraction of da + l',Vengo dall'amico meccanico.,I am coming from the mechanic friend.,2ff22e3cdd9dc9f2d12824fa9caf2f8c7dc13213b8812701ff3e7b37d40b91c5,2400.0,6b70a5faa79c3edca403c59d45bbcfc20f951500717759a9ba10ee28811352e1,1608.0,dah-llah-MEE-koh
nell'amico,False,amico,friend,noun,in the friend (masculine),"People & Titles,Objects & Things,Spotify Lessons",,,masculine,singular,,,False,False,False,articulated_preposition,l',nell',in,contraction of in + l',Credo nell'amico che mi sostiene.,I believe in the friend who supports me.,62701292ca35f7e773ff5b2948802702d703e576464baeff14def00f2788a7be,2352.0,7fc9da716487bddcc699dc1685442a64f429b095536fcfd3d06ec6a5d9d528d8,1584.0,neh-llah-MEE-koh
sull'amico,False,amico,friend,noun,about the friend (masculine),"People & Titles,Objects & Things,Spotify Lessons",,,masculine,singular,,,False,False,False,articulated_preposition,l',sull',su,contraction of su + l',Ho scritto un articolo sull'amico immaginario.,I wrote an article about the imaginary friend.,63a767fafd3528c7325162296767d3cd4ae9627ed1f27606e712917f61e99e37,2496.0,da26b028319f13e7f646af942ae55a01f31398e1364fcb18b672d29b0fd9283e,1680.0,soo-llah-MEE-koh
coll'amico,False,amico,friend,noun,with the friend (masculine),"People & Titles,Objects & Things,Spotify Lessons",,,masculine,singular,,,False,False,False,articulated_preposition,l',coll',con,contraction of con + l',Esco coll'amico stasera.,I am going out with the friend tonight.,aed213b66253c7a34977f4ff0acf80241bebab6ca3ed2f00b34834c76a1bdb60,2400.0,1f263fc77edb4de1e49b29c1861c83c7e4ccb71daf61f88bbf522a4a8e84abde,1512.0,koh-llah-MEE-koh
agli amici,False,amico,friend,noun,to the friends (masculine),"People & Titles,Objects & Things,Spotify Lessons",,,masculine,plural,,,False,False,False,articulated_preposition,gli,agli,a,contraction of a + gli; irregular plural: amico → amici,Parlo agli amici spesso.,I speak to the friends often.,3cec6d6b88181e5a16019b69a265d94df4a70bfa423ddb76322fe03cbf0e1ac3,2448.0,5dd4a9f2f2d0f52f4a2d4ce91ab68df915abe8042afb63a79615b284114a06d4,1584.0,AH-ly ah-MEE-ch
dagli amici,False,amico,friend,noun,from the friends (masculine),"People & Titles,Objects & Things,Spotify Lessons",,,masculine,plural,,,False,False,False,articulated_preposition,gli,dagli,da,contraction of da + gli; irregular plural: amico → amici,Torno dagli amici d'infanzia.,I return from childhood friends.,43ec783a45e6215080f5bb35dc7cf6d0bf5889675859d5cab3f7eede1c3a437b,2520.0,ceb2e4ea10980716f428a941ed4ee937decbbcced22a240625c366c39053b19e,1680.0,DAH-ly ah-MEE-ch
negli amici,False,amico,friend,noun,in the friends (masculine),"People & Titles,Objects & Things,Spotify Lessons",,,masculine,plural,,,False,False,False,articulated_preposition,gli,negli,in,contraction of in + gli; irregular plural: amico → amici,Confido negli amici.,I confide in my friends.,678575c9746d732742f7ad1004d7af404626f6ed4c8d969a99a95b1a945d0265,2424.0,65083cfd52905ebbf1746cdf29b981623d5cdb8e491d0b9b591b28ac0587b288,1656.0,NEH-ly ah-MEE-ch
sugli amici,False,amico,friend,noun,about the friends (masculine),"People & Titles,Objects & Things,Spotify Lessons",,,masculine,plural,,,False,False,False,articulated_preposition,gli,sugli,su,contraction of su + gli; irregular plural: amico → amici,Leggo storie sugli amici.,I read stories about friends.,ba63d4eb56da873928f7af707e40eb506c88ad63f922b8e60c150325e47ee949,2592.0,91344a90955c8763b6334f736884a677ac6d2de9dffbe94b3e613d97204831b7,1752.0,SOO-ly ah-MEE-ch
cogli amici,False,amico,friend,noun,with the friends (masculine),"People & Titles,Objects & Things,Spotify Lessons",,,masculine,plural,,,False,False,False,articulated_preposition,gli,cogli,con,contraction of con + gli; irregular plural: amico → amici,Parlo cogli amici ogni giorno.,I speak with the friends every day.,5296f3e2ea7ea150d55ca167f2360f13a68ff545d586582e7051ad846e4240f2,2496.0,b449a04c2003bda3b35cc43f061cb7e8a0f7f2d74852af3d87685515c2412992,1752.0,KOH-ly ah-MEE-ch
amica,False,amico,friend,noun,friend (feminine),"People & Titles,Objects & Things,Spotify Lessons",,,feminine,singular,,,False,False,False,,,,,,Cerco amica sincera.,I am looking for a sincere friend.,35b7a06f2e28b76e4222e7a19e4e5ccb5234f12ec21b0293d471f1a75a997844,1896.0,0d54848d3794847bc45145eb6eb08b013e4324d48f11a96422d06ddec322c2c4,1272.0,ah-MEE-kah
un'amica,False,amico,friend,noun,a friend (feminine),"People & Titles,Objects & Things,Spotify Lessons",,,feminine,singular,,,False,False,False,indefinite,una,un',,elision of una before vowel,Ho un'amica a Milano.,I have a friend in Milan.,d0d42bdd709ff28ae57917d9443c012a0e0cbcb2eec74323b5ed2ab28c9c56ed,1824.0,b34e826e2ea4f5dc6dfea02a60bab669b868dc59c60ea0afa0dc7d96204e2bdc,1440.0,oo-nah-MEE-kah
l'amica,False,amico,friend,noun,the friend (feminine),"People & Titles,Objects & Things,Spotify Lessons",,,feminine,singular,,,False,False,False,definite,l',l',,before vowels,L'amica lavora qui.,The friend works here.,cdfbe4c402f9ad5362c47878769529e20962b2b21337cb40e0dccea1661fe7f6,1872.0,7787ac5f6fe9ced22b54f4d0f533a7c75f1a8ea65099dac7147b9f37e9679c14,1368.0,lah-MEE-kah
amiche,False,amico,friend,noun,friends (feminine),"People & Titles,Objects & Things,Spotify Lessons",,,feminine,plural,,,False,False,False,,,,,,Amiche care si sentono spesso.,Dear female friends keep in touch often.,69fdaec341977068c1ff0f849b9605d3a2e22db9e6b45e5b19554ff41aa9b3fc,1968.0,c80ee5e7e3c0f3050ab0c791b1dd7e4a15b044ba6d36c85025c44caa7f8dc3aa,1272.0,ah-MEEK-eh
le amiche,False,amico,friend,noun,the friends (feminine),"People & Titles,Objects & Things,Spotify Lessons",,,feminine,plural,,,False,False,False,definite,le,le,,,Le amiche arrivano presto.,The friends arrive early.,0337e93833964b552df23075b6e3621561db5a38ca3fe5dd79dc47ebdfa7c934,1872.0,5aa0d534b092d00bb97525ff16d8706988c9fad705429e5a000f649ba15549d2,1440.0,LEH ah-MEEK-eh
delle amiche,False,amico,friend,noun,some friends (feminine),"People & Titles,Objects & Things,Spotify Lessons",,,feminine,plural,,,False,False,False,indefinite,le,delle,di,partitive plural form,Ho delle amiche in ufficio.,I have some female friends at the office.,a2fb5f6a0298f152552049f379530fb7c2d3b6688dc2e6b29df544e6fbbd445f,2280.0,205facee1ac0e32068782df215ed46b7f7be1d72a621d94b9a8da294abd40cc2,1608.0,DEH-lleh ah-MEEK-eh
dell'amica,False,amico,friend,noun,of the friend (feminine),"People & Titles,Objects & Things,Spotify Lessons",,,feminine,singular,,,False,False,False,articulated_preposition,l',dell',di,contraction of di + l',Il consiglio dell'amica è utile.,The friend's advice is useful.,0c1b9e7372c5b42d7a2753a2edc6a5dc9e261320a8de3b5a7e3d4b41a63060a7,2160.0,0697c665a9755e1255f96e00f710f42369e3022dddafc54d7a12f35d90ccc32a,1560.0,deh-llah-MEE-kah
all'amica,False,amico,friend,noun,to the friend (feminine),"People & Titles,Objects & Things,Spotify Lessons",,,feminine,singular,,,False,False,False,articulated_preposition,l',all',a,contraction of a + l',Scrivo all'amica di scuola.,I write to the school friend.,1e67aec65277b6d010c5937179e56d2f8689ee808920a9c5792c008a15c05c59,2160.0,ec8df39d846e46f15f2df26c3aaec7c995bf6052a3b7efecf022805311663c7f,1488.0,ah-llah-MEE-kah
dall'amica,False,amico,friend,noun,from the friend (feminine),"People & Titles,Objects & Things,Spotify Lessons",,,feminine,singular,,,False,False,False,articulated_preposition,l',dall',da,contraction of da + l',Vengo dall'amica di mia madre.,I am coming from my mother's friend.,2d03cb3fd3452429013ee1449eca119f36bdeb5995a9d4b71378a802b56c5cb5,2232.0,81d8eb6af0470e9b5dbcb27cda00d432d6aa9dd530a79905ddac12a3593df230,1584.0,dah-llah-MEE-kah
nell'amica,False,amico,friend,noun,in the friend (feminine),"People & Titles,Objects & Things,Spotify Lessons",,,feminine,singular,,,False,False,False,articulated_preposition,l',nell',in,contraction of in + l',Ho fiducia nell'amica di sempre.,I have trust in my longtime friend.,5568997a2c0164098b5bed37b4842fa53536bdcc44380652758bd4cd7fb20e78,2160.0,e181a420284c27a5d01f1596aacb5fefa7fb3c8a21b0210b587d43a6b72d3c17,1560.0,neh-llah-MEE-kah
sull'amica,False,amico,friend,noun,about the friend (feminine),"People & Titles,Objects & Things,Spotify Lessons",,,feminine,singular,,,False,False,False,articulated_preposition,l',sull',su,contraction of su + l',Guardo un film sull'amica perduta.,I am watching a film about the lost friend.,f72d83a0def7c8072e8aacb6739a09b4227cb69b0d78dce9535ae8bcab7e7df7,2304.0,a8fa99d46595a0d197bdd86a786e7c6dd065b62ba6816d9535762df292a8a30a,1632.0,soo-llah-MEE-kah
coll'amica,False,amico,friend,noun,with the friend (feminine),"People & Titles,Objects & Things,Spotify Lessons",,,feminine,singular,,,False,False,False,articulated_preposition,l',coll',con,contraction of con + l',Esco coll'amica stasera.,I am going out with the friend tonight.,e35b9ce283b35c6510ea10c46470430a4637a9ff9b83f213ced911d245fac90d,2232.0,837f06f547cf3cd7993ba31c416c774a1299d44d46a2d199f0dafd5edbed1dd3,1488.0,koh-llah-MEE-kah
alle amiche,False,amico,friend,noun,to the friends (feminine),"People & Titles,Objects & Things,Spotify Lessons",,,feminine,plural,,,False,False,False,articulated_preposition,le,alle,a,contraction of a + le,Parlo alle amiche prima di decidere.,I talk to the friends before deciding.,1f17e1343230ef547cb008adf6ccd1561175fd4f88a5b4e98e5a0c82a12adc69,2256.0,3af2b2023f79e466edc9b855097015b435821ed7a47aba55f54550f7c4dc2e7f,1536.0,AH-lleh ah-MEEK-eh
dalle amiche,False,amico,friend,noun,from the friends (feminine),"People & Titles,Objects & Things,Spotify Lessons",,,feminine,plural,,,False,False,False,articulated_preposition,le,dalle,da,contraction of da + le,Ritorno dalle amiche domani.,I return from the friends tomorrow.,67e22432affe9e0cd727a969adeb6dacc9d5d115966bab3886df50b7f826fd39,2328.0,b63cdf561418f7ceec409ddc4696e7b86da125664edf959a08cf488c57601a82,1632.0,DAH-lleh ah-MEEK-eh
nelle amiche,False,amico,friend,noun,in the friends (feminine),"People & Titles,Objects & Things,Spotify Lessons",,,feminine,plural,,,False,False,False,articulated_preposition,le,nelle,in,contraction of in + le,Credo nelle amiche che ho scelto.,I believe in the friends I chose.,bf35cd8f70492c6164d02826045dd0bd1e7cca77b433f310997326b993eb6c04,2256.0,81c4783b6c24e01015598d27364f18ca5c7345fe085494cf61caccee1f1cbac2,1632.0,NEH-lleh ah-MEEK-eh
sulle amiche,False,amico,friend,noun,about the friends (feminine),"People & Titles,Objects & Things,Spotify Lessons",,,feminine,plural,,,False,False,False,articulated_preposition,le,sulle,su,contraction of su + le,Leggo articoli sulle amiche d'infanzia.,I read articles about childhood friends.,ef0933edd222d558f761e82f09b20a029da3bc6460111e187c0244b4ba58aa1e,2400.0,ae7574cfe6736301c254eb9682f0047b046724e3126fd9ea1d019bd6688ccda7,1704.0,SOO-lleh ah-MEEK-eh
colle amiche,False,amico,friend,noun,with the friends (feminine),"People & Titles,Objects & Things,Spotify Lessons",,,feminine,plural,,,False,False,False,articulated_preposition,le,colle,con,contraction of con + le,Esco colle amiche dopo il lavoro.,I am going out with the friends after work.,f3d4de8d80b48eec5b5be06503f19ae082911ffe05fee52f29cca76f51e493cd,2304.0,41735467ebb6271f2992b54b90532875b00664d5afa4a19739c253ce1c00b2d8,1680.0,KOH-lleh ah-MEEK-eh
