term_italian,is_base,base_lemma_italian,base_lemma_english,part_of_speech,translation_english,topics,subtype,person_number,gender,plurality,mood,tense,is_comparative,is_superlative,is_compound,article_type,article_italian,added_particle_italian,preposition,notes,example_sentence_italian,example_sentence_english,english_audio_hash,english_duration_ms,italian_audio_hash,italian_duration_ms,pronunciation
banconota,True,banconota,banknote,noun,banknote,"Money & Finance,Objects & Things,Spotify Lessons",,,feminine,singular,,,False,False,False,,,,,base lemma,Cerco banconota da venti euro.,I am looking for a twenty-euro banknote.,7a6013944347151181a3358f8d3b952114fccf4b2f0b378322d48ab9e5cdf44b,1248.0,cc4f7fa5375be253a0b597e6c38275ffe90cf5cc676708be448798bbfbee3e33,1656.0,bahn-koh-NOH-tah
una banconota,False,banconota,banknote,noun,a banknote,"Money & Finance,Objects & Things,Spotify Lessons",,,feminine,singular,,,False,False,False,indefinite,una,una,,,Ho una banconota da dieci.,I have a ten-euro banknote.,2fe51fff3c176c0c2a7e157b5c6c61b4124421aa6c4217e3489c5ad3388c2031,1344.0,848042ee937bc819c80bbf0fa5412dea414112c6e88e76a998becc0de57b2d11,1896.0,OO-nah bahn-koh-NOH-tah
la banconota,False,banconota,banknote,noun,the banknote,"Money & Finance,Objects & Things,Spotify Lessons",,,feminine,singular,,,False,False,False,definite,la,la,,,La banconota è falsa.,The banknote is fake.,2af3ff581ebd214f4b538da0ffcaf6b5edca78a116fb8b9b42fc3ad050dbac56,1368.0,d7923abe877422f829d0bf2db0785f92c96b140ccf6ca51bc2ea88cfeb56bb95,1824.0,LAH bahn-koh-NOH-tah
banconote,False,banconota,banknote,noun,banknotes,"Money & Finance,Objects & Things,Spotify Lessons",,,feminine,plural,,,False,False,False,,,,,plural form,Banconote nuove circolano.,New banknotes are circulating.,7f9de95e90d5acb05d78a6200a18028ea31400eec0b9f890204916142a4b619b,1344.0,1c35bd483a1a45dcc060bc580f2e5f50c6f9291ac2506e13c63b5e595d507a29,1656.0,bahn-koh-NOH-teh
le banconote,False,banconota,banknote,noun,the banknotes,"Money & Finance,Objects & Things,Spotify Lessons",,,feminine,plural,,,False,False,False,definite,le,le,,,Le banconote sono vecchie.,The banknotes are old.,2f34767c9f33d4880b4a13d95bca013fd02aa39ee283ed333305815e0a165db0,1464.0,773e5eb59c0fee6f950cca94a029236d49a191387cc9283c0816a157e6a79c26,1800.0,LEH bahn-koh-NOH-teh
delle banconote,False,banconota,banknote,noun,some banknotes,"Money & Finance,Objects & Things,Spotify Lessons",,,feminine,plural,,,False,False,False,indefinite,le,delle,di,partitive plural form,Ho delle banconote di resto.,I have some banknotes as change.,24e4d918f6f774b0bb2b10d026ed73a492868e47d5cb8dbd413fce9465865957,1632.0,2c546b28fc1940467e61dbb19550d60b8f6485d44ce56f7d369c1fb1c991f104,1992.0,DEH-lleh bahn-koh-NOH-teh
della banconota,False,banconota,banknote,noun,of the banknote,"Money & Finance,Objects & Things,Spotify Lessons",,,feminine,singular,,,False,False,False,articulated_preposition,la,della,di,contraction of di + la,Il numero seriale della banconota è qui.,The serial number of the banknote is here.,914e9d46124f87731b5133ff0764d076f2d1a43becd302202d1d61e083911418,1488.0,2cb47b5c5822b85e5aa2851842cfc730dd607d378729e9d6f35c0e7c99a99d53,2016.0,DEH-llah bahn-koh-NOH-tah
delle banconote,False,banconota,banknote,noun,of the banknotes,"Money & Finance,Objects & Things,Spotify Lessons",,,feminine,plural,,,False,False,False,articulated_preposition,le,delle,di,contraction of di + le,I colori delle banconote sono diversi.,The colors of the banknotes are different.,a48c91a6a859891113d5a7ac395785e6a76a88b5e835c5b6e6f938157fed39b1,1584.0,2c546b28fc1940467e61dbb19550d60b8f6485d44ce56f7d369c1fb1c991f104,1992.0,DEH-lleh bahn-koh-NOH-teh
alla banconota,False,banconota,banknote,noun,to the banknote,"Money & Finance,Objects & Things,Spotify Lessons",,,feminine,singular,,,False,False,False,articulated_preposition,la,alla,a,contraction of a + la,Presta attenzione alla banconota.,Pay attention to the banknote.,b327396f23e84118c1c6af71fa9dda45dd784325ba4dc72cdf9352a0d303dcc6,1488.0,72006c950217190456e272e1e8d6e837eda13b74450da42ae0bdf88fbcdc767c,1920.0,AH-llah bahn-koh-NOH-tah
alle banconote,False,banconota,banknote,noun,to the banknotes,"Money & Finance,Objects & Things,Spotify Lessons",,,feminine,plural,,,False,False,False,articulated_preposition,le,alle,a,contraction of a + le,Presto attenzione alle banconote.,I pay attention to the banknotes.,dca590b6cee6e84c1e615222390f36c873310f409761a2e86690f11cd433f801,1584.0,2813c6104cc6dc902fe301155cac3a670940c08ab3b39757d3ff0f2252616d4c,1896.0,AH-lleh bahn-koh-NOH-teh
