term_italian,is_base,base_lemma_italian,base_lemma_english,part_of_speech,translation_english,topics,subtype,person_number,gender,plurality,mood,tense,is_comparative,is_superlative,is_compound,article_type,article_italian,added_particle_italian,preposition,notes,example_sentence_italian,example_sentence_english,english_audio_hash,english_duration_ms,italian_audio_hash,italian_duration_ms,pronunciation
agenzia,True,agenzia,agency,noun,agency,"Government & Institutions,Objects & Things,Spotify Lessons",,,feminine,singular,,,False,False,False,,,,,base lemma,Cerco agenzia affidabile.,I am looking for a reliable agency.,52bbddce726f45be1dd5c3de255dd77e741f9f8fc52f61fff150e392ea598836,1224.0,bf44ad04a2d596743c1d7adcf5c6145f6bf42ecde3715665b6d42c797607f7c1,1584.0,ah-JEHN-dzyah
un'agenzia,False,agenzia,agency,noun,a/an agency,"Government & Institutions,Objects & Things,Spotify Lessons",,,feminine,singular,,,False,False,False,indefinite,una,un',,elision of una before vowel,Ho trovato un'agenzia per il lavoro.,I found an agency for the job.,665eaefec15de4aa25b02db8572f59ce8de4b24a6c68e8858dcd3138ea586773,2208.0,bc9ac15040e158254ff6c2e8bbf9f25d0a3c13db432429e118c0868ca63d2a04,1704.0,oo-nah-JEHN-dzyah
l'agenzia,False,agenzia,agency,noun,the agency,"Government & Institutions,Objects & Things,Spotify Lessons",,,feminine,singular,,,False,False,False,definite,la,l',,elision of la before vowel,L'agenzia ha risposto.,The agency answered.,ead608a5f4b8eec401dafd06011be629ffa8faf11f73597fa8e02bd5e3ef4877,1416.0,c66f6a2c20a54d55c3bcbe8510347afdd8381ddf763486176eb8e30765ee95a6,1656.0,lah-JEHN-dzyah
agenzie,False,agenzia,agency,noun,agencies,"Government & Institutions,Objects & Things,Spotify Lessons",,,feminine,plural,,,False,False,False,,,,,plural form,Molte agenzie offrono questo servizio.,Many agencies offer this service.,facb503807e9ff283acf1fcdcf805d173bb8305ba23c0fc386962b23998eda77,1344.0,6879abef925bde07f91e7c51991d98d1a1f0bbc28000a24da488b75fe87b3042,1560.0,ah-JEHN-dzyeh
le agenzie,False,agenzia,agency,noun,the agencies,"Government & Institutions,Objects & Things,Spotify Lessons",,,feminine,plural,,,False,False,False,definite,le,le,,,Le agenzie sono chiuse la domenica.,The agencies are closed on Sunday.,b775560564fdb356ff271961d262e7b563649950cd78207d15292a10565c9ec3,1512.0,89e7b2cf58f467740d353da40aef7335f50cdb773be936b0bad99a2ac0e13d7a,1752.0,LEH ah-JEHN-dzyeh
delle agenzie,False,agenzia,agency,noun,some agencies,"Government & Institutions,Objects & Things,Spotify Lessons",,,feminine,plural,,,False,False,False,indefinite,le,delle,di,partitive plural form,Proverò delle agenzie diverse.,I will try some different agencies.,68ab4431622c8d82d2416281f94db68df34ac8285df13d1b55426fab55bc9cd1,1632.0,908e5cf95fc3298b36c3758f6ccb376855ae0f0892609d1e23505b16c1d73f20,1920.0,DEH-lleh ah-JEHN-dzyeh
dell'agenzia,False,agenzia,agency,noun,of the agency,"Government & Institutions,Objects & Things,Spotify Lessons",,,feminine,singular,,,False,False,False,articulated_preposition,la,dell',di,contraction of di + l',Ho parlato dell'agenzia.,I spoke about the agency.,4473242dfe003c7944a7a34474142cac0843b60904e7619ec3c1f72fc2594ee6,1536.0,aaa5f1d2b8ca51c7aa4a0f8419564778f3c5e77ae90bf80c384d58c745061196,1824.0,deh-llah-JEHN-dzyah
all'agenzia,False,agenzia,agency,noun,to the agency,"Government & Institutions,Objects & Things,Spotify Lessons",,,feminine,singular,,,False,False,False,articulated_preposition,la,all',a,contraction of a + l',Vado all'agenzia domani.,I am going to the agency tomorrow.,08199b213807c3b0d392b60aec9a6cadf6fd87de195fc652b54bdfc6a2e4af5d,1536.0,be7e1d2cdd11c1531bf6880afc8038e1db15625790b91976ab3955ca06890b30,1752.0,ah-llah-JEHN-dzyah
dall'agenzia,False,agenzia,agency,noun,from the agency,"Government & Institutions,Objects & Things,Spotify Lessons",,,feminine,singular,,,False,False,False,articulated_preposition,la,dall',da,contraction of da + l',Ho ricevuto una chiamata dall'agenzia.,I received a call from the agency.,77d634980975545cfe3c72995eca3ec0cedce378dbcfadeb9c9100e6f2328815,1608.0,83184da8fe8f67487f112b07abd243ed546e32f714f4fa4994916629f94cb3b7,1824.0,dah-llah-JEHN-dzyah
nell'agenzia,False,agenzia,agency,noun,in the agency,"Government & Institutions,Objects & Things,Spotify Lessons",,,feminine,singular,,,False,False,False,articulated_preposition,la,nell',in,contraction of in + l',Lavoro nell'agenzia.,I work in the agency.,f8eb8a6386872f90aacc6dc9f11b973677838874990c7f4e46502f9d8cd743e5,1536.0,d58c552d030e650e3cf7156816e339b462ede18c91f98b53b1d32bedb332c901,1800.0,neh-llah-JEHN-dzyah
sull'agenzia,False,agenzia,agency,noun,about the agency,"Government & Institutions,Objects & Things,Spotify Lessons",,,feminine,singular,,,False,False,False,articulated_preposition,la,sull',su,contraction of su + l',Ho letto un articolo sull'agenzia.,I read an article about the agency.,1518e2366a8c3ba41288753d061969e13372bc0df2e489fb1e247bcba9331cd4,1704.0,f2901177633b51bf9d5f12be1c167881a738b0c8f5b1e26d1263695c24c6cc60,1872.0,soo-llah-JEHN-dzyah
con l'agenzia,False,agenzia,agency,noun,with the agency,"Government & Institutions,Objects & Things,Spotify Lessons",,,feminine,singular,,,False,False,False,articulated_preposition,la,con l',con,no contraction; con + l',Collaboro con l'agenzia.,I collaborate with the agency.,ea96c4d714e65241d4a2dd1699ada97dbcdf92279eb83b869ac401a704faaeaf,1584.0,344c87b0d8a72516808e27a8e4dd831d066faf5d26ce696043c29f9742df4ca9,1848.0,KOHN lah-JEHN-dzyah
