term_italian,is_base,base_lemma_italian,base_lemma_english,part_of_speech,translation_english,topics,subtype,person_number,gender,plurality,mood,tense,is_comparative,is_superlative,is_compound,article_type,article_italian,added_particle_italian,preposition,notes,example_sentence_italian,example_sentence_english,italian_audio_hash,english_audio_hash,english_duration_ms,italian_duration_ms,pronunciation
successo,True,successo,success,noun,success,"Emotions & States,Concepts & Ideas",,,masculine,singular,,,False,False,False,,,,,base lemma,Cerco successo nella vita.,I seek success in life.,0c5ad625a9db1d24baa43fc49630d3b8673d6966c4a7de602f92de8e99293e37,d6c2261bea009af8b30217accd097301a1b87fd056b11abd49f50f10e3904346,1320.0,1632.0,sook-CHEHS-soh
un successo,False,successo,success,noun,a success,"Emotions & States,Concepts & Ideas",,,masculine,singular,,,False,False,False,indefinite,un,un,,indefinite singular,È un successo.,It is a success.,83edc3c1976d70c6b379e51e2d3ff98d87446e47ff5c17047e400cacf58762fb,8721e497f18942d1fd86ae862afd2438542ba27db7d5d7a56d192577fbd3060c,1392.0,1728.0,OON sook-CHEHS-soh
il successo,False,successo,success,noun,the success,"Emotions & States,Concepts & Ideas",,,masculine,singular,,,False,False,False,definite,il,il,,,Il successo arriva tardi.,Success comes late.,5706bba56a9bba2de693d549ee4651e7b248c5e5942dcd65ef941113fefc22f1,9dd3fd4b235749bc76ac5d9d969e4d471056d3836843e8ddf09a0705a7e41f62,1416.0,1752.0,EEL sook-CHEHS-soh
successi,False,successo,success,noun,successes,"Emotions & States,Concepts & Ideas",,,masculine,plural,,,False,False,False,,,,,plural form,Successi e fallimenti fanno crescere.,Successes and failures make you grow.,f99704a39a0e3e80219bbafc83ce05165e145638c0ba6e593325ea31ca9c0f9b,496072c2947be9265a40f3341d3c67aa9d9257ef912944a611524aa218e662ea,1392.0,1656.0,sook-CHEHS-see
i successi,False,successo,success,noun,the successes,"Emotions & States,Concepts & Ideas",,,masculine,plural,,,False,False,False,definite,i,i,,,I successi motivano la squadra.,The successes motivate the team.,bb62383d733c9d901923b37e19c8324e2ef74238c6481b8df827c89ae646fd44,8be425f2d92e3144083ce3ca01208c133ca08ed15dc53c70ad7c0ca589c5ed15,1488.0,1680.0,EE sook-CHEHS-see
dei successi,False,successo,success,noun,some successes,"Emotions & States,Concepts & Ideas",,,masculine,plural,,,False,False,False,indefinite,i,dei,di,partitive plural form,Ho ottenuto dei successi.,I achieved some successes.,2f62e2e5412f29e5b533f00cd2fd4bbb18462ed3092c4075f55bb1ef2bd7bd9c,ef5eec967957cc21d3fd9cb92d7479ca5f2edf61d9c090040d0ae7f847dfa025,1656.0,1824.0,DAY sook-CHEHS-see
del successo,False,successo,success,noun,of the success,"Emotions & States,Concepts & Ideas",,,masculine,singular,,,False,False,False,articulated_preposition,il,del,di,contraction of di + il,Parliamo del successo.,Let us talk about success.,bc580580934ad32558a7547e5595f49d1d46446542c705fc1249eac4f42a0614,1aa9ade4fbb38c88f3fd2ab9a527cf65b09ed8ef277f36b0053e7e3a23841322,1536.0,1824.0,DEHL sook-CHEHS-soh
al successo,False,successo,success,noun,to the success,"Emotions & States,Concepts & Ideas",,,masculine,singular,,,False,False,False,articulated_preposition,il,al,a,contraction of a + il,Brindiamo al successo.,We toast to the success.,ff570373738692b2d7378f413e73aa05074912c733c1b7d966090e70fac2a809,09e6d3354a6c99b0fde7af9e0aacc59277155516351daf5844b6fd85ca856099,1536.0,1728.0,AHL sook-CHEHS-soh
ai successi,False,successo,success,noun,to the successes,"Emotions & States,Concepts & Ideas",,,masculine,plural,,,False,False,False,articulated_preposition,i,ai,a,contraction of a + i,Brindiamo ai successi della stagione.,We toast to the season's successes.,6668e6578540dd83a23a4fba7736f229c1c20842a76b6524b43f0e6d09e368fc,6b5cf0725f5b61fbe691adbc4d3da34ec38a530efaa2a3c7f3890d694ca6cd3b,1608.0,1752.0,EYE sook-CHEHS-see
dal successo,False,successo,success,noun,from the success,"Emotions & States,Concepts & Ideas",,,masculine,singular,,,False,False,False,articulated_preposition,il,dal,da,contraction of da + il,Impara dal successo degli altri.,Learn from the success of others.,c30f6053a2534bf42c07b39cfe84278513c5090969b635427f5e9d09b707d416,492b570b4fef4edc636b9200838e9eb8f0b470522d4cc0002515ce7114cb830a,1608.0,1848.0,DAHL sook-CHEHS-soh
dai successi,False,successo,success,noun,from the successes,"Emotions & States,Concepts & Ideas",,,masculine,plural,,,False,False,False,articulated_preposition,i,dai,da,contraction of da + i,Imparo dai successi altrui.,I learn from others' successes.,b23ac4ff3e40fd10b43e57f503a857daad3d767d668a0f0ee8c387236c4f25e7,573ade59cb38cc58918f642acf9fe8fa83adbaf9d4ae5aa8226803724f18a665,1704.0,1872.0,DEYE sook-CHEHS-see
nel successo,False,successo,success,noun,in the success,"Emotions & States,Concepts & Ideas",,,masculine,singular,,,False,False,False,articulated_preposition,il,nel,in,contraction of in + il,Resto umile nel successo.,I stay humble in success.,72e3d21fac5f13f2509dd2b4a57e5e2fa4ff6db1986c7509cc68a26a3bab6903,cac91e9b1fe10ec5889e4eebcd1c371466963392f907c5481fa81bf367a3ae27,1536.0,1848.0,NEHL sook-CHEHS-soh
nei successi,False,successo,success,noun,in the successes,"Emotions & States,Concepts & Ideas",,,masculine,plural,,,False,False,False,articulated_preposition,i,nei,in,contraction of in + i,Trova equilibrio nei successi.,Find balance in successes.,bd58af4a5ffd026293ef165e832840eb5b1c8a017ff7c8f6a952067732a1a2a4,a51380df273975c97ea4ddaa307705517405e273e5437c3f6d44af0dad1a5b08,1608.0,1848.0,NAY sook-CHEHS-see
sul successo,False,successo,success,noun,about the success,"Emotions & States,Concepts & Ideas",,,masculine,singular,,,False,False,False,articulated_preposition,il,sul,su,contraction of su + il,Leggo un libro sul successo.,I am reading a book about success.,8668dd0129439e7c416222dafe5cdba6cd2f0ee423610eecaff7f2a9d5002a13,373a4d49623b14d33dfb06a78ff883db6ff6e35e265f99be2dfb707478f5f1c2,1704.0,1920.0,SOOL sook-CHEHS-soh
sui successi,False,successo,success,noun,about the successes,"Emotions & States,Concepts & Ideas",,,masculine,plural,,,False,False,False,articulated_preposition,i,sui,su,contraction of su + i,Ho dati sui successi annuali.,I have data about the yearly successes.,41a460f143c47df6c8c78d3ec09b3a82781c65fef08015c52f3786e1a6426d80,b200ef6a93f6e194b7b1f1809124f0ae62a9702bb5a6e901e7050cb2233e0a1f,1776.0,1968.0,SWEE sook-CHEHS-see
col successo,False,successo,success,noun,with the success,"Emotions & States,Concepts & Ideas",,,masculine,singular,,,False,False,False,articulated_preposition,il,col,con,contraction of con + il,Non montarti la testa col successo.,Do not let success go to your head.,57cd14e903a0cefcff9c1cc5da965c052982ec0a4fe21f3b9b0ae044610e10f8,57af04e5147307c67b0ac613311cde55c6edce58824e815618f346ab0bd75bd1,1608.0,1824.0,KOHL sook-CHEHS-soh
coi successi,False,successo,success,noun,with the successes,"Emotions & States,Concepts & Ideas",,,masculine,plural,,,False,False,False,articulated_preposition,i,coi,con,contraction of con + i,Vai avanti coi successi recenti.,Keep going with the recent successes.,bf6a3ef66b10483f498872f299169d70185dd8da74f48d301561cd5c7fd6fd58,af780b64a3013d228898e2c3a80c79b4bc36a506b0577f52c8a2786cebbe8e68,1680.0,1848.0,KOY sook-CHEHS-see
