term_italian,is_base,base_lemma_italian,base_lemma_english,part_of_speech,translation_english,topics,subtype,person_number,gender,plurality,mood,tense,is_comparative,is_superlative,is_compound,article_type,article_italian,added_particle_italian,preposition,notes,example_sentence_italian,example_sentence_english,english_audio_hash,english_duration_ms,italian_audio_hash,italian_duration_ms,pronunciation
biglietteria,True,biglietteria,ticket office,noun,ticket office,"Travel & Transportation,Government & Institutions,Buildings & Facilities,Objects & Things,Spotify Lessons",,,feminine,singular,,,False,False,False,,,,,base lemma,Cerco biglietteria aperta.,I am looking for an open ticket office.,ecd7e92f01728730aca6b2a990c694f84a2dbca89eea6f6d93065953f31a6173,1440.0,0f5e1aee030f2027b0b8a2abaa03cada6b61ba28edf027a928e1e61d7dd924e3,1728.0,bee-lyeht-TEH-ryah
una biglietteria,False,biglietteria,ticket office,noun,a ticket office,"Travel & Transportation,Government & Institutions,Buildings & Facilities,Objects & Things,Spotify Lessons",,,feminine,singular,,,False,False,False,indefinite,una,una,,,C'è una biglietteria qui?,Is there a ticket office here?,74f6d94aa247aff78e3f83b192bd1d81738ff4b1cdf5999169b0cffbee15e3c2,1560.0,624144d9a865b5c36a2d1248e3ff43c9c0db24ffa8f233ba82a135e9737e73b8,1944.0,OO-nah bee-lyeht-TEH-ryah
la biglietteria,False,biglietteria,ticket office,noun,the ticket office,"Travel & Transportation,Government & Institutions,Buildings & Facilities,Objects & Things,Spotify Lessons",,,feminine,singular,,,False,False,False,definite,la,la,,,La biglietteria apre alle otto.,The ticket office opens at eight.,4c244bd42e2a7d12473d1815eff5471b02a782d2ced9e7ec98886914ea834e55,1584.0,9ef198e27657ffc0d1eff67ea8989a0af359e778bd54898b13a9af7fdd5888a4,1872.0,LAH bee-lyeht-TEH-ryah
biglietterie,False,biglietteria,ticket office,noun,ticket offices,"Travel & Transportation,Government & Institutions,Buildings & Facilities,Objects & Things,Spotify Lessons",,,feminine,plural,,,False,False,False,,,,,,Biglietterie nuove aprono in stazione.,New ticket offices open at the station.,a03e7d36f1115fd33099ce1c0bb1af0a49a0ac6a560235bf0fb4274eb42828d6,1560.0,6310913b4c2a9c3a6a9e865b053af83fc404dc3ba5d6e6a3e36925c9b59e04c3,1728.0,bee-lyeht-TEH-ryeh
le biglietterie,False,biglietteria,ticket office,noun,the ticket offices,"Travel & Transportation,Government & Institutions,Buildings & Facilities,Objects & Things,Spotify Lessons",,,feminine,plural,,,False,False,False,definite,le,le,,,Le biglietterie sono chiuse.,The ticket offices are closed.,6336f4f19ad7de93faa868de14161079ae744d5a90341800cd782f16487f5cc1,1728.0,d9ebf53e94bfacd65d1b3a30bad4dc9bc4dc95b415e1de373968a9fdac880bea,1872.0,LEH bee-lyeht-TEH-ryeh
delle biglietterie,False,biglietteria,ticket office,noun,some ticket offices,"Travel & Transportation,Government & Institutions,Buildings & Facilities,Objects & Things,Spotify Lessons",,,feminine,plural,,,False,False,False,indefinite,le,delle,di,partitive plural form,Visito delle biglietterie storiche.,I visit some historic ticket offices.,782d839a246a8b95a4371f133a19dcb53bdb8f653caa782c28f7b31e81f7e559,1872.0,566fdf97e90196870c21e5dfc48e4a77e48d0dca3db954997a080f54f1449f35,2064.0,DEH-lleh bee-lyeht-TEH-ryeh
della biglietteria,False,biglietteria,ticket office,noun,of the ticket office,"Travel & Transportation,Government & Institutions,Buildings & Facilities,Objects & Things,Spotify Lessons",,,feminine,singular,,,False,False,False,articulated_preposition,la,della,di,contraction of di + la,L'orario della biglietteria è online.,The ticket office's hours are online.,7727ea5d054e1fd11df36c2660fe197ccd7cf6e7d674cbed059337b839f663c0,1704.0,4d42040cc51a2b88781e4bb70c2b1461fdd62fbb4f41b2932d06188e05043609,2064.0,DEH-llah bee-lyeht-TEH-ryah
alla biglietteria,False,biglietteria,ticket office,noun,to the ticket office,"Travel & Transportation,Government & Institutions,Buildings & Facilities,Objects & Things,Spotify Lessons",,,feminine,singular,,,False,False,False,articulated_preposition,la,alla,a,contraction of a + la,Vado alla biglietteria.,I am going to the ticket office.,29bc2796c2029dd0a942c2617e8e7ac325af1a0c4dbd4fd7c1eab87ad640dcef,1680.0,270b3b213e7f4f76a0d74cd945b72b117cb3d562220027fd012e5a64bd9065b0,1968.0,AH-llah bee-lyeht-TEH-ryah
dalla biglietteria,False,biglietteria,ticket office,noun,from the ticket office,"Travel & Transportation,Government & Institutions,Buildings & Facilities,Objects & Things,Spotify Lessons",,,feminine,singular,,,False,False,False,articulated_preposition,la,dalla,da,contraction of da + la,Torno dalla biglietteria.,I am coming back from the ticket office.,f411d748d4a34704a4e91283f470421ae90b4bb4d54215e6639cc4e6c4735b5a,1752.0,1f2f6ee4305dcc4a9436566637403aa774b8bd0d03ba4a4f1593f964b1e12227,2064.0,DAH-llah bee-lyeht-TEH-ryah
nella biglietteria,False,biglietteria,ticket office,noun,in the ticket office,"Travel & Transportation,Government & Institutions,Buildings & Facilities,Objects & Things,Spotify Lessons",,,feminine,singular,,,False,False,False,articulated_preposition,la,nella,in,contraction of in + la,Lavoro nella biglietteria.,I work in the ticket office.,3ee60d23c519eefdeffca34cc2009256e91d0a36a6d039c68c4f141778440bbf,1704.0,90620e349380fa252960502a2b210ec54fe695dd0e7d8994b242fc2dc1db20bd,2064.0,NEH-llah bee-lyeht-TEH-ryah
sulla biglietteria,False,biglietteria,ticket office,noun,about the ticket office,"Travel & Transportation,Government & Institutions,Buildings & Facilities,Objects & Things,Spotify Lessons",,,feminine,singular,,,False,False,False,articulated_preposition,la,sulla,su,contraction of su + la,Leggo un avviso sulla biglietteria.,I read a notice about the ticket office.,65d807b2d5c13cc175427bce5f225668883933f63cdedf1b53a5849a313ba967,1872.0,b7f98dd3a6f48140b8121c672d80776096d2e64746129737f6fbec8776ad9d1e,2112.0,SOO-llah bee-lyeht-TEH-ryah
con la biglietteria,False,biglietteria,ticket office,noun,with the ticket office,"Travel & Transportation,Government & Institutions,Buildings & Facilities,Objects & Things,Spotify Lessons",,,feminine,singular,,,False,False,False,articulated_preposition,la,con la,con,no contraction with con + la,Collaboro con la biglietteria.,I collaborate with the ticket office.,de9ccec28fdca9c9ee3b8652c3f49d5bdbac6858df388a675befc02e590fbc77,1752.0,67dd8b3e54de06252ba0d4fff2f3454ed495007762d9affe526b5de39957929d,2064.0,KOHN LAH bee-lyeht-TEH-ryah
alle biglietterie,False,biglietteria,ticket office,noun,to the ticket offices,"Travel & Transportation,Government & Institutions,Buildings & Facilities,Objects & Things,Spotify Lessons",,,feminine,plural,,,False,False,False,articulated_preposition,le,alle,a,contraction of a + le,Passo alle biglietterie del teatro.,I stop by the theater ticket offices.,dd0d749e7b3f940c6ea3c348d321f2e398b890a039c4ea18703f970d448dc4a9,1824.0,8124b8ba1145b67bce1e4e875efeb69b48cee0f72e16fa2ac342eb4a80e90c4a,1968.0,AH-lleh bee-lyeht-TEH-ryeh
