term_italian,is_base,base_lemma_italian,base_lemma_english,part_of_speech,translation_english,topics,subtype,person_number,gender,plurality,mood,tense,is_comparative,is_superlative,is_compound,article_type,article_italian,added_particle_italian,preposition,notes,example_sentence_italian,example_sentence_english,english_audio_hash,english_duration_ms,italian_audio_hash,italian_duration_ms,pronunciation
ritorno,True,ritorno,return,noun,return,"Travel & Transportation,Concepts & Ideas,Spotify Lessons",,,masculine,singular,,,False,False,False,,,,,masculine noun,Il ritorno è previsto domani.,The return is scheduled for tomorrow.,f5ef1373a68334f65123666ac2a15ac3746c1c3b01faf1a675d5316d8bb37f77,1200.0,a27f574c54f83599b9f966b10b462027cf7899fcdf0d5d09ac8aab3488df6e13,1512.0,ree-TOHR-noh
un ritorno,False,ritorno,return,noun,a return,"Travel & Transportation,Concepts & Ideas,Spotify Lessons",,,masculine,singular,,,False,False,False,indefinite,un,un,,,Spero in un ritorno sicuro.,I hope for a safe return.,7a4fddaa7f208c976ecd31233dbefeccf809fdbacd3e8f7a3d5977809e4c7f53,1320.0,0d2fb51f63eb3a331e8073a0424bc968e5f6839e2e14332e07cfcbde1e075780,1608.0,OON ree-TOHR-noh
il ritorno,False,ritorno,return,noun,the return,"Travel & Transportation,Concepts & Ideas,Spotify Lessons",,,masculine,singular,,,False,False,False,definite,il,il,,,Il ritorno è stato annunciato.,The return was announced.,09ca32fcb0a84cc4b978491e70973a071f50878d714b9117fa6c5dfe70beb93d,1344.0,d10dadc3bbc071c718b2d0302f02d016bac0bcf1adc0624fc9818bce483d0398,1656.0,EEL ree-TOHR-noh
ritorni,False,ritorno,return,noun,returns,"Travel & Transportation,Concepts & Ideas,Spotify Lessons",,,masculine,plural,,,False,False,False,,,,,plural form,Ritorni frequenti stancano.,Frequent returns are tiring.,cadd71f02822e4d24e350785807bc343d386523737cf22790cba58d602ac5cae,1320.0,7da35eef3bccca6bffe10790d6407047294990ad114dcb1db4e534af8207d8f1,1512.0,ree-TOHR-nee
i ritorni,False,ritorno,return,noun,the returns,"Travel & Transportation,Concepts & Ideas,Spotify Lessons",,,masculine,plural,,,False,False,False,definite,i,i,,,I ritorni sono numerosi.,The returns are numerous.,8e08ba95e7fc5a58c1700eea6bddd0dad316e514bb180ac22f13dfa8838f291f,1464.0,f5a89c302d4f4b6ad6d1324acb8fc1264641c1d13d6b16eb9145c44ec59411f7,1584.0,EE ree-TOHR-nee
dei ritorni,False,ritorno,return,noun,some returns,"Travel & Transportation,Concepts & Ideas,Spotify Lessons",,,masculine,plural,,,False,False,False,indefinite,i,dei,di,partitive plural form,Ho visto dei ritorni inaspettati.,I saw some unexpected returns.,d2b226e69f8261819537305f204a3431abc874fc1385298ef6476ee2c1aa3540,1584.0,cbe939cd2a6266073f40a1779cea3cd5e9d21953b0add26eaa0ff5e82ad0e390,1728.0,DAY ree-TOHR-nee
del ritorno,False,ritorno,return,noun,of the return,"Travel & Transportation,Concepts & Ideas,Spotify Lessons",,,masculine,singular,,,False,False,False,articulated_preposition,il,del,di,contraction of di + il,Parliamo del ritorno.,We talk about the return.,7bbfd927359a171adadf19e7e88fb9357a6ec7a217389d3031697dd520486507,1440.0,c3b2bb849650d4dcc1603964cb31a520982d891469cd6d40019a513858a50aa7,1728.0,DEHL ree-TOHR-noh
al ritorno,False,ritorno,return,noun,to the return,"Travel & Transportation,Concepts & Ideas,Spotify Lessons",,,masculine,singular,,,False,False,False,articulated_preposition,il,al,a,contraction of a + il,"Al ritorno troverai tutto.""",At the return you will find everything.,4ba947881c3f9a609f1720f69e25a5ba6df4b84ecadc4689c6ecd092bbd45700,1440.0,2800336caa68e72c946af9f1b05af423d804b94e723ff0eabc950acb3fdb446b,1632.0,AHL ree-TOHR-noh
ai ritorni,False,ritorno,return,noun,to the returns,"Travel & Transportation,Concepts & Ideas,Spotify Lessons",,,masculine,plural,,,False,False,False,articulated_preposition,i,ai,a,contraction of a + i,Ho pensato ai ritorni precedenti.,I thought about the previous returns.,df8ac4106305da2dac697c5ce984b28d44c1248b1fa7c281de853a63d6977d94,1536.0,16b5ece20cf5d6ca2441f2fba3397b93cad1a16dca9afde5dc609cf2faf7553c,1656.0,EYE ree-TOHR-nee
dal ritorno,False,ritorno,return,noun,from the return,"Travel & Transportation,Concepts & Ideas,Spotify Lessons",,,masculine,singular,,,False,False,False,articulated_preposition,il,dal,da,contraction of da + il,Sono uscito dal ritorno.,I left from the return.,63a950ae6ee7c04c53f6d95caeb3ca0b93acc34bf86b6f2b9a02b92fe2aef9ab,1536.0,3f70676d7a4b42195b8643cc5e9b74dc883d56c0046b235ace19fe9b3e396c94,1728.0,DAHL ree-TOHR-noh
dai ritorni,False,ritorno,return,noun,from the returns,"Travel & Transportation,Concepts & Ideas,Spotify Lessons",,,masculine,plural,,,False,False,False,articulated_preposition,i,dai,da,contraction of da + i,Ho ricevuto segnali dai ritorni precedenti.,I received signals from the previous returns.,022fb5b6034f3d76e0eeb996644aeb1729dae20543fee4f784e9a42a365183c6,1632.0,cea600b8bc87e035b462903a2058b1004bad13e97227d9c3c88aa68555cd7307,1752.0,DEYE ree-TOHR-nee
nel ritorno,False,ritorno,return,noun,in the return,"Travel & Transportation,Concepts & Ideas,Spotify Lessons",,,masculine,singular,,,False,False,False,articulated_preposition,il,nel,in,contraction of in + il,Nel ritorno ci saranno cambiamenti.,In the return there will be changes.,59fb3d7c694cd0554cd172701186e8dd7ccc0dfe037968f8b2f8314ebe6e2587,1464.0,804f59eefe3961ce8a8c25413cdba21fb3d1e51bf4ef1a6c5b4478b91a93b276,1752.0,NEHL ree-TOHR-noh
nei ritorni,False,ritorno,return,noun,in the returns,"Travel & Transportation,Concepts & Ideas,Spotify Lessons",,,masculine,plural,,,False,False,False,articulated_preposition,i,nei,in,contraction of in + i,Non si contano nei ritorni.,They are not counted in the returns.,3ee06d6c8358b0aeb0a754f43619b3370fc886d07ed748caee577033b3012592,1560.0,5a60fde57c47e670ad90c49646e18eb59217f408f9c597e52c8620fbf5e57236,1752.0,NAY ree-TOHR-nee
sul ritorno,False,ritorno,return,noun,about the return,"Travel & Transportation,Concepts & Ideas,Spotify Lessons",,,masculine,singular,,,False,False,False,articulated_preposition,il,sul,su,contraction of su + il,Leggo una nota sul ritorno.,I read a note about the return.,820237f6b77e94cadc92b8c91d8c4ed8c16a29fa1c5441b83410b83df9f69acd,1608.0,8e555b84933fb48f82489a397f187d623daefc22e712b54251956963fa611b00,1776.0,SOOL ree-TOHR-noh
sui ritorni,False,ritorno,return,noun,about the returns,"Travel & Transportation,Concepts & Ideas,Spotify Lessons",,,masculine,plural,,,False,False,False,articulated_preposition,i,sui,su,contraction of su + i,Ho dati sui ritorni precedenti.,I have data about previous returns.,19ccb79df2476c5fd8600b5e7824ba51119bd87e4382ecaa1dfc4cca9018848e,1728.0,758495be8d0dfaf4c34b6a40479bb15e5670cfb7fdf6d7479a8882cc16a299f6,1848.0,SWEE ree-TOHR-nee
col ritorno,False,ritorno,return,noun,with the return,"Travel & Transportation,Concepts & Ideas,Spotify Lessons",,,masculine,singular,,,False,False,False,articulated_preposition,il,col,con,contraction of con + il,Collabo col ritorno del gruppo.,I collaborate with the group's return.,4f5b8d6a24b8903c3f89be36bc2290f3d5a553c8a0a9e43add2638cbb97f6e90,1512.0,c4de6b2e0ae4036733d2690b7a302cd2d41042352c4dd62c248a2ed2f2fb4e8b,1704.0,KOHL ree-TOHR-noh
coi ritorni,False,ritorno,return,noun,with the returns,"Travel & Transportation,Concepts & Ideas,Spotify Lessons",,,masculine,plural,,,False,False,False,articulated_preposition,i,coi,con,contraction of con + i,Lavoriamo coi ritorni stagionali.,We work with the seasonal returns.,51b714c8e59c69bd48c1d7c869837423f13bb0bb84ca110da1ed951211ad7ca4,1608.0,986b99242aefe159553d2ed376785b83be0d57b27bcf959b65838b753e966f36,1752.0,KOY ree-TOHR-nee
