term_italian,is_base,base_lemma_italian,base_lemma_english,part_of_speech,translation_english,topics,subtype,person_number,gender,plurality,mood,tense,is_comparative,is_superlative,is_compound,article_type,article_italian,added_particle_italian,preposition,notes,example_sentence_italian,example_sentence_english,italian_audio_hash,english_audio_hash,english_duration_ms,italian_duration_ms,pronunciation
notte,True,notte,night,noun,night,"Time & Temporal,Objects & Things,Spotify Lessons",,,feminine,singular,,,False,False,False,,,,,base lemma; feminine noun,Notte lunga per tutti.,Long night for everyone.,b85a2db8cbdbacd239b10c067dd4adec68d667652678c302797c47d3573c79b1,b2b5d29bb8b5ec2576618223d04c51b793f4b866e8e5eafb1e8267aee0e3afa8,984.0,1320.0,NOHT-teh
una notte,False,notte,night,noun,a night,"Time & Temporal,Objects & Things,Spotify Lessons",,,feminine,singular,,,False,False,False,indefinite,una,una,,,Ho dormito una notte lì.,I slept one night there.,a0fafc0801f996c08be22652877f58968e74a216a8bfd941157ff46f84df156b,57325eb6df10f92481e6c79ca06d06f8008d5f77f50c6431ef6545224f790443,1104.0,1488.0,OO-nah NOHT-teh
la notte,False,notte,night,noun,the night,"Time & Temporal,Objects & Things,Spotify Lessons",,,feminine,singular,,,False,False,False,definite,la,la,,,La notte è silenziosa.,The night is quiet.,fc2bcda8e1100cc4e5d6ed7921ecb9df5f0517e3e07585f88bbf63fd59a7668b,299c756ab8186bd4a64c621799aea18b2be27b555f7a01eda841f2003553294e,1128.0,1440.0,LAH NOHT-teh
notti,False,notte,night,noun,nights,"Time & Temporal,Objects & Things,Spotify Lessons",,,feminine,plural,,,False,False,False,,,,,plural form,Notti tranquille passano in fretta.,Calm nights pass quickly.,45e9475202e40848c5ca778e6bb2de118ed4ddffb1fb3594221b07d7ce998bc7,41e70561fc27f71e2b1c3624dc40eb1df15d01b40931533fbac30a266e198dba,1128.0,1344.0,NOHT-tee
le notti,False,notte,night,noun,the nights,"Time & Temporal,Objects & Things,Spotify Lessons",,,feminine,plural,,,False,False,False,definite,le,le,,,Le notti sono lunghe.,The nights are long.,b5dbb406fbbb6eac081ab654cb44e022353a5fece741b545bc43b9817e08c86c,ff3ee720dccaf3a440e61402e86289d8cc7197a549dd8790f78d4b44bc6f6dbb,1248.0,1464.0,LEH NOHT-tee
delle notti,False,notte,night,noun,some nights,"Time & Temporal,Objects & Things,Spotify Lessons",,,feminine,plural,,,False,False,False,indefinite,le,delle,di,partitive plural form,Ricordo delle notti felici.,I remember some happy nights.,0cbc57dfb6987879930530a085d83811991874fec1aa624deaf615b314b924c8,2350cdf11dae651f3b493da7c01a3b3947c0f96ef91f85863cc555188545e05f,1368.0,1656.0,DEH-lleh NOHT-tee
della notte,False,notte,night,noun,of the night,"Time & Temporal,Objects & Things,Spotify Lessons",,,feminine,singular,,,False,False,False,articulated_preposition,la,della,di,contraction of di + la,Il silenzio della notte mi calma.,The silence of the night calms me.,168a2bf38027a19d2a402e9f21f8f1f28d89dfc85218e2678cc16d530030a7ee,0302a7fb4d6f74f5970b972a107ef13578b519c407789cb7d19615c41e53c556,1248.0,1608.0,DEH-llah NOHT-teh
alla notte,False,notte,night,noun,to the night,"Time & Temporal,Objects & Things,Spotify Lessons",,,feminine,singular,,,False,False,False,articulated_preposition,la,alla,a,contraction of a + la,Brindiamo alla notte.,We toast to the night.,01a36250233211faf9ba32c3029749af9d4813ead710c3172cf4bfc41eb31998,0ffad10644ec2457cad5f181f596625dc5fbc2f423dc1afdb899c4589d6081fa,1248.0,1536.0,AH-llah NOHT-teh
alle notti,False,notte,night,noun,to the nights,"Time & Temporal,Objects & Things,Spotify Lessons",,,feminine,plural,,,False,False,False,articulated_preposition,le,alle,a,contraction of a + le,Brindo alle notti d'estate.,I toast to summer nights.,a6b1cba23a3ba31ade584ea9bc20c1d313f6d5a3f6b61af568c325e370f9a073,403294225cda945c43a298e5195a1921788e10f33873849b6c13d673f0209377,1368.0,1584.0,AH-lleh NOHT-tee
dalla notte,False,notte,night,noun,from the night,"Time & Temporal,Objects & Things,Spotify Lessons",,,feminine,singular,,,False,False,False,articulated_preposition,la,dalla,da,contraction of da + la,Esco dalla notte e vedo l'alba.,I come out from the night and see the dawn.,65eefa8f641e1a114cfcf6d5c253ab4e136a707ed9cd783f092fcf6e764b450c,6ed18e8a87b0494da505151ff3e7cc63ff7f5c52e1dfe2b5c7f6391988383250,1320.0,1608.0,DAH-llah NOHT-teh
