term_italian,is_base,base_lemma_italian,base_lemma_english,part_of_speech,translation_english,topics,subtype,person_number,gender,plurality,mood,tense,is_comparative,is_superlative,is_compound,article_type,article_italian,added_particle_italian,preposition,notes,example_sentence_italian,example_sentence_english,english_audio_hash,english_duration_ms,italian_audio_hash,italian_duration_ms,pronunciation
bellezza,True,bellezza,beauty,noun,beauty,"Emotions & States,Concepts & Ideas,Spotify Lessons",,,feminine,singular,,,False,False,False,,,,,"base lemma; regular plural ""bellezze""",Cerco bellezza ovunque.,I seek beauty everywhere.,973a42a5abeeb1f4bb96aa190d456408c418180cce8465ff2e77d2315a876b22,1080.0,392ae8ee40b180f06cc8b240d3a0192401da5d9e441fabc296ae15b3fecc38ea,1512.0,beh-LLEHDZ-dzah
una bellezza,False,bellezza,beauty,noun,a beauty,"Emotions & States,Concepts & Ideas,Spotify Lessons",,,feminine,singular,,,False,False,False,indefinite,una,una,,,È una bellezza rara.,She is a rare beauty.,046a12eef2dbaaefd01680ca83199f22bf39ed44b1097f291af8badb76ed5ed7,1176.0,adce83fdc6ff0cedf7f65baffcf751fd7f2945e7abe3c06682e84e5557343ada,1752.0,OO-nah beh-LLEHDZ-dzah
la bellezza,False,bellezza,beauty,noun,the beauty,"Emotions & States,Concepts & Ideas,Spotify Lessons",,,feminine,singular,,,False,False,False,definite,la,la,,,La bellezza conta poco.,Beauty matters little.,d311c7aae369fe17ea529a1cc6351bb658f7582dba0f7aef4f4fadb01ed9966e,1200.0,c8985bf26dc0ad7a72fc0398438b9f4f41f32575373364df7f7b5cdc8afcf494,1704.0,LAH beh-LLEHDZ-dzah
bellezze,False,bellezza,beauty,noun,beauties,"Emotions & States,Concepts & Ideas,Spotify Lessons",,,feminine,plural,,,False,False,False,,,,,plural form,Bellezze naturali attirano turisti.,Natural beauties attract tourists.,c99d3355acb45d59aefaa13a8c2e7a1b790dc5435067960bcc6d8e228d0bd143,1224.0,68dd6e36b4d1c8b174daffd66ae0f9b7afd37f3212db196a2a2b39b0261df123,1512.0,beh-LLEHDZ-dzeh
le bellezze,False,bellezza,beauty,noun,the beauties,"Emotions & States,Concepts & Ideas,Spotify Lessons",,,feminine,plural,,,False,False,False,definite,le,le,,,Le bellezze della città sono famose.,The beauties of the city are famous.,bd40e18c885967f8864a1af198ab8eff456a95230685e57247353f594cb29cad,1368.0,ae21f8e20bbcc931ff1931b7769e48ac3e85c0bdc003f7ed8689ec6d24660021,1656.0,LEH beh-LLEHDZ-dzeh
delle bellezze,False,bellezza,beauty,noun,some beauties,"Emotions & States,Concepts & Ideas,Spotify Lessons",,,feminine,plural,,,False,False,False,indefinite,le,delle,di,partitive plural form,Ho visto delle bellezze incredibili.,I saw some incredible beauties.,14a046c074cb3a1f0c909df3c3de573e1ca3249bc0f109621286265af83db068,1488.0,5320b7ec22252f19808130c6db56f1ea6204c095f442526c43e2517d7a4dbde4,1848.0,DEH-lleh beh-LLEHDZ-dzeh
della bellezza,False,bellezza,beauty,noun,of the beauty,"Emotions & States,Concepts & Ideas,Spotify Lessons",,,feminine,singular,,,False,False,False,articulated_preposition,la,della,di,contraction of di + la,Il valore della bellezza cambia.,The value of beauty changes.,797b5fd5d3e515a6543b5840f5a4d80b2566206843c09dc3a6a657a3a4aceca7,1320.0,f7a7b511896ca70e9aa1b133c757ed72d145237bf2a8fbef66d63fa702175e32,1872.0,DEH-llah beh-LLEHDZ-dzah
alla bellezza,False,bellezza,beauty,noun,to the beauty,"Emotions & States,Concepts & Ideas,Spotify Lessons",,,feminine,singular,,,False,False,False,articulated_preposition,la,alla,a,contraction of a + la,Brindiamo alla bellezza.,We toast to beauty.,699453ce01c89ce8a886549d4ac8c7581d72f8302eeadcd7af2d697b3c9380df,1296.0,304723db9642b8af364c9e61bdff2a6f46017174162a050de4da788c979621bd,1800.0,AH-llah beh-LLEHDZ-dzah
dalla bellezza,False,bellezza,beauty,noun,from the beauty,"Emotions & States,Concepts & Ideas,Spotify Lessons",,,feminine,singular,,,False,False,False,articulated_preposition,la,dalla,da,contraction of da + la,Traggo ispirazione dalla bellezza.,I draw inspiration from beauty.,c57feb9d12997bc12dde297aa49e18cd8c2829c2b19dbd29450676ed57732376,1392.0,f126853746c8c847250d9cb1ab0851fcb732adc5677846f7f31628773d747fc2,1872.0,DAH-llah beh-LLEHDZ-dzah
nella bellezza,False,bellezza,beauty,noun,in the beauty,"Emotions & States,Concepts & Ideas,Spotify Lessons",,,feminine,singular,,,False,False,False,articulated_preposition,la,nella,in,contraction of in + la,Trova pace nella bellezza.,He finds peace in beauty.,a38f087bcb752eceb6089ca7e748a45a5007839dc8f7a0c683ce59be4dee2dc3,1296.0,31a8ba401696abd7befe86b83972536165985507d4ecb9f5ac2ba9df5c57b0fb,1896.0,NEH-llah beh-LLEHDZ-dzah
