term_italian,is_base,base_lemma_italian,base_lemma_english,part_of_speech,translation_english,topics,subtype,person_number,gender,plurality,mood,tense,is_comparative,is_superlative,is_compound,article_type,article_italian,added_particle_italian,preposition,notes,example_sentence_italian,example_sentence_english,italian_audio_hash,english_audio_hash,english_duration_ms,italian_duration_ms,pronunciation
andare,True,andare,to go,verb,to go,"Verbs & Actions,Spotify Lessons",,,,,non-finite,infinitive,False,False,False,,,,,irregular present; uses auxiliary essere,Voglio andare a casa.,I want to go home.,564f3473240659eb463578918a6f50a600799396cf565816dfad0d991698a27b,b3e3797ff220bdf6f9435b3379dce9562763f965bdfa23285ce3832f3d87f09f,1104.0,1320.0,ahn-DAH-reh
andando,False,andare,to go,verb,going,"Verbs & Actions,Spotify Lessons",,,,,gerund,,False,False,False,,,,,gerund form,Sto andando via.,I am going away.,0ff1c409c64c348ac197d99511d380b2e933bc14ac7266682076628148a0bec3,9a0d2f338ab69c5bbc0a4887fa49a9ad3154bea5a7407fd1336682cf1ab19195,1056.0,1464.0,ahn-DAHN-doh
andato,False,andare,to go,verb,gone,"Verbs & Actions,Spotify Lessons",,,masculine,singular,participle,past,False,False,False,,,,,past participle; used with auxiliary essere,Sono andato a piedi.,I went on foot.,0a4b76772c0908274b6f2158e8ae49cf4cbcda409358bb40d66af7e73154cf5a,11d753e923aacd213fb5bc9dd62fd54fe94a64e37b01bf916063aa0a3126ee6d,1032.0,1392.0,ahn-DAH-toh
andata,False,andare,to go,verb,gone,"Verbs & Actions,Spotify Lessons",,,feminine,singular,participle,past,False,False,False,,,,,past participle; used with auxiliary essere,Sono andata al mare.,I went to the seaside.,2a607f66a50c4e527c79a9d2ce5663e0b89db1fa365a14bb08b65090e76aecd4,11d753e923aacd213fb5bc9dd62fd54fe94a64e37b01bf916063aa0a3126ee6d,1032.0,1392.0,ahn-DAH-tah
andati,False,andare,to go,verb,gone,"Verbs & Actions,Spotify Lessons",,,masculine,plural,participle,past,False,False,False,,,,,past participle; used with auxiliary essere,Siamo andati in montagna.,We went to the mountains.,05621acf77978a994ec26b66e6aa7c51cea4a1e638bedc89bd0b75dbc6e79cd8,11d753e923aacd213fb5bc9dd62fd54fe94a64e37b01bf916063aa0a3126ee6d,1032.0,1416.0,ahn-DAH-tee
andate,False,andare,to go,verb,gone,"Verbs & Actions,Spotify Lessons",,,feminine,plural,participle,past,False,False,False,,,,,past participle; used with auxiliary essere,Siete andate in centro.,You went to the center.,2b4a02448b0e8c6e5b5310f66aff6087d2ebc07a25befa92ab37bb4e415169a7,11d753e923aacd213fb5bc9dd62fd54fe94a64e37b01bf916063aa0a3126ee6d,1032.0,1368.0,ahn-DAH-teh
vado,False,andare,to go,verb,I go,"Verbs & Actions,Spotify Lessons",,1s,,singular,indicative,present,False,False,False,,,,,,Vado a scuola.,I go to school.,cdaf6e40c70b46bb00c3d6dbf52cc5c40344abdcbdae4613c4a6e1394ff488bd,c935c8f691faa31dff30c245d54e6392789c4289fbfa67dd3f06b25afc93eb7d,1080.0,1248.0,VAH-doh
vai,False,andare,to go,verb,you go,"Verbs & Actions,Spotify Lessons",,2s,,singular,indicative,present,False,False,False,,,,,,Vai ora.,You go now.,59700a376ca32d5377f923f3a93ba9aaf392f2a372d8f37dc50d490926baa6cf,20f1ffca31aa87f0cdae3acfa8c948226ea9f2c3f9cf7da27c2e0c23a44d8bd7,1104.0,1104.0,VEYE
va,False,andare,to go,verb,he goes/she goes/you (formal) go,"Verbs & Actions,Spotify Lessons",,3s,,singular,indicative,present,False,False,False,,,,,also used as formal Lei,Lui va piano.,He goes slowly.,fae83a266c393ea9710895124a8b1afceeb79c69235fe0c1002e9c80fbd18eac,20c040850e54f564494a8d6a67130409e9f06d9a8e1342607118f31f0c5fd166,4344.0,960.0,VAH
andiamo,False,andare,to go,verb,we go,"Verbs & Actions,Spotify Lessons",,1p,,plural,indicative,present,False,False,False,,,,,,Andiamo insieme.,We go together.,abec2c2c15a6126134ea4d562e4fd39a262c1141ef7d14c6b959940be603070c,b79bea13ffd8415e59c8fc9c8fdf3f71907d686aee7d2c152f73e3dad73bead5,1104.0,1416.0,ahn-DYAH-moh
andate,False,andare,to go,verb,you (plural) go,"Verbs & Actions,Spotify Lessons",,2p,,plural,indicative,present,False,False,False,,,,,,Andate subito.,You go right away.,2b4a02448b0e8c6e5b5310f66aff6087d2ebc07a25befa92ab37bb4e415169a7,d034c88eeeb968f172fb32da31ae6c815feadb846261c0c629648902aa7c1e4d,2232.0,1368.0,ahn-DAH-teh
vanno,False,andare,to go,verb,they go,"Verbs & Actions,Spotify Lessons",,3p,,plural,indicative,present,False,False,False,,,,,,Vanno in treno.,They go by train.,83ecb864b28f30a4e664cb119a5b8238045fa79d68f3117a3a78f687d3e5bf3b,38fd4174e084ee52c35e5b7a3593a53391ec0d3513339ead5bd925dcad197ea8,1128.0,1296.0,VAHN-noh
andavo,False,andare,to go,verb,I was going,"Verbs & Actions,Spotify Lessons",,1s,,singular,indicative,imperfect,False,False,False,,,,,,Andavo spesso lì.,I was going there often.,d7482bf0cf4e9593361d76948455fc12586205150a2227b6b4860acb5c1b4dda,3f23773f286026ead70471fad2cf69fc7fed8bd64ecc0dbcd1cc355f80eb5756,1368.0,1392.0,ahn-DAH-voh
andavi,False,andare,to go,verb,you were going,"Verbs & Actions,Spotify Lessons",,2s,,singular,indicative,imperfect,False,False,False,,,,,,Andavi da solo.,You were going alone.,091ce1a5dd8c64f2f19e1915fab4e155a9ba5344e3afa79715c84103a0e818a3,6d07b078c4c9fd805a1c53dc15e00484eeadaffeb19677b4313977dae584893f,1368.0,1392.0,ahn-DAH-vee
andava,False,andare,to go,verb,he was going/she was going/you (formal) were going,"Verbs & Actions,Spotify Lessons",,3s,,singular,indicative,imperfect,False,False,False,,,,,also used as formal Lei,Lei andava piano.,You were going slowly.,4ec65564e92e5e2796c66d08dc07d2b9bcd053c4a84fa9fdf610fef2502787c5,37363c4e58e4d2e6a4197be5f3d621644982267cfe817e757d8faeadb6d306e6,4968.0,1368.0,ahn-DAH-vah
andavamo,False,andare,to go,verb,we were going,"Verbs & Actions,Spotify Lessons",,1p,,plural,indicative,imperfect,False,False,False,,,,,,Andavamo ogni giorno.,We were going every day.,a3c737a362f917e4338482b9fcfca57cb7a23555f029c892648f737b9d3f63e7,fab67f91602bc46b92bf7fe86202971b2515fd9bf7962fc0e469497b09326fc4,1368.0,1512.0,ahn-dah-VAH-moh
andavate,False,andare,to go,verb,you (plural) were going,"Verbs & Actions,Spotify Lessons",,2p,,plural,indicative,imperfect,False,False,False,,,,,,Andavate tardi.,You were going late.,8a2c60f50a7d688951ed0463f09c0ea8bc379411a73496034cd1cdb02502104b,6b1ae112705c9e3efe32b9db176c5f15795a7cbc0046395a8fff49a3e0439592,2472.0,1512.0,ahn-dah-VAH-teh
andavano,False,andare,to go,verb,they were going,"Verbs & Actions,Spotify Lessons",,3p,,plural,indicative,imperfect,False,False,False,,,,,,Andavano a piedi.,They were going on foot.,60eca6abd402feddcfc803c106e39397a0999181b1da1d6f931b70ad10a1e0b2,bc5b592a2e54302f7b0601f2ce2ef4721aaa33f2171edddcf3064744901f823c,1392.0,1512.0,ahn-dah-VAH-noh
sono andato,False,andare,to go,verb,I have gone,"Verbs & Actions,Spotify Lessons",,1s,masculine,singular,indicative,passato prossimo,False,False,True,,,,,uses auxiliary essere; agrees with subject,Sono andato a casa.,I have gone home.,9ff54337b1837f51234e52c71141888beb77cb2327553a6dbde0d83d30d01e8c,5c10ce4a24a11195c4a4f9af4de2b01c61236669cd100907d7066a4af13b8059,1296.0,1776.0,SOH-noh ahn-DAH-toh
sono andata,False,andare,to go,verb,I have gone,"Verbs & Actions,Spotify Lessons",,1s,feminine,singular,indicative,passato prossimo,False,False,True,,,,,uses auxiliary essere; agrees with subject,Sono andata a casa.,I have gone home.,cbcf69c3ea7ee8fddc5cf60b29c4f2574e81fadfb850f317d7abde9149a6c340,5c10ce4a24a11195c4a4f9af4de2b01c61236669cd100907d7066a4af13b8059,1296.0,1776.0,SOH-noh ahn-DAH-tah
sei andato,False,andare,to go,verb,you have gone,"Verbs & Actions,Spotify Lessons",,2s,masculine,singular,indicative,passato prossimo,False,False,True,,,,,uses auxiliary essere; agrees with subject,Sei andato al lavoro.,You have gone to work.,27135c3011e873e115855a524d35ebb00e4cff9704682071b113aa6dc3d6368c,522abe6cf647fa6700ea04aaef718e53d1be1976c448e1005f158e7f4f2d4536,1344.0,1752.0,SAY ahn-DAH-toh
sei andata,False,andare,to go,verb,you have gone,"Verbs & Actions,Spotify Lessons",,2s,feminine,singular,indicative,passato prossimo,False,False,True,,,,,uses auxiliary essere; agrees with subject,Sei andata al lavoro.,You have gone to work.,61edc181d060d9ebac5ab53579764b86c6c2baae758318ab5f488269abd748dd,522abe6cf647fa6700ea04aaef718e53d1be1976c448e1005f158e7f4f2d4536,1344.0,1776.0,SAY ahn-DAH-tah
è andato,False,andare,to go,verb,he has gone/she has gone/you (formal) have gone,"Verbs & Actions,Spotify Lessons",,3s,masculine,singular,indicative,passato prossimo,False,False,True,,,,,uses auxiliary essere; agrees with subject; also used as formal Lei,È andato via.,He has gone away.,8ff35c1db6e1e8c1b1e97135497b5b700111c9983574e6b5e7fc67a382ea4ef0,bebea30e76ce0fb5a69a4e02908ddc276cf3e0cf4a2b8d429121d884c18e4b2a,4872.0,1488.0,EH ahn-DAH-toh
è andata,False,andare,to go,verb,he has gone/she has gone/you (formal) have gone,"Verbs & Actions,Spotify Lessons",,3s,feminine,singular,indicative,passato prossimo,False,False,True,,,,,uses auxiliary essere; agrees with subject; also used as formal Lei,È andata via.,She has gone away.,0ae1f12c2fe542fc0471bb80f883ac0991725b51fe812a6e887bc169623ddec3,bebea30e76ce0fb5a69a4e02908ddc276cf3e0cf4a2b8d429121d884c18e4b2a,4872.0,1488.0,EH ahn-DAH-tah
siamo andati,False,andare,to go,verb,we have gone,"Verbs & Actions,Spotify Lessons",,1p,masculine,plural,indicative,passato prossimo,False,False,True,,,,,uses auxiliary essere; agrees with subject,Siamo andati al cinema.,We have gone to the cinema.,781c6c29b6ea96a1964fed26f2792387da9930c55e70044ed490ef25679d63bd,207b764158b772cfce3680d2f4c1b8e794ef8ebd02339497f8157f7a1cf322d5,1344.0,1824.0,SYAH-moh ahn-DAH-tee
siamo andate,False,andare,to go,verb,we have gone,"Verbs & Actions,Spotify Lessons",,1p,feminine,plural,indicative,passato prossimo,False,False,True,,,,,uses auxiliary essere; agrees with subject,Siamo andate al cinema.,We have gone to the cinema.,342dc650c9cf8847ffe3f53bbdbc3748c6e5de549dec84e8404e6005aeabb4f6,207b764158b772cfce3680d2f4c1b8e794ef8ebd02339497f8157f7a1cf322d5,1344.0,1800.0,SYAH-moh ahn-DAH-teh
siete andati,False,andare,to go,verb,you (plural) have gone,"Verbs & Actions,Spotify Lessons",,2p,masculine,plural,indicative,passato prossimo,False,False,True,,,,,uses auxiliary essere; agrees with subject,Siete andati in centro.,You have gone downtown.,406f46416c38b233af8ea5aad87a3a066fb6191b7e67abe544e2700c5d2704da,db8dfaacd3c405cf3f796dde886d328ec7fba41e9a7dce4a3fd35ca61124ad71,2424.0,1848.0,SYEH-teh ahn-DAH-tee
siete andate,False,andare,to go,verb,you (plural) have gone,"Verbs & Actions,Spotify Lessons",,2p,feminine,plural,indicative,passato prossimo,False,False,True,,,,,uses auxiliary essere; agrees with subject,Siete andate in centro.,You have gone downtown.,41b2a7ea1bf3d6e32fc7841bb7913fd14ff7f056b6cb5b41596fbca68a816479,db8dfaacd3c405cf3f796dde886d328ec7fba41e9a7dce4a3fd35ca61124ad71,2424.0,1824.0,SYEH-teh ahn-DAH-teh
sono andati,False,andare,to go,verb,they have gone,"Verbs & Actions,Spotify Lessons",,3p,masculine,plural,indicative,passato prossimo,False,False,True,,,,,uses auxiliary essere; agrees with subject,Sono andati in Italia.,They have gone to Italy.,75dc43bf80431b5a91a2e50fd29a86e1bdca7aeaf4c0d75ce8eac85e12bb8ac4,b6fd58c61f85f19582d75b3a98c5427dc824a48980e499ace7ac846e96518c02,1368.0,1776.0,SOH-noh ahn-DAH-tee
sono andate,False,andare,to go,verb,they have gone,"Verbs & Actions,Spotify Lessons",,3p,feminine,plural,indicative,passato prossimo,False,False,True,,,,,uses auxiliary essere; agrees with subject,Sono andate in Italia.,They have gone to Italy.,c3ae2b652af6921245b77f4f2b9f261d80059b3b20d94751caa57e351a2b0ce1,b6fd58c61f85f19582d75b3a98c5427dc824a48980e499ace7ac846e96518c02,1368.0,1752.0,SOH-noh ahn-DAH-teh
andai,False,andare,to go,verb,I went,"Verbs & Actions,Spotify Lessons",,1s,,singular,indicative,passato remoto,False,False,False,,,,,,Andai a Roma l'anno scorso.,I went to Rome last year.,55968029484c0dfd0bd4ed7ae28cb01f940fbb558b314ff8dccc0f2e9a4b63b5,cadcaf8f0259d21a701300f7a1445ab32bd8d4fe785da254acc125f7e1ca2c41,1128.0,1320.0,AHN-deye
andasti,False,andare,to go,verb,you went,"Verbs & Actions,Spotify Lessons",,2s,,singular,indicative,passato remoto,False,False,False,,,,,,Tu andasti al mercato.,You went to the market.,72560fba123830e7ff2b73d786a1bf595bd54239663a58c1b1b7aa70723b65dd,7ebfa47d42dc42254938c8879dc1e44a1ef928efda5c9b6dfae5c89b310d61d0,1152.0,1488.0,ahn-DAH-stee
andò,False,andare,to go,verb,he went/she went/you (formal) went,"Verbs & Actions,Spotify Lessons",,3s,,singular,indicative,passato remoto,False,False,False,,,,,also used as formal 'Lei',Lui andò via presto.,He went away early.,dea8f0b15e6741294f31d6bd1ba243fbc36885db9da716d64bf94def30fd8cab,52e6dd61043e41060e7c5b38d747b4f843996b8f9b37159e216390016ef9516c,4128.0,1128.0,ahn-DOH
andammo,False,andare,to go,verb,we went,"Verbs & Actions,Spotify Lessons",,1p,,plural,indicative,passato remoto,False,False,False,,,,,,Andammo al concerto insieme.,We went to the concert together.,a1b325aa2800d5fc4662b871e5c28eaba72523ab84c0904e5c58d13cc2a3e7b1,dae6f6c2cab7cb780f1296a2e83dec8390568cd99479bc7fa3f6217f23efe380,1152.0,1440.0,ahn-DAHM-moh
andaste,False,andare,to go,verb,you (plural) went,"Verbs & Actions,Spotify Lessons",,2p,,plural,indicative,passato remoto,False,False,False,,,,,,Voi andaste troppo lontano.,You (plural) went too far.,d39ac11b7d261dbc86d16147bb8f8338b6c195bb7ba9f4c4a51329b2779f34ff,2c6a4d8d38213bea81e478dfc364bcdaae3ab11d36ef690e7e66d124db462749,2232.0,1464.0,ahn-DAH-steh
andarono,False,andare,to go,verb,they went,"Verbs & Actions,Spotify Lessons",,3p,,plural,indicative,passato remoto,False,False,False,,,,,,Loro andarono in vacanza.,They went on holiday.,43140b6dbb98f67e21cb5333b6a0070463f7d4c2343cfd9006f8286fdef1c866,91c38951087ee009cfbdb45b78a06400825f4240e774bd011ef79e965bb984cb,1176.0,1512.0,ahn-dah-ROH-noh
