term_italian,is_base,base_lemma_italian,base_lemma_english,part_of_speech,translation_english,topics,subtype,person_number,gender,plurality,mood,tense,is_comparative,is_superlative,is_compound,article_type,article_italian,added_particle_italian,preposition,notes,example_sentence_italian,example_sentence_english,english_audio_hash,english_duration_ms,italian_audio_hash,italian_duration_ms,pronunciation
permettere,True,permettere,to allow,verb,to allow,"Verbs & Actions,Spotify Lessons",,,,,non-finite,infinitive,False,False,False,,,,,past participle irregular 'permesso',Non voglio permettere questo.,I do not want to allow this.,e3936b661bf575230a172bacd34c10ea1b3c17448b6d055577300ae4a4c4565d,1248.0,829c58c57846847e9cfd1b83d0076fa2fc60d76c0582aeed0e6b27a6e9f89b1d,1560.0,pehr-meht-TEH-reh
permettendo,False,permettere,to allow,verb,allowing,"Verbs & Actions,Spotify Lessons",,,,,gerund,,False,False,False,,,,,gerund form,Sto permettendo un'eccezione.,I am allowing an exception.,5242752cae3383e97530f6af9e53916e23092fa7a23b633783d4efa335a4fcb4,1200.0,d336c5556040ab30e8d0ee96f24a221eb0cca8bb6c00742ecac4f6d27e469b53,1752.0,pehr-meht-TEHN-doh
permesso,False,permettere,to allow,verb,allowed,"Verbs & Actions,Spotify Lessons",,,masculine,singular,participle,past,False,False,False,,,,,past participle masculine singular,L'ho permesso.,I allowed it.,7fe6fa29d6f0fde76b499d41c266eda62610fecfe2a29702d774e7ab6e4c55c5,1152.0,7041ca61b781726f6312d7d80e5e89ecceac46025d386cc4f48ffbf1e481bbda,1512.0,pehr-MEHS-soh
permessa,False,permettere,to allow,verb,allowed,"Verbs & Actions,Spotify Lessons",,,feminine,singular,participle,past,False,False,False,,,,,past participle feminine singular,L'ho permessa.,I allowed it.,7fe6fa29d6f0fde76b499d41c266eda62610fecfe2a29702d774e7ab6e4c55c5,1152.0,1d2a1ac77a0827fcf75ef27f7b827a0d61c37216c27d8cb2dac74a5f8debd75e,1488.0,pehr-MEHS-sah
permessi,False,permettere,to allow,verb,allowed,"Verbs & Actions,Spotify Lessons",,,masculine,plural,participle,past,False,False,False,,,,,past participle masculine plural,Li ho permessi.,I allowed them.,7fe6fa29d6f0fde76b499d41c266eda62610fecfe2a29702d774e7ab6e4c55c5,1152.0,1145e98d04ec7259bafd98ca1b610051fc9415cfe2213569bcc4466ad3d663e3,1512.0,pehr-MEHS-see
permesse,False,permettere,to allow,verb,allowed,"Verbs & Actions,Spotify Lessons",,,feminine,plural,participle,past,False,False,False,,,,,past participle feminine plural,Le ho permesse.,I allowed them.,7fe6fa29d6f0fde76b499d41c266eda62610fecfe2a29702d774e7ab6e4c55c5,1152.0,ca810661deba0cb9dca2d2dd1715788242da985014a041720671d2e247272696,1488.0,pehr-MEHS-seh
permetto,False,permettere,to allow,verb,I allow,"Verbs & Actions,Spotify Lessons",,1s,,singular,indicative,present,False,False,False,,,,,,Io permetto l'accesso.,I allow access.,bf35690302cb6c2bf256356e8a7a217647e21df7531866c93c472049e5765293,1224.0,25b7e6ca09787fcb3f805eddd77ae89911d8512680d1f226ebfcf83a060648d5,1512.0,pehr-MEHT-toh
permetti,False,permettere,to allow,verb,you allow,"Verbs & Actions,Spotify Lessons",,2s,,singular,indicative,present,False,False,False,,,,,,Tu permetti troppi errori.,You allow too many mistakes.,fb95882febcae66adf75a4c2a5994b95319bc517cbd5793cfd4ddfef717de2ba,1248.0,39070cc163320075dbebd68e61733e21a4e2b2ed01afbf83d5122d55fbaf0b7a,1512.0,pehr-MEHT-tee
permette,False,permettere,to allow,verb,he allows/she allows/you (formal) allow,"Verbs & Actions,Spotify Lessons",,3s,,singular,indicative,present,False,False,False,,,,,also used as formal 'Lei',Lui permette l'ingresso.,He allows entry.,b4f1fd1cb8f03f4997159edd49f827941319257a79646a0e3afae069c3a08bfe,4800.0,8f4bbf2db44da3fe9bc2e2af8f6de897aff7f33226cd6b9c8b6127c2ae410b80,1440.0,pehr-MEHT-teh
permettiamo,False,permettere,to allow,verb,we allow,"Verbs & Actions,Spotify Lessons",,1p,,plural,indicative,present,False,False,False,,,,,,Permettiamo visite guidate.,We allow guided tours.,ed009febfd072cb3ca309c60070612cf9000a1cb64b4085920b253862d74be60,1272.0,8f068d3d927f5bda3a125d6294d93e45d1d205f84c4e119f4fff98575499d2dc,1728.0,pehr-meht-TYAH-moh
permettete,False,permettere,to allow,verb,you (plural) allow,"Verbs & Actions,Spotify Lessons",,2p,,plural,indicative,present,False,False,False,,,,,,Voi permettete il parcheggio?,Do you (plural) allow parking?,f3f98c7cbabecf0adc44f39b5dcf65f7a0cbc25750919cd460550154486a88ec,2352.0,b4f83b9f59524ec57c0528bb5e564001607d6a1284850e40c4cd855528435bde,1656.0,pehr-meht-TEH-teh
permettono,False,permettere,to allow,verb,they allow,"Verbs & Actions,Spotify Lessons",,3p,,plural,indicative,present,False,False,False,,,,,,Loro permettono fotografie.,They allow photos.,016f0468780cd56f662b8637d05edf509bbcb2b0ef5e76a750b04587631c173a,1272.0,97bfbe159dee874c89f07e3f5acbcce74323da1fffa8fe8cb42d0f8b39987323,1608.0,pehr-meht-TOH-noh
permettevo,False,permettere,to allow,verb,I was allowing,"Verbs & Actions,Spotify Lessons",,1s,,singular,indicative,imperfect,False,False,False,,,,,,Io permettevo spesso eccezioni.,I was allowing exceptions often.,00ee53240cd153e1066f4bc245f7e2ffda69f1c5ded91bffb5a088f1dbbd9f1b,1488.0,5d3ed99a12613e11a32254eb1df4a4c58e90d50f0d0d6f902609f03fc9c9fe66,1656.0,pehr-meht-TEH-voh
