term_italian,is_base,base_lemma_italian,base_lemma_english,part_of_speech,translation_english,topics,subtype,person_number,gender,plurality,mood,tense,is_comparative,is_superlative,is_compound,article_type,article_italian,added_particle_italian,preposition,notes,example_sentence_italian,example_sentence_english,italian_audio_hash,english_audio_hash,english_duration_ms,italian_duration_ms,pronunciation
subire,True,subire,to undergo,verb,to undergo,"Verbs & Actions,Spotify Lessons",,,,,non-finite,infinitive,False,False,False,,,,,-ire verb with -isc- in some present forms; takes auxiliary avere,Non voglio subire ingiustizie.,I do not want to suffer injustice.,76de7ab3677f087b52d2e43d4db4709c6e7aff70ad3737c5d0e757da27bddbac,4b64131b0fec0a12b4d4f0ebfb0777150860e553df15bad9fe5186e5fe9f4663,1368.0,1416.0,soo-BEE-reh
subendo,False,subire,to undergo,verb,undergoing,"Verbs & Actions,Spotify Lessons",,,,,gerund,,False,False,False,,,,,gerund form,Sto subendo troppa pressione.,I am undergoing too much pressure.,40d468f2dfd7231802e8900cc7208c5a979c74d90a5b53c9d4fd047c01bc6213,3137cf1da814fc9653a13a0a348ec22f4eb81720daea28a31bcb1a8b5f781579,1320.0,1560.0,soo-BEHN-doh
subito,False,subire,to undergo,verb,undergone,"Verbs & Actions,Spotify Lessons",,,masculine,singular,participle,past,False,False,False,,,,,past participle; often written subìto to distinguish the adverb,Ho subito un torto.,I have suffered a wrong.,ba31291cc90c9bae54f5cfcb0bd6da36f1e48c34b68c0d7fd7d81a2efdf87a24,647c2a55d5027037cfe3a30521f1b35fcdac187d85035e49e80130655fcf45e8,1296.0,1488.0,soo-BEE-toh
subita,False,subire,to undergo,verb,undergone,"Verbs & Actions,Spotify Lessons",,,feminine,singular,participle,past,False,False,False,,,,,past participle; feminine agreement with preceding direct object,L'ho subita.,I have undergone it.,0dbd9e50f4c8267d03b782e40631779dbeef5f474b13313fb39c2b1a355f7db7,647c2a55d5027037cfe3a30521f1b35fcdac187d85035e49e80130655fcf45e8,1296.0,1488.0,soo-BEE-tah
subiti,False,subire,to undergo,verb,undergone,"Verbs & Actions,Spotify Lessons",,,masculine,plural,participle,past,False,False,False,,,,,past participle; masculine plural agreement with preceding direct object,Li ho subiti.,I have undergone them.,847bcf990128646bcf39f6bd2af4fcc16e753afb6a0330a925a51f724266f33c,647c2a55d5027037cfe3a30521f1b35fcdac187d85035e49e80130655fcf45e8,1296.0,1464.0,soo-BEE-tee
subite,False,subire,to undergo,verb,undergone,"Verbs & Actions,Spotify Lessons",,,feminine,plural,participle,past,False,False,False,,,,,past participle; feminine plural agreement with preceding direct object,Le abbiamo subite in silenzio.,We underwent them in silence.,de72d3b9e8902b2821b8f945f7e0466e104b222c706d5779c0f0809186ee721b,647c2a55d5027037cfe3a30521f1b35fcdac187d85035e49e80130655fcf45e8,1296.0,1440.0,soo-BEE-teh
subisco,False,subire,to undergo,verb,I undergo,"Verbs & Actions,Spotify Lessons",,1s,,singular,indicative,present,False,False,False,,,,,,Io subisco molte pressioni.,I undergo a lot of pressure.,14dbe0f6cd5cdced608fddd07cfad45f4f874f92462ff06966ea3c581d4405d6,77722cd4aa5ceefa4ff3f2735b5dbee2a22e942e45bf6ac5a0f630b5f3e5b0fe,1392.0,1584.0,soo-BEE-skoh
subisci,False,subire,to undergo,verb,you undergo,"Verbs & Actions,Spotify Lessons",,2s,,singular,indicative,present,False,False,False,,,,,,Tu subisci sempre le conseguenze.,You always undergo the consequences.,bcfff577ff1b743ee95c5da888e311b9605f7116ca9d18cfb5280f97ddcc2d0c,974678f440f982c0a8e3e07a0757da0f4b59d51911fceaf074e9ce40623107be,1440.0,1584.0,soo-BEE-shee
subisce,False,subire,to undergo,verb,he undergoes/she undergoes/you (formal) undergo,"Verbs & Actions,Spotify Lessons",,3s,,singular,indicative,present,False,False,False,,,,,also used as formal 'Lei',Lui subisce molte critiche.,He undergoes a lot of criticism.,76762482ba3ebe2c707c36cdacb3bab1e09edac5be5801e477dfb7396cd6ff42,0db5c3046e74eb3b6ed13e5a85b442118669e25542562475f773b2d5e2509bf6,5328.0,1512.0,soo-BEE-sheh
subiamo,False,subire,to undergo,verb,we undergo,"Verbs & Actions,Spotify Lessons",,1p,,plural,indicative,present,False,False,False,,,,,,Noi subiamo un cambiamento improvviso.,We undergo a sudden change.,684f5c6942081a67ed6c4ec72342c77f61c637d017ad645ffd6fb1413307714d,a1b3e5b73f547cc46cd0ecc12f712e00c38b9772958105e2e95377174d33740c,1416.0,1536.0,soo-BYAH-moh
subite,False,subire,to undergo,verb,you (plural) undergo,"Verbs & Actions,Spotify Lessons",,2p,,plural,indicative,present,False,False,False,,,,,,Voi subite troppi ritardi.,You (plural) undergo too many delays.,de72d3b9e8902b2821b8f945f7e0466e104b222c706d5779c0f0809186ee721b,4fe919c8b8f37f40b4a180301f7801c4c1eb3d4e4e14040e055526d648e6ec1e,2520.0,1440.0,soo-BEE-teh
subiscono,False,subire,to undergo,verb,they undergo,"Verbs & Actions,Spotify Lessons",,3p,,plural,indicative,present,False,False,False,,,,,,Loro subiscono controlli frequenti.,They undergo frequent checks.,ff2f1b3ec5bce31aab6f9af2a91b46d760989e8a69a9d63992317739f0323eb2,51dc77d7158abe46f953427c2125876b9f3f4a995effcb5fef67d6a53d87d3f4,1440.0,1704.0,soo-bee-SKOH-noh
subivo,False,subire,to undergo,verb,I was undergoing,"Verbs & Actions,Spotify Lessons",,1s,,singular,indicative,imperfect,False,False,False,,,,,,Io subivo molti controlli.,I was undergoing many inspections.,5ccdbc2cb3594d16771b17d6603179937455c49a133d79242d48139ab6c57d12,f5c318f63d4875fe9f4b37fa875ebfd297708b1220ff15b73852731fa22dbb08,1608.0,1464.0,soo-BEE-voh
subivi,False,subire,to undergo,verb,you were undergoing,"Verbs & Actions,Spotify Lessons",,2s,,singular,indicative,imperfect,False,False,False,,,,,,Tu subivi un trattamento duro.,You were undergoing a harsh treatment.,ae0b9a996f544d61954461d0e2be195fb37fbed3b5db50a4a90e59f097cc017f,5b4418994da099577c6d34a284eca52da78cb3ca2f9935b18bcbab4b0a9c1e58,1656.0,1440.0,soo-BEE-vee
subiva,False,subire,to undergo,verb,he was undergoing/she was undergoing/you (formal) were undergoing,"Verbs & Actions,Spotify Lessons",,3s,,singular,indicative,imperfect,False,False,False,,,,,also used as formal 'Lei',Lei subiva critiche continue.,She was undergoing constant criticism.,32bb90ec79aaa60d761cec1e9424cddc49156f2ead1d2c948e1967810fdbad11,31fc8f122642a9917126230bf4aa2ea972c4b1dc29003741b36b731dc18e538c,5832.0,1440.0,soo-BEE-vah
subivamo,False,subire,to undergo,verb,we were undergoing,"Verbs & Actions,Spotify Lessons",,1p,,plural,indicative,imperfect,False,False,False,,,,,,Noi subivamo perdite ogni mese.,We were undergoing losses every month.,cbf16d97bf036aa308a3ffb6dd0edc547cf7f17172870fdac0ff664a1608a8a9,a952c2fe985cc1683b5f80649804372867232d9473a392775b70a5ccf37a1759,1632.0,1632.0,soo-bee-VAH-moh
subivate,False,subire,to undergo,verb,you (plural) were undergoing,"Verbs & Actions,Spotify Lessons",,2p,,plural,indicative,imperfect,False,False,False,,,,,,Voi subivate ritardi costanti.,You (plural) were undergoing constant delays.,36ba015585424f96789ade86a6df96f26556e1fa46db7a16306247d948b140b9,dfa25df82e94cbaa953cc60af168a2718b92ef40c28a3025230b39484954f611,2736.0,1608.0,soo-bee-VAH-teh
subivano,False,subire,to undergo,verb,they were undergoing,"Verbs & Actions,Spotify Lessons",,3p,,plural,indicative,imperfect,False,False,False,,,,,,Loro subivano pressioni esterne.,They were undergoing external pressures.,cd1915cad52767aece4d3f0217ed56c40e2d81d47d215dd0365fd3d2e1ed9a4e,05a58346309d88a5b6dfb022bb42e9fc44f9bd020a7cc7b54ca4de57cd918eab,1632.0,1584.0,soo-bee-VAH-noh
ho subito,False,subire,to undergo,verb,I have undergone,"Verbs & Actions,Spotify Lessons",,1s,,singular,indicative,passato prossimo,False,False,True,,,,,used with auxiliary avere; past participle 'subito',Ho subito un'operazione.,I have undergone an operation.,813c362533b49d21785665cce46227f68ea465c9ab650d2e86d24ba3eaf0ed3b,839c25e2131089ef6ce836a30e1e437279862eed5e311057f059d948863f3071,1560.0,1464.0,OH soo-BEE-toh
hai subito,False,subire,to undergo,verb,you have undergone,"Verbs & Actions,Spotify Lessons",,2s,,singular,indicative,passato prossimo,False,False,True,,,,,used with auxiliary avere; past participle 'subito',Hai subito danni?,Have you suffered damage?,f7862ef88b1172405d6e31a6ceea44122ed334f2c1f0ab09a0e443b014e6e5e1,e7456b7f8cd574fb33072878228825ec99782f6da1b51b37d8e1d9a55ea512fb,1608.0,1536.0,EYE soo-BEE-toh
ha subito,False,subire,to undergo,verb,he has undergone/she has undergone/you (formal) have undergone,"Verbs & Actions,Spotify Lessons",,3s,,singular,indicative,passato prossimo,False,False,True,,,,,used with auxiliary avere; also used as formal 'Lei'; past participle 'subito',Ha subito un ritardo.,He has undergone a delay.,d8c1819949bff127f4eb92a9407045c938657f96ac6de06c0a9537bb4faefa32,6b6420a490e012291a8d551fc107d41a0b692e123505c947570c6bff513013cf,5760.0,1512.0,AH soo-BEE-toh
abbiamo subito,False,subire,to undergo,verb,we have undergone,"Verbs & Actions,Spotify Lessons",,1p,,plural,indicative,passato prossimo,False,False,True,,,,,used with auxiliary avere; past participle 'subito',Abbiamo subito una perdita.,We have undergone a loss.,efaf7198157117af770e246eedd04ce62a7eb5fa7889688148d05e73caca77cd,f3a39ae65d7efd477ff397d45a548d3af502d627ea26afce41ccfdbc281c92c6,1608.0,1920.0,ahb-BYAH-moh soo-BEE-toh
avete subito,False,subire,to undergo,verb,you (plural) have undergone,"Verbs & Actions,Spotify Lessons",,2p,,plural,indicative,passato prossimo,False,False,True,,,,,used with auxiliary avere; past participle 'subito',Avete subito un furto?,Have you (plural) suffered a theft?,823964d8f77e965077a58e6b500122c840c553e69d51a35b42d85d67f33c24ab,f43e0ce1d7a7765611f4fcd039edeb507436f80a0962a98a6ff8e0512a14c707,2688.0,1800.0,ah-VEH-teh soo-BEE-toh
hanno subito,False,subire,to undergo,verb,they have undergone,"Verbs & Actions,Spotify Lessons",,3p,,plural,indicative,passato prossimo,False,False,True,,,,,used with auxiliary avere; past participle 'subito',Hanno subito conseguenze.,They have undergone consequences.,7f5f5011779f51d75e2972ccec84d2ab8d2736cd0e8d6da255554d05ef49dfd0,33cadbcde1817ca2efc2006993c746dbaaf886c693b7247495a76d4b556e934b,1608.0,1704.0,AHN-noh soo-BEE-toh
