term_italian,is_base,base_lemma_italian,base_lemma_english,part_of_speech,translation_english,topics,subtype,person_number,gender,plurality,mood,tense,is_comparative,is_superlative,is_compound,article_type,article_italian,added_particle_italian,preposition,notes,example_sentence_italian,example_sentence_english,english_audio_hash,english_duration_ms,italian_audio_hash,italian_duration_ms,pronunciation
scusare,True,scusare,to excuse,verb,to excuse,"Verbs & Actions,Spotify Lessons",,,,,non-finite,infinitive,False,False,False,,,,,regular -are verb,Devo scusare il mio ritardo.,I must apologize for my delay.,06a42c0df3424350e52686bc887dc8cb0f9f4f1e60748b3171412e0ef71186ad,1488.0,9f53f5e2970eb8d327a38bf6230df83983a13e7f006620e5f5b6ce557f97028d,1536.0,skoo-SAH-reh
scusando,False,scusare,to excuse,verb,excusing,"Verbs & Actions,Spotify Lessons",,,,,gerund,,False,False,False,,,,,gerund form,Sto scusando il ritardo.,I am excusing the delay.,585616c5d7808ba6b27f68547911290cda4f8d48c4696b53c22e85fc65f055af,1368.0,1c367dd2ec691d7814387653a94fb7514e4e9d150557a8c71d3e93dbb1f2ea3c,1656.0,skoo-SAHN-doh
scusato,False,scusare,to excuse,verb,excused,"Verbs & Actions,Spotify Lessons",,,masculine,singular,participle,past,False,False,False,,,,,past participle (masculine singular),L'ho scusato.,I excused him.,306d61de3334a93937d2a887f18842ff50a6d1d86ed7f2c8b85d6094b6fe89d9,1344.0,1a7e7444ecf28f905c1b9fceff9c567391e68bf4aa040a2d38fb99cf109fface,1632.0,skoo-SAH-toh
scusata,False,scusare,to excuse,verb,excused,"Verbs & Actions,Spotify Lessons",,,feminine,singular,participle,past,False,False,False,,,,,past participle (feminine singular),L'ho scusata.,I excused her.,306d61de3334a93937d2a887f18842ff50a6d1d86ed7f2c8b85d6094b6fe89d9,1344.0,d0f503214372cfb3a9254d99f8ccdc739a7f08be9c2d4eb8b35b00300e082480,1608.0,skoo-SAH-tah
scusati,False,scusare,to excuse,verb,excused,"Verbs & Actions,Spotify Lessons",,,masculine,plural,participle,past,False,False,False,,,,,past participle (masculine plural),Li ho scusati.,I excused them.,306d61de3334a93937d2a887f18842ff50a6d1d86ed7f2c8b85d6094b6fe89d9,1344.0,0670f9c73e608af60183b213bc4db7edf6ad62a3c121bff0804e728ac38e43cd,1608.0,skoo-SAH-tee
scusate,False,scusare,to excuse,verb,excused,"Verbs & Actions,Spotify Lessons",,,feminine,plural,participle,past,False,False,False,,,,,past participle (feminine plural),Le ho scusate.,I excused them.,306d61de3334a93937d2a887f18842ff50a6d1d86ed7f2c8b85d6094b6fe89d9,1344.0,947fe0ea2d2ba4e49270eeb839094a9e1d1413198a43a814a0eca1ec05838dfa,1584.0,skoo-SAH-teh
scuso,False,scusare,to excuse,verb,I excuse,"Verbs & Actions,Spotify Lessons",,1s,,singular,indicative,present,False,False,False,,,,,,Io scuso il suo errore.,I excuse his mistake.,b1f78211b8faa3f96d28aa9367acb22d0b704d7d35b63973169bf5fb1fe3baa9,1488.0,f86930a69016ec4eeeff746616affb2b7b81d76e735bd83ba5d50f0a608e9be2,1440.0,SKOO-soh
scusi,False,scusare,to excuse,verb,you (singular) excuse,"Verbs & Actions,Spotify Lessons",,2s,,singular,indicative,present,False,False,False,,,,,same form as formal imperative and present subjunctive,Tu scusi spesso gli altri.,You often excuse others.,c096815ddbd5c1fe3f415942c97cb3874366f5570e6355b893587c4643105a88,2760.0,ec7fbc9b197199e63d4e8ac9b0e5c5fe2f0490524268bdd2def739234731ab5f,1416.0,SKOO-see
scusa,False,scusare,to excuse,verb,he excuses/she excuses/you (formal) excuse,"Verbs & Actions,Spotify Lessons",,3s,,singular,indicative,present,False,False,False,,,,,also used as formal 'Lei',Lui scusa facilmente.,He easily excuses.,3c7dccbd436c1ab2dc839200a52d2a088bc22fba33ea5b73b8ddfca4f51a6e09,5376.0,065e814a3431c7522105a44c561dceb59cc7f939b1d7c25065a454b6cb62735f,1392.0,SKOO-sah
scusiamo,False,scusare,to excuse,verb,we excuse,"Verbs & Actions,Spotify Lessons",,1p,,plural,indicative,present,False,False,False,,,,,,Noi scusiamo il comportamento.,We excuse the behavior.,856a5f13e1ea88a2697963af66fa0f2c0c5e8ab516b71d060205c5aa3e52ca1b,1536.0,c6348569a63ea389e07a12d9b21961e4b1c18fe118b0652cb0cce673c96de654,1632.0,skoo-SYAH-moh
scusate,False,scusare,to excuse,verb,you (plural) excuse,"Verbs & Actions,Spotify Lessons",,2p,,plural,indicative,present,False,False,False,,,,,,Voi scusate sempre.,You always excuse.,bbacff7e39fa2aeee8532021e548db4db3f42a3282dc246ea7fe870d9cc72d5f,2616.0,947fe0ea2d2ba4e49270eeb839094a9e1d1413198a43a814a0eca1ec05838dfa,1584.0,skoo-SAH-teh
scusano,False,scusare,to excuse,verb,they excuse,"Verbs & Actions,Spotify Lessons",,3p,,plural,indicative,present,False,False,False,,,,,,Loro scusano chi sbaglia.,They excuse those who make mistakes.,15188539a7de2cbb9c655a30ea6155b4f5a82e4d72268001ed8a17810bdfcfe2,1536.0,3687af20286726df4bc5c6856a834ee6004d1d7426e21d1a697cee3fdd2bb78f,1512.0,skoo-SAH-noh
scusavo,False,scusare,to excuse,verb,I was excusing,"Verbs & Actions,Spotify Lessons",,1s,,singular,indicative,imperfect,False,False,False,,,,,,Io scusavo spesso gli errori.,I used to excuse mistakes.,9c1b8550d545a9453d9b683d201615fc6399302c3bf72cd50eff296b9793300e,1632.0,86a7feebf87a1af48bcb5198d9e0472e6895601920e1568117b7658978367da4,1608.0,skoo-SAH-voh
scusavi,False,scusare,to excuse,verb,you were excusing,"Verbs & Actions,Spotify Lessons",,2s,,singular,indicative,imperfect,False,False,False,,,,,,Tu scusavi sempre gli amici.,You were always excusing friends.,30e027e688bc4bd43bc60ddb3791c839310627e8bf3084e5f47681c6a2bb3952,1680.0,110d212aaf7cad1a66fdb3a8bb87f991d5eba380190082194ca0d042b16b6a07,1584.0,skoo-SAH-vee
scusava,False,scusare,to excuse,verb,he was excusing/she was excusing/you (formal) were excusing,"Verbs & Actions,Spotify Lessons",,3s,,singular,indicative,imperfect,False,False,False,,,,,also used as formal 'Lei',Lui scusava il comportamento.,He was excusing the behavior.,3272c384dc128c26d3ef7c7cc2fec2fbf15afe98e09deddb47dc5afae95b7048,5976.0,c51eac751470b3f1d19274e8998c500b5cf8659252bca220f4b5d3af858c799e,1584.0,skoo-SAH-vah
