term_italian,is_base,base_lemma_italian,base_lemma_english,part_of_speech,translation_english,topics,subtype,person_number,gender,plurality,mood,tense,is_comparative,is_superlative,is_compound,article_type,article_italian,added_particle_italian,preposition,notes,example_sentence_italian,example_sentence_english,italian_audio_hash,english_audio_hash,english_duration_ms,italian_duration_ms,pronunciation
inchiodare,True,inchiodare,to nail/to slam on the brakes,verb,to nail/to slam on the brakes,Verbs & Actions,,,,,non-finite,infinitive,False,False,False,,,,,regular -are verb used with auxiliary avere,Voglio inchiodare le tavole.,I want to nail the boards.,10b52bcb7f5bd4dbda346a144a9146cea24498138da4a9f2748fbe7009afc670,822df803c4aa132aeaa0a3425cc105fe8f2213a458e9dcc45a487798f5988031,3000.0,1584.0,een-kyoh-DAH-reh
inchiodando,False,inchiodare,to nail/to slam on the brakes,verb,nailing/slamming on the brakes,Verbs & Actions,,,,,gerund,,False,False,False,,,,,gerund form,Sto inchiodando la cornice.,I am nailing the frame.,ea757326648203f4f43b7553c6cd62fc6508763dc0c2e3130aab92d1bd5df6dd,fde6e9ae3278e5b482ffcb4f08b3c0dae073b8f9f07de350d7aa74c28f414fd2,3000.0,1704.0,een-kyoh-DAHN-doh
inchiodato,False,inchiodare,to nail/to slam on the brakes,verb,nailed/slammed on the brakes,Verbs & Actions,,,masculine,singular,participle,past,False,False,False,,,,,past participle masculine singular,Ho trovato il pannello inchiodato.,I found the panel nailed.,7c371cd334aa028eb1f4ff92b4426959d4d3dd50a5a36424c3e981cb705a15e1,9eb30c92ae738b0dc0f6caedc7a35e79b87e4964762850315b7f2094972f48f8,2904.0,1656.0,een-kyoh-DAH-toh
inchiodata,False,inchiodare,to nail/to slam on the brakes,verb,nailed/slammed on the brakes,Verbs & Actions,,,feminine,singular,participle,past,False,False,False,,,,,past participle feminine singular,La porta è inchiodata.,The door is nailed.,44508bde96f5363a571a65bbe1452425c1977dbaefbd7039987b482d23119c64,9eb30c92ae738b0dc0f6caedc7a35e79b87e4964762850315b7f2094972f48f8,2904.0,1632.0,een-kyoh-DAH-tah
inchiodati,False,inchiodare,to nail/to slam on the brakes,verb,nailed/slammed on the brakes,Verbs & Actions,,,masculine,plural,participle,past,False,False,False,,,,,past participle masculine plural,Ho visto i pezzi inchiodati.,I saw the nailed pieces.,65f13d31dde1a2845ab54910cfd2d8028e4e1712b4b3f90ad647c4316fb40811,9eb30c92ae738b0dc0f6caedc7a35e79b87e4964762850315b7f2094972f48f8,2904.0,1632.0,een-kyoh-DAH-tee
inchiodate,False,inchiodare,to nail/to slam on the brakes,verb,nailed/slammed on the brakes,Verbs & Actions,,,feminine,plural,participle,past,False,False,False,,,,,past participle feminine plural,Le tavole inchiodate sono stabili.,The nailed boards are stable.,9f7c6ea9b9096aac852f18d3a36e885b0b5bd4a9bed2dd66b6b8979e4cd3e3b0,9eb30c92ae738b0dc0f6caedc7a35e79b87e4964762850315b7f2094972f48f8,2904.0,1608.0,een-kyoh-DAH-teh
inchiodo,False,inchiodare,to nail/to slam on the brakes,verb,I nail/I slam on the brakes,Verbs & Actions,,1s,,singular,indicative,present,False,False,False,,,,,,Io inchiodo i listelli.,I nail the slats.,be4fdf9601e044c686b15c418f07b84119a4c27693a0f7086eeadcdb55173fcd,38a58681de68329202e9978b7fb511762b24e2226dc0b5689efbed2e371949b2,3024.0,1464.0,een-KYOH-doh
inchiodi,False,inchiodare,to nail/to slam on the brakes,verb,you nail/you slam on the brakes,Verbs & Actions,,2s,,singular,indicative,present,False,False,False,,,,,,Tu inchiodi il coperchio.,You nail the lid.,142b9867ca93567b4115072315b35ee1608fab83bea932dab1bb2c72e40eb8b7,13ddd6ed374cdf70ce1227e1cde9a9a596e272947b6c1ee5b4dccf354c77b599,3072.0,1464.0,een-KYOH-dee
inchioda,False,inchiodare,to nail/to slam on the brakes,verb,he nails/she nails/you (formal) nail,Verbs & Actions,,3s,,singular,indicative,present,False,False,False,,,,,also used as formal Lei,Lui inchioda le assi.,He nails the boards.,978612508c1dbe673983668f33aa233ccf97a2cfce1c2d0a6bdc4ff02c88cacc,e373a7aa1bd3a06578e40e1d3f0aaac5df23f33e900cc94d328405ab75d62a4a,4608.0,1464.0,een-KYOH-dah
inchiodiamo,False,inchiodare,to nail/to slam on the brakes,verb,we nail/we slam on the brakes,Verbs & Actions,,1p,,plural,indicative,present,False,False,False,,,,,,Noi inchiodiamo la cassa.,We nail the crate.,58b7231c2b27a8e58a76987f09aa9ceb03746d6f510b053be0a721a780026942,9b6582603bd295141a21f38b7ef507f76deb2670b21eb8a4dc58f755476bc529,3144.0,1656.0,een-kyoh-DYAH-moh
inchiodate,False,inchiodare,to nail/to slam on the brakes,verb,you (plural) nail/you (plural) slam on the brakes,Verbs & Actions,,2p,,plural,indicative,present,False,False,False,,,,,,Voi inchiodate le cornici.,You nail the frames.,9f7c6ea9b9096aac852f18d3a36e885b0b5bd4a9bed2dd66b6b8979e4cd3e3b0,c386236f31818706e81e6b38a907f60b68031314eb532b06e1844927e4509b1d,5472.0,1608.0,een-kyoh-DAH-teh
inchiodano,False,inchiodare,to nail/to slam on the brakes,verb,they nail/they slam on the brakes,Verbs & Actions,,3p,,plural,indicative,present,False,False,False,,,,,,Loro inchiodano il pavimento.,They nail the floor.,9894485e9e8f08f454352179cc95d6447c80b8c12edfa15c012bee9e9888c1a7,02650adf55d9ee55233527cbe21068adcfdbb14de5698dd1f114d412e6641820,3120.0,1584.0,een-kyoh-DAH-noh
inchiodavo,False,inchiodare,to nail/to slam on the brakes,verb,I was nailing/I was slamming on the brakes,Verbs & Actions,,1s,,singular,indicative,imperfect,False,False,False,,,,,,Io inchiodavo ogni giorno.,I was nailing every day.,343088d64c034d36b1a20d24ccf237430b6c7f1d2fe5488ff2231b39e26778a8,dede8656b171ca8e622f75f7e2cab59da97ae8e7bf2ab4a9d04ec5406c75db64,3552.0,1632.0,een-kyoh-DAH-voh
inchiodavi,False,inchiodare,to nail/to slam on the brakes,verb,you were nailing/you were slamming on the brakes,Verbs & Actions,,2s,,singular,indicative,imperfect,False,False,False,,,,,,Tu inchiodavi troppo forte.,You were nailing too hard.,188c1562b07a8c2cdf8803700bca13f4b2b24207298fd912129d56aee387dbef,54df85021c7ecbbdefc5e9d91e0ded29c092f1d4d494665ade10d69d1aa4b439,3576.0,1608.0,een-kyoh-DAH-vee
inchiodava,False,inchiodare,to nail/to slam on the brakes,verb,he was nailing/she was nailing/you (formal) were nailing,Verbs & Actions,,3s,,singular,indicative,imperfect,False,False,False,,,,,also used as formal Lei,Lei inchiodava spesso.,She was nailing often.,c07e65cc99187c7c599cd0748f64291b81bdd7e079874bdb9e9da6c373042102,b4aa2760e4a7426fb6c828ca6599b144a11935550cbac7ed13f0e4b0f21e4aed,5256.0,1584.0,een-kyoh-DAH-vah
inchiodavamo,False,inchiodare,to nail/to slam on the brakes,verb,we were nailing/we were slamming on the brakes,Verbs & Actions,,1p,,plural,indicative,imperfect,False,False,False,,,,,,Noi inchiodavamo in cantiere.,We were nailing at the worksite.,670fd7067d7230d55877e7939e13397db4f4a1e18ec90909fb51ebf12928fbb9,95d27e218efc77e26c8300992d6757277dd7d20c9b276c0a5d22dda265bbbc93,3648.0,1752.0,een-kyoh-dah-VAH-moh
inchiodavate,False,inchiodare,to nail/to slam on the brakes,verb,you (plural) were nailing/you (plural) were slamming on the brakes,Verbs & Actions,,2p,,plural,indicative,imperfect,False,False,False,,,,,,Voi inchiodavate i pannelli.,You were nailing the panels.,5614996ec33cf7ea679ee6802c5b0ed9279e421524b0d28121beefd32c714d88,d494f0672570764893c689f67b45b2803b67e45febf4afd32996adaf7c6b619e,5880.0,1752.0,een-kyoh-dah-VAH-teh
inchiodavano,False,inchiodare,to nail/to slam on the brakes,verb,they were nailing/they were slamming on the brakes,Verbs & Actions,,3p,,plural,indicative,imperfect,False,False,False,,,,,,Loro inchiodavano le travi.,They were nailing the beams.,70e4276bac959f65ed37ac3bd77fbd8e73f96741f6566e235a2c378eeb912d96,adcfdcd2456a779a424f2c4313c45d357f751160e3acb79f101ccc26e0b7b096,3648.0,1728.0,een-kyoh-dah-VAH-noh
ho inchiodato,False,inchiodare,to nail/to slam on the brakes,verb,I have nailed/I have slammed on the brakes,Verbs & Actions,,1s,,singular,indicative,passato prossimo,False,False,True,,,,,used with auxiliary avere,Ho inchiodato il quadro.,I have nailed the picture.,3b64bcc10cf3f2d10f9244bfa4c668b19f50ad5d6118ca4ad10bdb66ba8e114d,77dc99086522dee3144cf92aa577adc7873d159f36f40844b5782189fd324456,3408.0,1752.0,OH een-kyoh-DAH-toh
hai inchiodato,False,inchiodare,to nail/to slam on the brakes,verb,you have nailed/you have slammed on the brakes,Verbs & Actions,,2s,,singular,indicative,passato prossimo,False,False,True,,,,,used with auxiliary avere,Hai inchiodato bene la base.,You have nailed the base well.,7e793a30ca8de460de30fae719e10c6ed4e0c32ae4185b3392ae102295e552e5,b05542eca8d9d076f3fcfeb25d2d7d86a2559d4f7017c963eafeb02deb728230,3480.0,1800.0,EYE een-kyoh-DAH-toh
ha inchiodato,False,inchiodare,to nail/to slam on the brakes,verb,he has nailed/she has nailed/you (formal) have nailed,Verbs & Actions,,3s,,singular,indicative,passato prossimo,False,False,True,,,,,used with auxiliary avere also formal Lei,Ha inchiodato all'improvviso.,He slammed on the brakes suddenly.,0dadf39134c5f62a4d4ee177d02609497a22894c3f98e2a0cfb7213f3cc38223,c0668fed7df2896b08baebb82f904a78541f33aa20b1ab739f9644e39f1ec702,5256.0,1752.0,AH een-kyoh-DAH-toh
abbiamo inchiodato,False,inchiodare,to nail/to slam on the brakes,verb,we have nailed/we have slammed on the brakes,Verbs & Actions,,1p,,plural,indicative,passato prossimo,False,False,True,,,,,used with auxiliary avere,Abbiamo inchiodato la pedana.,We have nailed the platform.,bcf2a32bc3fd4d34a31ad4b17497cbf48b042a0b4de720a1a3f0620700fec929,b20cb9c5ecb36a5d4e38321536ecda67a112c01766c41ba209d9060e71343efe,3528.0,2112.0,ahb-BYAH-moh een-kyoh-DAH-toh
avete inchiodato,False,inchiodare,to nail/to slam on the brakes,verb,you (plural) have nailed/you (plural) have slammed on the brakes,Verbs & Actions,,2p,,plural,indicative,passato prossimo,False,False,True,,,,,used with auxiliary avere,Avete inchiodato tutto.,You have nailed everything.,d81cb382a7ecfb2e12c7e13d7c49f594ff4f593e22b6c8cf8ed6a4a3ee44e636,190a2b9bf87f516494b6c0b73648f9e1ca61aad0240ac6ff6dda5832e4d22a25,5784.0,2040.0,ah-VEH-teh een-kyoh-DAH-toh
hanno inchiodato,False,inchiodare,to nail/to slam on the brakes,verb,they have nailed/they have slammed on the brakes,Verbs & Actions,,3p,,plural,indicative,passato prossimo,False,False,True,,,,,used with auxiliary avere,Hanno inchiodato di colpo.,They slammed on the brakes suddenly.,1e7f063d2fa06e62ce794d6f6b3631bc3a632c66376df07fd0a1af9fb61c61a8,1071b496c1ca6ab151ce9f7420a9c08633c057c02b32bf03c62c662fe8934268,3528.0,1896.0,AHN-noh een-kyoh-DAH-toh
